Date,BCEI_stock_Open_average,BCEI_stock_Open_max,BCEI_stock_Open_min,BCEI_stock_Open_volatility,BCEI_stock_Open_change,BCEI_stock_High_average,BCEI_stock_High_max,BCEI_stock_High_min,BCEI_stock_High_volatility,BCEI_stock_High_change,BCEI_stock_Low_average,BCEI_stock_Low_max,BCEI_stock_Low_min,BCEI_stock_Low_volatility,BCEI_stock_Low_change,BCEI_stock_Close_average,BCEI_stock_Close_max,BCEI_stock_Close_min,BCEI_stock_Close_volatility,BCEI_stock_Close_change,BCEI_stock_Volume_average,BCEI_stock_Volume_max,BCEI_stock_Volume_min,BCEI_stock_Volume_volatility,BCEI_stock_Volume_change
2016-01-03,544.998,591.42,502.15,89.26999999999998,-85.92000000000007,562.292,613.18,523.35,89.82999999999993,-89.82999999999993,514.53,551.24,474.25,76.99000000000001,-76.99000000000001,539.86,594.76,494.33,100.43,-93.73000000000002,24851,39362,17531,21831,-308
2016-01-10,395.132,501.03,330.3,170.72999999999996,-170.72999999999996,416.668,513.3,357.08,156.21999999999997,-156.21999999999997,326.50600000000003,388.33,293.48,94.84999999999997,-94.84999999999997,354.404,406.18,307.98,98.19999999999999,-98.19999999999999,39056,52491,30862,21629,1086
2016-01-17,271.0175,319.14,212.02,107.11999999999998,-6.139999999999986,299.895,323.61,249.96,73.65,-2.240000000000009,228.0575,284.55,168.5,116.05000000000001,65.28,262.5125,286.78,229.87,56.90999999999997,56.90999999999997,46671,53676,39997,13679,11939
2016-01-24,291.692,357.08,249.96,107.11999999999998,45.75,331.304,378.28,271.72,106.55999999999995,68.61999999999995,266.25,297.94,234.34,63.599999999999994,58.02000000000001,288.344,318.03,237.68,80.34999999999997,80.34999999999997,39250,56784,31990,24794,-2029
2016-01-31,289.238,305.75,263.35,42.39999999999998,0.0,308.338,330.3,279.63,50.670000000000016,17.850000000000023,273.836,301.29,252.19,49.10000000000002,17.860000000000014,293.702,313.56,274.51,39.05000000000001,21.200000000000045,21862,30931,14084,16847,-12313
2016-02-07,240.136,283.43,208.67,74.76000000000002,-59.140000000000015,250.084,289.01,221.59,67.41999999999999,-51.329999999999984,216.818,242.15,198.64,43.51000000000002,-36.27000000000001,228.98,257.77,209.79,47.97999999999999,-34.589999999999975,20456,25207,16420,8787,5118
2016-02-14,207.2775,225.41,190.82,34.59,-34.59,218.715,234.34,190.82,43.52000000000001,-43.52000000000001,186.2125,193.05,170.73,22.32000000000002,-18.409999999999997,192.77,204.21,176.31,27.900000000000006,-18.97,25710,35592,18174,17418,-6688
2016-02-21,182.334,195.28,171.85,23.430000000000007,-11.150000000000006,196.62,209.79,181.89,27.900000000000006,6.699999999999989,172.738,183.0,162.92,20.080000000000013,-12.27000000000001,184.79,201.97,167.38,34.59,6.689999999999998,23016,33521,15938,17583,15433
2016-02-28,152.874,210.9,119.4,91.5,-23.430000000000007,185.236,275.62,129.44,146.18,60.25,140.156,189.7,98.2,91.49999999999999,-16.73999999999998,170.284,236.57,117.17,119.39999999999999,29.019999999999982,79072,119718,30592,89126,73827
2016-03-06,279.86400000000003,316.91,249.96,66.95000000000002,40.16999999999999,313.564,377.17,282.32,94.85000000000002,-84.81,243.93,256.65,218.71,37.93999999999997,11.159999999999997,280.086,335.88,248.84,87.03999999999999,-66.94999999999999,62216,115708,31485,84223,-67422
