Date,AVP_stock_Open_average,AVP_stock_Open_max,AVP_stock_Open_min,AVP_stock_Open_volatility,AVP_stock_Open_change,AVP_stock_High_average,AVP_stock_High_max,AVP_stock_High_min,AVP_stock_High_volatility,AVP_stock_High_change,AVP_stock_Low_average,AVP_stock_Low_max,AVP_stock_Low_min,AVP_stock_Low_volatility,AVP_stock_Low_change,AVP_stock_Close_average,AVP_stock_Close_max,AVP_stock_Close_min,AVP_stock_Close_volatility,AVP_stock_Close_change,AVP_stock_Volume_average,AVP_stock_Volume_max,AVP_stock_Volume_min,AVP_stock_Volume_volatility,AVP_stock_Volume_change
2016-01-03,3.604,4.07,3.1,0.9700000000000002,-0.9499999999999997,3.6879999999999997,4.13,3.23,0.8999999999999999,-0.8999999999999999,3.306,3.92,2.76,1.1600000000000001,-1.1400000000000001,3.388,4.06,2.79,1.2699999999999996,-1.2699999999999996,13096246,22678056,9181882,13496174,-1236555
2016-01-10,2.64,2.79,2.53,0.26000000000000023,-0.20999999999999996,2.702,2.81,2.58,0.22999999999999998,-0.22999999999999998,2.464,2.6,2.35,0.25,-0.16000000000000014,2.568,2.68,2.5,0.18000000000000016,-0.14000000000000012,8599544,14514673,6186671,8328002,1749173
2016-01-17,2.53,2.73,2.3,0.43000000000000016,0.14000000000000012,2.6875,2.83,2.54,0.29000000000000004,0.2400000000000002,2.34,2.49,2.21,0.28000000000000025,0.15000000000000036,2.505,2.62,2.38,0.2400000000000002,0.20999999999999996,16029489,19125554,13304555,5820999,1842464
2016-01-24,2.746,2.95,2.59,0.3600000000000003,0.3600000000000003,3.018,3.4,2.7,0.6999999999999997,0.6999999999999997,2.724,2.94,2.52,0.41999999999999993,0.41999999999999993,2.908,3.39,2.61,0.7800000000000002,0.7800000000000002,10594109,16314144,7929570,8384574,8018523
2016-01-31,3.176,3.35,3.0,0.3500000000000001,0.010000000000000231,3.29,3.43,3.08,0.3500000000000001,0.010000000000000231,3.022,3.19,2.82,0.3700000000000001,0.04999999999999982,3.162,3.33,3.01,0.3200000000000003,0.029999999999999805,7578927,10722602,5177436,5545166,-5545166
2016-02-07,3.076,3.4,2.76,0.6400000000000001,-0.3400000000000003,3.328,3.5,3.06,0.43999999999999995,-0.06000000000000005,2.946,3.24,2.61,0.6300000000000003,-0.2799999999999998,3.158,3.43,2.63,0.8000000000000003,-0.14000000000000012,9753096,12531783,8444655,4087128,2096594
2016-02-14,3.545,3.88,3.25,0.6299999999999999,0.41999999999999993,3.76,3.94,3.48,0.45999999999999996,0.2400000000000002,3.3575,3.53,3.07,0.45999999999999996,0.40000000000000036,3.6675,3.92,3.37,0.5499999999999998,0.1499999999999999,10194001,13656698,7125962,6530736,624692
2016-02-21,3.656,3.75,3.5,0.25,0.25,3.834,3.89,3.75,0.14000000000000012,0.10000000000000009,3.576,3.65,3.5,0.1499999999999999,0.10000000000000009,3.738,3.76,3.73,0.029999999999999805,0.0,5424699,6652963,4859748,1793215,1049276
2016-02-28,3.8080000000000003,4.07,3.7,0.3700000000000001,0.33000000000000007,4.002,4.44,3.79,0.6500000000000004,0.5600000000000005,3.728,3.99,3.58,0.41000000000000014,0.30000000000000027,3.9,4.16,3.73,0.43000000000000016,0.3500000000000001,8620465,11941429,5543062,6398367,5451188
2016-03-06,4.104,4.28,4.01,0.27000000000000046,0.20000000000000018,4.272,4.5,4.13,0.3700000000000001,0.17999999999999972,3.982,4.13,3.88,0.25,0.05999999999999961,4.114,4.23,3.96,0.27000000000000046,-0.03000000000000025,6042963,7072757,5117839,1954918,1254295
2016-03-13,4.194,4.38,3.97,0.4099999999999997,0.1299999999999999,4.46,4.85,4.15,0.6999999999999993,0.39999999999999947,4.056,4.38,3.77,0.6099999999999999,0.20000000000000018,4.342,4.79,4.02,0.7700000000000005,0.41000000000000014,7959331,16822384,4727847,12094537,11655003
2016-03-20,4.58,4.8,4.32,0.47999999999999954,-0.47999999999999954,4.6875,4.97,4.34,0.6299999999999999,-0.6299999999999999,4.35,4.58,4.0,0.5800000000000001,-0.5800000000000001,4.48,4.73,4.28,0.4500000000000002,-0.4500000000000002,8814202,14049903,6099553,7950350,-7950350
2016-03-27,4.618,4.75,4.43,0.3200000000000003,0.3200000000000003,4.79,4.93,4.67,0.2599999999999998,0.2599999999999998,4.528,4.62,4.43,0.1900000000000004,0.14000000000000057,4.708,4.81,4.63,0.17999999999999972,0.1200000000000001,7869929,8909185,6527552,2381633,-1060150
2016-04-03,4.756,4.81,4.64,0.16999999999999993,-0.11000000000000032,4.898,4.97,4.71,0.2599999999999998,-0.2400000000000002,4.602,4.79,4.37,0.41999999999999993,-0.33000000000000007,4.723999999999999,4.85,4.52,0.33000000000000007,-0.33000000000000007,7749583,11718925,4169951,7548974,5590077
2016-04-10,4.86,5.09,4.59,0.5,0.3600000000000003,5.122,5.25,5.0,0.25,0.05999999999999961,4.8,4.98,4.55,0.4300000000000006,0.3600000000000003,4.9719999999999995,5.01,4.85,0.16000000000000014,0.16000000000000014,8392905,13613072,4446932,9166140,-6853997
2016-04-17,4.954000000000001,5.03,4.78,0.25,-0.21999999999999975,5.03,5.07,4.96,0.11000000000000032,-0.11000000000000032,4.87,4.96,4.78,0.17999999999999972,-0.16000000000000014,4.926,4.99,4.81,0.1800000000000006,-0.11000000000000032,3996731,4863923,2925919,1938004,-391837
2016-04-24,4.78,4.88,4.64,0.2400000000000002,-0.2400000000000002,4.89,4.97,4.8,0.16999999999999993,-0.16999999999999993,4.682,4.75,4.59,0.16000000000000014,-0.1299999999999999,4.75,4.82,4.65,0.16999999999999993,-0.11000000000000032,4788503,5481118,4146518,1334600,-250989
2016-05-01,4.388,4.73,4.15,0.5800000000000001,-0.5500000000000007,4.546,4.8,4.24,0.5599999999999996,-0.5599999999999996,4.24,4.64,3.95,0.6899999999999995,-0.5499999999999998,4.3420000000000005,4.73,4.17,0.5600000000000005,-0.5600000000000005,5344330,8711890,3364963,5346927,1114153
2016-05-08,4.2,4.32,4.09,0.23000000000000043,0.08000000000000007,4.298,4.39,4.15,0.23999999999999932,0.11999999999999922,4.034,4.09,3.95,0.13999999999999968,0.04999999999999982,4.172,4.32,4.01,0.3100000000000005,-0.08000000000000007,5228048,6397190,2937226,3459964,-3459964
2016-05-15,3.932,4.01,3.81,0.19999999999999973,-0.19999999999999973,4.041,4.205,3.88,0.3250000000000002,-0.2400000000000002,3.872,4.0,3.72,0.2799999999999998,-0.22999999999999998,3.908,4.03,3.78,0.25000000000000044,-0.2200000000000002,3838303,5426842,3020661,2406181,895824
2016-05-22,3.84,3.97,3.78,0.1900000000000004,0.06999999999999984,3.929,3.99,3.86,0.13000000000000034,0.06499999999999995,3.7672,3.8360000000000003,3.7,0.13600000000000012,0.10600000000000032,3.822,3.92,3.73,0.18999999999999995,0.10000000000000009,3166224,4085761,1727292,2358469,-2045203
2016-05-29,3.9575,4.15,3.88,0.27000000000000046,0.26000000000000023,4.07125,4.285,3.98,0.30500000000000016,0.28500000000000014,3.915,4.11,3.82,0.2900000000000005,0.2900000000000005,4.0175,4.2,3.9,0.30000000000000027,0.30000000000000027,4098598,6022631,2358477,3664154,2108926
2016-06-05,4.298,4.41,4.14,0.27000000000000046,-0.1299999999999999,4.348,4.43,4.2,0.22999999999999954,-0.1899999999999995,4.208,4.33,4.04,0.29000000000000004,-0.15999999999999925,4.28,4.37,4.15,0.21999999999999975,-0.1999999999999993,4136398,6184144,2288839,3895305,-1963784
2016-06-12,3.984,4.12,3.88,0.2400000000000002,-0.16999999999999993,4.0809999999999995,4.16,4.02,0.14000000000000057,-0.10500000000000043,3.916,3.98,3.82,0.16000000000000014,-0.040000000000000036,3.9779999999999998,4.02,3.94,0.07999999999999963,0.0,3431941,5567283,2501805,3065478,3065478
2016-06-19,4.13,4.24,4.0,0.2400000000000002,-0.08999999999999986,4.223,4.315,4.0,0.3150000000000004,-0.3099999999999996,4.0569999999999995,4.21,3.75,0.45999999999999996,-0.33999999999999986,4.1080000000000005,4.24,3.85,0.3900000000000001,-0.27,11777643,42116032,3243894,38872138,35643936
2016-06-26,3.7600000000000002,3.86,3.62,0.23999999999999977,0.08000000000000007,3.841,3.99,3.73,0.26000000000000023,0.2200000000000002,3.652,3.78,3.52,0.2599999999999998,0.2599999999999998,3.742,3.96,3.53,0.43000000000000016,0.43000000000000016,5758501,7407059,3706678,3700381,-3700381
2016-07-03,3.81,3.95,3.7,0.25,-0.1200000000000001,3.9025,3.99,3.79,0.20000000000000018,0.040000000000000036,3.71575,3.823,3.65,0.17300000000000004,0.17300000000000004,3.7875,3.93,3.73,0.20000000000000018,0.18000000000000016,4317756,6496600,3496357,3000243,2814270
2016-07-10,4.046,4.14,3.94,0.19999999999999973,0.17000000000000037,4.13,4.17,4.03,0.13999999999999968,0.09999999999999964,3.956,4.03,3.86,0.17000000000000037,0.17000000000000037,4.058,4.11,3.98,0.13000000000000034,0.10000000000000009,5613012,7570607,3154813,4415794,-3239963
2016-07-17,3.952,4.1,3.78,0.31999999999999984,-0.31999999999999984,3.9979999999999998,4.11,3.83,0.28000000000000025,-0.28000000000000025,3.8560000000000003,4.03,3.72,0.31000000000000005,-0.31000000000000005,3.922,4.09,3.8,0.29000000000000004,-0.2799999999999998,3808042,5450526,2881140,2569386,-71060
2016-07-24,3.856,3.91,3.81,0.10000000000000009,0.040000000000000036,3.956,4.1,3.91,0.1899999999999995,0.1899999999999995,3.801,3.845,3.75,0.0950000000000002,0.06000000000000005,3.912,4.07,3.82,0.25000000000000044,0.25000000000000044,3259515,5101558,1678642,3422916,1636576
2016-07-31,4.7,5.12,4.04,1.08,1.08,4.987,5.25,4.21,1.04,1.04,4.624,5.06,3.96,1.0999999999999996,1.0999999999999996,4.832,5.1,4.16,0.9399999999999995,0.9399999999999995,12006962,21419046,6537696,14881350,3087578
2016-08-07,5.1819999999999995,5.25,5.1,0.15000000000000036,0.15000000000000036,5.301,5.49,5.175,0.3150000000000004,0.3150000000000004,5.124,5.21,5.035,0.17499999999999982,0.14499999999999957,5.226,5.43,5.15,0.27999999999999936,0.27999999999999936,6707841,9588871,4268071,5320800,4785175
2016-08-14,5.478,5.53,5.4,0.1299999999999999,-0.040000000000000036,5.603,5.705,5.535,0.16999999999999993,-0.03500000000000014,5.394,5.46,5.31,0.15000000000000036,0.03000000000000025,5.518,5.6,5.37,0.22999999999999954,0.05999999999999961,4770129,6910470,4097411,2813059,-2763115
2016-08-21,5.606,5.68,5.55,0.1299999999999999,0.1299999999999999,5.7032,5.836,5.635,0.2010000000000005,0.2010000000000005,5.535,5.63,5.42,0.20999999999999996,0.20999999999999996,5.642,5.73,5.57,0.16000000000000014,0.16000000000000014,4646233,5434915,3899240,1535675,5272
2016-08-28,5.716,5.78,5.59,0.1900000000000004,-0.1900000000000004,5.798,5.85,5.74,0.10999999999999943,0.009999999999999787,5.615,5.72,5.5,0.21999999999999975,-0.16000000000000014,5.7139999999999995,5.83,5.56,0.27000000000000046,0.07000000000000028,4643479,7205905,3019441,4186464,2748687
2016-09-04,5.83,5.92,5.69,0.22999999999999954,-0.11999999999999922,5.91125,5.965,5.83,0.1349999999999998,-0.08999999999999986,5.71125,5.845,5.43,0.41500000000000004,-0.3700000000000001,5.78,5.92,5.44,0.47999999999999954,-0.47999999999999954,5518866,6531572,3749270,2782302,-6225
2016-09-11,5.342,5.5,5.25,0.25,-0.11000000000000032,5.422,5.66,5.29,0.3700000000000001,-0.3600000000000003,5.224,5.35,5.17,0.17999999999999972,-0.17999999999999972,5.342,5.66,5.23,0.4299999999999997,-0.39000000000000057,4816346,7650461,3022180,4628281,2260949
2016-09-18,5.538,5.69,5.3,0.39000000000000057,0.33999999999999986,5.694,5.88,5.56,0.3200000000000003,0.3200000000000003,5.477,5.645,5.24,0.40499999999999936,0.3899999999999997,5.642,5.84,5.45,0.3899999999999997,0.2999999999999998,4329565,5852525,3446414,2406111,-1586676
2016-09-25,5.682,5.78,5.56,0.22000000000000064,-0.22000000000000064,5.763,5.83,5.7,0.1299999999999999,-0.0649999999999995,5.5325999999999995,5.59,5.44,0.14999999999999947,-0.022999999999999687,5.634,5.74,5.52,0.22000000000000064,0.04999999999999982,3360141,4571806,2645001,1926805,1926805
2016-10-02,5.792,6.17,5.57,0.5999999999999996,0.45999999999999996,5.962,6.23,5.7,0.5300000000000002,0.4900000000000002,5.684,5.94,5.47,0.47000000000000064,0.3800000000000008,5.876,6.12,5.56,0.5600000000000005,0.4800000000000004,5593445,9607278,2916192,6691086,793776
2016-10-09,6.044,6.17,5.93,0.2400000000000002,-0.1299999999999999,6.172,6.33,6.05,0.28000000000000025,0.03000000000000025,5.956,6.04,5.87,0.16999999999999993,-0.009999999999999787,6.088,6.28,6.0,0.28000000000000025,0.1200000000000001,3889846,5565863,2532050,3033813,1238125
2016-10-16,6.484,6.65,6.32,0.33000000000000007,0.20999999999999996,6.675,6.835,6.34,0.4950000000000001,0.4900000000000002,6.388,6.55,6.15,0.39999999999999947,0.34999999999999964,6.558,6.76,6.19,0.5699999999999994,0.5699999999999994,7642019,17036288,3368697,13667591,6367461
2016-10-23,6.834,6.9,6.76,0.14000000000000057,-0.14000000000000057,6.9,6.96,6.8,0.16000000000000014,-0.15000000000000036,6.662,6.75,6.55,0.20000000000000018,-0.20000000000000018,6.786,6.89,6.63,0.2599999999999998,-0.20000000000000018,4384593,5378993,3054435,2324558,703612
2016-10-30,6.454,6.75,6.19,0.5599999999999996,-0.5599999999999996,6.581,6.79,6.23,0.5599999999999996,-0.5299999999999994,6.199,6.5,5.91,0.5899999999999999,-0.5899999999999999,6.306,6.55,5.94,0.6099999999999994,-0.6099999999999994,6437255,7229903,5920722,1309181,495238
2016-11-06,5.888,6.08,5.38,0.7000000000000002,-0.6900000000000004,5.978,6.235,5.47,0.7650000000000006,-0.7650000000000006,5.679,6.04,5.25,0.79,-0.7699999999999996,5.79,6.12,5.42,0.7000000000000002,-0.7000000000000002,6691880,9936598,4272212,5664386,3044370
2016-11-13,5.604,5.77,5.44,0.3299999999999992,0.27999999999999936,5.718,5.8,5.59,0.20999999999999996,0.1900000000000004,5.505,5.65,5.44,0.20999999999999996,0.0,5.598,5.72,5.45,0.2699999999999996,-0.08000000000000007,5667881,8103731,2940957,5162774,-3167526
