Date,SPDR Portfolio MSCI GlobalEtf_Open_average,SPDR Portfolio MSCI GlobalEtf_Open_max,SPDR Portfolio MSCI GlobalEtf_Open_min,SPDR Portfolio MSCI GlobalEtf_Open_volatility,SPDR Portfolio MSCI GlobalEtf_Open_change,SPDR Portfolio MSCI GlobalEtf_High_average,SPDR Portfolio MSCI GlobalEtf_High_max,SPDR Portfolio MSCI GlobalEtf_High_min,SPDR Portfolio MSCI GlobalEtf_High_volatility,SPDR Portfolio MSCI GlobalEtf_High_change,SPDR Portfolio MSCI GlobalEtf_Low_average,SPDR Portfolio MSCI GlobalEtf_Low_max,SPDR Portfolio MSCI GlobalEtf_Low_min,SPDR Portfolio MSCI GlobalEtf_Low_volatility,SPDR Portfolio MSCI GlobalEtf_Low_change,SPDR Portfolio MSCI GlobalEtf_Close_average,SPDR Portfolio MSCI GlobalEtf_Close_max,SPDR Portfolio MSCI GlobalEtf_Close_min,SPDR Portfolio MSCI GlobalEtf_Close_volatility,SPDR Portfolio MSCI GlobalEtf_Close_change
2016-10-09,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2016-10-16,32.2,32.2,32.2,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2016-10-23,32.47,32.47,32.47,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2016-10-30,31.77,31.77,31.77,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2016-11-06,32.65,32.65,32.65,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2016-11-13,32.56,32.56,32.56,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2016-11-20,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0
2016-11-27,32.8,32.8,32.8,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.27,32.27,32.27,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2016-12-04,33.41,33.41,33.41,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2016-12-11,32.3,32.3,32.3,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2016-12-18,32.75,32.75,32.75,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2016-12-25,32.41,32.41,32.41,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2017-01-01,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2017-01-08,33.61,33.61,33.61,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2017-01-15,33.4,33.4,33.4,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2017-01-22,33.5,33.5,33.5,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2017-01-29,33.67,33.67,33.67,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2017-02-05,33.84,33.84,33.84,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2017-02-12,34.22,34.22,34.22,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2017-02-19,34.25,34.25,34.25,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2017-02-26,34.42,34.42,34.42,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2017-03-05,34.3,34.3,34.3,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2017-03-12,34.97,34.97,34.97,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2017-03-19,34.26,34.26,34.26,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2017-03-26,34.59,34.59,34.59,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.66,34.66,34.66,0.0,0.0
2017-04-02,34.5,34.5,34.5,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2017-04-09,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2017-04-16,34.48,34.48,34.48,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2017-04-23,35.13,35.13,35.13,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2017-04-30,35.37,35.37,35.37,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2017-05-07,35.5,35.5,35.5,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.51,35.51,35.51,0.0,0.0
2017-05-14,35.39,35.39,35.39,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2017-05-21,35.72,35.72,35.72,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2017-05-28,36.31,36.31,36.31,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2017-06-04,36.08,36.08,36.08,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.96,35.96,35.96,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2017-06-11,35.59,35.59,35.59,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2017-06-18,35.76,35.76,35.76,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.85,35.85,35.85,0.0,0.0
2017-06-25,35.88,35.88,35.88,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2017-07-02,35.59,35.59,35.59,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.73,35.73,35.73,0.0,0.0
2017-07-09,36.4,36.4,36.4,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2017-07-16,36.62,36.62,36.62,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2017-07-23,36.62,36.62,36.62,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2017-07-30,36.81,36.81,36.81,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.82,36.82,36.82,0.0,0.0
2017-08-06,36.27,36.27,36.27,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2017-08-13,36.27,36.27,36.27,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2017-08-20,36.52,36.52,36.52,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2017-08-27,36.98,36.98,36.98,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2017-09-03,36.81,36.81,36.81,0.0,0.0,37.0,37.0,37.0,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.89,36.89,36.89,0.0,0.0
2017-09-10,37.22,37.22,37.22,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2017-09-17,37.57,37.57,37.57,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.54,37.54,37.54,0.0,0.0
2017-09-24,37.53,37.53,37.53,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.72,37.72,37.72,0.0,0.0
2017-10-01,37.87,37.87,37.87,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.91,37.91,37.91,0.0,0.0
2017-10-08,38.23,38.23,38.23,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.23,38.23,38.23,0.0,0.0
2017-10-15,38.29,38.29,38.29,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2017-10-22,38.28,38.28,38.28,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2017-10-29,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.54,38.54,38.54,0.0,0.0
2017-11-05,38.27,38.27,38.27,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.45,38.45,38.45,0.0,0.0
2017-11-12,38.58,38.58,38.58,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.54,38.54,38.54,0.0,0.0
2017-11-19,39.0,39.0,39.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2017-11-26,39.09,39.09,39.09,0.0,0.0,39.12,39.12,39.12,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2017-12-03,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.15,39.15,39.15,0.0,0.0,39.2,39.2,39.2,0.0,0.0
2017-12-10,38.65,38.65,38.65,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.91,38.91,38.91,0.0,0.0
2017-12-17,39.16,39.16,39.16,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2017-12-24,39.27,39.27,39.27,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.43,39.43,39.43,0.0,0.0
2017-12-31,40.17,40.17,40.17,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.39,40.39,40.39,0.0,0.0
