Date,AMKR_stock_Open_average,AMKR_stock_Open_max,AMKR_stock_Open_min,AMKR_stock_Open_volatility,AMKR_stock_Open_change,AMKR_stock_High_average,AMKR_stock_High_max,AMKR_stock_High_min,AMKR_stock_High_volatility,AMKR_stock_High_change,AMKR_stock_Low_average,AMKR_stock_Low_max,AMKR_stock_Low_min,AMKR_stock_Low_volatility,AMKR_stock_Low_change,AMKR_stock_Close_average,AMKR_stock_Close_max,AMKR_stock_Close_min,AMKR_stock_Close_volatility,AMKR_stock_Close_change,AMKR_stock_Volume_average,AMKR_stock_Volume_max,AMKR_stock_Volume_min,AMKR_stock_Volume_volatility,AMKR_stock_Volume_change
2016-03-27,5.668,5.82,5.48,0.33999999999999986,0.1800000000000006,5.792,5.91,5.65,0.2599999999999998,0.08000000000000007,5.554,5.76,5.34,0.41999999999999993,0.11000000000000032,5.708,5.89,5.54,0.34999999999999964,0.16000000000000014,774423,924912,632740,292172,-26472
2016-04-03,5.56,5.72,5.43,0.29000000000000004,-0.22999999999999954,5.602,5.74,5.47,0.27000000000000046,-0.15000000000000036,5.43,5.61,5.32,0.29000000000000004,-0.2600000000000007,5.514,5.66,5.42,0.2400000000000002,-0.2400000000000002,871011,1290721,639564,651157,-32343
2016-04-10,5.514,5.65,5.44,0.20999999999999996,0.1299999999999999,5.604,5.68,5.49,0.1899999999999995,0.1200000000000001,5.436,5.54,5.33,0.20999999999999996,0.17999999999999972,5.5360000000000005,5.66,5.41,0.25,0.11000000000000032,902457,1637456,450986,1186470,-1084263
2016-04-17,5.5,5.53,5.46,0.07000000000000028,-0.07000000000000028,5.63,5.79,5.55,0.2400000000000002,0.20999999999999996,5.442,5.47,5.41,0.05999999999999961,0.009999999999999787,5.54,5.75,5.46,0.29000000000000004,0.29000000000000004,773280,1060148,451234,608914,608914
2016-04-24,5.766,5.81,5.72,0.08999999999999986,0.040000000000000036,5.926,6.13,5.81,0.3200000000000003,-0.09999999999999964,5.572,5.7,5.27,0.4300000000000006,-0.1299999999999999,5.782,5.88,5.7,0.17999999999999972,0.009999999999999787,1292887,2254549,712908,1541641,550055
2016-05-01,5.7,5.77,5.56,0.20999999999999996,-0.14000000000000057,5.816,5.95,5.68,0.27000000000000046,-0.15000000000000036,5.616,5.75,5.56,0.1900000000000004,-0.03000000000000025,5.692,5.8,5.58,0.21999999999999975,-0.14000000000000057,907608,1304283,493947,810336,-810336
2016-05-08,5.636,5.73,5.5,0.23000000000000043,-0.1299999999999999,5.71,5.77,5.64,0.1299999999999999,-0.05000000000000071,5.532,5.65,5.43,0.22000000000000064,-0.03999999999999915,5.622,5.74,5.5,0.2400000000000002,-0.040000000000000036,661599,904488,432608,471880,-65598
2016-05-15,5.634,5.7,5.57,0.1299999999999999,0.019999999999999574,5.818,5.85,5.78,0.0699999999999994,0.04999999999999982,5.588,5.66,5.53,0.1299999999999999,0.040000000000000036,5.694,5.82,5.58,0.2400000000000002,0.15000000000000036,757187,877062,562780,314282,-75688
2016-05-22,6.084,6.24,5.84,0.40000000000000036,0.40000000000000036,6.246,6.4,6.1,0.3000000000000007,0.3000000000000007,6.02,6.22,5.72,0.5,0.5,6.218,6.36,6.09,0.27000000000000046,0.27000000000000046,1022580,1486405,746381,740024,-566352
2016-05-29,6.35,6.41,6.25,0.16000000000000014,-0.03000000000000025,6.405,6.42,6.38,0.040000000000000036,-0.019999999999999574,6.2275,6.28,6.13,0.15000000000000036,0.0600000000000005,6.3625,6.39,6.31,0.08000000000000007,0.08000000000000007,791927,987708,603980,383728,-299379
2016-06-05,6.382,6.45,6.25,0.20000000000000018,-0.16000000000000014,6.414,6.5,6.25,0.25,-0.23000000000000043,6.272,6.36,6.09,0.27000000000000046,-0.27000000000000046,6.3420000000000005,6.44,6.11,0.33000000000000007,-0.3099999999999996,642854,717027,529991,187036,88577
2016-06-12,6.04,6.12,5.92,0.20000000000000018,-0.15000000000000036,6.098,6.21,5.97,0.2400000000000002,-0.2400000000000002,5.944,6.05,5.86,0.1899999999999995,-0.1899999999999995,6.02,6.11,5.92,0.1900000000000004,-0.1900000000000004,787630,978045,629163,348882,348882
2016-06-19,5.998,6.05,5.87,0.17999999999999972,-0.1200000000000001,6.1160000000000005,6.23,5.98,0.25,-0.16999999999999993,5.938,6.05,5.78,0.2699999999999996,-0.16999999999999993,6.012,6.19,5.8,0.39000000000000057,-0.21999999999999975,881570,1850120,519784,1330336,1149917
2016-06-26,5.652,5.73,5.46,0.27000000000000046,-0.03000000000000025,5.744,5.83,5.63,0.20000000000000018,0.09999999999999964,5.516,5.65,5.33,0.3200000000000003,0.20999999999999996,5.624,5.75,5.37,0.3799999999999999,0.33999999999999986,776936,1033917,513380,520537,-520537
2016-07-03,5.635,5.69,5.58,0.11000000000000032,0.020000000000000462,5.7700000000000005,6.0,5.65,0.34999999999999964,0.2999999999999998,5.5825000000000005,5.69,5.5,0.1900000000000004,0.1200000000000001,5.6975,5.96,5.6,0.3600000000000003,0.33000000000000007,588154,901070,428034,473036,381019
2016-07-10,6.12,6.18,6.01,0.16999999999999993,0.16999999999999993,6.172,6.23,6.05,0.1800000000000006,0.1800000000000006,6.048,6.1,5.95,0.14999999999999947,0.13999999999999968,6.124,6.18,6.0,0.17999999999999972,0.17999999999999972,605145,868058,434682,433376,-55581
2016-07-17,6.17,6.28,5.92,0.3600000000000003,0.33999999999999986,6.292,6.36,6.25,0.11000000000000032,0.03000000000000025,6.104,6.21,5.92,0.29000000000000004,0.25,6.244,6.29,6.17,0.1200000000000001,0.04999999999999982,694609,1009653,360409,649244,481473
2016-07-24,6.332,6.45,6.26,0.1900000000000004,0.040000000000000036,6.444,6.51,6.37,0.13999999999999968,0.08000000000000007,6.26,6.33,6.22,0.11000000000000032,0.020000000000000462,6.318,6.47,6.24,0.22999999999999954,0.04999999999999982,1039879,1489967,816353,673614,-628261
2016-07-31,7.218,7.6,6.28,1.3199999999999994,1.3199999999999994,7.52,8.09,6.53,1.5599999999999996,1.5599999999999996,7.1819999999999995,7.6,6.27,1.33,1.33,7.376,8.06,6.45,1.6100000000000003,1.6100000000000003,3705488,6748311,1463999,5284312,2644733
2016-08-07,8.336,8.58,8.12,0.46000000000000085,0.46000000000000085,8.52,8.98,8.3,0.6799999999999997,0.6799999999999997,8.268,8.48,8.1,0.3800000000000008,0.3800000000000008,8.474,8.96,8.24,0.7200000000000006,0.7200000000000006,2271702,2999010,1224771,1774239,-195241
2016-08-14,9.129999999999999,9.36,9.0,0.35999999999999943,0.09999999999999964,9.352,9.54,9.22,0.3199999999999985,0.0600000000000005,8.988,9.1,8.89,0.20999999999999908,0.11999999999999922,9.202,9.39,8.94,0.45000000000000107,0.0600000000000005,2380558,3912720,1769730,2142990,-596911
2016-08-21,9.204,9.31,9.09,0.22000000000000064,-0.19000000000000128,9.315999999999999,9.44,9.2,0.2400000000000002,0.009999999999999787,9.104,9.21,9.02,0.19000000000000128,-0.16000000000000014,9.198,9.26,9.13,0.129999999999999,-0.0600000000000005,1118567,1472403,890756,581647,-559825
2016-08-28,9.218,9.3,9.09,0.21000000000000085,0.07000000000000028,9.315999999999999,9.36,9.27,0.08999999999999986,-0.03999999999999915,9.142,9.22,9.03,0.19000000000000128,-0.030000000000001137,9.218,9.27,9.1,0.16999999999999993,-0.019999999999999574,975262,1439617,637827,801790,-350520
2016-09-04,9.1625,9.2,9.1,0.09999999999999964,0.08000000000000007,9.28,9.34,9.19,0.15000000000000036,-0.09999999999999964,8.987499999999999,9.17,8.62,0.5500000000000007,-0.41999999999999993,9.105,9.26,8.72,0.5399999999999991,-0.46999999999999886,1150746,1526223,655499,870724,21894
2016-09-11,8.719999999999999,8.95,8.6,0.34999999999999964,0.33000000000000007,8.882,8.97,8.7,0.27000000000000135,0.05000000000000071,8.6,8.78,8.41,0.3699999999999992,0.3699999999999992,8.766,8.9,8.6,0.3000000000000007,-0.08000000000000007,1188389,1759589,784663,974926,430440
2016-09-18,9.076,9.3,8.91,0.39000000000000057,0.379999999999999,9.212,9.42,8.99,0.4299999999999997,0.2699999999999996,8.982,9.21,8.82,0.39000000000000057,0.28999999999999915,9.102,9.39,8.88,0.5099999999999998,0.25,969887,1260878,742091,518787,-207604
2016-09-25,9.4,9.6,9.03,0.5700000000000003,0.5300000000000011,9.638,9.84,9.47,0.3699999999999992,0.28999999999999915,9.3,9.54,8.95,0.5899999999999999,0.5899999999999999,9.518,9.72,9.34,0.3800000000000008,0.3800000000000008,1327875,2290017,824417,1465600,-830063
2016-10-02,9.85,9.99,9.7,0.2900000000000009,0.15000000000000036,9.964,9.99,9.94,0.05000000000000071,0.040000000000000924,9.728,9.81,9.68,0.13000000000000078,0.08999999999999986,9.858,9.96,9.73,0.23000000000000043,0.1899999999999995,888673,1040200,685956,354244,-14676
2016-10-09,9.572,9.87,9.37,0.5,-0.5,9.704,10.13,9.43,0.7000000000000011,-0.5300000000000011,9.384,9.77,9.19,0.5800000000000001,-0.4599999999999991,9.474,9.8,9.32,0.4800000000000004,-0.4800000000000004,705040,949139,497742,451397,-236784
2016-10-16,9.466,9.68,9.37,0.3100000000000005,0.28999999999999915,9.586,9.72,9.46,0.2599999999999998,0.23999999999999844,9.373999999999999,9.53,9.27,0.2599999999999998,0.2599999999999998,9.508000000000001,9.71,9.33,0.3800000000000008,0.28999999999999915,861240,1202601,652683,549918,-149839
2016-10-23,9.59,9.78,9.35,0.4299999999999997,-0.34999999999999964,9.702,9.89,9.44,0.45000000000000107,-0.45000000000000107,9.442,9.7,9.16,0.5399999999999991,-0.5399999999999991,9.484,9.77,9.19,0.5800000000000001,-0.5800000000000001,771135,950064,590213,359851,303622
2016-10-30,10.046000000000001,10.56,9.21,1.3499999999999996,1.0399999999999991,10.386000000000001,10.8,9.31,1.4900000000000002,1.1999999999999993,9.844,10.2,9.02,1.1799999999999997,1.0,10.146,10.59,9.27,1.3200000000000003,1.1600000000000001,2489708,4089772,1630906,2458866,656490
2016-11-06,11.006,11.36,10.67,0.6899999999999995,0.5600000000000005,11.342,11.51,11.05,0.4599999999999991,0.4599999999999991,10.794,11.23,10.54,0.6900000000000013,0.6900000000000013,11.202,11.5,10.92,0.5800000000000001,0.5800000000000001,2155470,2686534,1578465,1108069,72482
2016-11-13,11.528,11.82,11.27,0.5500000000000007,0.23000000000000043,11.734,12.18,11.4,0.7799999999999994,0.4599999999999991,11.379999999999999,11.77,11.2,0.5700000000000003,0.4499999999999993,11.592,12.1,11.3,0.7999999999999989,0.7300000000000004,2043156,2973648,1597251,1376397,-542214
2016-11-20,12.26,12.4,12.05,0.34999999999999964,-0.21000000000000085,12.365,12.48,12.23,0.25,-0.20999999999999908,12.0175,12.11,11.93,0.17999999999999972,-0.129999999999999,12.16,12.32,11.99,0.33000000000000007,-0.33000000000000007,1348869,2049091,637202,1411889,-1166338
2016-11-27,11.712,12.09,10.72,1.3699999999999992,-1.2199999999999989,11.87,12.19,11.0,1.1899999999999995,-1.17,11.364,11.92,10.56,1.3599999999999994,-1.2400000000000002,11.501999999999999,12.09,10.7,1.3900000000000006,-1.2200000000000006,1476273,2628514,735263,1893251,55752
2016-12-04,11.322,11.46,11.19,0.27000000000000135,0.16999999999999993,11.506,11.78,11.28,0.5,0.2400000000000002,11.072,11.34,10.83,0.5099999999999998,-0.10999999999999943,11.234,11.44,10.86,0.5800000000000001,-0.3800000000000008,1625013,2168689,1067988,1100701,255011
2016-12-11,10.848,11.03,10.73,0.29999999999999893,0.22999999999999865,11.108,11.19,10.98,0.20999999999999908,0.0600000000000005,10.714,10.86,10.57,0.28999999999999915,0.14000000000000057,10.815999999999999,11.01,10.7,0.3100000000000005,0.030000000000001137,1607281,2290678,1301386,989292,-707508
2016-12-18,10.94,11.1,10.8,0.29999999999999893,0.16000000000000014,11.104,11.23,10.97,0.2599999999999998,0.05999999999999872,10.826,10.93,10.75,0.17999999999999972,0.05000000000000071,10.974,11.06,10.85,0.21000000000000085,0.16999999999999993,1024640,1964773,724975,1239798,-55050
2016-12-25,11.0925,11.52,10.86,0.6600000000000001,-0.14000000000000057,11.175,11.52,10.9,0.6199999999999992,-0.3899999999999988,10.775,11.0,10.49,0.5099999999999998,-0.5099999999999998,10.8825,11.23,10.55,0.6799999999999997,-0.6799999999999997,1081097,1268750,806878,461872,111427
2017-01-01,10.575,10.71,10.35,0.3600000000000012,-0.33000000000000007,10.695,10.89,10.44,0.45000000000000107,-0.45000000000000107,10.4025,10.54,10.2,0.33999999999999986,-0.3200000000000003,10.469999999999999,10.65,10.27,0.3800000000000008,-0.3800000000000008,1189155,1297261,1072301,224960,87708
2017-01-08,10.522,10.69,10.27,0.41999999999999993,0.2599999999999998,10.734,10.8,10.65,0.15000000000000036,0.11999999999999922,10.374,10.54,10.23,0.3099999999999987,0.17999999999999972,10.556000000000001,10.75,10.39,0.35999999999999943,0.07000000000000028,1062552,1244308,814147,430161,-5643
2017-01-15,9.9525,10.38,9.69,0.6900000000000013,-0.6900000000000013,10.015,10.38,9.82,0.5600000000000005,-0.5600000000000005,9.665,9.79,9.48,0.3099999999999987,-0.16999999999999993,9.754999999999999,9.86,9.68,0.17999999999999972,-0.09999999999999964,2069104,2180088,1873467,306621,192044
2017-01-22,9.762,9.91,9.56,0.34999999999999964,0.1399999999999988,9.884,9.97,9.79,0.1800000000000015,0.030000000000001137,9.63,9.77,9.48,0.28999999999999915,0.1899999999999995,9.722,9.86,9.55,0.3099999999999987,0.14999999999999858,1516721,2176220,883908,1292312,-426496
2017-01-29,9.648,9.99,9.45,0.5400000000000009,0.35999999999999943,9.844,10.21,9.5,0.7100000000000009,0.5800000000000001,9.55,9.95,9.33,0.6199999999999992,0.5699999999999985,9.712,10.07,9.41,0.6600000000000001,0.5400000000000009,1484712,1971684,1220722,750962,-123746
2017-02-05,9.848,9.99,9.6,0.39000000000000057,-0.02999999999999936,9.944,10.05,9.66,0.39000000000000057,0.0600000000000005,9.636,9.8,9.44,0.3600000000000012,-0.08999999999999986,9.828,9.98,9.6,0.3800000000000008,-0.009999999999999787,1699092,1977973,1050813,927160,927160
2017-02-12,9.702,10.08,9.35,0.7300000000000004,-0.09999999999999964,10.02,10.45,9.63,0.8199999999999985,-0.35999999999999943,9.548,10.02,9.05,0.9699999999999989,-0.129999999999999,9.942,10.44,9.6,0.8399999999999999,-0.3899999999999988,4607265,8905970,1995920,6910050,-3565244
2017-02-19,10.145,10.35,10.05,0.29999999999999893,0.0,10.2875,10.4,10.17,0.23000000000000043,-0.17999999999999972,9.9825,10.09,9.87,0.22000000000000064,-0.07000000000000028,10.18,10.34,10.1,0.2400000000000002,-0.20999999999999908,1679493,2041023,1360192,680831,-680831
2017-02-26,10.064,10.24,9.86,0.3800000000000008,0.09999999999999964,10.198,10.36,9.93,0.4299999999999997,0.1999999999999993,9.926,10.2,9.73,0.46999999999999886,0.4299999999999997,10.066,10.25,9.82,0.4299999999999997,0.39000000000000057,1865629,2402671,1498403,904268,-904268
2017-03-05,10.54,10.7,10.23,0.46999999999999886,0.4299999999999997,10.756,10.94,10.51,0.4299999999999997,0.40000000000000036,10.46,10.63,10.12,0.5100000000000016,0.5100000000000016,10.662,10.89,10.49,0.40000000000000036,0.40000000000000036,1490543,1769917,1109637,660280,-152818
2017-03-12,10.978,11.06,10.92,0.14000000000000057,0.05000000000000071,11.072000000000001,11.15,10.99,0.16000000000000014,0.08999999999999986,10.822,10.93,10.76,0.16999999999999993,0.16999999999999993,10.978,11.09,10.89,0.1999999999999993,0.02999999999999936,1282768,1671958,794862,877096,374679
2017-03-19,10.936,11.24,10.57,0.6699999999999999,-0.16999999999999993,11.082,11.3,10.81,0.4900000000000002,-0.1800000000000015,10.746,11.02,10.56,0.4599999999999991,-0.15000000000000036,10.882,11.23,10.59,0.6400000000000006,-0.28000000000000114,1011450,1418271,638148,780123,-632487
2017-03-26,11.068,11.25,10.85,0.40000000000000036,0.40000000000000036,11.296,11.64,11.15,0.4900000000000002,0.4400000000000013,10.972,11.11,10.72,0.3899999999999988,0.3899999999999988,11.254,11.59,11.09,0.5,0.4299999999999997,1088563,2598018,623356,1974662,1848274
2017-04-02,11.466,11.61,11.3,0.3099999999999987,-0.16999999999999993,11.626,11.76,11.5,0.2599999999999998,-0.11999999999999922,11.32,11.51,11.11,0.40000000000000036,-0.10999999999999943,11.444,11.56,11.24,0.3200000000000003,-0.05000000000000071,1290976,1487512,956213,531299,-209889
2017-04-09,11.307500000000001,11.53,11.15,0.379999999999999,-0.379999999999999,11.4375,11.61,11.35,0.2599999999999998,-0.2599999999999998,11.1,11.26,10.9,0.35999999999999943,-0.35999999999999943,11.175,11.39,10.9,0.4900000000000002,-0.4900000000000002,1172407,1299707,977677,322030,-322030
2017-04-16,11.342,11.85,10.94,0.9100000000000001,0.9100000000000001,11.534,11.91,11.21,0.6999999999999993,0.6499999999999986,11.178,11.6,10.81,0.7899999999999991,0.7899999999999991,11.48,11.88,11.2,0.6800000000000015,0.5300000000000011,1486075,1835463,1301335,534128,291998
2017-04-23,12.062000000000001,12.33,11.96,0.3699999999999992,0.3699999999999992,12.204,12.48,11.98,0.5,0.34999999999999964,11.64,11.92,11.0,0.9199999999999999,-0.6199999999999992,12.014,12.33,11.78,0.5500000000000007,-0.10000000000000142,1965945,4106509,1059642,3046867,3046867
2017-04-30,11.87,12.07,11.66,0.41000000000000014,0.20999999999999908,12.028,12.23,11.76,0.47000000000000064,-0.19000000000000128,11.644,11.83,11.52,0.3100000000000005,-0.21000000000000085,11.868,12.09,11.71,0.379999999999999,-0.2400000000000002,1349935,1839448,1001250,838198,-542599
2017-05-07,11.902,12.1,11.78,0.3200000000000003,0.05000000000000071,12.052,12.26,11.91,0.34999999999999964,0.02999999999999936,11.735999999999999,11.87,11.62,0.25,-0.05000000000000071,11.848,11.98,11.67,0.3100000000000005,-0.0600000000000005,1013360,1363843,707573,656270,296754
2017-05-14,11.318,11.77,10.75,1.0199999999999996,-0.9600000000000009,11.432,11.78,11.05,0.7299999999999986,-0.7099999999999991,11.08,11.59,10.73,0.8599999999999994,-0.8399999999999999,11.21,11.69,10.84,0.8499999999999996,-0.7299999999999986,1582184,3167106,1117685,2049421,-96483
2017-05-21,11.258,11.44,10.99,0.4499999999999993,0.4299999999999997,11.436,11.75,11.15,0.5999999999999996,0.5999999999999996,11.132,11.36,10.92,0.4399999999999995,0.2599999999999998,11.376,11.74,11.12,0.620000000000001,0.620000000000001,999696,1278326,886431,391895,91499
2017-05-28,11.5525,11.72,11.37,0.3500000000000014,-0.3200000000000003,11.6325,11.8,11.47,0.33000000000000007,-0.33000000000000007,11.3325,11.58,11.24,0.33999999999999986,-0.3100000000000005,11.42,11.64,11.34,0.3000000000000007,-0.3000000000000007,1161134,1637651,821098,816553,88668
2017-06-04,11.744,12.15,11.29,0.8600000000000012,0.8600000000000012,12.04,12.35,11.61,0.7400000000000002,0.7400000000000002,11.492,11.89,11.15,0.7400000000000002,-0.10999999999999943,11.774000000000001,12.24,11.41,0.8300000000000001,-0.14000000000000057,1076874,1886265,695749,1190516,1190516
2017-06-11,10.889999999999999,11.29,10.35,0.9399999999999995,-0.9299999999999997,11.078,11.48,10.62,0.8600000000000012,-0.7699999999999996,10.622,11.02,10.34,0.6799999999999997,-0.47000000000000064,10.78,11.1,10.42,0.6799999999999997,-0.5399999999999991,1342639,1846191,938461,907730,-471718
2017-06-18,10.708,10.81,10.65,0.16000000000000014,-0.019999999999999574,10.876,10.98,10.79,0.19000000000000128,-0.10000000000000142,10.598,10.67,10.55,0.11999999999999922,-0.09999999999999964,10.686,10.8,10.63,0.16999999999999993,-0.16999999999999993,1082475,1321572,1002782,318790,-7838
2017-06-25,10.276,10.7,9.82,0.879999999999999,-0.879999999999999,10.412,10.79,10.01,0.7799999999999994,-0.7799999999999994,9.916,10.36,9.63,0.7299999999999986,-0.7299999999999986,10.106,10.45,9.77,0.6799999999999997,-0.5999999999999996,1173131,1387335,610938,776397,776397
2017-07-02,9.7625,9.87,9.69,0.17999999999999972,-0.08000000000000007,9.925,9.96,9.87,0.09000000000000163,0.02000000000000135,9.6625,9.72,9.61,0.11000000000000121,0.11000000000000121,9.76,9.83,9.66,0.16999999999999993,0.16999999999999993,910183,1204827,598544,606283,606283
2017-07-09,10.058,10.19,9.82,0.3699999999999992,0.3699999999999992,10.21,10.39,10.0,0.39000000000000057,0.39000000000000057,9.956,10.13,9.71,0.41999999999999993,0.40999999999999837,10.139999999999999,10.37,9.92,0.4499999999999993,0.4499999999999993,929434,1459813,662439,797374,-94380
2017-07-16,10.648,10.92,10.38,0.5399999999999991,0.5,10.776,10.98,10.52,0.46000000000000085,0.46000000000000085,10.454,10.68,10.19,0.4900000000000002,0.370000000000001,10.742,10.96,10.45,0.5100000000000016,0.5100000000000016,941690,1531998,641066,890932,797696
2017-07-23,10.97,11.12,10.72,0.3999999999999986,-0.21999999999999886,11.05,11.25,10.8,0.4499999999999993,-0.22999999999999865,10.752,10.91,10.41,0.5,-0.41999999999999993,10.876,11.06,10.49,0.5700000000000003,-0.5199999999999996,1198528,1728570,773648,954922,954922
2017-07-30,9.64,10.52,8.85,1.67,-1.67,9.794,10.65,8.94,1.7100000000000009,-1.7100000000000009,9.2,10.23,8.7,1.5300000000000011,-1.5300000000000011,9.331999999999999,10.37,8.77,1.5999999999999996,-1.5999999999999996,2378402,4880690,1180996,3699694,-665518
2017-08-06,8.864,9.16,8.55,0.6099999999999994,-0.23999999999999844,8.994,9.28,8.75,0.5299999999999994,-0.3699999999999992,8.724,9.03,8.5,0.5299999999999994,-0.28999999999999915,8.878,9.12,8.53,0.5899999999999999,-0.379999999999999,1295650,1668652,1082981,585671,-338789
2017-08-13,8.709999999999999,8.86,8.36,0.5,-0.5,8.802,8.94,8.53,0.41000000000000014,-0.41000000000000014,8.556000000000001,8.73,8.32,0.41000000000000014,-0.41000000000000014,8.634,8.84,8.38,0.4599999999999991,-0.33999999999999986,998575,1436113,737648,698465,-102615
2017-08-20,8.602,8.7,8.44,0.2599999999999998,0.21000000000000085,8.72,8.8,8.62,0.1800000000000015,0.030000000000001137,8.506,8.6,8.35,0.25,0.0600000000000005,8.636,8.71,8.54,0.1700000000000017,-0.05000000000000071,1023426,1364022,668061,695961,50422
2017-08-27,8.746,8.99,8.48,0.5099999999999998,0.2599999999999998,8.937999999999999,9.12,8.66,0.4599999999999991,0.4599999999999991,8.66,8.83,8.44,0.39000000000000057,0.35999999999999943,8.856,9.08,8.63,0.4499999999999993,0.4499999999999993,1069144,1492396,770518,721878,-136626
2017-09-03,8.9525,9.02,8.87,0.15000000000000036,-0.15000000000000036,9.025,9.13,8.98,0.15000000000000036,-0.13000000000000078,8.8125,8.85,8.79,0.0600000000000005,0.02000000000000135,8.9225,8.95,8.9,0.049999999999998934,0.03999999999999915,835414,1088651,648485,440166,299041
2017-09-10,9.26,9.49,9.04,0.45000000000000107,0.45000000000000107,9.434,9.7,9.15,0.5499999999999989,0.5499999999999989,9.168,9.34,8.96,0.379999999999999,0.379999999999999,9.384,9.65,9.14,0.5099999999999998,0.5099999999999998,1060095,1460624,581467,879157,879157
2017-09-17,9.862,10.07,9.69,0.3800000000000008,0.13000000000000078,10.008,10.09,9.92,0.16999999999999993,0.07000000000000028,9.693999999999999,9.79,9.61,0.17999999999999972,0.11999999999999922,9.924,10.06,9.81,0.25,0.08000000000000007,1153549,1469627,908393,561234,-111121
