Date,First Trust NASDAQ-100 Ex-Technology Sector_etf_Open_average,First Trust NASDAQ-100 Ex-Technology Sector_etf_Open_max,First Trust NASDAQ-100 Ex-Technology Sector_etf_Open_min,First Trust NASDAQ-100 Ex-Technology Sector_etf_Open_volatility,First Trust NASDAQ-100 Ex-Technology Sector_etf_Open_change,First Trust NASDAQ-100 Ex-Technology Sector_etf_High_average,First Trust NASDAQ-100 Ex-Technology Sector_etf_High_max,First Trust NASDAQ-100 Ex-Technology Sector_etf_High_min,First Trust NASDAQ-100 Ex-Technology Sector_etf_High_volatility,First Trust NASDAQ-100 Ex-Technology Sector_etf_High_change,First Trust NASDAQ-100 Ex-Technology Sector_etf_Low_average,First Trust NASDAQ-100 Ex-Technology Sector_etf_Low_max,First Trust NASDAQ-100 Ex-Technology Sector_etf_Low_min,First Trust NASDAQ-100 Ex-Technology Sector_etf_Low_volatility,First Trust NASDAQ-100 Ex-Technology Sector_etf_Low_change,First Trust NASDAQ-100 Ex-Technology Sector_etf_Close_average,First Trust NASDAQ-100 Ex-Technology Sector_etf_Close_max,First Trust NASDAQ-100 Ex-Technology Sector_etf_Close_min,First Trust NASDAQ-100 Ex-Technology Sector_etf_Close_volatility,First Trust NASDAQ-100 Ex-Technology Sector_etf_Close_change
2016-03-27,39.21,39.21,39.21,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2016-04-03,39.8,39.8,39.8,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2016-04-10,40.03,40.03,40.03,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.91,39.91,39.91,0.0,0.0,40.05,40.05,40.05,0.0,0.0
2016-04-17,40.12,40.12,40.12,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.86,39.86,39.86,0.0,0.0,40.16,40.16,40.16,0.0,0.0
2016-04-24,39.35,39.35,39.35,0.0,0.0,39.38,39.38,39.38,0.0,0.0,38.73,38.73,38.73,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2016-05-01,38.25,38.25,38.25,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2016-05-08,38.34,38.34,38.34,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.33,38.33,38.33,0.0,0.0
2016-05-15,38.04,38.04,38.04,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.46,38.46,38.46,0.0,0.0
2016-05-22,39.71,39.71,39.71,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2016-05-29,39.81,39.81,39.81,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.8,39.8,39.8,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2016-06-05,39.38,39.38,39.38,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.23,39.23,39.23,0.0,0.0
2016-06-12,38.86,38.86,38.86,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2016-06-19,37.87,37.87,37.87,0.0,0.0,38.43,38.43,38.43,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2016-06-26,38.87,38.87,38.87,0.0,0.0,39.3,39.3,39.3,0.0,0.0,38.87,38.87,38.87,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2016-07-03,39.72,39.72,39.72,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.72,39.72,39.72,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2016-07-10,40.74,40.74,40.74,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2016-07-17,40.81,40.81,40.81,0.0,0.0,41.1,41.1,41.1,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.07,41.07,41.07,0.0,0.0
2016-07-24,41.22,41.22,41.22,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.13,41.13,41.13,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2016-07-31,41.32,41.32,41.32,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2016-08-07,41.0,41.0,41.0,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2016-08-14,41.14,41.14,41.14,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2016-08-21,40.8,40.8,40.8,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2016-08-28,40.77,40.77,40.77,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.67,40.67,40.67,0.0,0.0
2016-09-04,40.19,40.19,40.19,0.0,0.0,40.26,40.26,40.26,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2016-09-11,39.95,39.95,39.95,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2016-09-18,40.55,40.55,40.55,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2016-09-25,40.32,40.32,40.32,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2016-10-02,40.07,40.07,40.07,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.17,40.17,40.17,0.0,0.0
2016-10-09,39.77,39.77,39.77,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2016-10-16,39.61,39.61,39.61,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2016-10-23,39.34,39.34,39.34,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2016-10-30,38.57,38.57,38.57,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2016-11-06,39.79,39.79,39.79,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.99,39.99,39.99,0.0,0.0
2016-11-13,40.74,40.74,40.74,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2016-11-20,41.1,41.1,41.1,0.0,0.0,41.19,41.19,41.19,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.19,41.19,41.19,0.0,0.0
2016-11-27,40.41,40.41,40.41,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2016-12-04,41.07,41.07,41.07,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.06,41.06,41.06,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2016-12-11,41.32,41.32,41.32,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.08,41.08,41.08,0.0,0.0
2016-12-18,40.82,40.82,40.82,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2016-12-25,40.76,40.76,40.76,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2017-01-01,41.67,41.67,41.67,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.84,41.84,41.84,0.0,0.0
2017-01-08,41.94,41.94,41.94,0.0,0.0,42.32,42.32,42.32,0.0,0.0,41.94,41.94,41.94,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2017-01-15,42.33,42.33,42.33,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2017-01-22,42.57,42.57,42.57,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2017-01-29,42.51,42.51,42.51,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2017-02-05,43.44,43.44,43.44,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2017-02-12,43.83,43.83,43.83,0.0,0.0,44.01,44.01,44.01,0.0,0.0,43.82,43.82,43.82,0.0,0.0,44.01,44.01,44.01,0.0,0.0
2017-02-19,43.91,43.91,43.91,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.91,43.91,43.91,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2017-02-26,44.37,44.37,44.37,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.49,44.49,44.49,0.0,0.0
2017-03-05,44.39,44.39,44.39,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.45,44.45,44.45,0.0,0.0
2017-03-12,44.66,44.66,44.66,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2017-03-19,44.31,44.31,44.31,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.23,44.23,44.23,0.0,0.0
2017-03-26,44.85,44.85,44.85,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.68,44.68,44.68,0.0,0.0
2017-04-02,44.49,44.49,44.49,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2017-04-09,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.12,44.12,44.12,0.0,0.0
2017-04-16,44.75,44.75,44.75,0.0,0.0,44.75,44.75,44.75,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.49,44.49,44.49,0.0,0.0
2017-04-23,45.35,45.35,45.35,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2017-04-30,45.47,45.47,45.47,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.29,45.29,45.29,0.0,0.0,45.52,45.52,45.52,0.0,0.0
2017-05-07,45.35,45.35,45.35,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.35,45.35,45.35,0.0,0.0
2017-05-14,45.12,45.12,45.12,0.0,0.0,45.34,45.34,45.34,0.0,0.0,45.06,45.06,45.06,0.0,0.0,45.21,45.21,45.21,0.0,0.0
2017-05-21,45.93,45.93,45.93,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.93,45.93,45.93,0.0,0.0,46.06,46.06,46.06,0.0,0.0
2017-05-28,46.8,46.8,46.8,0.0,0.0,47.04,47.04,47.04,0.0,0.0,46.8,46.8,46.8,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2017-06-04,46.61,46.61,46.61,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2017-06-11,46.13,46.13,46.13,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2017-06-18,46.54,46.54,46.54,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2017-06-25,46.14,46.14,46.14,0.0,0.0,46.2,46.2,46.2,0.0,0.0,45.96,45.96,45.96,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2017-07-02,45.6,45.6,45.6,0.0,0.0,45.88,45.88,45.88,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2017-07-09,46.6,46.6,46.6,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.68,46.68,46.68,0.0,0.0
2017-07-16,47.23,47.23,47.23,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2017-07-23,47.4,47.4,47.4,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.47,47.47,47.47,0.0,0.0
2017-07-30,46.81,46.81,46.81,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.83,46.83,46.83,0.0,0.0
2017-08-06,45.78,45.78,45.78,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.84,45.84,45.84,0.0,0.0
2017-08-13,45.27,45.27,45.27,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2017-08-20,45.59,45.59,45.59,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.66,45.66,45.66,0.0,0.0
2017-08-27,46.95,46.95,46.95,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2017-09-03,46.54,46.54,46.54,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2017-09-10,46.93,46.93,46.93,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.91,46.91,46.91,0.0,0.0
2017-09-17,46.55,46.55,46.55,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.53,46.53,46.53,0.0,0.0,46.64,46.64,46.64,0.0,0.0
2017-09-24,46.79,46.79,46.79,0.0,0.0,46.86,46.86,46.86,0.0,0.0,46.79,46.79,46.79,0.0,0.0,46.8,46.8,46.8,0.0,0.0
2017-10-01,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2017-10-08,46.85,46.85,46.85,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.85,46.85,46.85,0.0,0.0,46.99,46.99,46.99,0.0,0.0
2017-10-15,46.88,46.88,46.88,0.0,0.0,47.03,47.03,47.03,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.95,46.95,46.95,0.0,0.0
2017-10-22,46.0,46.0,46.0,0.0,0.0,46.29,46.29,46.29,0.0,0.0,45.71,45.71,45.71,0.0,0.0,46.28,46.28,46.28,0.0,0.0
2017-10-29,46.02,46.02,46.02,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.02,46.02,46.02,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2017-11-05,45.83,45.83,45.83,0.0,0.0,46.23,46.23,46.23,0.0,0.0,45.83,45.83,45.83,0.0,0.0,46.23,46.23,46.23,0.0,0.0
2017-11-12,46.59,46.59,46.59,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.9,46.9,46.9,0.0,0.0
2017-11-19,46.98,46.98,46.98,0.0,0.0,47.05,47.05,47.05,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2017-11-26,47.66,47.66,47.66,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.66,47.66,47.66,0.0,0.0
2017-12-03,48.06,48.06,48.06,0.0,0.0,48.11,48.11,48.11,0.0,0.0,47.96,47.96,47.96,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2017-12-10,48.36,48.36,48.36,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2017-12-17,48.83,48.83,48.83,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.82,48.82,48.82,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2017-12-24,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2017-12-31,49.82,49.82,49.82,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.82,49.82,49.82,0.0,0.0,50.27,50.27,50.27,0.0,0.0
