Date,GTN_stock_Open_average,GTN_stock_Open_max,GTN_stock_Open_min,GTN_stock_Open_volatility,GTN_stock_Open_change,GTN_stock_High_average,GTN_stock_High_max,GTN_stock_High_min,GTN_stock_High_volatility,GTN_stock_High_change,GTN_stock_Low_average,GTN_stock_Low_max,GTN_stock_Low_min,GTN_stock_Low_volatility,GTN_stock_Low_change,GTN_stock_Close_average,GTN_stock_Close_max,GTN_stock_Close_min,GTN_stock_Close_volatility,GTN_stock_Close_change,GTN_stock_Volume_average,GTN_stock_Volume_max,GTN_stock_Volume_min,GTN_stock_Volume_volatility,GTN_stock_Volume_change
2016-01-03,14.93,15.97,14.09,1.8800000000000008,-1.8800000000000008,15.148,16.26,14.26,2.0000000000000018,-2.0000000000000018,14.308,15.13,13.52,1.6100000000000012,-1.6100000000000012,14.524,15.26,13.57,1.6899999999999995,-1.6899999999999995,1077362,1343704,892132,451572,-67508
2016-01-10,13.842,14.33,13.48,0.8499999999999996,0.16999999999999993,14.22,14.49,13.99,0.5,-0.129999999999999,13.475999999999999,13.78,13.3,0.47999999999999865,0.10999999999999943,13.882,14.24,13.41,0.8300000000000001,-0.3100000000000005,855737,1015752,664574,351178,-137390
2016-01-17,13.285,13.9,12.85,1.0500000000000007,-0.6300000000000008,13.5175,13.93,13.23,0.6999999999999993,-0.39000000000000057,12.7825,13.12,12.32,0.7999999999999989,0.22999999999999865,13.1075,13.24,13.0,0.2400000000000002,0.09999999999999964,696725,859669,496428,363241,285355
2016-01-24,13.158,13.5,12.84,0.6600000000000001,-0.3100000000000005,13.434,13.83,13.19,0.6400000000000006,0.009999999999999787,12.864,13.22,12.67,0.5500000000000007,-0.009999999999999787,13.094,13.41,12.74,0.6699999999999999,0.28000000000000114,676187,855045,466342,388703,388703
2016-01-31,12.75,13.03,12.06,0.9699999999999989,-0.9699999999999989,12.988,13.45,12.4,1.049999999999999,-1.049999999999999,12.174,12.92,11.3,1.6199999999999992,-1.6199999999999992,12.43,13.28,11.3,1.9799999999999986,-1.9799999999999986,670330,788465,512050,276415,26448
2016-02-07,10.492,11.15,10.08,1.0700000000000003,-0.8100000000000005,10.73,11.21,10.57,0.6400000000000006,-0.5900000000000016,10.166,10.59,9.95,0.6400000000000006,-0.35999999999999943,10.39,10.78,10.09,0.6899999999999995,-0.379999999999999,843446,1062196,542777,519419,-300122
2016-02-14,10.9025,11.21,10.59,0.620000000000001,-0.040000000000000924,11.1625,11.52,10.85,0.6699999999999999,-0.22000000000000064,10.7,11.05,10.53,0.5200000000000014,-0.0600000000000005,10.9025,11.17,10.64,0.5299999999999994,-0.2400000000000002,676866,1064622,352154,712468,-353234
2016-02-21,11.112,11.71,10.92,0.7900000000000009,0.7700000000000014,11.368,11.89,11.22,0.6699999999999999,0.6500000000000004,10.972,11.47,10.64,0.8300000000000001,0.5400000000000009,11.200000000000001,11.75,10.82,0.9299999999999997,0.6600000000000001,839837,1214822,403697,811125,319781
2016-02-28,11.926,12.24,11.65,0.5899999999999999,0.4399999999999995,12.21,12.53,11.74,0.7899999999999991,0.7899999999999991,11.674,11.97,11.22,0.75,0.75,12.056,12.5,11.54,0.9600000000000009,0.9600000000000009,1291404,1691617,660552,1031065,134682
2016-03-06,12.268,12.47,12.14,0.33000000000000007,-0.3200000000000003,12.524000000000001,12.79,12.31,0.47999999999999865,0.0799999999999983,12.066,12.33,11.88,0.4499999999999993,-0.1999999999999993,12.294,12.74,12.01,0.7300000000000004,0.3200000000000003,797269,1106501,572557,533944,533944
2016-03-13,12.264,12.68,11.98,0.6999999999999993,-0.39000000000000057,12.494,12.88,12.26,0.620000000000001,0.20000000000000107,12.048,12.27,11.83,0.4399999999999995,0.09999999999999964,12.294,12.69,12.03,0.6600000000000001,0.3099999999999987,645306,993072,373271,619801,332809
2016-03-20,12.0175,12.65,11.46,1.1899999999999995,-1.1899999999999995,12.0975,12.77,11.53,1.2400000000000002,-1.2400000000000002,11.66,12.06,11.33,0.7300000000000004,-0.7300000000000004,11.790000000000001,12.15,11.5,0.6500000000000004,-0.6500000000000004,498162,684322,373423,310899,-115142
2016-03-27,11.687999999999999,12.0,11.43,0.5700000000000003,0.019999999999999574,11.962,12.32,11.64,0.6799999999999997,0.27999999999999936,11.514000000000001,11.83,11.34,0.4900000000000002,0.019999999999999574,11.786,11.96,11.51,0.45000000000000107,0.34999999999999964,512542,754093,328657,425436,144019
2016-04-03,11.744,11.86,11.53,0.33000000000000007,-0.03999999999999915,11.878,11.97,11.73,0.2400000000000002,-0.13000000000000078,11.498,11.57,11.4,0.16999999999999993,-0.009999999999999787,11.718,11.91,11.64,0.2699999999999996,0.0,461222,553474,400824,152650,55775
2016-04-10,11.864,12.29,11.64,0.6499999999999986,0.17999999999999972,12.048,12.32,11.73,0.5899999999999999,0.15000000000000036,11.606,11.89,11.14,0.75,0.16000000000000014,11.876,12.26,11.6,0.6600000000000001,0.3600000000000012,536891,1205530,312750,892780,-45506
2016-04-17,12.254,12.52,11.86,0.6600000000000001,0.6600000000000001,12.536,12.79,12.17,0.6199999999999992,0.6199999999999992,12.138,12.5,11.79,0.7100000000000009,0.7100000000000009,12.402000000000001,12.73,12.13,0.5999999999999996,0.5999999999999996,555940,909034,292078,616956,-127617
2016-04-24,12.744,13.04,12.58,0.4599999999999991,-0.019999999999999574,12.994,13.2,12.79,0.41000000000000014,0.16000000000000014,12.472,12.57,12.33,0.2400000000000002,0.2400000000000002,12.778,13.01,12.54,0.47000000000000064,0.3100000000000005,622376,989362,295745,693617,693617
2016-05-01,13.084,13.26,12.94,0.3200000000000003,0.3200000000000003,13.48,13.66,13.21,0.4499999999999993,0.4299999999999997,12.962,13.15,12.77,0.3800000000000008,0.3800000000000008,13.298,13.64,13.0,0.6400000000000006,0.46000000000000085,721572,1066338,466056,600282,216554
2016-05-08,12.482,14.35,11.29,3.0600000000000005,-3.0600000000000005,12.604,14.77,11.34,3.4299999999999997,-3.4299999999999997,11.578,12.05,10.99,1.0600000000000005,-1.0600000000000005,11.838,12.34,11.11,1.2300000000000004,-1.2300000000000004,1468816,3213519,842989,2370530,-2370530
2016-05-15,10.956,11.18,10.64,0.5399999999999991,-0.09999999999999964,11.182,11.38,10.87,0.5100000000000016,-0.0600000000000005,10.792,11.02,10.59,0.4299999999999997,-0.10999999999999943,11.008000000000001,11.29,10.71,0.5799999999999983,0.0799999999999983,815710,1017215,632639,384576,288934
