Date,MNRO_stock_Open_average,MNRO_stock_Open_max,MNRO_stock_Open_min,MNRO_stock_Open_volatility,MNRO_stock_Open_change,MNRO_stock_High_average,MNRO_stock_High_max,MNRO_stock_High_min,MNRO_stock_High_volatility,MNRO_stock_High_change,MNRO_stock_Low_average,MNRO_stock_Low_max,MNRO_stock_Low_min,MNRO_stock_Low_volatility,MNRO_stock_Low_change,MNRO_stock_Close_average,MNRO_stock_Close_max,MNRO_stock_Close_min,MNRO_stock_Close_volatility,MNRO_stock_Close_change,MNRO_stock_Volume_average,MNRO_stock_Volume_max,MNRO_stock_Volume_min,MNRO_stock_Volume_volatility,MNRO_stock_Volume_change
2016-01-03,64.388,65.1,63.49,1.6099999999999923,-0.23999999999999488,65.228,65.81,64.86,0.9500000000000028,-0.6599999999999966,63.43,63.9,62.62,1.2800000000000011,-1.2800000000000011,64.214,64.85,62.72,2.1299999999999955,-1.8900000000000006,257934,298437,189082,109355,-49513
2016-01-10,64.136,66.55,62.95,3.5999999999999943,0.21000000000000085,66.44800000000001,67.54,65.62,1.9200000000000017,0.45999999999999375,62.928,63.61,61.97,1.6400000000000006,0.00999999999999801,64.658,66.77,63.32,3.4499999999999957,1.0800000000000054,515859,742361,344360,398001,174445
2016-01-17,62.6975,64.3,61.22,3.0799999999999983,-1.0700000000000003,63.65,65.06,62.65,2.4100000000000037,-1.0100000000000051,61.2225,62.77,59.66,3.1100000000000065,1.3800000000000026,62.5025,63.86,61.94,1.9200000000000017,1.6899999999999977,378245,411117,293205,117912,-8801
2016-01-24,63.822,64.79,62.58,2.210000000000008,0.020000000000003126,65.216,65.8,64.49,1.3100000000000023,1.3100000000000023,62.58,63.84,61.37,2.470000000000006,2.030000000000001,63.868,65.75,61.88,3.8699999999999974,3.8699999999999974,284343,452522,171315,281207,-101708
2016-01-31,64.604,65.38,63.83,1.5499999999999972,-1.4599999999999937,65.776,66.88,64.77,2.1099999999999994,-1.1400000000000006,63.472,64.27,62.74,1.529999999999994,-0.6099999999999994,64.452,65.55,64.08,1.4699999999999989,-1.4699999999999989,227223,288671,174838,113833,28672
2016-02-07,62.94,63.45,62.0,1.4500000000000028,-0.4399999999999977,63.686,64.15,62.81,1.3400000000000034,-0.8900000000000077,62.31,62.75,61.31,1.4399999999999977,-0.5700000000000003,62.786,63.14,62.25,0.8900000000000006,-0.4100000000000037,320350,404699,242239,162460,47688
2016-02-14,64.30499999999999,65.07,63.35,1.7199999999999918,0.990000000000002,65.38499999999999,65.94,64.69,1.25,0.8900000000000006,63.72,64.13,63.3,0.8299999999999983,0.5900000000000034,64.7975,65.52,64.09,1.4299999999999926,1.4299999999999926,280942,362482,207760,154722,-154722
2016-02-21,67.22166666666666,68.63,65.77,2.8599999999999994,2.700000000000003,68.19833333333334,69.2,67.05,2.1500000000000057,1.4200000000000017,66.85,68.47,65.5,2.969999999999999,2.700000000000003,67.755,68.47,66.64,1.8299999999999983,1.8299999999999983,175472,211953,149508,62445,-21045
2016-02-28,68.274,68.91,67.63,1.2800000000000011,-0.1700000000000017,68.768,69.37,68.17,1.2000000000000028,0.4000000000000057,67.684,68.24,67.03,1.2099999999999937,-0.23999999999999488,68.374,69.34,67.67,1.6700000000000017,0.9699999999999989,226608,400115,154126,245989,-19367
2016-03-06,68.482,69.02,67.91,1.1099999999999994,-0.6400000000000006,69.446,69.78,69.14,0.6400000000000006,-0.09999999999999432,67.8,68.49,67.32,1.1700000000000017,-0.539999999999992,68.474,69.42,67.65,1.769999999999996,0.5300000000000011,160703,232342,128645,103697,-88474
2016-03-13,68.432,70.31,66.84,3.469999999999999,0.9099999999999966,69.646,71.03,67.97,3.0600000000000023,1.5999999999999943,67.4,68.87,65.77,3.1000000000000085,0.3400000000000034,68.406,69.87,67.0,2.8700000000000045,0.3199999999999932,274110,525520,200379,325141,310893
