Date,LHXStock_Open_average,LHXStock_Open_max,LHXStock_Open_min,LHXStock_Open_volatility,LHXStock_Open_change,LHXStock_High_average,LHXStock_High_max,LHXStock_High_min,LHXStock_High_volatility,LHXStock_High_change,LHXStock_Low_average,LHXStock_Low_max,LHXStock_Low_min,LHXStock_Low_volatility,LHXStock_Low_change,LHXStock_Close_average,LHXStock_Close_max,LHXStock_Close_min,LHXStock_Close_volatility,LHXStock_Close_change,LHXStock_Volume_average,LHXStock_Volume_max,LHXStock_Volume_min,LHXStock_Volume_volatility,LHXStock_Volume_change
2016-01-03,86.776,87.88,85.85,2.030000000000001,0.09999999999999432,88.172,89.25,87.62,1.6299999999999955,0.030000000000001137,86.294,87.21,85.52,1.6899999999999977,-0.1599999999999966,87.054,88.17,85.84,2.3299999999999983,-1.8100000000000023,1727846,2098271,1175544,922727,740023
2016-01-10,86.21,88.88,82.72,6.159999999999997,-3.8799999999999955,87.172,89.35,84.34,5.009999999999991,-3.1199999999999903,84.72,86.46,82.25,4.209999999999994,-3.1400000000000006,85.998,88.91,84.25,4.659999999999997,-2.6899999999999977,1572108,1948313,1273931,674382,386351
2016-01-17,83.99,84.99,83.27,1.7199999999999989,-0.9799999999999898,84.57,85.46,84.12,1.3399999999999892,-1.3399999999999892,82.475,83.2,81.57,1.6300000000000097,-0.5,83.7075,84.34,82.85,1.490000000000009,-0.28000000000000114,1404780,2095327,1081703,1013624,925278
2016-01-24,84.748,85.28,83.9,1.3799999999999955,1.3799999999999955,86.02,87.11,84.76,2.3499999999999943,2.3499999999999943,84.212,84.97,83.41,1.5600000000000023,1.5600000000000023,85.27,86.97,84.13,2.8400000000000034,2.8400000000000034,1202511,1610414,890331,720083,-271599
2016-01-31,80.836,86.08,77.53,8.549999999999997,-7.239999999999995,81.75,87.14,78.84,8.299999999999997,-8.299999999999997,78.512,85.78,74.92,10.86,-10.86,79.474,86.72,75.68,11.039999999999992,-11.039999999999992,2824730,6299584,1395551,4904033,397324
2016-02-07,72.896,74.8,71.72,3.0799999999999983,-2.299999999999997,73.516,75.27,72.4,2.8699999999999903,-2.75,71.686,72.4,70.97,1.4300000000000068,-0.5400000000000063,72.448,73.02,71.71,1.3100000000000023,-0.9599999999999937,1330433,2037741,948341,1089400,-1089400
2016-02-14,73.9275,74.51,73.05,1.460000000000008,1.460000000000008,74.91749999999999,76.1,73.55,2.549999999999997,1.8400000000000034,73.5375,74.22,72.53,1.6899999999999977,1.2099999999999937,74.3125,75.18,73.46,1.720000000000013,1.720000000000013,933613,1123258,724754,398504,45584
2016-02-21,75.842,76.53,74.94,1.5900000000000034,0.7199999999999989,76.43599999999999,76.97,75.66,1.3100000000000023,0.14000000000000057,75.4,76.18,74.48,1.7000000000000028,0.37000000000000455,75.996,76.54,75.4,1.1400000000000006,0.10000000000000853,864210,1130202,752288,377914,-279969
2016-02-28,79.136,80.56,77.46,3.1000000000000085,3.1000000000000085,80.754,81.89,79.75,2.1400000000000006,2.1400000000000006,78.852,80.53,77.43,3.0999999999999943,3.0999999999999943,79.83800000000001,81.15,78.02,3.1300000000000097,3.1300000000000097,1184630,1686581,848856,837725,-742466
2016-03-06,79.62,80.55,78.75,1.7999999999999972,-0.4200000000000017,80.406,81.13,79.43,1.6999999999999886,-0.020000000000010232,78.424,78.95,77.18,1.769999999999996,0.060000000000002274,79.464,80.42,78.17,2.25,1.0900000000000034,1113490,1480457,852248,628209,-230716
