Date,SAM_stock_Open_average,SAM_stock_Open_max,SAM_stock_Open_min,SAM_stock_Open_volatility,SAM_stock_Open_change,SAM_stock_High_average,SAM_stock_High_max,SAM_stock_High_min,SAM_stock_High_volatility,SAM_stock_High_change,SAM_stock_Low_average,SAM_stock_Low_max,SAM_stock_Low_min,SAM_stock_Low_volatility,SAM_stock_Low_change,SAM_stock_Close_average,SAM_stock_Close_max,SAM_stock_Close_min,SAM_stock_Close_volatility,SAM_stock_Close_change,SAM_stock_Volume_average,SAM_stock_Volume_max,SAM_stock_Volume_min,SAM_stock_Volume_volatility,SAM_stock_Volume_change
2016-03-13,185.732,192.04,182.0,10.039999999999992,8.419999999999987,189.29,194.06,185.53,8.530000000000001,5.609999999999985,183.506,187.61,180.49,7.1200000000000045,3.990000000000009,186.84199999999998,191.28,181.7,9.580000000000013,4.849999999999994,133481,227544,87614,139930,95397
2016-03-20,188.41,190.25,187.36,2.8899999999999864,-2.5500000000000114,189.93,191.78,188.94,2.8400000000000034,-2.8400000000000034,184.70499999999998,185.83,182.39,3.440000000000026,-3.440000000000026,187.1025,188.26,184.35,3.9099999999999966,-3.9099999999999966,104261,116256,82332,33924,33924
2016-03-27,186.772,190.44,183.47,6.969999999999999,-2.4099999999999966,189.57,192.81,185.27,7.539999999999992,-6.099999999999994,184.372,187.99,181.69,6.300000000000011,-3.920000000000016,186.516,191.71,183.19,8.52000000000001,-6.210000000000008,126344,159785,89604,70181,59158
2016-04-03,179.732,183.22,176.78,6.439999999999998,-6.439999999999998,181.05,183.22,178.24,4.97999999999999,-4.97999999999999,175.756,178.24,172.32,5.920000000000016,-2.8899999999999864,178.26,182.29,173.79,8.5,-2.799999999999983,126433,161660,81557,80103,17960
2016-04-10,177.892,179.0,176.91,2.0900000000000034,0.9099999999999966,180.81,181.42,180.2,1.2199999999999989,-0.3900000000000148,177.01,177.75,176.04,1.710000000000008,0.75,178.434,179.81,176.76,3.0500000000000114,3.0500000000000114,187377,219906,118677,101229,-98853
2016-04-17,172.97,180.0,151.85,28.150000000000006,-27.51000000000002,176.12199999999999,181.04,162.0,19.039999999999992,-18.5,170.27,178.12,151.85,26.27000000000001,-26.27000000000001,173.37,179.48,159.41,20.069999999999993,-20.069999999999993,305104,954974,85234,869740,869740
2016-04-24,156.922,158.65,155.42,3.230000000000018,-3.230000000000018,158.356,160.95,156.81,4.139999999999986,-4.119999999999976,155.212,155.81,154.74,1.0699999999999932,-0.9699999999999989,156.414,157.67,155.41,2.259999999999991,-1.589999999999975,190722,275033,114772,160261,-157375
2016-05-01,155.182,157.56,152.66,4.900000000000006,-3.219999999999999,156.918,160.0,154.9,5.099999999999994,-4.509999999999991,153.49,157.02,152.32,4.700000000000017,-4.600000000000023,154.768,158.35,152.51,5.840000000000003,-4.139999999999986,163017,216667,107342,109325,-63684
2016-05-08,153.858,155.57,151.86,3.7099999999999795,2.530000000000001,155.868,156.79,154.94,1.8499999999999943,1.0500000000000114,151.866,153.19,149.99,3.1999999999999886,-3.049999999999983,153.084,155.45,150.04,5.409999999999997,-3.5999999999999943,139661,180787,106413,74374,22141
2016-05-15,148.788,151.35,146.02,5.329999999999984,-1.6699999999999875,151.08,152.75,147.97,4.780000000000001,-2.030000000000001,147.032,150.01,145.33,4.679999999999978,-2.4599999999999795,148.538,151.35,146.42,4.930000000000007,-0.75,183672,232509,148840,83669,-22404
2016-05-22,156.136,161.2,150.0,11.199999999999989,7.509999999999991,159.126,161.44,154.74,6.699999999999989,5.449999999999989,154.874,157.33,150.0,7.3300000000000125,7.3300000000000125,157.744,160.58,153.3,7.280000000000001,6.509999999999991,139767,197100,95512,101588,20329
2016-05-29,156.925,159.81,155.21,4.599999999999994,-2.920000000000016,157.6725,159.81,156.89,2.920000000000016,-2.920000000000016,153.5075,154.04,152.28,1.759999999999991,-0.09999999999999432,155.5075,156.39,154.14,2.25,-1.2600000000000193,167239,211353,140232,71121,-16774
2016-06-05,157.71,162.41,154.56,7.849999999999994,3.7700000000000102,159.796,162.6,156.15,6.449999999999989,3.9799999999999898,155.642,159.78,152.61,7.1699999999999875,4.289999999999992,158.85399999999998,161.96,155.25,6.710000000000008,4.639999999999986,152812,171976,137400,34576,-20387
2016-06-12,158.95000000000002,160.27,156.88,3.390000000000015,0.2400000000000091,160.932,162.56,159.95,2.6100000000000136,0.3299999999999841,156.642,158.16,154.95,3.210000000000008,1.9000000000000057,158.696,159.69,157.5,2.1899999999999977,1.759999999999991,125362,186532,98231,88301,58063
2016-06-19,160.16,162.62,153.64,8.980000000000018,-8.360000000000014,163.03,164.1,161.67,2.430000000000007,-1.2700000000000102,158.00799999999998,160.07,153.64,6.430000000000007,-5.450000000000017,160.848,161.87,159.76,2.1100000000000136,1.2600000000000193,129268,157212,100477,56735,25375
2016-06-26,165.328,172.08,161.02,11.060000000000002,11.060000000000002,168.42,172.45,164.49,7.9599999999999795,7.9599999999999795,162.68,166.06,160.0,6.060000000000002,6.060000000000002,165.536,171.03,162.8,8.22999999999999,2.7799999999999727,174684,222330,104417,117913,2620
2016-07-03,168.1275,169.42,166.0,3.4199999999999875,3.2299999999999898,170.5725,172.52,169.5,3.0200000000000102,2.75,166.56,168.71,164.11,4.599999999999994,4.599999999999994,169.0875,171.13,167.88,3.25,3.25,114094,181220,67087,114133,-78015
2016-07-10,170.278,172.0,168.69,3.3100000000000023,-3.3100000000000023,171.60999999999999,172.61,170.0,2.6100000000000136,-2.6100000000000136,168.288,170.16,166.25,3.9099999999999966,-3.509999999999991,169.418,170.75,167.56,3.1899999999999977,-1.25,103405,151166,64307,86859,-28394
2016-07-17,167.24200000000002,172.0,164.11,7.889999999999986,3.1399999999999864,173.114,195.35,166.12,29.22999999999999,26.379999999999995,164.966,170.0,162.2,7.800000000000011,4.259999999999991,170.454,190.16,164.67,25.49000000000001,23.44999999999999,365103,1153009,133417,1019592,1019592
2016-07-24,182.948,188.14,180.0,8.139999999999986,-8.139999999999986,185.898,188.44,182.68,5.759999999999991,-2.0,179.17,179.76,178.54,1.2199999999999989,0.060000000000002274,181.658,183.38,180.17,3.210000000000008,1.2299999999999898,254502,466088,140551,325537,-224331
2016-07-31,180.48,183.37,178.38,4.990000000000009,-3.930000000000007,181.674,183.59,180.16,3.430000000000007,-2.700000000000017,178.294,179.88,175.96,3.9199999999999875,-1.0600000000000023,179.85399999999998,182.16,178.3,3.859999999999985,-2.710000000000008,105230,150344,79584,70760,-70760
2016-08-07,181.174,183.96,178.64,5.320000000000022,5.320000000000022,183.212,187.39,180.83,6.559999999999974,3.180000000000007,179.88,181.51,178.34,3.1699999999999875,2.990000000000009,181.63400000000001,184.02,179.62,4.400000000000006,3.1599999999999966,71426,90965,49458,41507,-41507
2016-08-14,187.152,191.92,183.01,8.909999999999997,5.490000000000009,190.99,194.11,188.1,6.010000000000019,1.490000000000009,184.928,186.24,183.01,3.230000000000018,3.230000000000018,188.5,191.47,186.55,4.9199999999999875,2.269999999999982,155371,255716,122110,133606,16480
2016-08-21,190.372,192.23,188.59,3.6399999999999864,2.960000000000008,193.124,194.98,191.17,3.8100000000000023,3.6399999999999864,188.872,190.46,187.24,3.219999999999999,2.799999999999983,190.884,192.05,189.2,2.8500000000000227,2.8500000000000227,158597,224108,98317,125791,125791
2016-08-28,185.926,191.34,181.76,9.580000000000013,-8.909999999999997,187.752,192.98,183.9,9.079999999999984,-6.739999999999981,183.734,190.05,180.15,9.900000000000006,-7.75,185.25,190.28,182.2,8.080000000000013,-4.219999999999999,159284,206088,82298,123790,-12083
2016-09-04,182.88,186.94,178.19,8.75,-8.75,183.39,186.94,179.19,7.75,-7.75,178.4975,182.08,172.57,9.51000000000002,-9.51000000000002,180.34,184.15,174.25,9.900000000000006,-9.900000000000006,253477,339461,151319,188142,188142
2016-09-11,169.162,174.2,162.86,11.339999999999975,-11.339999999999975,170.4,176.5,165.53,10.969999999999999,-10.949999999999989,164.326,173.38,159.01,14.370000000000005,-14.370000000000005,166.992,174.64,162.15,12.48999999999998,-12.48999999999998,297654,474979,179911,295068,186327
2016-09-18,155.2,162.66,151.18,11.47999999999999,-11.47999999999999,156.922,162.66,153.85,8.810000000000002,-7.789999999999992,151.182,157.62,146.87,10.75,-7.8799999999999955,153.254,158.19,151.06,7.1299999999999955,-5.889999999999986,291929,516399,160231,356168,23457
2016-09-25,150.66,151.12,149.64,1.4800000000000182,-0.15000000000000568,153.562,156.75,152.48,4.27000000000001,4.22999999999999,149.436,150.97,148.1,2.8700000000000045,1.25,151.542,155.26,149.76,5.5,5.5,231803,263613,192788,70825,-1465
2016-10-02,154.522,155.09,153.9,1.1899999999999977,0.21000000000000796,156.59199999999998,157.63,155.76,1.8700000000000045,1.8700000000000045,153.064,155.09,151.95,3.140000000000015,1.9399999999999977,155.18,157.44,153.3,4.139999999999986,2.780000000000001,154758,214313,111584,102729,-84690
2016-10-09,158.496,161.46,156.71,4.75,1.2800000000000011,161.192,164.7,157.43,7.269999999999982,2.2099999999999795,156.544,160.1,152.0,8.099999999999994,-3.0900000000000034,159.302,163.18,155.41,7.77000000000001,-1.490000000000009,229512,465612,135774,329838,320202
2016-10-16,156.27,160.7,149.1,11.599999999999994,-7.450000000000017,160.82,165.4,156.62,8.780000000000001,8.780000000000001,153.10999999999999,156.7,145.3,11.399999999999977,-7.899999999999977,158.62,163.0,155.1,7.900000000000006,7.900000000000006,406280,944630,220892,723738,710771
2016-10-23,162.18,166.5,155.9,10.599999999999994,-9.099999999999994,163.738,167.15,159.55,7.599999999999994,-7.599999999999994,158.91,163.0,155.0,8.0,-7.150000000000006,160.28,165.2,156.0,9.199999999999989,-7.599999999999994,236256,380286,169035,211251,-211251
2016-10-30,156.10999999999999,157.45,155.2,2.25,-0.799999999999983,157.77,159.0,156.25,2.75,-0.6999999999999886,154.99,155.45,154.7,0.75,0.6499999999999773,155.76,156.8,155.25,1.5500000000000114,1.5500000000000114,171468,202219,142230,59989,31386
2016-11-06,161.81,168.05,157.75,10.300000000000011,8.950000000000017,166.85,175.95,160.35,15.599999999999994,15.599999999999994,160.636,167.0,157.05,9.949999999999989,9.400000000000006,165.73,173.45,160.05,13.399999999999977,13.399999999999977,219351,295740,157993,137747,137747
2016-11-13,170.59,175.5,164.85,10.650000000000006,-9.650000000000006,172.09799999999998,176.64,166.85,9.789999999999992,-9.650000000000006,167.578,172.85,162.8,10.049999999999983,-8.109999999999985,169.08,175.3,165.2,10.100000000000023,-9.5,201230,275238,106759,168479,-168479
2016-11-20,170.375,174.7,165.85,8.849999999999994,8.849999999999994,173.5375,176.4,170.6,5.800000000000011,5.800000000000011,170.1125,174.3,165.85,8.450000000000017,8.450000000000017,172.65,174.9,169.35,5.550000000000011,5.550000000000011,95650,125282,44015,81267,-63104
2016-11-27,174.89000000000001,178.1,170.55,7.549999999999983,-5.0,177.46,180.45,174.65,5.799999999999983,-3.0999999999999943,172.888,176.45,170.01,6.439999999999998,-3.9299999999999784,174.5,178.0,170.7,7.300000000000011,-4.699999999999989,155776,217542,108648,108894,5268
2016-12-04,174.39000000000001,175.4,173.25,2.1500000000000057,1.3499999999999943,176.174,176.67,175.3,1.3699999999999761,-0.1699999999999875,172.3,173.25,171.55,1.6999999999999886,-1.1500000000000057,174.73,175.75,173.55,2.1999999999999886,-1.4499999999999886,139468,182018,116459,65559,59932
2016-12-11,171.0,173.5,169.05,4.449999999999989,-4.449999999999989,171.936,173.5,169.93,3.569999999999993,-2.8000000000000114,167.46800000000002,169.0,164.65,4.349999999999994,-3.210000000000008,170.55,172.15,169.2,2.950000000000017,-1.9000000000000057,175458,250000,144012,105988,90925
2016-12-18,169.10999999999999,171.95,166.9,5.049999999999983,-4.049999999999983,171.21,173.85,167.75,6.099999999999994,-2.549999999999983,167.43,170.75,164.35,6.400000000000006,-3.9000000000000057,168.98,172.2,166.65,5.549999999999983,-2.5999999999999943,124459,168334,87644,80690,-80690
2016-12-25,170.1,171.5,169.15,2.3499999999999943,0.8499999999999943,171.4875,172.5,170.05,2.4499999999999886,-2.4499999999999886,168.3625,169.0,167.9,1.0999999999999943,-1.0999999999999943,170.175,171.6,169.3,2.299999999999983,-1.75,98198,109152,75859,33293,31228
2017-01-01,171.975,173.4,170.7,2.700000000000017,1.8000000000000114,174.0825,175.6,171.75,3.8499999999999943,2.430000000000007,170.45,171.95,167.7,4.25,3.5,172.225,174.9,170.4,4.5,0.9499999999999886,99085,142435,76289,66146,-66146
2017-01-08,160.12,164.45,156.6,7.849999999999994,-6.849999999999994,161.64,167.1,157.95,9.150000000000006,-7.699999999999989,157.03,159.8,154.6,5.200000000000017,-0.6500000000000057,158.88,161.3,156.6,4.700000000000017,-2.700000000000017,178858,340637,63118,277519,-277519
2017-01-15,155.775,158.45,153.15,5.299999999999983,-5.299999999999983,157.305,160.0,155.0,5.0,-3.0,154.15,156.5,152.7,3.8000000000000114,-3.3499999999999943,155.0625,156.95,153.2,3.75,-2.1999999999999886,137665,156519,114189,42330,20076
2017-01-22,155.26,156.9,154.1,2.8000000000000114,0.25,156.812,158.35,155.7,2.6500000000000057,-0.9099999999999966,154.12,155.9,152.7,3.200000000000017,-1.8000000000000114,155.54,156.95,153.85,3.0999999999999943,-2.0500000000000114,92363,137223,73848,63375,-51625
2017-01-29,154.21,156.5,153.25,3.25,2.9499999999999886,155.9,158.85,154.15,4.699999999999989,4.0,152.81,154.75,151.7,3.0500000000000114,3.0500000000000114,154.39,156.3,153.25,3.0500000000000114,1.75,103678,137768,87004,50764,28292
2017-02-05,157.31,162.9,154.4,8.5,8.5,160.11,166.25,155.8,10.449999999999989,10.449999999999989,156.79,162.0,154.2,7.800000000000011,7.800000000000011,158.77,162.5,155.6,6.900000000000006,6.800000000000011,177436,298182,105306,192876,-11967
2017-02-12,164.01999999999998,166.45,161.7,4.75,0.5999999999999943,167.51,172.15,164.0,8.150000000000006,8.150000000000006,162.79999999999998,164.65,159.45,5.200000000000017,2.1999999999999886,165.73,169.75,162.2,7.550000000000011,7.550000000000011,171175,255888,89605,166283,139097
2017-02-19,164.35,169.9,157.65,12.25,-12.25,167.3125,171.85,160.0,11.849999999999994,-11.150000000000006,160.9125,166.85,154.6,12.25,-11.150000000000006,163.175,168.75,157.9,10.849999999999994,-9.550000000000011,310447,754735,145865,608870,39969
2017-02-26,159.49,161.7,157.1,4.599999999999994,3.6999999999999886,161.19,162.6,159.3,3.299999999999983,3.1499999999999773,158.056,160.53,155.1,5.430000000000007,4.8799999999999955,159.98,161.45,157.65,3.799999999999983,3.6999999999999886,186268,292449,102121,190328,-190328
2017-03-05,155.12,160.65,152.7,7.950000000000017,-7.950000000000017,155.71,160.65,152.7,7.950000000000017,-7.950000000000017,151.59,154.8,146.25,8.550000000000011,-8.550000000000011,152.35,155.0,146.6,8.400000000000006,-8.400000000000006,325623,1037904,106204,931700,893974
2017-03-12,147.39000000000001,148.8,146.55,2.25,2.0500000000000114,148.476,150.58,146.65,3.930000000000007,3.430000000000007,146.26999999999998,148.2,144.75,3.4499999999999886,2.5999999999999943,147.73,149.4,145.9,3.5,2.450000000000017,227421,276461,114773,161688,18868
2017-03-19,149.18,149.7,148.45,1.25,-0.30000000000001137,150.2,151.3,149.5,1.8000000000000114,1.1000000000000227,148.1,148.95,147.45,1.5,0.9499999999999886,148.96,149.3,148.35,0.950000000000017,0.0,108982,139799,89451,50348,-6658
2017-03-26,146.62,148.55,144.9,3.6500000000000057,-2.5500000000000114,147.61,149.7,146.25,3.4499999999999886,-3.3999999999999773,144.06,147.2,141.55,5.649999999999977,-2.6999999999999886,145.98,149.2,144.65,4.549999999999983,-4.549999999999983,114738,239883,60429,179454,-22063
2017-04-02,142.73,144.9,140.95,3.950000000000017,-3.950000000000017,143.46,146.45,140.95,5.5,-5.5,140.234,144.05,137.65,6.400000000000006,-6.400000000000006,141.64,144.6,139.9,4.699999999999989,-4.699999999999989,149631,177880,130658,47222,47222
2017-04-09,140.5,141.9,139.1,2.8000000000000114,-0.700000000000017,141.7625,143.65,139.8,3.8499999999999943,-3.8499999999999943,137.8375,139.25,135.1,4.150000000000006,-4.150000000000006,140.575,142.3,139.05,3.25,-3.25,141611,157482,130812,26670,-4797
2017-04-16,139.71,141.0,138.45,2.5500000000000114,-1.1500000000000057,141.05,141.65,140.25,1.4000000000000057,0.25,137.92,138.65,137.3,1.3499999999999943,0.0,139.63,141.1,138.45,2.6500000000000057,-0.8999999999999773,136232,147602,117999,29603,12645
2017-04-23,142.10999999999999,144.35,139.0,5.349999999999994,4.049999999999983,145.8,149.7,142.2,7.5,7.5,140.49,143.6,135.8,7.799999999999983,4.5,142.67000000000002,144.35,140.8,3.549999999999983,2.299999999999983,281927,468906,145544,323362,262789
2017-04-30,142.06,144.2,138.5,5.699999999999989,-0.9000000000000057,144.302,148.0,140.41,7.590000000000003,1.9000000000000057,139.8,142.35,136.0,6.349999999999994,0.3499999999999943,142.51,146.35,138.3,8.049999999999983,2.1500000000000057,212694,245992,151470,94522,532
2017-05-07,144.84,148.75,141.55,7.199999999999989,-1.4000000000000057,146.612,149.5,144.65,4.849999999999994,-4.590000000000003,142.122,144.36,140.45,3.910000000000025,-2.5600000000000023,144.27,148.6,141.35,7.25,-5.449999999999989,237955,319842,169089,150753,-69374
2017-05-14,141.71,143.7,140.2,3.5,-3.5,143.13,145.9,141.0,4.900000000000006,-2.3000000000000114,140.17000000000002,142.9,138.55,4.349999999999994,-4.0,141.67000000000002,143.15,140.05,3.0999999999999943,0.0,121369,167997,87526,80471,-61893
2017-05-21,143.88,146.0,142.95,3.0500000000000114,0.9000000000000057,145.62,146.0,145.45,0.5500000000000114,-0.20000000000001705,142.72,143.9,141.7,2.200000000000017,0.75,144.21,145.25,143.45,1.8000000000000114,1.4000000000000057,95735,120871,73011,47860,-26441
2017-05-28,144.1375,145.5,143.15,2.3499999999999943,1.1500000000000057,144.975,145.85,143.9,1.9499999999999886,0.8499999999999943,142.5425,143.0,142.0,1.0,0.05000000000001137,144.025,145.85,142.75,3.0999999999999943,0.30000000000001137,112384,152728,90085,62643,48522
2017-06-04,141.79,145.8,135.6,10.200000000000017,-7.700000000000017,143.09,146.45,138.2,8.25,-8.25,139.596,143.55,135.6,7.950000000000017,-6.210000000000008,141.15,146.2,136.35,9.849999999999994,-8.649999999999977,139957,200503,83882,116621,90558
2017-06-11,135.29,137.0,132.6,4.400000000000006,-4.400000000000006,135.73000000000002,138.3,133.15,5.150000000000006,-5.150000000000006,133.43,134.9,131.6,3.3000000000000114,-3.3000000000000114,134.53,135.9,132.95,2.950000000000017,-2.950000000000017,193693,304063,136587,167476,-98858
2017-06-18,131.81,133.45,130.35,3.0999999999999943,-3.049999999999983,132.44,133.95,130.85,3.0999999999999943,-2.6499999999999773,130.35999999999999,132.25,128.7,3.5500000000000114,-2.4000000000000057,131.26,132.7,129.95,2.75,-2.0,126569,136564,109068,27496,-252
2017-06-25,131.54,133.55,129.95,3.6000000000000227,2.5,133.252,135.55,131.07,4.480000000000018,3.259999999999991,130.456,132.1,129.05,3.049999999999983,2.719999999999999,131.53,133.3,129.9,3.4000000000000057,2.200000000000017,125881,150851,110301,40550,-25087
2017-07-02,133.1625,133.7,132.4,1.299999999999983,0.5999999999999943,134.675,135.45,133.9,1.549999999999983,-1.549999999999983,132.2,133.1,130.95,2.1500000000000057,-1.1000000000000227,133.025,134.05,131.75,2.3000000000000114,-2.3000000000000114,102208,143641,69917,73724,-3857
2017-07-09,132.46,133.2,131.3,1.8999999999999773,-0.5999999999999943,133.636,134.25,133.13,1.1200000000000045,0.20000000000001705,131.44,132.25,130.55,1.6999999999999886,-0.14999999999997726,132.05,133.0,130.75,2.25,-0.8499999999999943,98744,139073,72840,66233,24250
2017-07-16,132.35,133.15,131.9,1.25,1.1500000000000057,134.234,137.6,132.25,5.349999999999994,3.569999999999993,131.118,132.85,128.85,4.0,1.4099999999999966,133.35,137.3,131.45,5.850000000000023,4.600000000000023,134068,218656,67668,150988,114017
2017-07-23,136.66,150.05,130.9,19.150000000000006,16.5,141.36,165.8,134.0,31.80000000000001,31.80000000000001,135.246,150.05,128.75,21.30000000000001,21.30000000000001,137.73,154.05,130.5,23.55000000000001,23.55000000000001,426359,1303313,89105,1214208,969380
2017-07-30,155.24,158.1,151.4,6.699999999999989,-3.3499999999999943,157.33,160.0,152.6,7.400000000000006,-7.400000000000006,152.45,156.7,148.25,8.449999999999989,-6.199999999999989,153.76,158.35,148.45,9.900000000000006,-8.350000000000023,283961,585914,121189,464725,-464725
2017-08-06,149.0,150.55,146.75,3.8000000000000114,-1.8000000000000114,151.21,153.7,148.55,5.149999999999977,-3.049999999999983,147.62,148.9,146.35,2.5500000000000114,-1.6500000000000057,149.19,150.75,147.65,3.0999999999999943,-3.0999999999999943,155457,174431,137504,36927,-36927
2017-08-13,148.64000000000001,150.15,147.45,2.700000000000017,-0.35000000000002274,149.79999999999998,150.75,147.45,3.3000000000000114,-2.700000000000017,147.36,149.15,145.75,3.4000000000000057,-0.6500000000000057,148.3,149.45,146.0,3.4499999999999886,-2.75,103902,123475,72465,51010,27047
2017-08-20,146.01,146.4,145.65,0.75,-0.19999999999998863,147.13,148.4,146.2,2.200000000000017,1.700000000000017,145.042,145.4,144.6,0.8000000000000114,-0.1599999999999966,146.28,148.25,145.25,3.0,2.9499999999999886,123249,143176,90204,52972,4648
2017-08-27,149.61,151.85,148.05,3.799999999999983,0.35000000000002274,151.214,152.35,149.72,2.6299999999999955,0.22999999999998977,147.53,149.55,145.25,4.300000000000011,-1.6999999999999886,149.69,151.8,148.35,3.450000000000017,-0.45000000000001705,147463,200573,72231,128342,-29242
2017-09-03,149.225,149.95,148.3,1.6499999999999773,0.39999999999997726,151.55,152.05,151.0,1.0500000000000114,-0.05000000000001137,148.25,148.95,147.85,1.0999999999999943,-0.4000000000000057,149.525,150.45,148.6,1.8499999999999943,0.9499999999999886,137575,181609,102721,78888,-1979
2017-09-10,152.8,154.4,150.65,3.75,2.0999999999999943,154.84,156.3,153.4,2.9000000000000057,0.75,152.09,153.12,150.65,2.469999999999999,1.1500000000000057,153.29999999999998,154.35,152.2,2.1500000000000057,-0.15000000000000568,127395,234055,80141,153914,153914
2017-09-17,152.09,152.9,151.5,1.4000000000000057,-0.6500000000000057,153.928,154.7,152.95,1.75,0.29999999999998295,151.204,151.9,150.57,1.3300000000000125,-0.6500000000000057,152.73,154.25,151.6,2.6500000000000057,1.5,103368,153390,73973,79417,12604
2017-09-24,159.3,162.3,154.3,8.0,4.849999999999994,160.83,163.65,155.7,7.950000000000017,3.5,156.678,160.05,152.85,7.200000000000017,2.9099999999999966,158.35,161.9,153.0,8.900000000000006,3.1999999999999886,176597,353173,106097,247076,15713
2017-10-01,162.14000000000001,168.15,156.3,11.849999999999994,10.049999999999983,165.29,170.9,158.25,12.650000000000006,8.75,160.98,166.6,155.75,10.849999999999994,8.599999999999994,163.85,167.6,157.8,9.799999999999983,7.399999999999977,199826,289060,118033,171027,-5249
2017-10-08,168.81,172.75,165.0,7.75,7.75,171.09,175.0,167.8,7.199999999999989,7.199999999999989,167.85,172.3,164.65,7.650000000000006,7.5,170.4,173.75,166.8,6.949999999999989,6.949999999999989,149946,239388,100948,138440,32859
2017-10-15,177.38,179.8,173.9,5.900000000000006,4.75,179.48,181.1,177.5,3.5999999999999943,1.1500000000000057,175.01,177.6,171.8,5.799999999999983,-1.8499999999999943,177.03,178.85,172.85,6.0,-3.8499999999999943,249861,381295,172618,208677,-87540
2017-10-22,175.98,179.7,172.25,7.449999999999989,2.0,178.22,181.2,174.7,6.5,-1.0500000000000114,172.76,176.1,165.4,10.699999999999989,-6.549999999999983,175.37,180.0,167.25,12.75,-8.300000000000011,262304,455295,153879,301416,301416
2017-10-29,174.04,178.25,167.25,11.0,7.449999999999989,177.74,180.9,173.2,7.700000000000017,3.0,172.07,176.8,167.15,9.650000000000006,6.150000000000006,175.31,178.3,172.0,6.300000000000011,1.5,181895,255053,86599,168454,-166618
2017-11-05,174.07,176.0,172.65,3.3499999999999943,3.3499999999999943,176.45,177.75,175.1,2.6500000000000057,2.6500000000000057,172.322,175.3,170.56,4.740000000000009,4.550000000000011,174.77,176.4,172.95,3.450000000000017,3.450000000000017,98257,112708,86550,26158,15713
