Date,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_change
2016-03-13,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2016-03-20,25.12,25.12,25.12,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2016-03-27,25.51,25.51,25.51,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2016-04-03,25.43,25.43,25.43,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2016-04-10,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2016-04-17,25.72,25.72,25.72,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2016-04-24,25.47,25.47,25.47,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2016-05-01,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2016-05-08,25.51,25.51,25.51,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2016-05-15,25.3,25.3,25.3,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2016-05-22,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2016-05-29,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2016-06-05,26.22,26.22,26.22,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2016-06-12,25.72,25.72,25.72,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2016-06-19,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2016-06-26,26.24,26.24,26.24,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2016-07-03,26.5,26.5,26.5,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2016-07-10,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2016-07-17,26.91,26.91,26.91,0.0,0.0,27.13,27.13,27.13,0.0,0.0,26.9,26.9,26.9,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2016-07-24,27.0,27.0,27.0,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2016-07-31,26.88,26.88,26.88,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2016-08-07,26.99,26.99,26.99,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2016-08-14,26.96,26.96,26.96,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2016-08-21,26.99,26.99,26.99,0.0,0.0,27.11,27.11,27.11,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2016-08-28,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2016-09-04,26.54,26.54,26.54,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2016-09-11,26.09,26.09,26.09,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2016-09-18,26.59,26.59,26.59,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2016-09-25,26.4,26.4,26.4,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2016-10-02,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2016-10-09,26.12,26.12,26.12,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2016-10-16,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2016-10-23,25.75,25.75,25.75,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2016-10-30,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2016-11-06,26.17,26.17,26.17,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.08,26.08,26.08,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2016-11-13,26.61,26.61,26.61,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2016-11-20,26.91,26.91,26.91,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2016-11-27,26.91,26.91,26.91,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2016-12-04,27.61,27.61,27.61,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2016-12-11,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2016-12-18,27.17,27.17,27.17,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2016-12-25,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2017-01-01,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2017-01-08,27.23,27.23,27.23,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2017-01-15,27.43,27.43,27.43,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2017-01-22,27.56,27.56,27.56,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2017-01-29,27.63,27.63,27.63,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2017-02-05,27.96,27.96,27.96,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2017-02-12,28.14,28.14,28.14,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2017-02-19,28.43,28.43,28.43,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2017-02-26,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2017-03-05,28.32,28.32,28.32,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2017-03-12,28.5,28.5,28.5,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2017-03-19,28.36,28.36,28.36,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2017-03-26,28.56,28.56,28.56,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2017-04-02,28.35,28.35,28.35,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2017-04-09,28.35,28.35,28.35,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2017-04-16,28.51,28.51,28.51,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2017-04-23,28.77,28.77,28.77,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2017-04-30,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2017-05-07,28.52,28.52,28.52,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2017-05-14,28.52,28.52,28.52,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2017-05-21,28.77,28.77,28.77,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2017-05-28,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2017-06-04,29.2,29.2,29.2,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2017-06-11,29.12,29.12,29.12,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2017-06-18,29.26,29.26,29.26,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2017-06-25,28.92,28.92,28.92,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.92,28.92,28.92,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2017-07-02,28.79,28.79,28.79,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2017-07-09,28.97,28.97,28.97,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2017-07-16,29.48,29.48,29.48,0.0,0.0,29.49,29.49,29.49,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2017-07-23,29.46,29.46,29.46,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2017-07-30,29.44,29.44,29.44,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2017-08-06,29.09,29.09,29.09,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2017-08-13,28.94,28.94,28.94,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2017-08-20,29.23,29.23,29.23,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2017-08-27,29.23,29.23,29.23,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2017-09-03,29.2,29.2,29.2,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2017-09-10,29.58,29.58,29.58,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2017-09-17,29.33,29.33,29.33,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2017-09-24,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2017-10-01,29.86,29.86,29.86,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2017-10-08,29.82,29.82,29.82,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2017-10-15,30.03,30.03,30.03,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2017-10-22,29.82,29.82,29.82,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2017-10-29,29.77,29.77,29.77,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2017-11-05,29.91,29.91,29.91,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2017-11-12,30.31,30.31,30.31,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2017-11-19,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2017-11-26,31.03,31.03,31.03,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2017-12-03,31.0,31.0,31.0,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2017-12-10,31.14,31.14,31.14,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2017-12-17,30.97,30.97,30.97,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2017-12-24,31.21,31.21,31.21,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.21,31.21,31.21,0.0,0.0
2017-12-31,31.38,31.38,31.38,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.34,31.34,31.34,0.0,0.0
