Date,PJC_stock_Open_average,PJC_stock_Open_max,PJC_stock_Open_min,PJC_stock_Open_volatility,PJC_stock_Open_change,PJC_stock_High_average,PJC_stock_High_max,PJC_stock_High_min,PJC_stock_High_volatility,PJC_stock_High_change,PJC_stock_Low_average,PJC_stock_Low_max,PJC_stock_Low_min,PJC_stock_Low_volatility,PJC_stock_Low_change,PJC_stock_Close_average,PJC_stock_Close_max,PJC_stock_Close_min,PJC_stock_Close_volatility,PJC_stock_Close_change,PJC_stock_Volume_average,PJC_stock_Volume_max,PJC_stock_Volume_min,PJC_stock_Volume_volatility,PJC_stock_Volume_change
2016-01-03,38.16,39.68,36.44,3.240000000000002,-2.940000000000005,38.402,40.31,36.44,3.8700000000000045,-3.8700000000000045,36.994,38.5,34.98,3.520000000000003,-3.520000000000003,37.532000000000004,39.7,35.13,4.57,-4.57,178350,193115,154017,39098,5760
2016-01-10,34.814,36.0,33.11,2.8900000000000006,-2.3900000000000006,35.212,36.02,34.04,1.980000000000004,-1.980000000000004,33.862,34.9,33.07,1.8299999999999983,-1.8299999999999983,34.620000000000005,35.67,33.88,1.7899999999999991,-1.75,129244,155404,110478,44926,25940
2016-01-17,33.1275,33.69,32.69,1.0,-0.4099999999999966,33.935,34.26,33.59,0.6699999999999946,-0.07000000000000028,32.6475,33.32,31.66,1.6600000000000001,-0.0799999999999983,33.3625,33.79,32.79,1.0,0.060000000000002274,154158,217059,122815,94244,-22499
2016-01-24,33.574,34.09,33.24,0.8500000000000014,-0.29999999999999716,34.138,34.73,33.55,1.1799999999999997,0.5700000000000003,33.104,33.6,32.76,0.8400000000000034,0.3999999999999986,33.562,34.0,32.92,1.0799999999999983,1.0799999999999983,98269,126281,68813,57468,41481
2016-01-31,34.582,38.43,32.96,5.469999999999999,4.700000000000003,36.124,40.42,33.18,7.240000000000002,6.380000000000003,33.96,37.96,31.94,6.02,4.880000000000003,35.134,38.36,32.64,5.719999999999999,4.619999999999997,202330,470003,93419,376584,121461
2016-02-07,39.38,40.43,37.88,2.549999999999997,1.8800000000000026,40.577999999999996,41.93,38.94,2.990000000000002,1.9600000000000009,38.518,39.92,36.81,3.1099999999999994,1.7999999999999972,39.734,40.84,38.5,2.3400000000000034,1.6099999999999994,169023,217944,140291,77653,41880
2016-02-14,41.57,42.1,40.6,1.5,0.9799999999999969,42.3875,43.14,41.95,1.1899999999999977,0.259999999999998,40.815,41.69,40.0,1.6899999999999977,0.46999999999999886,41.7225,41.95,41.49,0.46000000000000085,-0.0899999999999963,123766,153384,94277,59107,-59107
2016-02-21,40.866,42.1,39.68,2.4200000000000017,-0.9699999999999989,41.722,42.99,40.39,2.6000000000000014,0.3999999999999986,39.934,41.04,38.0,3.039999999999999,-0.01999999999999602,40.942,42.04,40.19,1.8500000000000014,0.7800000000000011,140424,171870,98296,73574,35634
2016-02-28,43.872,45.23,42.1,3.1299999999999955,3.1299999999999955,45.054,46.17,43.18,2.990000000000002,2.799999999999997,43.628,44.98,41.75,3.229999999999997,3.229999999999997,44.461999999999996,45.4,42.35,3.049999999999997,3.049999999999997,166952,292285,111883,180402,-174010
2016-03-06,45.298,45.99,44.77,1.2199999999999989,1.0600000000000023,45.964,47.3,45.4,1.8999999999999986,1.3599999999999994,44.594,45.99,44.06,1.9299999999999997,1.7899999999999991,45.611999999999995,47.19,44.62,2.5700000000000003,1.7100000000000009,99098,113975,85155,28820,-16594
