Date,First Trust ISE Global Engineering & ConstructionEtf_Open_average,First Trust ISE Global Engineering & ConstructionEtf_Open_max,First Trust ISE Global Engineering & ConstructionEtf_Open_min,First Trust ISE Global Engineering & ConstructionEtf_Open_volatility,First Trust ISE Global Engineering & ConstructionEtf_Open_change,First Trust ISE Global Engineering & ConstructionEtf_High_average,First Trust ISE Global Engineering & ConstructionEtf_High_max,First Trust ISE Global Engineering & ConstructionEtf_High_min,First Trust ISE Global Engineering & ConstructionEtf_High_volatility,First Trust ISE Global Engineering & ConstructionEtf_High_change,First Trust ISE Global Engineering & ConstructionEtf_Low_average,First Trust ISE Global Engineering & ConstructionEtf_Low_max,First Trust ISE Global Engineering & ConstructionEtf_Low_min,First Trust ISE Global Engineering & ConstructionEtf_Low_volatility,First Trust ISE Global Engineering & ConstructionEtf_Low_change,First Trust ISE Global Engineering & ConstructionEtf_Close_average,First Trust ISE Global Engineering & ConstructionEtf_Close_max,First Trust ISE Global Engineering & ConstructionEtf_Close_min,First Trust ISE Global Engineering & ConstructionEtf_Close_volatility,First Trust ISE Global Engineering & ConstructionEtf_Close_change
2016-09-18,46.97,46.97,46.97,0.0,0.0,46.97,46.97,46.97,0.0,0.0,46.97,46.97,46.97,0.0,0.0,46.97,46.97,46.97,0.0,0.0
2016-09-25,48.21,48.21,48.21,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2016-10-02,48.41,48.41,48.41,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2016-10-09,47.72,47.72,47.72,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2016-10-16,47.57,47.57,47.57,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2016-10-23,47.59,47.59,47.59,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.71,47.71,47.71,0.0,0.0
2016-10-30,46.88,46.88,46.88,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.88,46.88,46.88,0.0,0.0
2016-11-06,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2016-11-13,48.47,48.47,48.47,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2016-11-20,48.9,48.9,48.9,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2016-11-27,49.34,49.34,49.34,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2016-12-04,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2016-12-11,50.02,50.02,50.02,0.0,0.0,50.02,50.02,50.02,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2016-12-18,49.56,49.56,49.56,0.0,0.0,49.56,49.56,49.56,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2016-12-25,49.44,49.44,49.44,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2017-01-01,50.26,50.26,50.26,0.0,0.0,50.34,50.34,50.34,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2017-01-08,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2017-01-15,50.0,50.0,50.0,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2017-01-22,51.17,51.17,51.17,0.0,0.0,51.17,51.17,51.17,0.0,0.0,50.86,50.86,50.86,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2017-01-29,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2017-02-05,50.98,50.98,50.98,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2017-02-12,51.41,51.41,51.41,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2017-02-19,50.63,50.63,50.63,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2017-02-26,51.39,51.39,51.39,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2017-03-05,51.67,51.67,51.67,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2017-03-12,52.21,52.21,52.21,0.0,0.0,52.21,52.21,52.21,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2017-03-19,52.02,52.02,52.02,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2017-03-26,51.86,51.86,51.86,0.0,0.0,52.29,52.29,52.29,0.0,0.0,51.86,51.86,51.86,0.0,0.0,52.29,52.29,52.29,0.0,0.0
2017-04-02,52.25,52.25,52.25,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2017-04-09,52.14,52.14,52.14,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2017-04-16,52.8,52.8,52.8,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2017-04-23,54.03,54.03,54.03,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.03,54.03,54.03,0.0,0.0
2017-04-30,53.9,53.9,53.9,0.0,0.0,53.95,53.95,53.95,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2017-05-07,53.48,53.48,53.48,0.0,0.0,53.65,53.65,53.65,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.5,53.5,53.5,0.0,0.0
2017-05-14,53.88,53.88,53.88,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2017-05-21,53.38,53.38,53.38,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.34,53.34,53.34,0.0,0.0
2017-05-28,53.78,53.78,53.78,0.0,0.0,53.99,53.99,53.99,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2017-06-04,53.36,53.36,53.36,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.36,53.36,53.36,0.0,0.0
2017-06-11,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2017-06-18,53.52,53.52,53.52,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.73,53.73,53.73,0.0,0.0
2017-06-25,54.12,54.12,54.12,0.0,0.0,54.25,54.25,54.25,0.0,0.0,54.12,54.12,54.12,0.0,0.0,54.25,54.25,54.25,0.0,0.0
2017-07-02,53.71,53.71,53.71,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2017-07-09,55.04,55.04,55.04,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2017-07-16,55.01,55.01,55.01,0.0,0.0,55.01,55.01,55.01,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2017-07-23,55.06,55.06,55.06,0.0,0.0,55.06,55.06,55.06,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2017-07-30,55.28,55.28,55.28,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2017-08-06,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.83,53.83,53.83,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2017-08-13,53.03,53.03,53.03,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2017-08-20,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2017-08-27,55.12,55.12,55.12,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.12,55.12,55.12,0.0,0.0
2017-09-03,55.45,55.45,55.45,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.37,55.37,55.37,0.0,0.0
2017-09-10,55.49,55.49,55.49,0.0,0.0,55.49,55.49,55.49,0.0,0.0,55.39,55.39,55.39,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2017-09-17,56.11,56.11,56.11,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.11,56.11,56.11,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2017-09-24,56.81,56.81,56.81,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.78,56.78,56.78,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2017-10-01,56.39,56.39,56.39,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.39,56.39,56.39,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2017-10-08,57.38,57.38,57.38,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2017-10-15,57.31,57.31,57.31,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.31,57.31,57.31,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2017-10-22,57.39,57.39,57.39,0.0,0.0,58.02,58.02,58.02,0.0,0.0,57.39,57.39,57.39,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2017-10-29,58.63,58.63,58.63,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.75,58.75,58.75,0.0,0.0
2017-11-05,58.4,58.4,58.4,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2017-11-12,57.25,57.25,57.25,0.0,0.0,57.29,57.29,57.29,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2017-11-19,58.47,58.47,58.47,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.43,58.43,58.43,0.0,0.0
2017-11-26,58.86,58.86,58.86,0.0,0.0,58.95,58.95,58.95,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.87,58.87,58.87,0.0,0.0
2017-12-03,59.2,59.2,59.2,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.17,59.17,59.17,0.0,0.0,59.44,59.44,59.44,0.0,0.0
2017-12-10,59.07,59.07,59.07,0.0,0.0,59.65,59.65,59.65,0.0,0.0,59.04,59.04,59.04,0.0,0.0,59.28,59.28,59.28,0.0,0.0
2017-12-17,59.51,59.51,59.51,0.0,0.0,59.51,59.51,59.51,0.0,0.0,58.96,58.96,58.96,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2017-12-24,59.59,59.59,59.59,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.53,59.53,59.53,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2017-12-31,61.34,61.34,61.34,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.14,61.14,61.14,0.0,0.0,61.41,61.41,61.41,0.0,0.0
