Date,DCOM_stock_Open_average,DCOM_stock_Open_max,DCOM_stock_Open_min,DCOM_stock_Open_volatility,DCOM_stock_Open_change,DCOM_stock_High_average,DCOM_stock_High_max,DCOM_stock_High_min,DCOM_stock_High_volatility,DCOM_stock_High_change,DCOM_stock_Low_average,DCOM_stock_Low_max,DCOM_stock_Low_min,DCOM_stock_Low_volatility,DCOM_stock_Low_change,DCOM_stock_Close_average,DCOM_stock_Close_max,DCOM_stock_Close_min,DCOM_stock_Close_volatility,DCOM_stock_Close_change,DCOM_stock_Volume_average,DCOM_stock_Volume_max,DCOM_stock_Volume_min,DCOM_stock_Volume_volatility,DCOM_stock_Volume_change
2016-01-03,16.938,17.22,16.76,0.4599999999999973,-0.3200000000000003,17.128,17.41,16.9,0.5100000000000016,-0.5100000000000016,16.706,16.89,16.39,0.5,-0.46999999999999886,16.84,17.06,16.41,0.6499999999999986,-0.5599999999999987,140869,207482,96730,110752,43035
2016-01-10,16.258,16.5,15.68,0.8200000000000003,-0.740000000000002,16.564,16.99,16.32,0.6699999999999982,-0.1999999999999993,16.03,16.26,15.65,0.6100000000000012,-0.6100000000000012,16.254,16.41,16.07,0.33999999999999986,-0.10999999999999943,162030,259439,104407,155032,155032
2016-01-17,16.2875,16.48,16.05,0.4299999999999997,-0.1999999999999993,16.43,16.55,16.21,0.33999999999999986,-0.2699999999999996,15.98,16.11,15.87,0.2400000000000002,-0.2400000000000002,16.215,16.43,16.03,0.3999999999999986,-0.1999999999999993,171625,225222,123359,101863,-83722
2016-01-24,16.198,16.63,15.7,0.9299999999999997,0.6399999999999988,16.632,17.22,16.1,1.1199999999999974,1.1199999999999974,16.084,16.48,15.61,0.870000000000001,0.870000000000001,16.394000000000002,17.19,15.66,1.5300000000000011,1.5300000000000011,148987,200242,102039,98203,98203
2016-01-31,16.695999999999998,17.04,16.44,0.5999999999999979,-0.5999999999999979,17.074,17.7,16.87,0.8299999999999983,-0.759999999999998,16.396,16.54,16.24,0.3000000000000007,-0.129999999999999,16.606,17.01,16.41,0.6000000000000014,-0.5899999999999999,252718,543940,116477,427463,-131542
2016-02-07,16.49,16.93,16.13,0.8000000000000007,0.2699999999999996,16.81,17.05,16.44,0.6099999999999994,-0.14000000000000057,16.37,16.54,16.13,0.41000000000000014,0.19000000000000128,16.618,16.87,16.3,0.5700000000000003,-0.16000000000000014,122554,151441,75244,76197,-27239
2016-02-14,16.7825,16.97,16.61,0.35999999999999943,-0.2699999999999996,16.915,17.17,16.74,0.43000000000000327,-0.39000000000000057,16.5675,16.65,16.47,0.17999999999999972,-0.13999999999999702,16.72,16.89,16.65,0.240000000000002,-0.21999999999999886,137526,212726,93671,119055,119055
2016-02-21,16.963333333333335,17.3,16.67,0.629999999999999,0.46000000000000085,17.12,17.42,16.9,0.5200000000000031,0.40000000000000213,16.893333333333334,17.3,16.62,0.6799999999999997,0.5700000000000003,17.066666666666666,17.3,16.85,0.4499999999999993,0.4499999999999993,138866,159564,106670,52894,-52894
2016-02-28,17.32,17.5,17.08,0.4200000000000017,0.23999999999999844,17.504,17.66,17.27,0.39000000000000057,0.3200000000000003,17.196,17.42,16.99,0.43000000000000327,0.360000000000003,17.387999999999998,17.54,17.03,0.509999999999998,0.48999999999999844,156759,219464,95712,123752,-8683
2016-03-06,17.42,17.52,17.3,0.21999999999999886,0.09999999999999787,17.576,17.68,17.45,0.23000000000000043,0.019999999999999574,17.324,17.42,17.2,0.22000000000000242,0.0,17.456,17.63,17.28,0.34999999999999787,0.03999999999999915,85706,107133,68767,38366,-24853
