Date,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_min,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_volatility,First Trust Developed Markets ex-US Small Cap AlphEtf_Open_change,First Trust Developed Markets ex-US Small Cap AlphEtf_High_average,First Trust Developed Markets ex-US Small Cap AlphEtf_High_max,First Trust Developed Markets ex-US Small Cap AlphEtf_High_min,First Trust Developed Markets ex-US Small Cap AlphEtf_High_volatility,First Trust Developed Markets ex-US Small Cap AlphEtf_High_change,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_min,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_volatility,First Trust Developed Markets ex-US Small Cap AlphEtf_Low_change,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_average,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_max,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_min,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_volatility,First Trust Developed Markets ex-US Small Cap AlphEtf_Close_change
2016-04-10,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2016-04-17,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2016-04-24,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2016-05-01,32.15,32.15,32.15,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2016-05-08,32.44,32.44,32.44,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2016-05-15,32.34,32.34,32.34,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2016-05-22,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2016-05-29,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2016-06-05,34.06,34.06,34.06,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.06,34.06,34.06,0.0,0.0
2016-06-12,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2016-06-19,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2016-06-26,31.94,31.94,31.94,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2016-07-03,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2016-07-10,33.16,33.16,33.16,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2016-07-17,32.97,32.97,32.97,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2016-07-24,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2016-07-31,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2016-08-07,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2016-08-14,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2016-08-21,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2016-08-28,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2016-09-04,34.22,34.22,34.22,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2016-09-11,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2016-09-18,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2016-09-25,35.32,35.32,35.32,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.32,35.32,35.32,0.0,0.0
2016-10-02,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2016-10-09,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2016-10-16,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2016-10-23,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2016-10-30,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2016-11-06,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2016-11-13,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2016-11-20,33.18,33.18,33.18,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2016-11-27,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2016-12-04,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2016-12-11,33.15,33.15,33.15,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2016-12-18,32.76,32.76,32.76,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.76,32.76,32.76,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2016-12-25,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2017-01-01,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2017-01-08,33.99,33.99,33.99,0.0,0.0,34.38,34.38,34.38,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2017-01-15,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2017-01-22,34.21,34.21,34.21,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2017-01-29,35.28,35.28,35.28,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2017-02-05,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2017-02-12,35.56,35.56,35.56,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2017-02-19,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2017-02-26,35.19,35.19,35.19,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2017-03-05,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2017-03-12,36.0,36.0,36.0,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2017-03-19,35.98,35.98,35.98,0.0,0.0,35.98,35.98,35.98,0.0,0.0,35.98,35.98,35.98,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2017-03-26,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2017-04-02,35.79,35.79,35.79,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.79,35.79,35.79,0.0,0.0
2017-04-09,35.48,35.48,35.48,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2017-04-16,35.66,35.66,35.66,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.61,35.61,35.61,0.0,0.0
2017-04-23,36.7,36.7,36.7,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2017-04-30,36.89,36.89,36.89,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.89,36.89,36.89,0.0,0.0
2017-05-07,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0
2017-05-14,37.11,37.11,37.11,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.16,37.16,37.16,0.0,0.0
2017-05-21,38.21,38.21,38.21,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2017-05-28,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2017-06-04,38.78,38.78,38.78,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.74,38.74,38.74,0.0,0.0
2017-06-11,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2017-06-18,38.07,38.07,38.07,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.07,38.07,38.07,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2017-06-25,37.5,37.5,37.5,0.0,0.0,38.32,38.32,38.32,0.0,0.0,37.5,37.5,37.5,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2017-07-02,37.93,37.93,37.93,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2017-07-09,39.38,39.38,39.38,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.38,39.38,39.38,0.0,0.0
2017-07-16,39.52,39.52,39.52,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2017-07-23,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2017-07-30,40.25,40.25,40.25,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2017-08-06,39.88,39.88,39.88,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2017-08-13,39.47,39.47,39.47,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2017-08-20,40.37,40.37,40.37,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.37,40.37,40.37,0.0,0.0
2017-08-27,40.47,40.47,40.47,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2017-09-03,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2017-09-10,40.35,40.35,40.35,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2017-09-17,41.16,41.16,41.16,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.16,41.16,41.16,0.0,0.0
2017-09-24,40.98,40.98,40.98,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2017-10-01,41.72,41.72,41.72,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.87,41.87,41.87,0.0,0.0
2017-10-08,42.39,42.39,42.39,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2017-10-15,42.38,42.38,42.38,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2017-10-22,42.14,42.14,42.14,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.19,42.19,42.19,0.0,0.0
2017-10-29,42.67,42.67,42.67,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2017-11-05,42.78,42.78,42.78,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.85,42.85,42.85,0.0,0.0
2017-11-12,42.12,42.12,42.12,0.0,0.0,42.57,42.57,42.57,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2017-11-19,44.18,44.18,44.18,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.06,44.06,44.06,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2017-11-26,43.56,43.56,43.56,0.0,0.0,43.56,43.56,43.56,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2017-12-03,43.12,43.12,43.12,0.0,0.0,43.12,43.12,43.12,0.0,0.0,43.09,43.09,43.09,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2017-12-10,43.5,43.5,43.5,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.56,43.56,43.56,0.0,0.0
2017-12-17,44.11,44.11,44.11,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.11,44.11,44.11,0.0,0.0
2017-12-24,44.4,44.4,44.4,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.4,44.4,44.4,0.0,0.0
2017-12-31,45.92,45.92,45.92,0.0,0.0,46.03,46.03,46.03,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.94,45.94,45.94,0.0,0.0
