Date,NRStock_Open_average,NRStock_Open_max,NRStock_Open_min,NRStock_Open_volatility,NRStock_Open_change,NRStock_High_average,NRStock_High_max,NRStock_High_min,NRStock_High_volatility,NRStock_High_change,NRStock_Low_average,NRStock_Low_max,NRStock_Low_min,NRStock_Low_volatility,NRStock_Low_change,NRStock_Close_average,NRStock_Close_max,NRStock_Close_min,NRStock_Close_volatility,NRStock_Close_change,NRStock_Volume_average,NRStock_Volume_max,NRStock_Volume_min,NRStock_Volume_volatility,NRStock_Volume_change
2016-01-03,5.134,5.31,4.98,0.3299999999999992,-0.23000000000000043,5.28,5.47,5.05,0.41999999999999993,-0.33999999999999986,4.962,5.12,4.74,0.3799999999999999,-0.3799999999999999,5.1,5.34,4.76,0.5800000000000001,-0.5800000000000001,1185755,2204848,720261,1484587,-13954
2016-01-10,4.556,4.78,4.26,0.5200000000000005,-0.5200000000000005,4.638,4.79,4.49,0.2999999999999998,-0.2999999999999998,4.358,4.51,4.2,0.3099999999999996,-0.25,4.4879999999999995,4.58,4.39,0.1900000000000004,-0.11999999999999922,996338,1713918,703009,1010909,37302
2016-01-17,4.2975,4.45,4.15,0.2999999999999998,-0.0600000000000005,4.45,4.57,4.28,0.29000000000000004,0.10000000000000053,4.115,4.28,3.88,0.40000000000000036,0.08999999999999986,4.3025,4.45,4.23,0.21999999999999975,0.16000000000000014,755516,920180,532183,387997,-151988
2016-01-24,4.404,4.68,4.17,0.5099999999999998,0.4299999999999997,4.59,4.88,4.41,0.46999999999999975,0.3899999999999997,4.324,4.62,4.11,0.5099999999999998,0.4900000000000002,4.48,4.87,4.15,0.7199999999999998,0.7199999999999998,669450,869873,479577,390296,326592
2016-01-31,4.654,4.77,4.54,0.22999999999999954,0.019999999999999574,4.772,4.93,4.62,0.3099999999999996,-0.019999999999999574,4.486,4.65,4.25,0.40000000000000036,-0.1200000000000001,4.628,4.84,4.41,0.4299999999999997,-0.16000000000000014,710434,843973,572369,271604,227411
2016-02-07,4.17,4.51,3.74,0.7699999999999996,-0.7699999999999996,4.204,4.54,3.75,0.79,-0.79,3.948,4.34,3.46,0.8799999999999999,-0.8799999999999999,4.054,4.5,3.62,0.8799999999999999,-0.8799999999999999,1172496,2313113,719270,1593843,1580955
2016-02-14,3.7,3.83,3.62,0.20999999999999996,-0.06000000000000005,3.7775,3.86,3.69,0.16999999999999993,-0.03000000000000025,3.5925,3.63,3.51,0.1200000000000001,-0.10000000000000009,3.65,3.79,3.54,0.25,-0.08000000000000007,1150104,2004707,534456,1470251,-463262
2016-02-21,3.64,3.91,3.54,0.3700000000000001,-0.10000000000000009,3.7960000000000003,4.07,3.56,0.5100000000000002,-0.3200000000000003,3.492,3.65,3.35,0.2999999999999998,-0.17999999999999972,3.64,3.96,3.43,0.5299999999999998,-0.31999999999999984,753650,923413,563838,359575,94899
2016-02-28,3.886,4.3,3.67,0.6299999999999999,0.6299999999999999,4.106,4.53,3.79,0.7400000000000002,0.7400000000000002,3.838,4.17,3.63,0.54,0.54,4.014,4.26,3.73,0.5299999999999998,0.5299999999999998,876657,1317025,630880,686145,453793
2016-03-06,4.146,4.28,4.03,0.25,-0.1200000000000001,4.326,4.62,4.14,0.4800000000000004,0.1299999999999999,3.9619999999999997,4.15,3.76,0.39000000000000057,-0.05000000000000071,4.176,4.56,3.94,0.6199999999999997,0.3299999999999992,1575537,1997251,954706,1042545,-745446
2016-03-13,4.432,4.61,4.25,0.3600000000000003,0.14000000000000057,4.532,4.64,4.38,0.2599999999999998,0.0,4.234,4.38,4.01,0.3700000000000001,-0.08999999999999986,4.412,4.55,4.18,0.3700000000000001,-0.08999999999999986,1303517,2505763,573162,1932601,1010796
2016-03-20,4.3149999999999995,4.55,4.03,0.5199999999999996,-0.3899999999999997,4.41,4.61,4.19,0.41999999999999993,-0.41999999999999993,4.15,4.38,3.96,0.41999999999999993,-0.41999999999999993,4.2925,4.6,4.11,0.4899999999999993,-0.40999999999999925,876765,1403303,553690,849613,-809239
2016-03-27,4.172,4.34,4.01,0.33000000000000007,-0.009999999999999787,4.34,4.5,4.26,0.2400000000000002,0.0,4.034,4.17,3.92,0.25,0.08000000000000007,4.2379999999999995,4.32,4.13,0.1900000000000004,0.1200000000000001,523243,751067,352329,398738,246278
2016-04-03,3.996,4.26,3.86,0.3999999999999999,-0.2799999999999998,4.094,4.28,3.98,0.30000000000000027,-0.20999999999999996,3.842,3.95,3.74,0.20999999999999996,-0.08000000000000007,3.916,3.98,3.83,0.1499999999999999,-0.040000000000000036,1005610,1278073,570162,707911,30546
2016-04-10,4.202,4.54,3.93,0.6099999999999999,0.6099999999999999,4.438,4.68,4.09,0.5899999999999999,0.5899999999999999,4.1419999999999995,4.43,3.86,0.5699999999999998,0.5699999999999998,4.356,4.63,3.98,0.6499999999999999,0.6400000000000001,997158,1404472,708762,695710,156344
2016-04-17,4.952,5.19,4.49,0.7000000000000002,0.6200000000000001,5.224,5.42,4.81,0.6100000000000003,0.6100000000000003,4.878,5.11,4.48,0.6299999999999999,0.6299999999999999,5.092,5.27,4.78,0.4899999999999993,0.4899999999999993,761628,1172214,479409,692805,311826
2016-04-24,5.218,5.35,5.02,0.33000000000000007,-0.21000000000000085,5.372,5.52,5.26,0.2599999999999998,0.1200000000000001,5.02,5.2,4.64,0.5600000000000005,-0.3799999999999999,5.134,5.34,4.67,0.6699999999999999,-0.5300000000000002,902522,1561723,609135,952588,902689
2016-05-01,4.894,5.06,4.78,0.27999999999999936,0.0,5.102,5.24,4.96,0.28000000000000025,-0.08000000000000007,4.7620000000000005,4.79,4.71,0.08000000000000007,0.040000000000000036,4.946,5.07,4.79,0.28000000000000025,0.08999999999999986,1464440,1888727,991219,897508,-897508
2016-05-08,4.704,5.02,4.52,0.5,-0.5,4.794,5.02,4.68,0.33999999999999986,-0.33999999999999986,4.5,4.57,4.31,0.2600000000000007,-0.2600000000000007,4.56,4.68,4.35,0.33000000000000007,-0.2600000000000007,1413281,3293497,840026,2453471,2090739
2016-05-15,4.51,4.67,4.35,0.3200000000000003,-0.1200000000000001,4.6659999999999995,4.85,4.44,0.40999999999999925,-0.40999999999999925,4.426,4.64,4.29,0.34999999999999964,-0.17999999999999972,4.508,4.7,4.32,0.3799999999999999,-0.3200000000000003,567863,828594,425654,402940,-196654
2016-05-22,4.428,4.6,4.31,0.29000000000000004,0.10000000000000053,4.53,4.67,4.4,0.2699999999999996,0.1299999999999999,4.33,4.41,4.26,0.15000000000000036,0.08999999999999986,4.452,4.56,4.35,0.20999999999999996,0.15000000000000036,518021,575780,368015,207765,-193721
