Date,RST_stock_Open_average,RST_stock_Open_max,RST_stock_Open_min,RST_stock_Open_volatility,RST_stock_Open_change,RST_stock_High_average,RST_stock_High_max,RST_stock_High_min,RST_stock_High_volatility,RST_stock_High_change,RST_stock_Low_average,RST_stock_Low_max,RST_stock_Low_min,RST_stock_Low_volatility,RST_stock_Low_change,RST_stock_Close_average,RST_stock_Close_max,RST_stock_Close_min,RST_stock_Close_volatility,RST_stock_Close_change,RST_stock_Volume_average,RST_stock_Volume_max,RST_stock_Volume_min,RST_stock_Volume_volatility,RST_stock_Volume_change
2016-01-03,6.7299999999999995,6.92,6.56,0.3600000000000003,-0.15000000000000036,6.842,6.93,6.71,0.21999999999999975,-0.1299999999999999,6.646,6.76,6.5,0.2599999999999998,-0.16000000000000014,6.764,6.88,6.55,0.33000000000000007,-0.09999999999999964,182183,593298,38739,554559,481964
2016-01-10,6.5120000000000005,6.63,6.28,0.34999999999999964,0.0,6.692,6.79,6.64,0.15000000000000036,-0.11000000000000032,6.368,6.5,6.28,0.21999999999999975,-0.20000000000000018,6.510000000000001,6.69,6.4,0.29000000000000004,-0.08000000000000007,73800,109183,28153,81030,-61235
2016-01-17,6.5075,6.64,6.28,0.35999999999999943,0.15999999999999925,6.8425,7.47,6.48,0.9899999999999993,0.9899999999999993,6.3774999999999995,6.55,6.17,0.3799999999999999,0.25,6.6125,6.85,6.38,0.46999999999999975,0.46999999999999975,139469,268902,31192,237710,220401
2016-01-24,6.65,6.84,6.52,0.3200000000000003,-0.3200000000000003,6.78,6.92,6.7,0.21999999999999975,-0.11000000000000032,6.482,6.52,6.44,0.07999999999999918,0.07999999999999918,6.5760000000000005,6.66,6.47,0.1900000000000004,0.1900000000000004,46639,70480,31633,38847,21955
2016-01-31,6.834,7.03,6.6,0.4300000000000006,0.4300000000000006,7.016,7.23,6.91,0.3200000000000003,0.3200000000000003,6.784,7.03,6.6,0.4300000000000006,0.4300000000000006,6.9239999999999995,7.17,6.77,0.40000000000000036,0.3200000000000003,75847,166735,25371,141364,15505
2016-02-07,7.022,7.2,6.93,0.27000000000000046,-0.16999999999999993,7.166,7.25,7.08,0.16999999999999993,0.009999999999999787,6.968,7.0,6.93,0.07000000000000028,0.019999999999999574,7.054,7.2,7.01,0.1900000000000004,0.16999999999999993,86782,127219,56014,71205,-30361
2016-02-14,7.2475,7.38,7.1,0.28000000000000025,-0.20000000000000018,7.425,7.56,7.3,0.2599999999999998,0.2599999999999998,7.125,7.21,7.05,0.16000000000000014,-0.040000000000000036,7.2924999999999995,7.47,7.13,0.33999999999999986,0.25,52934,69753,35742,34011,28324
2016-02-21,7.462,7.54,7.37,0.16999999999999993,-0.05999999999999961,7.672,7.8,7.6,0.20000000000000018,0.16000000000000014,7.396,7.45,7.32,0.1299999999999999,-0.009999999999999787,7.548,7.73,7.46,0.27000000000000046,0.17000000000000082,61286,77427,44721,32706,3629
2016-02-28,8.106,8.45,7.65,0.7999999999999989,0.6999999999999993,8.475999999999999,8.6,8.28,0.3200000000000003,0.27000000000000135,7.996,8.3,7.65,0.6500000000000004,0.2999999999999998,8.268,8.59,7.91,0.6799999999999997,0.33999999999999986,115679,170420,72802,97618,67558
2016-03-06,7.598,8.15,7.17,0.9800000000000004,-0.9800000000000004,7.77,8.24,7.55,0.6900000000000004,-0.6400000000000006,7.332,7.74,7.11,0.6299999999999999,-0.5700000000000003,7.436,7.75,7.15,0.5999999999999996,-0.33000000000000007,81604,146469,39218,107251,-85714
2016-03-13,7.102,7.51,6.72,0.79,-0.6400000000000006,7.224,7.56,6.88,0.6799999999999997,-0.6799999999999997,6.88,7.32,6.63,0.6900000000000004,-0.6100000000000003,7.002,7.53,6.72,0.8100000000000005,-0.7800000000000002,123586,163879,67440,96439,74360
2016-03-20,6.8225,6.91,6.7,0.20999999999999996,0.0699999999999994,7.0075,7.15,6.87,0.28000000000000025,-0.11000000000000032,6.755,6.85,6.7,0.14999999999999947,0.019999999999999574,6.84,6.9,6.76,0.14000000000000057,0.0,57585,88287,32869,55418,-28103
2016-03-27,6.684,6.85,6.61,0.23999999999999932,-0.16999999999999993,6.828,6.95,6.74,0.20999999999999996,0.04999999999999982,6.588,6.68,6.51,0.16999999999999993,0.04999999999999982,6.666,6.74,6.59,0.15000000000000036,0.0600000000000005,54126,72140,29265,42875,21468
2016-04-03,7.152,7.57,6.75,0.8200000000000003,0.8200000000000003,7.390000000000001,7.69,7.08,0.6100000000000003,0.54,7.096,7.53,6.75,0.7800000000000002,0.7800000000000002,7.312,7.6,6.92,0.6799999999999997,0.5,62689,88704,41844,46860,-46860
