Date,ASTEStock_Open_average,ASTEStock_Open_max,ASTEStock_Open_min,ASTEStock_Open_volatility,ASTEStock_Open_change,ASTEStock_High_average,ASTEStock_High_max,ASTEStock_High_min,ASTEStock_High_volatility,ASTEStock_High_change,ASTEStock_Low_average,ASTEStock_Low_max,ASTEStock_Low_min,ASTEStock_Low_volatility,ASTEStock_Low_change,ASTEStock_Close_average,ASTEStock_Close_max,ASTEStock_Close_min,ASTEStock_Close_volatility,ASTEStock_Close_change,ASTEStock_Volume_average,ASTEStock_Volume_max,ASTEStock_Volume_min,ASTEStock_Volume_volatility,ASTEStock_Volume_change
2016-01-03,38.444,40.08,36.89,3.1899999999999977,-3.1899999999999977,38.544000000000004,40.21,36.89,3.3200000000000003,-3.3200000000000003,37.52,39.33,35.79,3.539999999999999,-3.539999999999999,37.834,39.5,35.92,3.5799999999999983,-3.5799999999999983,120014,149719,82387,67332,-21300
2016-01-10,35.43,36.37,34.06,2.309999999999995,-2.1199999999999974,35.998,36.48,35.3,1.1799999999999997,-1.0700000000000003,34.442,35.49,33.27,2.219999999999999,-2.219999999999999,35.327999999999996,36.12,34.28,1.8399999999999963,-0.8900000000000006,107364,127239,87128,40111,-18895
2016-01-17,35.17,35.69,34.2,1.4899999999999949,0.19999999999999574,35.8425,36.3,35.49,0.8099999999999952,0.8099999999999952,34.33,34.86,33.58,1.2800000000000011,0.6400000000000006,35.095,35.42,34.59,0.8299999999999983,0.8299999999999983,142302,202709,111329,91380,-81180
2016-01-24,35.786,36.41,35.0,1.4099999999999966,1.3899999999999935,36.442,37.45,35.15,2.3000000000000043,2.3000000000000043,34.656,35.6,33.08,2.520000000000003,-1.0200000000000031,36.088,37.3,34.8,2.5,2.5,124182,162643,90401,72242,-54434
2016-01-31,36.894,37.37,36.66,0.7100000000000009,-0.17999999999999972,37.354,37.59,37.12,0.47000000000000597,-0.15000000000000568,36.37,36.65,35.79,0.8599999999999994,-0.07000000000000028,36.99,37.34,36.75,0.5900000000000034,-0.23000000000000398,92291,113822,58277,55545,32640
2016-02-07,36.942,37.45,36.57,0.8800000000000026,0.8800000000000026,37.728,38.46,37.46,1.0,1.0,36.694,37.45,36.28,1.1700000000000017,1.1700000000000017,37.408,38.17,37.02,1.1499999999999986,0.9400000000000048,71576,102845,54602,48243,9410
2016-02-14,38.307500000000005,38.85,37.46,1.3900000000000006,-1.2100000000000009,38.4625,38.85,37.69,1.1600000000000037,-1.1500000000000057,37.585,37.94,37.08,0.8599999999999994,-0.7800000000000011,37.9475,38.54,37.44,1.1000000000000014,-1.1000000000000014,134293,232124,95378,136746,-3518
2016-02-21,39.25666666666667,42.19,35.9,6.289999999999999,4.469999999999999,40.77166666666667,42.26,38.52,3.739999999999995,3.6699999999999946,38.74333333333333,42.16,35.9,6.259999999999998,4.669999999999995,40.35166666666667,42.19,38.31,3.8799999999999955,3.8499999999999943,244847,325835,166768,159067,82352
2016-02-28,43.58,44.52,42.36,2.1600000000000037,1.8900000000000006,44.656,45.08,43.55,1.5300000000000011,1.2800000000000011,42.966,43.87,42.12,1.75,1.5200000000000031,43.86,44.61,43.15,1.4600000000000009,0.490000000000002,252861,278893,214863,64030,-11337
2016-03-06,44.604,45.27,43.76,1.5100000000000051,1.1400000000000006,45.316,45.91,45.0,0.9099999999999966,-0.9099999999999966,43.738,44.22,43.12,1.1000000000000014,0.0,44.65,45.79,43.99,1.7999999999999972,-1.7999999999999972,230652,275193,163259,111934,-78758
