Date,CBLI_stock_Open_average,CBLI_stock_Open_max,CBLI_stock_Open_min,CBLI_stock_Open_volatility,CBLI_stock_Open_change,CBLI_stock_High_average,CBLI_stock_High_max,CBLI_stock_High_min,CBLI_stock_High_volatility,CBLI_stock_High_change,CBLI_stock_Low_average,CBLI_stock_Low_max,CBLI_stock_Low_min,CBLI_stock_Low_volatility,CBLI_stock_Low_change,CBLI_stock_Close_average,CBLI_stock_Close_max,CBLI_stock_Close_min,CBLI_stock_Close_volatility,CBLI_stock_Close_change,CBLI_stock_Volume_average,CBLI_stock_Volume_max,CBLI_stock_Volume_min,CBLI_stock_Volume_volatility,CBLI_stock_Volume_change
2016-01-03,3.5082,3.69,3.3310000000000004,0.35899999999999954,-0.03000000000000025,3.6968,4.0,3.44,0.56,0.14499999999999957,3.386,3.6,3.3,0.30000000000000027,0.10000000000000009,3.4819999999999998,3.73,3.32,0.41000000000000014,0.29000000000000004,38648,76385,11098,65287,15614
2016-01-10,3.4694,3.537,3.36,0.17700000000000005,-0.17700000000000005,3.5354,3.687,3.4,0.2869999999999999,-0.14000000000000012,3.372,3.45,3.28,0.17000000000000037,-0.08000000000000007,3.455,3.51,3.38,0.1299999999999999,-0.1299999999999999,18266,33958,10342,23616,-19149
2016-01-17,3.5075,3.71,3.3,0.41000000000000014,0.2999999999999998,3.66,3.83,3.42,0.41000000000000014,0.41000000000000014,3.395,3.63,3.25,0.3799999999999999,0.3500000000000001,3.575,3.81,3.32,0.4900000000000002,0.4900000000000002,24531,40020,8400,31620,9552
2016-01-24,3.812,3.85,3.75,0.10000000000000009,0.040000000000000036,3.8626,3.94,3.793,0.1469999999999998,0.06999999999999984,3.7224,3.7910000000000004,3.64,0.15100000000000025,0.09100000000000019,3.7742,3.84,3.69,0.1499999999999999,-0.008999999999999453,10790,18215,3402,14813,-840
2016-01-31,3.609,3.75,3.51,0.2400000000000002,-0.1900000000000004,3.718,3.9,3.55,0.3500000000000001,-0.3500000000000001,3.4864,3.545,3.4,0.14500000000000002,-0.04700000000000015,3.624,3.9,3.41,0.48999999999999977,-0.48999999999999977,20350,47389,4741,42648,35956
2016-02-07,3.4722,3.57,3.4,0.16999999999999993,0.050000000000000266,3.582,3.7,3.45,0.25,-0.07000000000000028,3.4379999999999997,3.52,3.32,0.20000000000000018,0.040000000000000036,3.4902,3.59,3.42,0.16999999999999993,-0.020000000000000018,16527,23855,9886,13969,-10530
2016-02-14,3.579,3.62,3.4960000000000004,0.12399999999999967,-0.12399999999999967,3.5975,3.62,3.54,0.08000000000000007,-0.08000000000000007,3.496,3.52,3.4539999999999997,0.06600000000000028,0.036000000000000476,3.5300000000000002,3.6,3.5,0.10000000000000009,0.0,10678,24662,4999,19663,-2338
2016-02-21,3.4865,3.6,3.43,0.16999999999999993,-0.16000000000000014,3.5266666666666664,3.6,3.44,0.16000000000000014,-0.16000000000000014,3.421666666666667,3.47,3.38,0.0900000000000003,-0.010000000000000231,3.461666666666667,3.52,3.43,0.08999999999999986,-0.08000000000000007,20590,48852,0,48852,-40257
2016-02-28,3.3568,3.48,3.23,0.25,0.05600000000000005,3.4342,3.48,3.39,0.08999999999999986,0.053999999999999826,3.2840000000000003,3.4,3.18,0.21999999999999975,0.17999999999999972,3.368,3.45,3.25,0.20000000000000018,0.20000000000000018,56112,142196,6611,135585,-135585
2016-03-06,3.526,3.59,3.46,0.1299999999999999,0.1299999999999999,3.6270000000000002,3.66,3.57,0.0900000000000003,0.07000000000000028,3.505,3.574,3.4210000000000003,0.15299999999999958,0.15299999999999958,3.56,3.63,3.5,0.1299999999999999,0.10000000000000009,12951,28009,4577,23432,-23432
2016-03-13,3.279,3.67,2.55,1.12,-1.12,3.313,3.68,2.68,1.0,-1.0,2.94,3.63,2.42,1.21,-1.1,3.062,3.66,2.53,1.1300000000000003,-1.1,95045,290266,3817,286449,20087
2016-03-20,2.5825,2.65,2.55,0.10000000000000009,0.0,2.7159999999999997,2.79,2.6039999999999996,0.1860000000000004,-0.1860000000000004,2.525,2.55,2.5,0.04999999999999982,0.0,2.56,2.57,2.55,0.020000000000000018,0.0,18113,22307,9332,12975,-48
2016-03-27,2.528,2.59,2.48,0.10999999999999988,-0.06999999999999984,2.57,2.59,2.55,0.040000000000000036,0.010000000000000231,2.464,2.51,2.42,0.08999999999999986,-0.03999999999999959,2.54,2.59,2.47,0.11999999999999966,-0.05999999999999961,16858,39340,2674,36666,-8455
2016-04-03,2.473,2.49,2.454,0.03600000000000003,-0.03600000000000003,2.4898000000000002,2.52,2.455,0.06499999999999995,-0.06499999999999995,2.434,2.46,2.39,0.06999999999999984,-0.06000000000000005,2.464,2.49,2.43,0.06000000000000005,-0.040000000000000036,7790,11734,4302,7432,7290
2016-04-10,2.4152,2.44,2.39,0.04999999999999982,0.0259999999999998,2.481,2.59,2.44,0.1499999999999999,-0.13999999999999968,2.364,2.4,2.31,0.08999999999999986,-0.06000000000000005,2.4096,2.45,2.34,0.11000000000000032,-0.10000000000000009,15906,49488,609,48879,-35672
2016-04-17,2.2966,2.406,2.19,0.2160000000000002,0.05900000000000016,2.348,2.43,2.19,0.2400000000000002,0.03000000000000025,2.2206,2.347,2.056,0.2909999999999999,-0.03699999999999992,2.3080000000000003,2.38,2.18,0.19999999999999973,0.0,19707,25576,6590,18986,16970
2016-04-24,2.3552,2.406,2.3,0.10600000000000032,-0.06600000000000028,2.379,2.41,2.33,0.08000000000000007,-0.03600000000000003,2.2876,2.35,2.21,0.14000000000000012,-0.14000000000000012,2.344,2.41,2.29,0.1200000000000001,-0.06000000000000005,10839,23736,3184,20552,10147
2016-05-01,2.128,2.24,2.03,0.2100000000000004,-0.1499999999999999,2.1910000000000003,2.29,2.06,0.22999999999999998,-0.22999999999999998,2.004,2.2,1.92,0.28000000000000025,-0.2400000000000002,2.0522,2.2,1.95,0.2500000000000002,-0.15000000000000036,28307,103848,2672,101176,2465
2016-05-08,2.104,2.13,2.07,0.06000000000000005,0.029999999999999805,2.1722,2.307,2.095,0.21199999999999974,0.20699999999999985,2.0498,2.09,1.995,0.09499999999999975,0.028999999999999915,2.092,2.1,2.08,0.020000000000000018,0.010000000000000231,6722,11312,1778,9534,6886
2016-05-15,2.144,2.21,2.1,0.10999999999999988,-0.10999999999999988,2.2266,2.311,2.117,0.19399999999999995,0.10099999999999998,2.078,2.13,1.97,0.15999999999999992,-0.06999999999999984,2.12,2.14,2.1,0.040000000000000036,0.010000000000000231,21316,81125,2085,79040,73719
2016-05-22,2.146,2.23,2.07,0.16000000000000014,0.04999999999999982,2.2038,2.26,2.15,0.10999999999999988,0.06000000000000005,2.071,2.17,1.955,0.21499999999999986,0.1499999999999999,2.158,2.22,2.07,0.15000000000000036,0.14000000000000012,8778,14456,4155,10301,-353
2016-05-29,2.19375,2.205,2.17,0.03500000000000014,-0.004999999999999893,2.24325,2.293,2.2,0.09299999999999997,-0.040000000000000036,2.15,2.17,2.11,0.06000000000000005,-0.06000000000000005,2.185,2.24,2.13,0.11000000000000032,-0.11000000000000032,4843,7896,1868,6028,-1081
