Date,JACKStock_Open_average,JACKStock_Open_max,JACKStock_Open_min,JACKStock_Open_volatility,JACKStock_Open_change,JACKStock_High_average,JACKStock_High_max,JACKStock_High_min,JACKStock_High_volatility,JACKStock_High_change,JACKStock_Low_average,JACKStock_Low_max,JACKStock_Low_min,JACKStock_Low_volatility,JACKStock_Low_change,JACKStock_Close_average,JACKStock_Close_max,JACKStock_Close_min,JACKStock_Close_volatility,JACKStock_Close_change,JACKStock_Volume_average,JACKStock_Volume_max,JACKStock_Volume_min,JACKStock_Volume_volatility,JACKStock_Volume_change
2016-01-03,73.358,75.48,71.11,4.3700000000000045,-4.3700000000000045,74.516,76.6,72.22,4.3799999999999955,-4.230000000000004,72.484,74.33,70.33,4.0,-4.0,73.072,75.07,71.06,4.009999999999991,-3.799999999999997,823617,1003258,637826,365432,71006
2016-01-10,72.66,74.53,71.67,2.8599999999999994,0.0,73.726,75.06,72.09,2.969999999999999,0.6899999999999977,71.212,72.64,70.14,2.5,0.10999999999999943,72.708,73.84,71.12,2.719999999999999,0.8799999999999955,771418,1128284,635122,493162,-102303
2016-01-17,74.0175,76.0,73.0,3.0,3.0,75.5125,78.25,73.96,4.290000000000006,4.290000000000006,72.865,75.58,71.49,4.090000000000003,4.090000000000003,74.455,77.76,72.43,5.329999999999998,5.329999999999998,1043296,1679205,688191,991014,363761
2016-01-24,76.194,77.2,75.61,1.5900000000000034,-0.6400000000000006,77.124,77.86,76.46,1.4000000000000057,0.37999999999999545,75.086,76.27,74.16,2.1099999999999994,1.2000000000000028,76.166,77.64,75.14,2.5,2.0799999999999983,649525,894459,455171,439288,114593
2016-01-31,76.518,77.31,74.96,2.3500000000000085,-1.1400000000000006,77.31,78.87,76.52,2.3500000000000085,-2.3500000000000085,74.878,77.13,72.9,4.22999999999999,-4.22999999999999,75.85600000000001,77.84,72.94,4.900000000000006,-4.900000000000006,600571,837760,415722,422038,-290214
2016-02-07,72.412,73.0,71.09,1.9099999999999966,0.04000000000000625,73.128,73.9,72.09,1.8100000000000023,0.8900000000000006,71.09,71.72,70.27,1.4500000000000028,0.6899999999999977,72.276,73.59,71.21,2.3800000000000097,0.9099999999999966,692427,958412,600258,358154,32191
2016-02-14,69.5,75.44,63.7,11.739999999999995,-9.920000000000002,71.315,77.9,65.7,12.200000000000003,-9.340000000000003,68.86250000000001,75.01,62.2,12.810000000000002,-9.780000000000001,70.4775,76.91,64.48,12.429999999999993,-9.280000000000001,3600226,8232266,881319,7350947,851582
2016-02-21,67.09833333333333,69.3,64.05,5.25,3.719999999999999,68.42666666666666,69.72,66.1,3.6200000000000045,3.219999999999999,66.30333333333333,69.3,63.44,5.859999999999999,5.859999999999999,67.78833333333333,69.32,64.05,5.269999999999996,5.269999999999996,1257698,1999133,806714,1192419,-969508
2016-02-28,69.4,69.86,69.05,0.8100000000000023,0.5699999999999932,70.4,71.34,69.76,1.5799999999999983,1.0499999999999972,68.66,69.36,68.11,1.25,0.730000000000004,69.524,70.32,68.75,1.5699999999999932,1.5699999999999932,1229943,1325506,1028258,297248,-236047
2016-03-06,68.032,69.73,65.5,4.230000000000004,-4.230000000000004,68.742,70.59,66.19,4.400000000000006,-4.400000000000006,66.082,68.53,63.53,5.0,-5.0,67.098,69.14,65.03,4.109999999999999,-3.019999999999996,1327604,1944169,690601,1253568,598620
