Date,FIBKStock_Open_average,FIBKStock_Open_max,FIBKStock_Open_min,FIBKStock_Open_volatility,FIBKStock_Open_change,FIBKStock_High_average,FIBKStock_High_max,FIBKStock_High_min,FIBKStock_High_volatility,FIBKStock_High_change,FIBKStock_Low_average,FIBKStock_Low_max,FIBKStock_Low_min,FIBKStock_Low_volatility,FIBKStock_Low_change,FIBKStock_Close_average,FIBKStock_Close_max,FIBKStock_Close_min,FIBKStock_Close_volatility,FIBKStock_Close_change,FIBKStock_Volume_average,FIBKStock_Volume_max,FIBKStock_Volume_min,FIBKStock_Volume_volatility,FIBKStock_Volume_change
2016-01-03,27.942,28.58,27.5,1.0799999999999983,-0.759999999999998,28.214,28.92,27.74,1.1800000000000033,-0.9500000000000028,27.594,27.94,27.29,0.6500000000000021,-0.6500000000000021,27.764,28.06,27.32,0.7399999999999984,-0.7399999999999984,115568,181270,75891,105379,90528
2016-01-10,27.04,27.47,26.15,1.3200000000000003,-1.3200000000000003,27.298000000000002,27.68,26.67,1.009999999999998,-1.009999999999998,26.596,27.19,26.01,1.1799999999999997,-1.1799999999999997,26.858,27.29,26.21,1.0799999999999983,-1.0799999999999983,186350,334280,92385,241895,196589
2016-01-17,25.9075,26.39,25.57,0.8200000000000003,-0.8200000000000003,26.0825,26.48,25.75,0.7300000000000004,-0.7300000000000004,25.3975,26.07,24.92,1.1499999999999986,-0.7199999999999989,25.75,26.23,25.29,0.9400000000000013,-0.5300000000000011,214384,278099,155416,122683,122683
2016-01-24,25.644000000000002,26.28,25.04,1.240000000000002,0.6400000000000006,26.328,27.05,25.8,1.25,1.25,25.448,26.27,24.94,1.3299999999999983,1.2899999999999991,25.886,26.95,25.04,1.9100000000000001,1.9100000000000001,228590,314410,153545,160865,160865
2016-01-31,26.582,26.76,26.43,0.33000000000000185,-0.26000000000000156,26.946,27.14,26.59,0.5500000000000007,-0.23999999999999844,25.924,26.2,25.36,0.8399999999999999,0.7300000000000004,26.490000000000002,26.65,26.23,0.41999999999999815,-0.41999999999999815,158473,182249,120040,62209,-1652
2016-02-07,26.17,26.6,25.64,0.9600000000000009,0.08999999999999986,26.588,26.98,26.1,0.879999999999999,-0.029999999999997584,25.896,26.33,25.38,0.9499999999999993,-0.07000000000000028,26.186,26.51,25.7,0.8100000000000023,-0.16000000000000014,182255,218879,148698,70181,17962
2016-02-14,26.475,26.75,26.11,0.6400000000000006,-0.39000000000000057,26.7075,26.84,26.56,0.28000000000000114,-0.14999999999999858,26.055,26.31,25.78,0.5299999999999976,0.3299999999999983,26.42,26.57,26.2,0.370000000000001,-0.10999999999999943,160827,177072,143909,33163,22254
2016-02-21,26.512,26.99,25.79,1.1999999999999993,0.35999999999999943,26.830000000000002,27.3,26.55,0.75,0.6099999999999994,26.24,26.86,25.5,1.3599999999999994,0.41000000000000014,26.602,27.05,26.09,0.9600000000000009,0.5199999999999996,136026,198810,80840,117970,11393
2016-02-28,27.452,28.0,26.92,1.0799999999999983,0.9299999999999997,27.786,28.24,27.24,1.0,1.0,27.164,27.96,25.89,2.0700000000000003,2.0700000000000003,27.694,28.24,26.8,1.4399999999999977,1.4399999999999977,112099,174032,66244,107788,-46449
2016-03-06,28.052,28.2,27.93,0.2699999999999996,-0.129999999999999,28.25,28.49,28.04,0.4499999999999993,0.03999999999999915,27.79,28.07,27.59,0.4800000000000004,-0.21000000000000085,28.038,28.45,27.73,0.7199999999999989,0.16000000000000014,84601,97423,66873,30550,19617
2016-03-13,27.934,28.39,27.42,0.9699999999999989,-0.28999999999999915,28.178,28.39,27.93,0.46000000000000085,-0.019999999999999574,27.534,27.91,26.83,1.0800000000000018,-0.120000000000001,27.934,28.21,27.52,0.6900000000000013,-0.030000000000001137,103910,260932,58584,202348,200600
2016-03-20,28.185,28.43,28.06,0.370000000000001,-0.07000000000000028,28.415,28.63,28.18,0.4499999999999993,-0.1999999999999993,27.9175,28.18,27.76,0.41999999999999815,0.0799999999999983,28.2675,28.41,28.16,0.25,-0.10000000000000142,103492,141435,78302,63133,22173
2016-03-27,28.286,28.65,27.95,0.6999999999999993,-0.3100000000000023,28.558,28.89,28.26,0.629999999999999,-0.2699999999999996,27.922,28.52,27.56,0.9600000000000009,-0.17999999999999972,28.376,28.76,28.13,0.6300000000000026,-0.010000000000001563,92824,139015,67651,71364,6911
2016-04-03,27.622,28.18,27.33,0.8500000000000014,-0.8500000000000014,27.85,28.28,27.54,0.740000000000002,-0.4800000000000004,27.302,27.88,26.95,0.9299999999999997,-0.6499999999999986,27.508,27.95,27.21,0.7399999999999984,-0.5899999999999999,59864,74477,48506,25971,6903
2016-04-10,28.098,28.84,27.49,1.3500000000000014,1.3500000000000014,28.622,29.21,27.9,1.3100000000000023,1.2100000000000009,27.992,28.68,27.39,1.2899999999999991,1.259999999999998,28.364,28.9,27.55,1.3499999999999979,1.3499999999999979,121571,239766,73675,166091,-4312
2016-04-17,29.196,29.46,28.82,0.6400000000000006,0.3299999999999983,29.416,29.55,29.2,0.3500000000000014,0.19000000000000128,28.966,29.06,28.82,0.23999999999999844,0.14000000000000057,29.154,29.37,29.03,0.33999999999999986,-0.00999999999999801,59000,98040,35242,62798,45829
2016-04-24,27.868,29.05,27.12,1.9299999999999997,-1.9299999999999997,28.274,29.12,27.47,1.6500000000000021,-1.6500000000000021,27.532,28.48,26.71,1.7699999999999996,-1.7699999999999996,27.924,29.11,27.1,2.009999999999998,-2.009999999999998,169914,212180,98809,113371,113371
2016-05-01,27.006,27.39,26.53,0.8599999999999994,-0.7300000000000004,27.256,27.74,26.79,0.9499999999999993,-0.9499999999999993,26.674,27.01,26.43,0.5800000000000018,-0.5700000000000003,26.974,27.68,26.58,1.1000000000000014,-0.8999999999999986,114818,157073,86261,70812,-52714
2016-05-08,26.986,27.3,26.69,0.6099999999999994,0.389999999999997,27.35,27.5,27.02,0.4800000000000004,0.40000000000000213,26.828,27.02,26.69,0.3299999999999983,0.07000000000000028,26.964,27.2,26.73,0.46999999999999886,0.0799999999999983,112989,170062,41811,128251,36184
