Date,Vanguard Mortgage-Backed SecuritiesEtf_Open_average,Vanguard Mortgage-Backed SecuritiesEtf_Open_max,Vanguard Mortgage-Backed SecuritiesEtf_Open_min,Vanguard Mortgage-Backed SecuritiesEtf_Open_volatility,Vanguard Mortgage-Backed SecuritiesEtf_Open_change,Vanguard Mortgage-Backed SecuritiesEtf_High_average,Vanguard Mortgage-Backed SecuritiesEtf_High_max,Vanguard Mortgage-Backed SecuritiesEtf_High_min,Vanguard Mortgage-Backed SecuritiesEtf_High_volatility,Vanguard Mortgage-Backed SecuritiesEtf_High_change,Vanguard Mortgage-Backed SecuritiesEtf_Low_average,Vanguard Mortgage-Backed SecuritiesEtf_Low_max,Vanguard Mortgage-Backed SecuritiesEtf_Low_min,Vanguard Mortgage-Backed SecuritiesEtf_Low_volatility,Vanguard Mortgage-Backed SecuritiesEtf_Low_change,Vanguard Mortgage-Backed SecuritiesEtf_Close_average,Vanguard Mortgage-Backed SecuritiesEtf_Close_max,Vanguard Mortgage-Backed SecuritiesEtf_Close_min,Vanguard Mortgage-Backed SecuritiesEtf_Close_volatility,Vanguard Mortgage-Backed SecuritiesEtf_Close_change
2016-10-23,53.69,53.69,53.69,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.69,53.69,53.69,0.0,0.0,53.72,53.72,53.72,0.0,0.0
2016-10-30,53.72,53.72,53.72,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2016-11-06,53.24,53.24,53.24,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2016-11-13,52.9,52.9,52.9,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2016-11-20,52.63,52.63,52.63,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2016-11-27,52.52,52.52,52.52,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2016-12-04,52.58,52.58,52.58,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2016-12-11,52.0,52.0,52.0,0.0,0.0,52.18,52.18,52.18,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2016-12-18,52.03,52.03,52.03,0.0,0.0,52.04,52.04,52.04,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2016-12-25,52.21,52.21,52.21,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.21,52.21,52.21,0.0,0.0,52.29,52.29,52.29,0.0,0.0
2017-01-01,52.49,52.49,52.49,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.39,52.39,52.39,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2017-01-08,52.41,52.41,52.41,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2017-01-15,52.16,52.16,52.16,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2017-01-22,52.27,52.27,52.27,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.26,52.26,52.26,0.0,0.0
2017-01-29,52.38,52.38,52.38,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.34,52.34,52.34,0.0,0.0
2017-02-05,52.4,52.4,52.4,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2017-02-12,52.47,52.47,52.47,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2017-02-19,52.61,52.61,52.61,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.69,52.69,52.69,0.0,0.0
2017-02-26,52.22,52.22,52.22,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.17,52.17,52.17,0.0,0.0
2017-03-05,51.96,51.96,51.96,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2017-03-12,52.17,52.17,52.17,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.21,52.21,52.21,0.0,0.0
2017-03-19,52.38,52.38,52.38,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.37,52.37,52.37,0.0,0.0
2017-03-26,52.4,52.4,52.4,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2017-04-02,52.64,52.64,52.64,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2017-04-09,52.75,52.75,52.75,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2017-04-16,52.78,52.78,52.78,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.74,52.74,52.74,0.0,0.0
2017-04-23,52.63,52.63,52.63,0.0,0.0,52.73,52.73,52.73,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2017-04-30,52.56,52.56,52.56,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2017-05-07,52.59,52.59,52.59,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2017-05-14,52.84,52.84,52.84,0.0,0.0,52.89,52.89,52.89,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2017-05-21,52.9,52.9,52.9,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2017-05-28,53.0,53.0,53.0,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.88,52.88,52.88,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2017-06-04,52.89,52.89,52.89,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2017-06-11,52.86,52.86,52.86,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-06-18,52.85,52.85,52.85,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-06-25,52.7,52.7,52.7,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2017-07-02,52.49,52.49,52.49,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2017-07-09,52.73,52.73,52.73,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2017-07-16,52.75,52.75,52.75,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2017-07-23,52.74,52.74,52.74,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.73,52.73,52.73,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2017-07-30,52.78,52.78,52.78,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.73,52.73,52.73,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2017-08-06,52.81,52.81,52.81,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2017-08-13,52.89,52.89,52.89,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-08-20,52.9,52.9,52.9,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2017-08-27,52.92,52.92,52.92,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.87,52.87,52.87,0.0,0.0
2017-09-03,53.13,53.13,53.13,0.0,0.0,53.13,53.13,53.13,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.11,53.11,53.11,0.0,0.0
2017-09-10,52.96,52.96,52.96,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2017-09-17,52.88,52.88,52.88,0.0,0.0,52.88,52.88,52.88,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2017-09-24,52.91,52.91,52.91,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2017-10-01,52.72,52.72,52.72,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2017-10-08,52.89,52.89,52.89,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-10-15,52.65,52.65,52.65,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.68,52.68,52.68,0.0,0.0
2017-10-22,52.56,52.56,52.56,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2017-10-29,52.74,52.74,52.74,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2017-11-05,52.6,52.6,52.6,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2017-11-12,52.63,52.63,52.63,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.62,52.62,52.62,0.0,0.0
2017-11-19,52.68,52.68,52.68,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.69,52.69,52.69,0.0,0.0
2017-11-26,52.49,52.49,52.49,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2017-12-03,52.62,52.62,52.62,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2017-12-10,52.56,52.56,52.56,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2017-12-17,52.41,52.41,52.41,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2017-12-24,52.43,52.43,52.43,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2017-12-31,52.45,52.45,52.45,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.41,52.41,52.41,0.0,0.0
