Date,CORV_stock_Open_average,CORV_stock_Open_max,CORV_stock_Open_min,CORV_stock_Open_volatility,CORV_stock_Open_change,CORV_stock_High_average,CORV_stock_High_max,CORV_stock_High_min,CORV_stock_High_volatility,CORV_stock_High_change,CORV_stock_Low_average,CORV_stock_Low_max,CORV_stock_Low_min,CORV_stock_Low_volatility,CORV_stock_Low_change,CORV_stock_Close_average,CORV_stock_Close_max,CORV_stock_Close_min,CORV_stock_Close_volatility,CORV_stock_Close_change,CORV_stock_Volume_average,CORV_stock_Volume_max,CORV_stock_Volume_min,CORV_stock_Volume_volatility,CORV_stock_Volume_change
2016-04-03,4.524,4.77,4.3,0.46999999999999975,0.15000000000000036,4.7404,4.95,4.4,0.5499999999999998,0.28800000000000026,4.424,4.65,4.26,0.39000000000000057,0.29000000000000004,4.616,4.87,4.35,0.5200000000000005,0.45999999999999996,31585,49219,15885,33334,4778
2016-04-10,4.808,4.91,4.66,0.25,-0.22999999999999954,4.9,4.96,4.83,0.1299999999999999,-0.08999999999999986,4.718,4.81,4.56,0.25,-0.25,4.77,4.85,4.69,0.15999999999999925,-0.13999999999999968,45477,103152,22586,80566,6630
2016-04-17,4.634,4.65,4.6,0.05000000000000071,-0.03000000000000025,4.7678,4.81,4.699,0.11099999999999977,-0.11099999999999977,4.551,4.65,4.49,0.16000000000000014,-0.10000000000000053,4.622,4.69,4.59,0.10000000000000053,-0.10000000000000053,33879,60430,16304,44126,-4180
2016-04-24,4.5332,4.656000000000001,4.4,0.2560000000000002,-0.015000000000000568,4.599,4.7,4.475,0.22500000000000053,-0.08000000000000007,4.34,4.4,4.23,0.16999999999999993,0.13999999999999968,4.444,4.52,4.35,0.16999999999999993,0.1200000000000001,29527,45953,17074,28879,-11162
2016-05-01,4.546,5.19,4.3,0.8900000000000006,0.71,4.902,6.36,4.43,1.9300000000000006,1.8600000000000003,4.351,4.72,4.12,0.5999999999999996,0.3949999999999996,4.532,4.97,4.36,0.6099999999999994,0.54,152412,579353,33990,545363,545363
2016-05-08,4.972,5.01,4.9,0.10999999999999943,0.04999999999999982,5.056,5.15,4.95,0.20000000000000018,-0.03000000000000025,4.8448,4.894,4.79,0.10400000000000009,0.10400000000000009,4.942,5.01,4.89,0.1200000000000001,-0.040000000000000036,50741,93804,11511,82293,49887
2016-05-15,4.882,5.03,4.81,0.22000000000000064,-0.05000000000000071,4.9898,5.1,4.87,0.22999999999999954,0.051000000000000156,4.702,4.86,4.56,0.3000000000000007,-0.3000000000000007,4.904,5.1,4.72,0.3799999999999999,0.10999999999999943,60734,106386,17291,89095,89095
2016-05-22,4.9242,5.16,4.7010000000000005,0.45899999999999963,-0.45899999999999963,4.9942,5.281000000000001,4.82,0.4610000000000003,-0.4610000000000003,4.732,4.89,4.6,0.29000000000000004,-0.23999999999999932,4.844,4.97,4.74,0.22999999999999954,-0.14999999999999947,34685,57524,11336,46188,-43634
2016-05-29,4.81,5.01,4.71,0.2999999999999998,0.2999999999999998,5.1,5.42,4.82,0.5999999999999996,0.5999999999999996,4.782500000000001,4.98,4.67,0.3100000000000005,0.3100000000000005,4.921250000000001,5.11,4.68,0.4300000000000006,0.4300000000000006,67173,75347,61341,14006,7821
2016-06-05,5.3412,5.44,5.17,0.27000000000000046,0.1200000000000001,5.5164,5.66,5.3,0.3600000000000003,-0.3600000000000003,5.188,5.35,4.83,0.5199999999999996,-0.28000000000000025,5.279,5.4,4.96,0.4400000000000004,-0.4400000000000004,36015,61388,24743,36645,-28253
2016-06-12,4.86,5.01,4.77,0.2400000000000002,-0.22999999999999954,5.0842,5.56,4.85,0.71,-0.26900000000000013,4.778,4.84,4.7,0.13999999999999968,-0.10999999999999943,4.808,4.85,4.75,0.09999999999999964,-0.09999999999999964,24910,34109,19381,14728,2997
2016-06-19,4.946000000000001,5.04,4.78,0.2599999999999998,0.04999999999999982,5.023,5.1,4.94,0.15999999999999925,0.01499999999999968,4.788,4.9,4.68,0.22000000000000064,0.07000000000000028,4.912,5.0,4.84,0.16000000000000014,0.040000000000000036,33286,51683,15478,36205,-36073
2016-06-26,5.008,5.2,4.81,0.39000000000000057,0.3100000000000005,5.208,5.75,4.97,0.7800000000000002,0.7800000000000002,4.9204,5.2,4.64,0.5600000000000005,0.4710000000000001,5.1171999999999995,5.47,4.88,0.5899999999999999,0.5899999999999999,21043,43035,12751,30284,29169
2016-07-03,5.265000000000001,5.36,5.16,0.20000000000000018,0.16000000000000014,5.4975000000000005,5.57,5.4,0.16999999999999993,-0.10000000000000053,5.19625,5.34,5.01,0.33000000000000007,0.3100000000000005,5.3525,5.46,5.22,0.2400000000000002,0.2400000000000002,28312,78973,8132,70841,-63402
2016-07-10,5.354,5.47,5.3,0.16999999999999993,0.13999999999999968,5.418,5.48,5.36,0.1200000000000001,-0.010000000000000675,5.2666,5.3,5.21,0.08999999999999986,-0.03000000000000025,5.328,5.38,5.24,0.13999999999999968,-0.03000000000000025,9017,15181,5531,9650,-1016
2016-07-17,5.366,5.4,5.33,0.07000000000000028,0.04999999999999982,5.4148,5.48,5.35,0.13000000000000078,0.0600000000000005,5.294,5.35,5.23,0.11999999999999922,0.07999999999999918,5.364,5.44,5.33,0.11000000000000032,0.11000000000000032,19458,30510,10336,20174,-10407
2016-07-24,3.53,5.38,3.01,2.37,-2.28,3.642,5.38,3.16,2.2199999999999998,-2.1999999999999997,3.4562,5.2410000000000005,3.0,2.2410000000000005,-2.2010000000000005,3.524,5.3,3.01,2.29,-2.17,1285476,4924260,21948,4902312,428450
2016-07-31,3.178,3.22,3.15,0.07000000000000028,-0.010000000000000231,3.2359999999999998,3.28,3.18,0.09999999999999964,0.04999999999999982,3.102,3.15,3.06,0.08999999999999986,-0.040000000000000036,3.128,3.17,3.06,0.10999999999999988,-0.06999999999999984,145479,283133,72871,210262,-157283
2016-08-07,3.112,3.16,3.07,0.0900000000000003,0.0900000000000003,3.1772,3.23,3.12,0.10999999999999988,0.10999999999999988,3.038,3.1,2.95,0.1499999999999999,0.009999999999999787,3.138,3.19,3.08,0.10999999999999988,0.10999999999999988,239799,620828,70732,550096,114744
2016-08-14,3.184,3.24,3.15,0.0900000000000003,-0.07000000000000028,3.2319999999999998,3.28,3.17,0.10999999999999988,-0.10999999999999988,3.1233999999999997,3.15,3.07,0.08000000000000007,-0.050000000000000266,3.1470000000000002,3.22,3.07,0.15000000000000036,-0.05500000000000016,126924,188836,53223,135613,-4652
2016-08-21,3.0956,3.2,3.05,0.15000000000000036,-0.008000000000000007,3.1418,3.2,3.1,0.10000000000000009,-0.06999999999999984,3.016,3.07,2.92,0.1499999999999999,-0.1499999999999999,3.072,3.15,3.02,0.1299999999999999,-0.1299999999999999,94024,139363,59473,79890,-19046
2016-08-28,2.967,3.01,2.92,0.08999999999999986,-0.07000000000000028,3.028,3.07,2.95,0.11999999999999966,-0.09999999999999964,2.904,2.97,2.82,0.15000000000000036,-0.15000000000000036,2.96,3.03,2.86,0.16999999999999993,-0.16999999999999993,186656,474692,65725,408967,78243
2016-09-04,3.005,3.12,2.85,0.27,0.22999999999999998,3.09,3.16,2.99,0.16999999999999993,0.09999999999999964,2.94,3.09,2.8,0.29000000000000004,0.11000000000000032,3.0455,3.112,2.97,0.1419999999999999,0.029999999999999805,93989,121333,55898,65435,-32347
2016-09-11,2.962,3.03,2.92,0.10999999999999988,-0.010000000000000231,3.038,3.07,3.0,0.06999999999999984,0.029999999999999805,2.896,2.95,2.85,0.10000000000000009,-0.040000000000000036,2.977,3.07,2.91,0.1599999999999997,0.06999999999999984,60187,96680,19278,77402,7622
2016-09-18,3.101,3.13,3.08,0.04999999999999982,-0.004999999999999893,3.1686,3.213,3.13,0.08300000000000018,-0.08300000000000018,3.063,3.095,3.02,0.07500000000000018,0.015000000000000124,3.102,3.12,3.07,0.050000000000000266,0.040000000000000036,38102,57386,19915,37471,-14888
2016-09-25,3.101,3.145,3.07,0.07500000000000018,0.050000000000000266,3.158,3.19,3.12,0.06999999999999984,0.020000000000000018,3.069,3.095,3.03,0.06500000000000039,0.040000000000000036,3.112,3.16,3.07,0.0900000000000003,0.06000000000000005,103103,127477,82987,44490,-19829
2016-10-02,3.136,3.16,3.1,0.06000000000000005,-0.04999999999999982,3.167,3.19,3.145,0.04499999999999993,-0.02499999999999991,3.0947999999999998,3.14,3.06,0.08000000000000007,-0.07600000000000051,3.132,3.17,3.1,0.06999999999999984,-0.06999999999999984,91688,141988,38455,103533,25262
2016-10-09,3.053,3.1,2.99,0.10999999999999988,-0.09999999999999964,3.112,3.17,3.03,0.14000000000000012,-0.08000000000000007,3.0026,3.08,2.94,0.14000000000000012,-0.11500000000000021,3.0522,3.12,2.95,0.16999999999999993,-0.08000000000000007,69237,151944,30602,121342,-119321
2016-10-16,3.028,3.05,3.0,0.04999999999999982,-0.009999999999999787,3.0553999999999997,3.0869999999999997,3.04,0.04699999999999971,0.03699999999999992,2.962,3.0,2.92,0.08000000000000007,0.020000000000000018,3.008,3.05,2.98,0.06999999999999984,0.019999999999999574,17625,25906,7444,18462,18462
2016-10-23,2.932,3.01,2.85,0.1599999999999997,-0.1599999999999997,2.958,3.04,2.85,0.18999999999999995,-0.1599999999999997,2.796,2.95,2.7,0.25,-0.25,2.8784,2.97,2.79,0.18000000000000016,-0.18000000000000016,61226,115508,15772,99736,62790
2016-10-30,2.712,2.81,2.6,0.20999999999999996,-0.20999999999999996,2.7806,2.83,2.68,0.1499999999999999,-0.1499999999999999,2.599,2.74,2.405,0.3350000000000004,-0.25,2.678,2.76,2.55,0.20999999999999996,-0.20999999999999996,68937,157721,8313,149408,72592
2016-11-06,2.774,2.97,2.35,0.6200000000000001,0.6200000000000001,2.9748,3.0260000000000002,2.838,0.18800000000000017,0.18199999999999994,2.708,2.94,2.35,0.5899999999999999,0.5299999999999998,2.92,2.97,2.8,0.17000000000000037,0.14000000000000012,107208,158349,34552,123797,-96730
2016-11-13,2.9076,2.928,2.9,0.028000000000000025,0.017999999999999794,2.974,3.0,2.94,0.06000000000000005,-0.050000000000000266,2.858,2.9,2.83,0.06999999999999984,-0.03000000000000025,2.896,2.93,2.85,0.08000000000000007,-0.08000000000000007,43973,82632,12894,69738,33507
2016-11-20,2.7725,2.89,2.69,0.20000000000000018,-0.18000000000000016,2.8175,2.89,2.79,0.10000000000000009,-0.10000000000000009,2.717,2.785,2.6830000000000003,0.10199999999999987,-0.07500000000000018,2.77,2.83,2.72,0.10999999999999988,-0.040000000000000036,51627,80791,24230,56561,-34111
2016-11-27,2.74,2.81,2.67,0.14000000000000012,-0.06999999999999984,2.8258,2.8689999999999998,2.79,0.07899999999999974,-0.020000000000000018,2.637,2.735,2.55,0.18500000000000005,0.0900000000000003,2.734,2.76,2.7,0.05999999999999961,-0.05999999999999961,105267,151090,26610,124480,-99827
2016-12-04,2.7720000000000002,2.86,2.72,0.13999999999999968,0.11999999999999966,2.8782,2.98,2.82,0.16000000000000014,0.16000000000000014,2.728,2.82,2.66,0.1599999999999997,0.11999999999999966,2.828,2.9,2.78,0.1200000000000001,0.08000000000000007,81771,138376,16571,121805,68379
2016-12-11,2.786,2.99,2.63,0.3600000000000003,-0.3600000000000003,2.846,2.99,2.73,0.26000000000000023,-0.26000000000000023,2.712,2.88,2.57,0.31000000000000005,-0.31000000000000005,2.752,2.9,2.65,0.25,-0.25,51103,102223,26956,75267,74065
2016-12-18,2.688,2.71,2.64,0.06999999999999984,0.010000000000000231,2.802,3.05,2.7,0.34999999999999964,0.34999999999999964,2.6,2.65,2.55,0.10000000000000009,0.040000000000000036,2.712,2.99,2.62,0.3700000000000001,0.3700000000000001,85058,148433,40333,108100,-20251
2016-12-25,2.91125,3.04,2.79,0.25,-0.25,2.95625,3.04,2.82,0.2200000000000002,-0.2200000000000002,2.76025,2.83,2.7,0.1299999999999999,-0.1299999999999999,2.7800000000000002,2.83,2.74,0.08999999999999986,-0.07000000000000028,55250,96470,36977,59493,-47557
2017-01-01,2.95125,3.085,2.84,0.2450000000000001,0.15000000000000036,3.01125,3.085,2.9,0.18500000000000005,0.0900000000000003,2.845,2.91,2.77,0.14000000000000012,0.08000000000000007,2.915,2.95,2.85,0.10000000000000009,0.08000000000000007,35657,42336,27868,14468,10386
2017-01-08,2.8846,2.983,2.8,0.18300000000000027,-0.18300000000000027,2.9206,2.983,2.84,0.14300000000000024,-0.08300000000000018,2.807,2.9,2.75,0.1499999999999999,-0.1299999999999999,2.838,2.93,2.77,0.16000000000000014,-0.1200000000000001,36483,52230,22400,29830,-10694
2017-01-15,2.7725,2.8,2.72,0.07999999999999963,-0.009999999999999787,2.87,2.95,2.82,0.13000000000000034,0.13000000000000034,2.735,2.79,2.65,0.14000000000000012,0.14000000000000012,2.7975,2.9,2.71,0.18999999999999995,0.18999999999999995,64462,157531,28550,128981,-124011
2017-01-22,2.868,2.91,2.79,0.1200000000000001,-0.010000000000000231,2.936,2.95,2.91,0.040000000000000036,0.040000000000000036,2.8308,2.8789999999999996,2.78,0.09899999999999975,0.07000000000000028,2.863,2.91,2.805,0.10499999999999998,0.07499999999999973,19722,29881,15021,14860,-10848
2017-01-29,2.894,2.9330000000000003,2.8710000000000004,0.06199999999999983,0.008999999999999453,2.98,3.03,2.94,0.08999999999999986,-0.08999999999999986,2.868,2.9,2.84,0.06000000000000005,-0.03000000000000025,2.892,2.95,2.84,0.11000000000000032,-0.050000000000000266,49992,92906,19909,72997,11554
2017-02-05,2.8472,2.8789999999999996,2.8,0.07899999999999974,0.02899999999999947,2.887,2.92,2.83,0.08999999999999986,-0.0019999999999997797,2.8046,2.86,2.79,0.06999999999999984,0.06999999999999984,2.836,2.88,2.8,0.08000000000000007,0.06999999999999984,17916,26982,13620,13362,13173
2017-02-12,2.968,3.0,2.88,0.1200000000000001,0.11000000000000032,2.999,3.02,2.965,0.05500000000000016,0.05500000000000016,2.9342,2.96,2.88,0.08000000000000007,0.08000000000000007,2.972,3.0,2.94,0.06000000000000005,0.06000000000000005,83028,153894,40729,113165,15102
2017-02-19,3.0005,3.05,2.95,0.09999999999999964,0.09999999999999964,3.0324999999999998,3.05,2.98,0.06999999999999984,0.06999999999999984,2.944,2.99,2.91,0.08000000000000007,0.016000000000000014,2.9925,3.0,2.98,0.020000000000000018,0.020000000000000018,41956,71204,23107,48097,-27300
2017-02-26,3.06,3.1,3.03,0.07000000000000028,0.07000000000000028,3.094,3.15,3.06,0.08999999999999986,0.08000000000000007,3.0066,3.028,2.995,0.03299999999999992,0.028000000000000025,3.04,3.09,3.01,0.08000000000000007,0.040000000000000036,69929,113448,20675,92773,58785
2017-03-05,3.0656,3.13,3.0180000000000002,0.11199999999999966,-0.07000000000000028,3.114,3.15,3.03,0.1200000000000001,-0.10000000000000009,3.015,3.075,2.94,0.13500000000000023,-0.06999999999999984,3.046,3.1,2.95,0.1499999999999999,-0.1499999999999999,53921,84289,28210,56079,10417
2017-03-12,3.014,3.07,2.93,0.13999999999999968,0.10999999999999988,3.089,3.13,2.99,0.13999999999999968,0.13999999999999968,2.976,3.063,2.9,0.16300000000000026,0.15300000000000002,3.0416,3.1,2.98,0.1200000000000001,0.1200000000000001,75420,134993,15856,119137,119137
2017-03-19,3.079,3.11,3.06,0.04999999999999982,-0.029999999999999805,3.1,3.13,3.08,0.04999999999999982,-0.029999999999999805,3.0258,3.08,2.984,0.09600000000000009,-0.040000000000000036,3.0518,3.0989999999999998,3.03,0.06899999999999995,-0.05899999999999972,24688,31220,14967,16253,1977
2017-03-26,3.048,3.08,2.99,0.08999999999999986,-0.05999999999999961,3.0654,3.0869999999999997,3.03,0.05699999999999994,-0.05699999999999994,3.0140000000000002,3.05,2.95,0.09999999999999964,-0.04999999999999982,3.032,3.06,3.0,0.06000000000000005,-0.03000000000000025,53249,123473,31746,91727,88435
2017-04-02,3.0387999999999997,3.15,2.96,0.18999999999999995,-0.1160000000000001,3.125,3.255,3.02,0.23499999999999988,0.004999999999999893,2.97,3.0,2.95,0.04999999999999982,0.009999999999999787,3.034,3.2,2.96,0.2400000000000002,0.20000000000000018,163275,369710,53003,316707,123248
2017-04-09,3.14125,3.25,3.085,0.16500000000000004,-0.16500000000000004,3.20125,3.33,3.11,0.2200000000000002,-0.1299999999999999,3.03375,3.075,2.99,0.08499999999999996,0.08499999999999996,3.12,3.15,3.1,0.04999999999999982,0.029999999999999805,130872,236975,43773,193202,-88895
2017-04-16,3.1366,3.18,3.073,0.1070000000000002,-0.08000000000000007,3.189,3.25,3.155,0.0950000000000002,-0.0950000000000002,3.096,3.16,3.07,0.0900000000000003,-0.0900000000000003,3.146,3.17,3.13,0.040000000000000036,-0.029999999999999805,65872,115150,38706,76444,-76444
2017-04-23,3.22,3.39,3.15,0.2400000000000002,0.2400000000000002,3.298,3.4,3.17,0.22999999999999998,0.22999999999999998,3.167,3.28,3.1,0.17999999999999972,0.17499999999999982,3.2520000000000002,3.35,3.16,0.18999999999999995,0.18999999999999995,82740,158663,47109,111554,8712
2017-04-30,3.3466,3.38,3.293,0.08699999999999974,-0.010000000000000231,3.378,3.42,3.34,0.08000000000000007,-0.04999999999999982,3.254,3.3,3.2,0.09999999999999964,-0.029999999999999805,3.307,3.35,3.26,0.0900000000000003,-0.020000000000000018,80185,137560,51462,86098,-86098
2017-05-07,3.2636000000000003,3.338,3.2,0.1379999999999999,0.08999999999999986,3.3236,3.418,3.24,0.17799999999999994,0.16800000000000015,3.222,3.3,3.13,0.16999999999999993,0.06999999999999984,3.29,3.36,3.2,0.1599999999999997,0.1599999999999997,34138,78752,16521,62231,55689
2017-05-14,3.614,4.2,3.37,0.8300000000000001,0.75,3.888,4.31,3.5,0.8099999999999996,0.6699999999999995,3.5221999999999998,4.02,3.161,0.8589999999999995,0.6099999999999994,3.778,4.2,3.42,0.7800000000000002,0.7400000000000002,317395,535709,178227,357482,222207
2017-05-21,4.158,4.25,4.03,0.21999999999999975,-0.09999999999999964,4.2700000000000005,4.38,4.16,0.21999999999999975,0.019999999999999574,4.0774,4.15,3.98,0.17000000000000037,0.17000000000000037,4.193,4.33,4.13,0.20000000000000018,0.15500000000000025,83742,207016,33344,173672,-136684
2017-05-28,4.140000000000001,4.33,4.03,0.2999999999999998,-0.2999999999999998,4.22,4.33,4.09,0.2400000000000002,-0.1200000000000001,4.0600000000000005,4.1,4.03,0.0699999999999994,-0.0699999999999994,4.109999999999999,4.14,4.06,0.08000000000000007,0.0,311841,1020803,52586,968217,968217
2017-06-04,3.924,4.1,3.76,0.33999999999999986,-0.33999999999999986,3.994,4.2,3.81,0.3900000000000001,-0.3200000000000003,3.781,4.05,3.66,0.3899999999999997,-0.3899999999999997,3.872,4.09,3.75,0.33999999999999986,-0.2799999999999998,190016,597295,20408,576887,-576887
2017-06-11,3.894,3.96,3.82,0.14000000000000012,0.08000000000000007,3.9896000000000003,4.03,3.87,0.16000000000000014,0.13999999999999968,3.7792,3.84,3.6510000000000002,0.1889999999999996,0.17899999999999983,3.914,3.99,3.83,0.16000000000000014,0.10000000000000009,75785,181268,26134,155134,-22338
2017-06-18,3.9786,4.01,3.94,0.06999999999999984,0.02300000000000013,4.025,4.1,3.95,0.14999999999999947,0.06999999999999984,3.906,3.97,3.77,0.20000000000000018,0.20000000000000018,3.948,3.99,3.88,0.11000000000000032,0.11000000000000032,56506,89503,19790,69713,42217
2017-06-25,4.0998,4.21,4.02,0.1900000000000004,0.14000000000000057,4.2509999999999994,4.63,4.05,0.5800000000000001,0.5800000000000001,4.0478,4.16,3.99,0.16999999999999993,0.16999999999999993,4.188,4.52,4.02,0.5,0.5,82817,126832,32055,94777,26945
2017-07-02,4.4955,4.532,4.46,0.07200000000000006,0.03200000000000003,4.625,4.69,4.59,0.10000000000000053,-0.10000000000000053,4.46875,4.495,4.46,0.03500000000000014,0.03500000000000014,4.495,4.5,4.49,0.009999999999999787,0.0,65067,68660,57974,10686,7361
2017-07-09,4.6064,4.72,4.54,0.17999999999999972,0.13999999999999968,4.7059999999999995,4.8,4.59,0.20999999999999996,0.16000000000000014,4.553,4.65,4.47,0.1800000000000006,0.15000000000000036,4.6080000000000005,4.7,4.48,0.21999999999999975,0.20000000000000018,44006,59111,33106,26005,6181
2017-07-16,4.7244,4.782,4.64,0.14200000000000035,-0.0600000000000005,4.7694,4.84,4.725,0.11500000000000021,-0.11500000000000021,4.586,4.62,4.55,0.07000000000000028,0.020000000000000462,4.666,4.71,4.59,0.1200000000000001,0.11000000000000032,46229,79578,35668,43910,-41034
2017-07-23,4.586,4.72,4.4,0.3199999999999994,-0.3199999999999994,4.6198,4.789,4.45,0.3389999999999995,-0.3389999999999995,4.472,4.62,4.28,0.33999999999999986,-0.33999999999999986,4.516,4.67,4.32,0.34999999999999964,-0.34999999999999964,54090,117854,26546,91308,1185
2017-07-30,4.232,4.31,4.18,0.1299999999999999,-0.1299999999999999,4.28,4.46,4.19,0.2699999999999996,-0.2699999999999996,4.148000000000001,4.17,4.12,0.04999999999999982,-0.03000000000000025,4.19,4.22,4.16,0.05999999999999961,-0.04999999999999982,40271,47167,33933,13234,5668
2017-08-06,4.024,4.16,3.88,0.28000000000000025,-0.16999999999999993,4.124,4.25,4.0,0.25,-0.2400000000000002,3.9488,4.16,3.81,0.3500000000000001,-0.2869999999999999,4.018,4.19,3.88,0.3100000000000005,-0.27000000000000046,63676,115785,17586,98199,39561
2017-08-13,3.954,3.99,3.92,0.07000000000000028,0.040000000000000036,3.986,4.01,3.96,0.04999999999999982,-0.04999999999999982,3.821,3.87,3.7,0.16999999999999993,0.004999999999999893,3.896,3.91,3.87,0.040000000000000036,-0.029999999999999805,75366,163534,23876,139658,-139658
2017-08-20,2.532,3.36,2.21,1.15,-1.15,2.624,3.41,2.3,1.1100000000000003,-1.1,2.1608,2.31,2.094,0.2160000000000002,-0.16999999999999993,2.3,2.6,2.11,0.4900000000000002,-0.33000000000000007,795609,1148101,437270,710831,-710831
2017-08-27,2.4146,2.58,2.27,0.31000000000000005,0.14300000000000024,2.5238,2.6889999999999996,2.33,0.35899999999999954,0.1299999999999999,2.3462,2.481,2.2,0.2809999999999997,0.16999999999999993,2.454,2.56,2.31,0.25,0.1499999999999999,193818,334742,56722,278020,-149937
2017-09-03,2.4475,2.47,2.42,0.050000000000000266,-0.040000000000000036,2.48,2.5,2.44,0.06000000000000005,-0.050000000000000266,2.3975,2.44,2.36,0.08000000000000007,-0.06000000000000005,2.44,2.47,2.4,0.07000000000000028,-0.050000000000000266,52238,67155,40011,27144,-13824
2017-09-10,2.368,2.43,2.31,0.1200000000000001,-0.10000000000000009,2.4008,2.465,2.349,0.11599999999999966,-0.11599999999999966,2.311,2.395,2.27,0.125,-0.10499999999999998,2.362,2.43,2.31,0.1200000000000001,-0.0900000000000003,70951,108461,43356,65105,62777
2017-09-17,2.2399999999999998,2.35,2.15,0.20000000000000018,-0.18000000000000016,2.262,2.39,2.19,0.20000000000000018,-0.20000000000000018,2.1728,2.31,2.11,0.20000000000000018,-0.20000000000000018,2.209,2.31,2.17,0.14000000000000012,-0.14000000000000012,78477,147714,28578,119136,-104407
2017-09-24,2.098,2.15,2.06,0.08999999999999986,-0.08999999999999986,2.1378,2.17,2.099,0.07099999999999973,0.009999999999999787,2.046,2.08,2.0,0.08000000000000007,-0.020000000000000018,2.0978,2.13,2.07,0.06000000000000005,0.020000000000000018,73095,130074,28675,101399,-4968
