Date,First Trust Strategic IncomeEtf_Open_average,First Trust Strategic IncomeEtf_Open_max,First Trust Strategic IncomeEtf_Open_min,First Trust Strategic IncomeEtf_Open_volatility,First Trust Strategic IncomeEtf_Open_change,First Trust Strategic IncomeEtf_High_average,First Trust Strategic IncomeEtf_High_max,First Trust Strategic IncomeEtf_High_min,First Trust Strategic IncomeEtf_High_volatility,First Trust Strategic IncomeEtf_High_change,First Trust Strategic IncomeEtf_Low_average,First Trust Strategic IncomeEtf_Low_max,First Trust Strategic IncomeEtf_Low_min,First Trust Strategic IncomeEtf_Low_volatility,First Trust Strategic IncomeEtf_Low_change,First Trust Strategic IncomeEtf_Close_average,First Trust Strategic IncomeEtf_Close_max,First Trust Strategic IncomeEtf_Close_min,First Trust Strategic IncomeEtf_Close_volatility,First Trust Strategic IncomeEtf_Close_change
2016-12-11,50.1,50.1,50.1,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2016-12-18,49.8,49.8,49.8,0.0,0.0,52.24,52.24,52.24,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2016-12-25,50.01,50.01,50.01,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2017-01-01,50.15,50.15,50.15,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2017-01-08,50.66,50.66,50.66,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2017-01-15,51.75,51.75,51.75,0.0,0.0,51.75,51.75,51.75,0.0,0.0,49.87,49.87,49.87,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2017-01-22,50.53,50.53,50.53,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2017-01-29,50.89,50.89,50.89,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-02-05,50.85,50.85,50.85,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2017-02-12,50.87,50.87,50.87,0.0,0.0,51.3,51.3,51.3,0.0,0.0,50.73,50.73,50.73,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2017-02-19,51.01,51.01,51.01,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2017-02-26,51.07,51.07,51.07,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.94,50.94,50.94,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2017-03-05,50.64,50.64,50.64,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2017-03-12,50.88,50.88,50.88,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.82,50.82,50.82,0.0,0.0
2017-03-19,50.6,50.6,50.6,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2017-03-26,50.5,50.5,50.5,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.81,50.81,50.81,0.0,0.0
2017-04-02,50.62,50.62,50.62,0.0,0.0,51.22,51.22,51.22,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2017-04-09,50.71,50.71,50.71,0.0,0.0,51.08,51.08,51.08,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2017-04-16,50.59,50.59,50.59,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2017-04-23,50.81,50.81,50.81,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.81,50.81,50.81,0.0,0.0
2017-04-30,51.11,51.11,51.11,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-05-07,50.57,50.57,50.57,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2017-05-14,50.99,50.99,50.99,0.0,0.0,50.99,50.99,50.99,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2017-05-21,51.05,51.05,51.05,0.0,0.0,51.07,51.07,51.07,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2017-05-28,51.1,51.1,51.1,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2017-06-04,50.97,50.97,50.97,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2017-06-11,50.89,50.89,50.89,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2017-06-18,50.57,50.57,50.57,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2017-06-25,50.93,50.93,50.93,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.84,50.84,50.84,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2017-07-02,51.17,51.17,51.17,0.0,0.0,51.48,51.48,51.48,0.0,0.0,50.63,50.63,50.63,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2017-07-09,51.0,51.0,51.0,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2017-07-16,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2017-07-23,51.56,51.56,51.56,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2017-07-30,51.42,51.42,51.42,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.4,51.4,51.4,0.0,0.0
2017-08-06,50.63,50.63,50.63,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2017-08-13,50.36,50.36,50.36,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2017-08-20,50.64,50.64,50.64,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2017-08-27,51.2,51.2,51.2,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2017-09-03,51.2,51.2,51.2,0.0,0.0,51.43,51.43,51.43,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2017-09-10,51.47,51.47,51.47,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2017-09-17,51.15,51.15,51.15,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2017-09-24,51.32,51.32,51.32,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2017-10-01,51.24,51.24,51.24,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2017-10-08,51.33,51.33,51.33,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2017-10-15,51.15,51.15,51.15,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.01,51.01,51.01,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2017-10-22,50.55,50.55,50.55,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2017-10-29,50.84,50.84,50.84,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2017-11-05,50.7,50.7,50.7,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2017-11-12,50.58,50.58,50.58,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.53,50.53,50.53,0.0,0.0
2017-11-19,50.57,50.57,50.57,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.59,50.59,50.59,0.0,0.0
2017-11-26,50.96,50.96,50.96,0.0,0.0,51.16,51.16,51.16,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2017-12-03,50.96,50.96,50.96,0.0,0.0,51.09,51.09,51.09,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2017-12-10,51.43,51.43,51.43,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.4,51.4,51.4,0.0,0.0
2017-12-17,50.82,50.82,50.82,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2017-12-24,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2017-12-31,51.56,51.56,51.56,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.51,51.51,51.51,0.0,0.0
