Date,FCXStock_Open_average,FCXStock_Open_max,FCXStock_Open_min,FCXStock_Open_volatility,FCXStock_Open_change,FCXStock_High_average,FCXStock_High_max,FCXStock_High_min,FCXStock_High_volatility,FCXStock_High_change,FCXStock_Low_average,FCXStock_Low_max,FCXStock_Low_min,FCXStock_Low_volatility,FCXStock_Low_change,FCXStock_Close_average,FCXStock_Close_max,FCXStock_Close_min,FCXStock_Close_volatility,FCXStock_Close_change,FCXStock_Volume_average,FCXStock_Volume_max,FCXStock_Volume_min,FCXStock_Volume_volatility,FCXStock_Volume_change
2016-01-03,6.248,6.62,5.67,0.9500000000000002,-0.9299999999999997,6.342,6.76,5.71,1.0499999999999998,-1.0499999999999998,5.946,6.51,5.36,1.1499999999999995,-0.9399999999999995,6.09,6.71,5.41,1.2999999999999998,-1.1399999999999997,47428466,66615376,37753356,28862020,1217780
2016-01-10,4.332,5.4,3.8,1.6000000000000005,-1.6000000000000005,4.572,5.42,4.23,1.1899999999999995,-1.0700000000000003,3.826,4.23,3.65,0.5800000000000005,-0.4600000000000004,4.142,4.35,3.74,0.6099999999999994,0.040000000000000036,94947551,141597280,64602084,76995196,-44506552
2016-01-17,4.27,4.59,3.77,0.8199999999999998,0.009999999999999787,4.45,4.66,4.13,0.5300000000000002,0.08000000000000007,3.8025,3.97,3.52,0.4500000000000002,-0.1200000000000001,4.075,4.33,3.94,0.3900000000000001,-0.020000000000000018,79580737,108842480,59831180,49011300,49011300
2016-01-24,4.314,4.8,3.87,0.9299999999999997,0.5700000000000003,4.626,5.08,4.0,1.08,0.75,4.048,4.37,3.81,0.56,0.56,4.362,4.65,3.94,0.7100000000000004,0.6599999999999997,69766668,96210256,42051024,54159232,-9458376
2016-01-31,4.84,5.57,4.43,1.1400000000000006,1.0700000000000003,5.266,6.03,4.65,1.38,1.1600000000000001,4.696,5.45,4.26,1.1900000000000004,1.12,5.068,5.72,4.35,1.37,0.9399999999999995,62480446,116330416,31670502,84659914,23462408
2016-02-07,5.092,5.46,4.81,0.6500000000000004,-0.33999999999999986,5.458,5.93,5.08,0.8499999999999996,-0.17999999999999972,4.93,5.17,4.65,0.5199999999999996,-0.08999999999999986,5.134,5.53,4.89,0.6400000000000006,0.2600000000000007,45254753,64931780,33858428,31073352,-20325104
2016-02-14,6.7075000000000005,7.4,5.82,1.58,1.1600000000000001,7.1425,7.6,6.38,1.2199999999999998,0.79,6.45,6.75,5.8,0.9500000000000002,0.9500000000000002,6.9,7.16,6.37,0.79,0.5499999999999998,69916694,103893264,38902968,64990296,-38214328
2016-02-21,7.28,7.7,6.74,0.96,0.4300000000000006,7.622,7.97,7.26,0.71,-0.16999999999999993,7.014,7.31,6.55,0.7599999999999998,0.040000000000000036,7.384,7.93,7.12,0.8099999999999996,-0.5,55092476,75370008,35430464,39939544,-27001252
2016-02-28,8.266,9.32,7.69,1.63,1.63,8.886,10.49,7.84,2.6500000000000004,2.6500000000000004,8.038,9.17,7.26,1.9100000000000001,1.6600000000000001,8.642,9.74,7.63,2.1100000000000003,2.1100000000000003,71996996,104910232,49138936,55771296,55771296
2016-03-06,9.352,9.85,8.86,0.9900000000000002,0.08000000000000007,9.676,10.2,9.23,0.9699999999999989,-0.3199999999999985,8.94,9.51,8.47,1.0399999999999991,-0.09999999999999964,9.364,9.86,8.66,1.1999999999999993,-0.3099999999999987,53604470,63752244,40933672,22818572,-22818572
2016-03-13,9.927999999999999,11.04,9.25,1.7899999999999991,1.5699999999999985,10.486,11.45,9.49,1.959999999999999,1.3099999999999987,9.624,10.44,9.03,1.4100000000000001,1.0700000000000003,10.224,10.9,9.27,1.6300000000000008,0.7899999999999991,51582854,79254280,36391844,42862436,39256668
2016-03-20,10.2875,10.65,9.37,1.2800000000000011,-1.2800000000000011,10.7475,11.2,10.14,1.0599999999999987,-0.7899999999999991,9.9025,10.43,9.1,1.33,-1.25,10.4125,10.99,9.75,1.2400000000000002,-0.6900000000000013,40924376,52654336,31084056,21570280,21373320
