Date,CGA_stock_Open_average,CGA_stock_Open_max,CGA_stock_Open_min,CGA_stock_Open_volatility,CGA_stock_Open_change,CGA_stock_High_average,CGA_stock_High_max,CGA_stock_High_min,CGA_stock_High_volatility,CGA_stock_High_change,CGA_stock_Low_average,CGA_stock_Low_max,CGA_stock_Low_min,CGA_stock_Low_volatility,CGA_stock_Low_change,CGA_stock_Close_average,CGA_stock_Close_max,CGA_stock_Close_min,CGA_stock_Close_volatility,CGA_stock_Close_change,CGA_stock_Volume_average,CGA_stock_Volume_max,CGA_stock_Volume_min,CGA_stock_Volume_volatility,CGA_stock_Volume_change
2016-03-13,1.316,1.35,1.27,0.08000000000000007,0.0,1.3659999999999999,1.4,1.31,0.08999999999999986,-0.020000000000000018,1.26,1.34,1.2,0.14000000000000012,-0.14000000000000012,1.324,1.35,1.28,0.07000000000000006,-0.030000000000000027,87633,247114,24254,222860,212452
2016-03-20,1.3025,1.34,1.25,0.09000000000000008,0.020000000000000018,1.33,1.35,1.31,0.040000000000000036,0.010000000000000009,1.27,1.3,1.25,0.050000000000000044,-0.010000000000000009,1.3025,1.33,1.27,0.06000000000000005,-0.020000000000000018,35203,55187,5414,49773,-15344
2016-03-27,1.312,1.35,1.26,0.09000000000000008,0.09000000000000008,1.35,1.37,1.32,0.050000000000000044,0.030000000000000027,1.3,1.35,1.26,0.09000000000000008,0.07000000000000006,1.324,1.35,1.3,0.050000000000000044,0.030000000000000027,43198,80383,17628,62755,37821
2016-04-03,1.292,1.34,1.22,0.1200000000000001,-0.020000000000000018,1.322,1.36,1.3,0.06000000000000005,-0.040000000000000036,1.282,1.34,1.22,0.1200000000000001,-0.040000000000000036,1.308,1.35,1.26,0.09000000000000008,-0.040000000000000036,49922,134854,13577,121277,-40558
2016-04-10,1.384,1.39,1.38,0.010000000000000009,0.0,1.4,1.4,1.4,0.0,0.0,1.37,1.38,1.35,0.029999999999999805,0.020000000000000018,1.382,1.4,1.35,0.04999999999999982,0.04999999999999982,63988,100892,22971,77921,-77921
2016-04-17,1.388,1.4,1.37,0.029999999999999805,0.010000000000000009,1.4,1.4,1.4,0.0,0.0,1.38,1.39,1.37,0.019999999999999796,0.019999999999999796,1.392,1.4,1.39,0.010000000000000009,0.010000000000000009,29394,36482,11351,25131,-3736
2016-04-24,1.374,1.4,1.36,0.039999999999999813,-0.039999999999999813,1.386,1.4,1.37,0.029999999999999805,-0.029999999999999805,1.346,1.37,1.3,0.07000000000000006,-0.050000000000000044,1.354,1.37,1.31,0.06000000000000005,-0.040000000000000036,23667,37785,14810,22975,14182
2016-05-01,1.346,1.39,1.32,0.06999999999999984,0.010000000000000009,1.364,1.4,1.33,0.06999999999999984,0.020000000000000018,1.314,1.32,1.31,0.010000000000000009,-0.010000000000000009,1.34,1.4,1.32,0.07999999999999985,-0.010000000000000009,46733,105512,2782,102730,-3622
2016-05-08,1.324,1.39,1.29,0.09999999999999987,-0.030000000000000027,1.364,1.4,1.33,0.06999999999999984,-0.040000000000000036,1.304,1.34,1.28,0.06000000000000005,-0.020000000000000018,1.33,1.36,1.31,0.050000000000000044,0.0,55903,111396,18154,93242,34010
2016-05-15,1.282,1.33,1.22,0.1100000000000001,-0.08000000000000007,1.318,1.35,1.29,0.06000000000000005,-0.030000000000000027,1.25,1.3,1.22,0.08000000000000007,-0.08000000000000007,1.282,1.33,1.23,0.10000000000000009,-0.010000000000000009,53211,95809,37704,58105,-5776
2016-05-22,1.306,1.33,1.29,0.040000000000000036,-0.040000000000000036,1.344,1.4,1.33,0.06999999999999984,0.06999999999999984,1.292,1.31,1.27,0.040000000000000036,0.020000000000000018,1.332,1.38,1.31,0.06999999999999984,0.05999999999999983,90660,176459,34819,141640,104955
2016-05-29,1.4125,1.51,1.35,0.15999999999999992,0.15999999999999992,1.4975,1.63,1.4,0.22999999999999998,0.16000000000000014,1.3975,1.48,1.33,0.1499999999999999,0.1499999999999999,1.4649999999999999,1.53,1.4,0.13000000000000012,0.13000000000000012,89499,170898,17943,152955,-105672
2016-06-05,1.522,1.57,1.49,0.08000000000000007,-0.07000000000000006,1.564,1.58,1.54,0.040000000000000036,-0.040000000000000036,1.498,1.52,1.47,0.050000000000000044,0.0,1.522,1.56,1.5,0.06000000000000005,0.010000000000000009,28578,53011,12674,40337,8603
2016-06-12,1.504,1.52,1.47,0.050000000000000044,0.020000000000000018,1.532,1.56,1.52,0.040000000000000036,-0.040000000000000036,1.46,1.49,1.42,0.07000000000000006,-0.07000000000000006,1.482,1.52,1.45,0.07000000000000006,-0.050000000000000044,28796,35175,24458,10717,1207
2016-06-19,1.422,1.45,1.39,0.06000000000000005,-0.040000000000000036,1.438,1.48,1.42,0.06000000000000005,-0.06000000000000005,1.376,1.43,1.31,0.11999999999999988,-0.11999999999999988,1.39,1.43,1.31,0.11999999999999988,-0.11999999999999988,47243,108107,14139,93968,93968
2016-06-26,1.34,1.38,1.31,0.06999999999999984,0.0,1.3719999999999999,1.39,1.35,0.039999999999999813,0.039999999999999813,1.314,1.33,1.3,0.030000000000000027,0.030000000000000027,1.332,1.38,1.3,0.07999999999999985,0.06999999999999984,39078,46901,19326,27575,2021
2016-07-03,1.335,1.35,1.32,0.030000000000000027,-0.030000000000000027,1.395,1.5,1.35,0.1499999999999999,0.1200000000000001,1.32,1.34,1.3,0.040000000000000036,-0.020000000000000018,1.33,1.34,1.32,0.020000000000000018,-0.020000000000000018,47901,120514,12133,108381,96849
2016-07-10,1.324,1.35,1.28,0.07000000000000006,-0.040000000000000036,1.378,1.41,1.33,0.07999999999999985,-0.020000000000000018,1.308,1.34,1.28,0.06000000000000005,-0.030000000000000027,1.32,1.36,1.29,0.07000000000000006,-0.050000000000000044,107426,157599,26504,131095,110369
2016-07-17,1.3860000000000001,1.47,1.32,0.1499999999999999,0.11999999999999988,1.446,1.5,1.39,0.1100000000000001,0.06000000000000005,1.364,1.42,1.29,0.1299999999999999,0.1299999999999999,1.41,1.47,1.34,0.1299999999999999,0.09999999999999987,152230,292351,52371,239980,-87050
2016-07-24,1.43,1.46,1.4,0.06000000000000005,-0.020000000000000018,1.444,1.46,1.43,0.030000000000000027,-0.020000000000000018,1.386,1.39,1.37,0.019999999999999796,0.019999999999999796,1.402,1.43,1.39,0.040000000000000036,0.0,103035,265948,42092,223856,-222851
2016-07-31,1.394,1.42,1.34,0.07999999999999985,0.020000000000000018,1.42,1.43,1.4,0.030000000000000027,0.010000000000000009,1.354,1.38,1.32,0.05999999999999983,-0.009999999999999787,1.384,1.42,1.34,0.07999999999999985,-0.039999999999999813,62791,83133,44344,38789,-18415
2016-08-07,1.404,1.42,1.38,0.040000000000000036,0.030000000000000027,1.462,1.49,1.44,0.050000000000000044,0.010000000000000009,1.39,1.41,1.37,0.039999999999999813,0.039999999999999813,1.422,1.43,1.41,0.020000000000000018,0.010000000000000009,98725,200700,45529,155171,-25751
2016-08-14,1.402,1.43,1.38,0.050000000000000044,-0.050000000000000044,1.43,1.45,1.4,0.050000000000000044,-0.030000000000000027,1.39,1.41,1.38,0.030000000000000027,-0.030000000000000027,1.404,1.43,1.38,0.050000000000000044,-0.020000000000000018,56401,72181,42710,29471,14281
2016-08-21,1.404,1.49,1.36,0.1299999999999999,-0.040000000000000036,1.466,1.51,1.42,0.09000000000000008,0.06000000000000005,1.35,1.36,1.33,0.030000000000000027,0.020000000000000018,1.3880000000000001,1.47,1.35,0.11999999999999988,0.020000000000000018,251889,667295,31961,635334,-73450
2016-08-28,1.426,1.47,1.38,0.09000000000000008,0.08000000000000007,1.48,1.54,1.42,0.1200000000000001,0.040000000000000036,1.4,1.45,1.38,0.07000000000000006,0.020000000000000018,1.438,1.47,1.41,0.06000000000000005,0.010000000000000009,165803,356709,39764,316945,167486
2016-09-04,1.4449999999999998,1.47,1.42,0.050000000000000044,0.040000000000000036,1.4775,1.5,1.46,0.040000000000000036,0.020000000000000018,1.43,1.44,1.41,0.030000000000000027,0.030000000000000027,1.44,1.45,1.42,0.030000000000000027,0.020000000000000018,154273,252163,88413,163750,-21555
2016-09-11,1.432,1.44,1.41,0.030000000000000027,-0.010000000000000009,1.446,1.46,1.43,0.030000000000000027,-0.030000000000000027,1.404,1.42,1.39,0.030000000000000027,-0.030000000000000027,1.42,1.45,1.4,0.050000000000000044,-0.030000000000000027,52923,71106,32938,38168,-34396
2016-09-18,1.462,1.5,1.44,0.06000000000000005,0.0,1.486,1.5,1.46,0.040000000000000036,-0.030000000000000027,1.426,1.44,1.41,0.030000000000000027,0.0,1.458,1.49,1.44,0.050000000000000044,-0.040000000000000036,86191,143002,27943,115059,-13545
2016-09-25,1.434,1.45,1.41,0.040000000000000036,-0.040000000000000036,1.464,1.49,1.45,0.040000000000000036,0.030000000000000027,1.416,1.43,1.41,0.020000000000000018,-0.020000000000000018,1.434,1.46,1.41,0.050000000000000044,0.030000000000000027,73199,138370,28967,109403,59258
2016-10-02,1.496,1.68,1.42,0.26,-0.25,1.518,1.68,1.46,0.21999999999999997,-0.20999999999999996,1.426,1.44,1.41,0.030000000000000027,0.020000000000000018,1.442,1.46,1.42,0.040000000000000036,0.030000000000000027,198233,456971,46267,410704,-397744
2016-10-09,1.434,1.47,1.37,0.09999999999999987,-0.07999999999999985,1.452,1.48,1.4,0.08000000000000007,-0.08000000000000007,1.408,1.45,1.35,0.09999999999999987,-0.08999999999999986,1.424,1.46,1.37,0.08999999999999986,-0.08999999999999986,54603,134553,12210,122343,44211
2016-10-16,1.386,1.41,1.37,0.039999999999999813,0.0,1.392,1.41,1.38,0.030000000000000027,-0.010000000000000009,1.364,1.38,1.34,0.039999999999999813,-0.020000000000000018,1.368,1.38,1.35,0.029999999999999805,-0.020000000000000018,31625,61060,13208,47852,27561
2016-10-23,1.35,1.37,1.33,0.040000000000000036,-0.020000000000000018,1.37,1.38,1.36,0.019999999999999796,0.010000000000000009,1.338,1.35,1.32,0.030000000000000027,-0.010000000000000009,1.352,1.38,1.33,0.04999999999999982,0.0,45128,76099,25823,50276,13803
2016-10-30,1.316,1.34,1.29,0.050000000000000044,-0.050000000000000044,1.322,1.34,1.3,0.040000000000000036,-0.040000000000000036,1.298,1.31,1.29,0.020000000000000018,-0.010000000000000009,1.302,1.31,1.29,0.020000000000000018,-0.010000000000000009,35267,57729,16717,41012,-41012
2016-11-06,1.302,1.45,1.18,0.27,0.1499999999999999,1.364,1.46,1.3,0.15999999999999992,0.1299999999999999,1.278,1.35,1.18,0.17000000000000015,0.06000000000000005,1.336,1.4,1.28,0.11999999999999988,0.10999999999999988,102913,131346,69296,62050,59304
2016-11-13,1.36,1.38,1.34,0.039999999999999813,-0.039999999999999813,1.376,1.4,1.34,0.05999999999999983,-0.039999999999999813,1.306,1.35,1.2,0.15000000000000013,-0.14000000000000012,1.336,1.4,1.21,0.18999999999999995,-0.16999999999999993,115635,329220,39818,289402,289402
2016-11-20,1.2575,1.28,1.23,0.050000000000000044,0.050000000000000044,1.295,1.32,1.28,0.040000000000000036,-0.030000000000000027,1.2425,1.26,1.23,0.030000000000000027,0.0,1.27,1.27,1.27,0.0,0.0,85206,167632,31837,135795,-99492
2016-11-27,1.25,1.26,1.24,0.020000000000000018,-0.010000000000000009,1.274,1.29,1.27,0.020000000000000018,-0.020000000000000018,1.244,1.25,1.24,0.010000000000000009,-0.010000000000000009,1.252,1.27,1.24,0.030000000000000027,-0.020000000000000018,55476,95170,36572,58598,-8376
2016-12-04,1.26,1.28,1.23,0.050000000000000044,-0.010000000000000009,1.272,1.28,1.26,0.020000000000000018,0.0,1.234,1.25,1.22,0.030000000000000027,0.010000000000000009,1.254,1.28,1.22,0.06000000000000005,0.030000000000000027,66931,87417,51154,36263,12553
2016-12-11,1.25,1.26,1.24,0.020000000000000018,0.010000000000000009,1.26,1.27,1.25,0.020000000000000018,-0.010000000000000009,1.234,1.25,1.23,0.020000000000000018,0.0,1.254,1.26,1.25,0.010000000000000009,0.0,40738,49525,22582,26943,-26943
2016-12-18,1.226,1.25,1.2,0.050000000000000044,-0.040000000000000036,1.24,1.25,1.22,0.030000000000000027,-0.030000000000000027,1.21,1.22,1.2,0.020000000000000018,-0.010000000000000009,1.224,1.23,1.21,0.020000000000000018,-0.010000000000000009,68212,91118,33196,57922,57922
2016-12-25,1.2075,1.21,1.2,0.010000000000000009,0.010000000000000009,1.2375,1.26,1.22,0.040000000000000036,-0.040000000000000036,1.205,1.21,1.2,0.010000000000000009,0.0,1.2175,1.24,1.2,0.040000000000000036,-0.040000000000000036,88758,133376,51441,81935,55173
2017-01-01,1.26,1.31,1.21,0.10000000000000009,0.06000000000000005,1.3,1.34,1.25,0.09000000000000008,0.030000000000000027,1.2475,1.28,1.21,0.07000000000000006,0.050000000000000044,1.27,1.31,1.23,0.08000000000000007,0.030000000000000027,75393,151119,24888,126231,-24227
2017-01-08,1.252,1.27,1.23,0.040000000000000036,-0.040000000000000036,1.264,1.27,1.25,0.020000000000000018,-0.010000000000000009,1.23,1.26,1.22,0.040000000000000036,0.0,1.234,1.26,1.22,0.040000000000000036,0.0,24320,41189,9876,31313,10254
2017-01-15,1.2575,1.27,1.24,0.030000000000000027,0.030000000000000027,1.275,1.3,1.25,0.050000000000000044,0.030000000000000027,1.2375,1.24,1.23,0.010000000000000009,0.010000000000000009,1.2575,1.26,1.25,0.010000000000000009,0.010000000000000009,50486,105576,17305,88271,-22194
2017-01-22,1.274,1.31,1.24,0.07000000000000006,0.06000000000000005,1.306,1.34,1.27,0.07000000000000006,0.040000000000000036,1.268,1.3,1.23,0.07000000000000006,0.050000000000000044,1.286,1.32,1.26,0.06000000000000005,0.030000000000000027,55126,128570,25650,102920,6497
2017-01-29,1.282,1.31,1.25,0.06000000000000005,0.020000000000000018,1.302,1.32,1.29,0.030000000000000027,-0.020000000000000018,1.258,1.28,1.25,0.030000000000000027,0.020000000000000018,1.288,1.31,1.26,0.050000000000000044,-0.010000000000000009,45957,60196,30609,29587,-15175
2017-02-05,1.322,1.38,1.27,0.10999999999999988,0.040000000000000036,1.3679999999999999,1.39,1.3,0.08999999999999986,0.07999999999999985,1.308,1.34,1.25,0.09000000000000008,0.040000000000000036,1.34,1.37,1.3,0.07000000000000006,0.07000000000000006,80529,176128,34297,141831,6988
2017-02-12,1.414,1.46,1.37,0.08999999999999986,0.029999999999999805,1.452,1.47,1.43,0.040000000000000036,-0.040000000000000036,1.38,1.4,1.36,0.039999999999999813,0.009999999999999787,1.41,1.43,1.38,0.050000000000000044,0.030000000000000027,127018,227141,52328,174813,-31031
2017-02-19,1.415,1.44,1.39,0.050000000000000044,-0.030000000000000027,1.4224999999999999,1.44,1.4,0.040000000000000036,-0.040000000000000036,1.3775,1.39,1.36,0.029999999999999805,-0.029999999999999805,1.4024999999999999,1.42,1.39,0.030000000000000027,-0.030000000000000027,107254,142317,75252,67065,-55067
2017-02-26,1.362,1.39,1.33,0.05999999999999983,-0.05999999999999983,1.378,1.4,1.36,0.039999999999999813,-0.039999999999999813,1.334,1.36,1.29,0.07000000000000006,-0.07000000000000006,1.344,1.38,1.29,0.08999999999999986,-0.08999999999999986,60415,85156,32016,53140,38016
2017-03-05,1.3,1.31,1.27,0.040000000000000036,-0.040000000000000036,1.31,1.34,1.28,0.06000000000000005,-0.06000000000000005,1.272,1.29,1.26,0.030000000000000027,-0.030000000000000027,1.288,1.31,1.28,0.030000000000000027,-0.030000000000000027,49017,61426,27991,33435,-8032
2017-03-12,1.272,1.29,1.26,0.030000000000000027,-0.020000000000000018,1.29,1.31,1.28,0.030000000000000027,-0.030000000000000027,1.26,1.27,1.25,0.020000000000000018,-0.020000000000000018,1.266,1.28,1.26,0.020000000000000018,-0.020000000000000018,35841,54473,12618,41855,-16142
2017-03-19,1.264,1.29,1.24,0.050000000000000044,-0.020000000000000018,1.282,1.29,1.26,0.030000000000000027,0.0,1.238,1.25,1.23,0.020000000000000018,-0.020000000000000018,1.264,1.29,1.24,0.050000000000000044,0.010000000000000009,51306,101679,15552,86127,86127
2017-03-26,1.282,1.29,1.28,0.010000000000000009,0.0,1.29,1.3,1.28,0.020000000000000018,0.020000000000000018,1.27,1.28,1.26,0.020000000000000018,0.020000000000000018,1.29,1.3,1.28,0.020000000000000018,0.020000000000000018,39001,66667,13684,52983,-3951
2017-04-02,1.27,1.3,1.25,0.050000000000000044,-0.050000000000000044,1.294,1.32,1.28,0.040000000000000036,0.020000000000000018,1.248,1.27,1.23,0.040000000000000036,-0.040000000000000036,1.28,1.32,1.26,0.06000000000000005,0.040000000000000036,60511,159907,18319,141588,141588
2017-04-09,1.2875,1.33,1.25,0.08000000000000007,-0.050000000000000044,1.2975,1.34,1.27,0.07000000000000006,-0.050000000000000044,1.255,1.27,1.25,0.020000000000000018,0.020000000000000018,1.27,1.29,1.26,0.030000000000000027,-0.020000000000000018,40795,71214,23171,48043,-9097
2017-04-16,1.264,1.28,1.25,0.030000000000000027,-0.020000000000000018,1.286,1.3,1.27,0.030000000000000027,0.020000000000000018,1.25,1.26,1.24,0.020000000000000018,0.0,1.276,1.3,1.26,0.040000000000000036,0.0,31882,48263,12840,35423,-4280
2017-04-23,1.276,1.29,1.26,0.030000000000000027,0.0,1.294,1.3,1.29,0.010000000000000009,0.010000000000000009,1.262,1.28,1.25,0.030000000000000027,-0.010000000000000009,1.278,1.29,1.26,0.030000000000000027,-0.020000000000000018,39111,70306,8055,62251,35282
2017-04-30,1.248,1.26,1.23,0.030000000000000027,0.0,1.26,1.27,1.25,0.020000000000000018,-0.010000000000000009,1.238,1.25,1.23,0.020000000000000018,-0.010000000000000009,1.242,1.25,1.23,0.020000000000000018,0.0,40739,74590,21065,53525,-10084
2017-05-07,1.238,1.25,1.22,0.030000000000000027,0.0,1.254,1.26,1.25,0.010000000000000009,-0.010000000000000009,1.222,1.23,1.21,0.020000000000000018,-0.010000000000000009,1.23,1.24,1.22,0.020000000000000018,-0.010000000000000009,53888,114438,19690,94748,-56030
2017-05-14,1.26,1.29,1.22,0.07000000000000006,0.040000000000000036,1.294,1.36,1.26,0.10000000000000009,-0.10000000000000009,1.232,1.25,1.22,0.030000000000000027,0.010000000000000009,1.258,1.29,1.23,0.06000000000000005,-0.030000000000000027,134855,345990,38532,307458,-300393
2017-05-21,1.234,1.24,1.22,0.020000000000000018,-0.020000000000000018,1.256,1.27,1.24,0.030000000000000027,-0.030000000000000027,1.214,1.23,1.19,0.040000000000000036,0.0,1.246,1.27,1.23,0.040000000000000036,-0.040000000000000036,127847,324607,29034,295573,-119024
2017-05-28,8.1775,15.24,1.23,14.01,14.01,8.34,15.48,1.26,14.22,14.22,8.055,15.12,1.23,13.889999999999999,13.889999999999999,8.245000000000001,15.24,1.25,13.99,13.99,18070,35769,5521,30248,-732
2017-06-04,15.24,15.48,15.0,0.4800000000000004,-0.3600000000000012,15.48,15.48,15.48,0.0,0.0,15.12,15.24,14.88,0.35999999999999943,-0.120000000000001,15.336,15.48,15.24,0.2400000000000002,-0.120000000000001,4536,7564,1485,6079,1490
2017-06-11,15.623999999999999,16.2,15.12,1.08,0.2400000000000002,16.008,16.44,15.48,0.9600000000000009,0.35999999999999943,15.456,15.72,15.12,0.6000000000000014,0.120000000000001,15.72,15.96,15.48,0.4800000000000004,0.0,10981,32758,3270,29488,3451
2017-06-18,15.576,15.84,15.36,0.4800000000000004,-0.11999999999999922,15.648,15.84,15.48,0.35999999999999943,-0.120000000000001,15.268,15.6,15.0,0.5999999999999996,-0.33999999999999986,15.506,15.6,15.25,0.34999999999999964,0.0,3778,7306,1362,5944,695
2017-06-25,15.552,15.6,15.48,0.11999999999999922,-0.11999999999999922,15.624,15.84,15.48,0.35999999999999943,-0.11999999999999922,15.192,15.36,15.0,0.35999999999999943,-0.2400000000000002,15.408,15.6,15.24,0.35999999999999943,-0.2400000000000002,5195,7912,1957,5955,-5955
2017-07-02,15.24,15.36,15.12,0.2400000000000002,0.120000000000001,15.36,15.48,15.24,0.2400000000000002,0.0,14.97,15.12,14.88,0.23999999999999844,-0.23999999999999844,15.27,15.48,15.0,0.4800000000000004,-0.11999999999999922,5053,8133,1416,6717,5384
2017-07-09,15.048,15.24,14.88,0.35999999999999943,-0.2400000000000002,15.312,15.36,15.24,0.11999999999999922,-0.11999999999999922,14.976,15.0,14.88,0.11999999999999922,0.0,15.024,15.12,15.0,0.11999999999999922,-0.11999999999999922,1781,2911,692,2219,-2219
2017-07-16,15.292,15.48,15.14,0.33999999999999986,-0.11999999999999922,15.408,15.48,15.36,0.120000000000001,0.0,15.144,15.24,15.0,0.2400000000000002,-0.2400000000000002,15.192,15.36,15.0,0.35999999999999943,-0.2400000000000002,2752,4684,1458,3226,817
2017-07-23,14.976,15.12,14.88,0.23999999999999844,-0.23999999999999844,15.096,15.24,15.0,0.2400000000000002,-0.2400000000000002,14.856,14.88,14.76,0.120000000000001,-0.120000000000001,14.88,15.0,14.76,0.2400000000000002,-0.2400000000000002,3312,6103,1574,4529,-3799
2017-07-30,14.808,15.0,14.76,0.2400000000000002,0.0,15.028,15.24,14.9,0.33999999999999986,-0.09999999999999964,14.76,14.76,14.76,0.0,0.0,14.904,15.12,14.76,0.35999999999999943,-0.120000000000001,2744,3713,1952,1761,944
2017-08-06,14.975999999999999,15.12,14.76,0.35999999999999943,0.23999999999999844,15.264,15.48,15.12,0.3600000000000012,-0.120000000000001,14.782,14.88,14.75,0.13000000000000078,0.120000000000001,15.048,15.24,14.76,0.4800000000000004,-0.35999999999999943,3475,9189,836,8353,-1423
2017-08-13,14.736,14.88,14.64,0.2400000000000002,0.0,14.962,15.06,14.82,0.2400000000000002,-0.0600000000000005,14.688,14.88,14.64,0.2400000000000002,0.0,14.856,15.0,14.64,0.35999999999999943,0.0,2730,3837,1324,2513,-1830
2017-08-20,14.904,15.24,14.64,0.5999999999999996,-0.35999999999999943,15.08,15.24,14.87,0.370000000000001,-0.1899999999999995,14.688,14.88,14.52,0.3600000000000012,-0.11999999999999922,14.808,15.0,14.64,0.35999999999999943,-0.35999999999999943,4424,15682,977,14705,-1589
2017-08-27,14.788,15.0,14.52,0.4800000000000004,-0.2400000000000002,14.908000000000001,15.0,14.88,0.11999999999999922,0.019999999999999574,14.616,14.76,14.52,0.2400000000000002,-0.2400000000000002,14.76,14.88,14.52,0.3600000000000012,0.120000000000001,1906,4036,804,3232,-1419
2017-09-03,14.82,15.0,14.64,0.35999999999999943,-0.2400000000000002,14.97,15.0,14.88,0.11999999999999922,-0.11999999999999922,14.7,14.76,14.64,0.11999999999999922,0.0,14.79,14.88,14.76,0.120000000000001,0.0,1730,3161,1042,2119,1846
2017-09-10,14.832,15.0,14.76,0.2400000000000002,0.0,15.068,15.24,14.88,0.35999999999999943,0.23000000000000043,14.712,14.88,14.4,0.4800000000000004,0.0,14.976,15.24,14.88,0.35999999999999943,-0.11999999999999922,3860,6799,1287,5512,3677
2017-09-17,14.952,15.12,14.76,0.35999999999999943,-0.23999999999999844,15.116,15.12,15.1,0.019999999999999574,-0.019999999999999574,14.832,15.0,14.76,0.2400000000000002,-0.2400000000000002,14.904,15.0,14.76,0.2400000000000002,-0.11999999999999922,2483,3444,1627,1817,-1752
2017-09-24,14.784,14.88,14.64,0.2400000000000002,-0.120000000000001,15.008,15.12,14.88,0.23999999999999844,0.049999999999998934,14.712,14.76,14.64,0.11999999999999922,0.0,14.76,14.88,14.64,0.2400000000000002,0.0,5976,10101,2248,7853,-3440
2017-10-01,14.688,14.88,14.52,0.3600000000000012,-0.11999999999999922,14.99,15.12,14.88,0.23999999999999844,0.16999999999999993,14.616,14.64,14.52,0.120000000000001,0.0,14.88,15.12,14.64,0.47999999999999865,0.47999999999999865,3897,6933,1507,5426,2849
2017-10-08,15.552,16.2,15.0,1.1999999999999993,0.2400000000000002,15.978,16.32,15.6,0.7200000000000006,-0.7200000000000006,15.354000000000001,15.72,15.0,0.7200000000000006,0.2400000000000002,15.708,16.2,15.36,0.8399999999999999,-0.6600000000000001,10737,44252,1267,42985,-42985
2017-10-15,15.336,15.6,15.12,0.4800000000000004,-0.4800000000000004,15.564,15.96,15.24,0.7200000000000006,-0.6000000000000014,15.092,15.37,14.76,0.6099999999999994,-0.3999999999999986,15.288,15.6,14.88,0.7199999999999989,-0.2400000000000002,5960,12316,2518,9798,355
