Date,EEFTStock_Open_average,EEFTStock_Open_max,EEFTStock_Open_min,EEFTStock_Open_volatility,EEFTStock_Open_change,EEFTStock_High_average,EEFTStock_High_max,EEFTStock_High_min,EEFTStock_High_volatility,EEFTStock_High_change,EEFTStock_Low_average,EEFTStock_Low_max,EEFTStock_Low_min,EEFTStock_Low_volatility,EEFTStock_Low_change,EEFTStock_Close_average,EEFTStock_Close_max,EEFTStock_Close_min,EEFTStock_Close_volatility,EEFTStock_Close_change,EEFTStock_Volume_average,EEFTStock_Volume_max,EEFTStock_Volume_min,EEFTStock_Volume_volatility,EEFTStock_Volume_change
2016-01-03,70.644,72.0,69.53,2.469999999999999,0.9200000000000017,72.076,73.57,71.08,2.489999999999995,2.489999999999995,69.952,71.95,68.53,3.4200000000000017,3.4200000000000017,71.396,73.09,69.98,3.1099999999999994,3.1099999999999994,458128,671156,329441,341715,265279
2016-01-10,73.56,74.85,72.87,1.9799999999999898,-0.22999999999998977,74.736,75.85,73.59,2.259999999999991,-0.5699999999999932,72.42,73.61,71.35,2.260000000000005,-1.2900000000000063,73.778,74.98,72.61,2.3700000000000045,-0.5100000000000051,478594,534181,370651,163530,45170
2016-01-17,73.165,74.17,71.42,2.75,-0.4099999999999966,74.1075,74.68,73.51,1.1700000000000017,-0.5200000000000102,71.2825,72.56,69.51,3.049999999999997,1.5900000000000034,72.6625,73.5,71.5,2.0,2.0,539612,624517,444566,179951,111531
2016-01-24,73.488,74.76,71.82,2.940000000000012,0.5900000000000034,75.78399999999999,79.78,73.31,6.469999999999999,5.650000000000006,72.664,74.07,71.15,2.9199999999999875,2.9199999999999875,74.508,79.77,71.7,8.069999999999993,8.069999999999993,444124,734028,245435,488593,488593
2016-01-31,75.458,78.14,73.02,5.1200000000000045,-5.1200000000000045,75.952,78.18,74.2,3.980000000000004,-3.980000000000004,73.364,74.97,72.06,2.9099999999999966,-2.760000000000005,74.466,76.29,72.49,3.8000000000000114,-3.8000000000000114,428469,622422,270606,351816,-62218
2016-02-07,63.83,71.31,56.98,14.330000000000005,-7.780000000000001,66.654,71.78,63.07,8.71,-6.530000000000001,60.443999999999996,66.88,52.0,14.879999999999995,-4.209999999999994,64.598,68.77,57.93,10.839999999999996,-3.769999999999996,1833582,5193022,683422,4509600,161907
2016-02-14,65.335,66.22,64.8,1.4200000000000017,-0.519999999999996,66.3775,66.59,65.91,0.6800000000000068,-0.020000000000010232,64.895,65.11,64.61,0.5,-0.3100000000000023,65.39,65.95,64.91,1.0400000000000063,-0.46999999999999886,409319,496885,304335,192550,-192550
2016-02-21,65.825,66.75,65.07,1.6800000000000068,0.20000000000000284,66.55833333333334,67.37,66.01,1.3599999999999994,-0.8100000000000023,65.18833333333333,66.14,64.6,1.5400000000000063,1.3100000000000023,65.89833333333334,66.27,65.17,1.0999999999999943,0.9699999999999989,365150,733300,200593,532707,-532707
2016-02-28,67.064,69.5,65.78,3.719999999999999,3.680000000000007,68.252,70.58,66.52,4.060000000000002,4.060000000000002,65.644,68.14,64.51,3.6299999999999955,3.1400000000000006,67.856,69.88,65.54,4.339999999999989,4.339999999999989,522705,677998,279554,398444,-204948
2016-03-06,69.81,70.18,69.44,0.7400000000000091,-0.3299999999999983,70.71,70.97,70.23,0.7399999999999949,0.5999999999999943,69.018,69.47,68.5,0.9699999999999989,-0.6500000000000057,69.904,70.75,68.94,1.8100000000000023,0.7399999999999949,367060,441337,284155,157182,-84019
