Date,Wisdom Tree International Dividend Ex-Financials_etf_Open_average,Wisdom Tree International Dividend Ex-Financials_etf_Open_max,Wisdom Tree International Dividend Ex-Financials_etf_Open_min,Wisdom Tree International Dividend Ex-Financials_etf_Open_volatility,Wisdom Tree International Dividend Ex-Financials_etf_Open_change,Wisdom Tree International Dividend Ex-Financials_etf_High_average,Wisdom Tree International Dividend Ex-Financials_etf_High_max,Wisdom Tree International Dividend Ex-Financials_etf_High_min,Wisdom Tree International Dividend Ex-Financials_etf_High_volatility,Wisdom Tree International Dividend Ex-Financials_etf_High_change,Wisdom Tree International Dividend Ex-Financials_etf_Low_average,Wisdom Tree International Dividend Ex-Financials_etf_Low_max,Wisdom Tree International Dividend Ex-Financials_etf_Low_min,Wisdom Tree International Dividend Ex-Financials_etf_Low_volatility,Wisdom Tree International Dividend Ex-Financials_etf_Low_change,Wisdom Tree International Dividend Ex-Financials_etf_Close_average,Wisdom Tree International Dividend Ex-Financials_etf_Close_max,Wisdom Tree International Dividend Ex-Financials_etf_Close_min,Wisdom Tree International Dividend Ex-Financials_etf_Close_volatility,Wisdom Tree International Dividend Ex-Financials_etf_Close_change
2016-11-27,36.25,36.25,36.25,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2016-12-04,37.6,37.6,37.6,0.0,0.0,37.89,37.89,37.89,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2016-12-11,37.48,37.48,37.48,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.51,37.51,37.51,0.0,0.0
2016-12-18,37.17,37.17,37.17,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2016-12-25,37.54,37.54,37.54,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2017-01-01,38.06,38.06,38.06,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-01-08,38.43,38.43,38.43,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2017-01-15,38.43,38.43,38.43,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.43,38.43,38.43,0.0,0.0
2017-01-22,38.65,38.65,38.65,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2017-01-29,38.46,38.46,38.46,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2017-02-05,38.34,38.34,38.34,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2017-02-12,38.68,38.68,38.68,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2017-02-19,38.62,38.62,38.62,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2017-02-26,38.87,38.87,38.87,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.84,38.84,38.84,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2017-03-05,38.78,38.78,38.78,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2017-03-12,39.63,39.63,39.63,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.81,39.81,39.81,0.0,0.0
2017-03-19,39.67,39.67,39.67,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.68,39.68,39.68,0.0,0.0
2017-03-26,39.58,39.58,39.58,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2017-04-02,39.37,39.37,39.37,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2017-04-09,39.18,39.18,39.18,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2017-04-16,38.95,38.95,38.95,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2017-04-23,39.83,39.83,39.83,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2017-04-30,40.31,40.31,40.31,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2017-05-07,40.6,40.6,40.6,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.82,40.82,40.82,0.0,0.0
2017-05-14,41.61,41.61,41.61,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.61,41.61,41.61,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2017-05-21,41.74,41.74,41.74,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2017-05-28,42.34,42.34,42.34,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.45,42.45,42.45,0.0,0.0
2017-06-04,41.57,41.57,41.57,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2017-06-11,41.56,41.56,41.56,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.71,41.71,41.71,0.0,0.0
2017-06-18,41.25,41.25,41.25,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2017-06-25,40.84,40.84,40.84,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2017-07-02,40.44,40.44,40.44,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2017-07-09,41.49,41.49,41.49,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2017-07-16,41.72,41.72,41.72,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.74,41.74,41.74,0.0,0.0
2017-07-23,41.63,41.63,41.63,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2017-07-30,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0,41.99,41.99,41.99,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2017-08-06,41.29,41.29,41.29,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2017-08-13,41.4,41.4,41.4,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2017-08-20,41.81,41.81,41.81,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2017-08-27,42.19,42.19,42.19,0.0,0.0,42.19,42.19,42.19,0.0,0.0,42.08,42.08,42.08,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2017-09-03,42.94,42.94,42.94,0.0,0.0,42.94,42.94,42.94,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.77,42.77,42.77,0.0,0.0
2017-09-10,42.88,42.88,42.88,0.0,0.0,42.94,42.94,42.94,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2017-09-17,43.08,43.08,43.08,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2017-09-24,42.48,42.48,42.48,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2017-10-01,42.12,42.12,42.12,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.1,42.1,42.1,0.0,0.0,42.27,42.27,42.27,0.0,0.0
2017-10-08,43.15,43.15,43.15,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2017-10-15,42.87,42.87,42.87,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.81,42.81,42.81,0.0,0.0,42.86,42.86,42.86,0.0,0.0
2017-10-22,42.45,42.45,42.45,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2017-10-29,43.22,43.22,43.22,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2017-11-05,43.17,43.17,43.17,0.0,0.0,43.17,43.17,43.17,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-11-12,42.54,42.54,42.54,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2017-11-19,43.32,43.32,43.32,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.29,43.29,43.29,0.0,0.0,43.29,43.29,43.29,0.0,0.0
2017-11-26,43.34,43.34,43.34,0.0,0.0,43.37,43.37,43.37,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.33,43.33,43.33,0.0,0.0
2017-12-03,42.96,42.96,42.96,0.0,0.0,43.11,43.11,43.11,0.0,0.0,42.96,42.96,42.96,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-12-10,42.81,42.81,42.81,0.0,0.0,42.93,42.93,42.93,0.0,0.0,42.81,42.81,42.81,0.0,0.0,42.93,42.93,42.93,0.0,0.0
2017-12-17,43.46,43.46,43.46,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2017-12-24,43.54,43.54,43.54,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.4,43.4,43.4,0.0,0.0
2017-12-31,44.65,44.65,44.65,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.83,44.83,44.83,0.0,0.0
