Date,BKTI_stock_Open_average,BKTI_stock_Open_max,BKTI_stock_Open_min,BKTI_stock_Open_volatility,BKTI_stock_Open_change,BKTI_stock_High_average,BKTI_stock_High_max,BKTI_stock_High_min,BKTI_stock_High_volatility,BKTI_stock_High_change,BKTI_stock_Low_average,BKTI_stock_Low_max,BKTI_stock_Low_min,BKTI_stock_Low_volatility,BKTI_stock_Low_change,BKTI_stock_Close_average,BKTI_stock_Close_max,BKTI_stock_Close_min,BKTI_stock_Close_volatility,BKTI_stock_Close_change,BKTI_stock_Volume_average,BKTI_stock_Volume_max,BKTI_stock_Volume_min,BKTI_stock_Volume_volatility,BKTI_stock_Volume_change
2016-01-03,3.848,3.93,3.72,0.20999999999999996,0.20999999999999996,3.938,3.94,3.93,0.009999999999999787,-0.009999999999999787,3.8120000000000003,3.93,3.72,0.20999999999999996,0.20999999999999996,3.938,3.94,3.93,0.009999999999999787,-0.009999999999999787,2965,6277,140,6137,-782
2016-01-10,3.784,3.92,3.7,0.21999999999999975,-0.21999999999999975,3.808,3.92,3.73,0.18999999999999995,-0.18999999999999995,3.736,3.79,3.7,0.08999999999999986,-0.029999999999999805,3.742,3.79,3.71,0.08000000000000007,0.0,1571,4159,210,3949,1893
2016-01-17,3.805,3.91,3.7,0.20999999999999996,-0.20999999999999996,3.895,3.91,3.88,0.03000000000000025,-0.03000000000000025,3.77,3.84,3.7,0.13999999999999968,-0.13999999999999968,3.86,3.88,3.84,0.040000000000000036,0.040000000000000036,3182,5963,402,5561,5561
2016-01-24,3.844,3.94,3.73,0.20999999999999996,0.14000000000000012,3.912,4.1,3.8,0.2999999999999998,0.2999999999999998,3.83,3.92,3.73,0.18999999999999995,0.1200000000000001,3.864,3.94,3.8,0.14000000000000012,0.14000000000000012,6070,26867,220,26647,26647
2016-01-31,4.04,4.06,4.01,0.04999999999999982,0.04999999999999982,4.0633333333333335,4.07,4.05,0.020000000000000462,0.0,4.04,4.06,4.01,0.04999999999999982,0.04999999999999982,4.0633333333333335,4.07,4.05,0.020000000000000462,0.0,842,1090,401,689,635
2016-02-07,4.006,4.1,3.8,0.2999999999999998,0.20000000000000018,4.056,4.1,3.99,0.10999999999999943,0.04999999999999982,3.964,4.08,3.79,0.29000000000000004,0.16000000000000014,4.0280000000000005,4.08,3.95,0.1299999999999999,-0.040000000000000036,2216,5400,200,5200,-79
2016-02-14,3.91,4.04,3.79,0.25,0.25,3.91,4.04,3.79,0.25,0.25,3.85,3.9,3.77,0.1299999999999999,0.10999999999999988,3.85,3.9,3.77,0.1299999999999999,0.10999999999999988,528,800,112,688,-128
2016-02-21,3.9,3.98,3.82,0.16000000000000014,0.020000000000000018,3.91,3.98,3.82,0.16000000000000014,-0.029999999999999805,3.868,3.98,3.77,0.20999999999999996,0.18000000000000016,3.874,3.98,3.8,0.18000000000000016,0.15000000000000036,3147,15173,100,15073,-15012
2016-02-28,3.885,3.98,3.82,0.16000000000000014,0.040000000000000036,3.885,3.98,3.82,0.16000000000000014,0.040000000000000036,3.82,3.85,3.8,0.050000000000000266,-0.040000000000000036,3.82,3.85,3.8,0.050000000000000266,-0.040000000000000036,948,1931,227,1704,1612
2016-03-06,4.242,4.55,3.8,0.75,0.75,4.39,4.68,3.96,0.7199999999999998,0.7199999999999998,4.192,4.48,3.8,0.6800000000000006,0.6200000000000001,4.282,4.48,3.96,0.5200000000000005,0.45999999999999996,1976,4748,200,4548,-3218
2016-03-13,4.976,5.23,4.5,0.7300000000000004,0.7300000000000004,5.25,5.48,5.0,0.4800000000000004,0.4800000000000004,4.938,5.22,4.5,0.7199999999999998,0.7199999999999998,5.162,5.48,5.0,0.4800000000000004,0.4800000000000004,4896,13820,500,13320,12601
2016-03-20,5.19,5.45,4.98,0.46999999999999975,-0.46999999999999975,5.19,5.45,4.98,0.46999999999999975,-0.46999999999999975,5.0225,5.25,4.8,0.4500000000000002,-0.2699999999999996,5.0225,5.25,4.8,0.4500000000000002,-0.2699999999999996,1288,3403,100,3303,-1351
2016-03-27,4.72,4.88,4.52,0.3600000000000003,-0.20000000000000018,4.779999999999999,4.88,4.52,0.3600000000000003,0.040000000000000036,4.6875,4.84,4.52,0.3200000000000003,-0.20000000000000018,4.7475,4.88,4.52,0.3600000000000003,0.040000000000000036,904,1704,100,1604,1604
2016-04-03,4.77,4.94,4.6,0.34000000000000075,-0.34000000000000075,4.816666666666666,4.94,4.74,0.20000000000000018,-0.20000000000000018,4.76,4.94,4.57,0.3700000000000001,-0.3700000000000001,4.816666666666666,4.94,4.74,0.20000000000000018,-0.20000000000000018,799,2031,106,1925,1771
2016-04-10,4.776666666666667,4.99,4.65,0.33999999999999986,0.2999999999999998,4.8100000000000005,4.99,4.69,0.2999999999999998,0.2999999999999998,4.720000000000001,4.86,4.65,0.20999999999999996,0.20999999999999996,4.753333333333334,4.86,4.65,0.20999999999999996,0.20999999999999996,360,522,200,322,322
2016-04-17,5.0525,5.21,4.86,0.34999999999999964,0.34999999999999964,5.1625,5.3,4.86,0.4399999999999995,0.34999999999999964,5.05,5.21,4.85,0.3600000000000003,0.3600000000000003,5.16,5.3,4.85,0.4500000000000002,0.3600000000000003,1304,2935,384,2551,-314
2016-04-24,5.056666666666667,5.25,4.9,0.34999999999999964,-0.11999999999999922,5.113333333333333,5.25,4.98,0.2699999999999996,-0.1299999999999999,4.976666666666667,5.05,4.86,0.1899999999999995,-0.15999999999999925,5.046666666666667,5.11,4.98,0.1299999999999999,-0.1299999999999999,468,730,320,410,-410
2016-05-01,4.6975,4.87,4.52,0.35000000000000053,-0.35000000000000053,4.7775,4.96,4.65,0.3099999999999996,-0.3099999999999996,4.6675,4.87,4.5,0.3700000000000001,-0.3700000000000001,4.7175,4.9,4.65,0.25,-0.25,995,1543,200,1343,205
2016-05-08,4.69,4.95,4.37,0.5800000000000001,0.2599999999999998,4.86,5.15,4.55,0.6000000000000005,0.35000000000000053,4.5600000000000005,4.8,4.28,0.5199999999999996,0.040000000000000036,4.744,4.9,4.5,0.40000000000000036,0.40000000000000036,4876,11388,300,11088,-4658
2016-05-15,4.8774999999999995,5.21,4.71,0.5,0.5,5.0075,5.28,4.71,0.5700000000000003,0.5700000000000003,4.7225,4.85,4.55,0.2999999999999998,0.14999999999999947,4.825,5.2,4.55,0.6500000000000004,0.14999999999999947,3007,7800,474,7326,6700
2016-05-22,5.2,5.28,5.05,0.23000000000000043,0.16000000000000014,5.274,5.3,5.25,0.04999999999999982,-0.03000000000000025,5.116,5.26,5.0,0.2599999999999998,0.009999999999999787,5.162,5.28,5.0,0.28000000000000025,-0.22000000000000064,2410,7472,204,7268,457
2016-05-29,5.295,5.34,5.25,0.08999999999999986,0.08999999999999986,5.395,5.45,5.34,0.11000000000000032,-0.11000000000000032,5.25,5.25,5.25,0.0,0.0,5.35,5.45,5.25,0.20000000000000018,-0.20000000000000018,1470,2197,743,1454,-1454
2016-06-05,5.636,5.81,5.42,0.3899999999999997,0.28000000000000025,5.69,5.81,5.45,0.35999999999999943,0.2599999999999998,5.626,5.76,5.42,0.33999999999999986,0.28000000000000025,5.678,5.76,5.45,0.3099999999999996,0.25,1703,3405,301,3104,3104
2016-06-12,5.482,5.67,5.39,0.28000000000000025,-0.28000000000000025,5.5,5.67,5.39,0.28000000000000025,-0.28000000000000025,5.362,5.41,5.31,0.10000000000000053,-0.10000000000000053,5.406,5.5,5.31,0.1900000000000004,-0.10000000000000053,2169,4697,684,4013,-4013
2016-06-19,5.374,5.65,5.2,0.4500000000000002,-0.21999999999999975,5.43,5.7,5.2,0.5,-0.5,5.282,5.42,5.16,0.2599999999999998,-0.2599999999999998,5.338,5.7,5.16,0.54,-0.54,944,2105,100,2005,-342
2016-06-26,5.152,5.2,5.06,0.14000000000000057,-0.14000000000000057,5.16,5.22,5.06,0.16000000000000014,-0.14000000000000057,5.072,5.2,4.8,0.40000000000000036,-0.29000000000000004,5.096,5.21,4.8,0.41000000000000014,-0.3799999999999999,2420,6661,709,5952,5752
2016-07-03,5.316666666666666,5.7,5.01,0.6900000000000004,0.6900000000000004,5.53,5.7,5.19,0.5099999999999998,0.5099999999999998,5.173333333333333,5.27,5.01,0.2599999999999998,0.2599999999999998,5.363333333333333,5.7,5.12,0.5800000000000001,0.14999999999999947,5620,7301,2460,4841,-4841
2016-07-10,5.32,5.38,5.23,0.14999999999999947,0.14999999999999947,5.3933333333333335,5.45,5.35,0.10000000000000053,-0.07000000000000028,5.25,5.38,5.02,0.3600000000000003,0.3600000000000003,5.25,5.38,5.02,0.3600000000000003,0.3600000000000003,300,700,101,599,-599
2016-07-17,5.35,5.42,5.3,0.1200000000000001,-0.1200000000000001,5.35,5.42,5.3,0.1200000000000001,-0.1200000000000001,5.323333333333333,5.37,5.3,0.07000000000000028,-0.07000000000000028,5.323333333333333,5.37,5.3,0.07000000000000028,-0.07000000000000028,1226,2572,504,2068,1968
2016-07-24,5.193333333333333,5.21,5.17,0.040000000000000036,-0.03000000000000025,5.193333333333333,5.21,5.17,0.040000000000000036,-0.03000000000000025,5.173333333333334,5.2,5.15,0.04999999999999982,-0.03000000000000025,5.18,5.2,5.17,0.03000000000000025,-0.03000000000000025,357,839,116,723,-1
2016-07-31,5.2875,5.5,5.2,0.2999999999999998,0.25,5.33,5.5,5.2,0.2999999999999998,0.25,5.27,5.5,5.18,0.3200000000000003,0.3200000000000003,5.3175,5.5,5.2,0.2999999999999998,0.2999999999999998,2210,4888,531,4357,409
2016-08-07,5.525,5.58,5.49,0.08999999999999986,-0.08999999999999986,5.5975,5.7,5.49,0.20999999999999996,-0.20999999999999996,5.4775,5.53,5.4,0.1299999999999999,0.08999999999999986,5.5275,5.65,5.45,0.20000000000000018,0.040000000000000036,1806,3391,174,3217,-2276
2016-08-14,5.64,5.76,5.5,0.2599999999999998,0.13999999999999968,5.6979999999999995,5.8,5.61,0.1899999999999995,0.02999999999999936,5.536,5.62,5.35,0.27000000000000046,-0.15000000000000036,5.63,5.78,5.47,0.3100000000000005,-0.14000000000000057,2267,5602,562,5040,-1513
2016-08-21,5.514,5.57,5.47,0.10000000000000053,0.10000000000000053,5.526,5.59,5.47,0.1200000000000001,0.10000000000000053,5.484,5.56,5.4,0.15999999999999925,0.08999999999999986,5.498,5.59,5.4,0.1899999999999995,0.10000000000000053,1150,1907,508,1399,-35
2016-08-28,5.492,5.6,5.41,0.1899999999999995,-0.03000000000000025,5.52,5.6,5.41,0.1899999999999995,-0.03000000000000025,5.492,5.6,5.41,0.1899999999999995,-0.03000000000000025,5.52,5.6,5.41,0.1899999999999995,-0.03000000000000025,268,405,200,205,-78
2016-09-04,5.433333333333333,5.56,5.31,0.25,-0.1200000000000001,5.4399999999999995,5.58,5.31,0.27000000000000046,-0.1200000000000001,5.363333333333333,5.41,5.31,0.10000000000000053,-0.0600000000000005,5.363333333333333,5.41,5.31,0.10000000000000053,-0.0600000000000005,823,1154,316,838,838
2016-09-11,5.338,5.43,5.28,0.14999999999999947,0.1299999999999999,5.42,5.56,5.3,0.2599999999999998,0.2599999999999998,5.182,5.33,4.92,0.41000000000000014,0.1800000000000006,5.37,5.56,5.1,0.45999999999999996,0.45999999999999996,3546,8743,819,7924,6518
2016-09-18,5.3925,5.46,5.32,0.13999999999999968,-0.09999999999999964,5.415,5.46,5.32,0.13999999999999968,-0.019999999999999574,5.3425,5.36,5.32,0.040000000000000036,0.010000000000000675,5.3625,5.44,5.32,0.1200000000000001,0.09000000000000075,520,585,435,150,10
2016-09-25,5.402,5.45,5.35,0.10000000000000053,-0.03000000000000025,5.408,5.48,5.35,0.13000000000000078,-0.03000000000000025,5.336,5.38,5.31,0.07000000000000028,-0.040000000000000036,5.336,5.38,5.31,0.07000000000000028,-0.040000000000000036,1177,2088,216,1872,-1062
2016-10-02,5.482,5.52,5.42,0.09999999999999964,0.009999999999999787,5.5,5.54,5.42,0.1200000000000001,0.02999999999999936,5.406,5.49,5.35,0.14000000000000057,0.0600000000000005,5.416,5.52,5.35,0.16999999999999993,0.0699999999999994,1109,1828,540,1288,-129
2016-10-09,5.3875,5.45,5.3,0.15000000000000036,-0.04999999999999982,5.425000000000001,5.45,5.4,0.04999999999999982,-0.04999999999999982,5.3625,5.45,5.25,0.20000000000000018,-0.10000000000000053,5.375,5.45,5.3,0.15000000000000036,-0.10000000000000053,669,1581,174,1407,-58
2016-10-16,5.359999999999999,5.4,5.35,0.05000000000000071,0.0,5.37,5.4,5.35,0.05000000000000071,0.0,5.359999999999999,5.4,5.35,0.05000000000000071,0.0,5.37,5.4,5.35,0.05000000000000071,0.0,533,1651,139,1512,324
2016-10-23,5.28,5.3,5.2,0.09999999999999964,0.0,5.28,5.3,5.2,0.09999999999999964,0.0,5.27,5.3,5.2,0.09999999999999964,-0.04999999999999982,5.27,5.3,5.2,0.09999999999999964,-0.04999999999999982,266,478,155,323,172
2016-10-30,5.16,5.35,5.0,0.34999999999999964,-0.15000000000000036,5.2,5.35,5.05,0.2999999999999998,-0.15000000000000036,5.11,5.3,5.0,0.2999999999999998,-0.15000000000000036,5.11,5.3,5.0,0.2999999999999998,-0.15000000000000036,729,1480,227,1253,1250
2016-11-06,5.12,5.25,5.0,0.25,0.0,5.16,5.25,5.05,0.20000000000000018,0.0,5.08,5.25,5.0,0.25,0.20000000000000018,5.12,5.25,5.05,0.20000000000000018,0.20000000000000018,775,1802,100,1702,-693
2016-11-13,5.18,5.25,5.1,0.15000000000000036,-0.09999999999999964,5.18,5.25,5.1,0.15000000000000036,-0.09999999999999964,5.13,5.25,5.05,0.20000000000000018,-0.15000000000000036,5.13,5.25,5.05,0.20000000000000018,-0.15000000000000036,618,1389,301,1088,327
2016-11-20,5.2,5.2,5.2,0.0,0.0,5.2,5.2,5.2,0.0,0.0,5.15,5.2,5.05,0.15000000000000036,0.15000000000000036,5.15,5.2,5.05,0.15000000000000036,0.15000000000000036,505,1162,154,1008,-1008
