Date,CERPQ_stock_Open_average,CERPQ_stock_Open_max,CERPQ_stock_Open_min,CERPQ_stock_Open_volatility,CERPQ_stock_Open_change,CERPQ_stock_High_average,CERPQ_stock_High_max,CERPQ_stock_High_min,CERPQ_stock_High_volatility,CERPQ_stock_High_change,CERPQ_stock_Low_average,CERPQ_stock_Low_max,CERPQ_stock_Low_min,CERPQ_stock_Low_volatility,CERPQ_stock_Low_change,CERPQ_stock_Close_average,CERPQ_stock_Close_max,CERPQ_stock_Close_min,CERPQ_stock_Close_volatility,CERPQ_stock_Close_change,CERPQ_stock_Volume_average,CERPQ_stock_Volume_max,CERPQ_stock_Volume_min,CERPQ_stock_Volume_volatility,CERPQ_stock_Volume_change
2016-01-03,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,27807,79020,402,78618,30999
2016-01-10,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,3316,8015,502,7513,-3045
2016-01-17,0.0016666666666666668,0.003,0.001,0.002,0.002,0.0016666666666666668,0.003,0.001,0.002,0.002,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,91768,255000,650,254350,-235344
2016-01-24,0.0012000000000000001,0.002,0.001,0.001,0.0,0.0014,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.0012000000000000001,0.002,0.001,0.001,0.0,18961,56265,200,56065,517
2016-01-31,0.001,0.001,0.001,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,3689,10738,130,10608,70
2016-02-07,0.001,0.001,0.001,0.0,0.0,0.0016666666666666668,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,104171,196003,1359,194644,-80850
2016-02-14,0.001,0.001,0.001,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,0.001,35778,106179,6600,99579,4893
2016-02-21,0.001,0.001,0.001,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,1630,2120,1216,904,-339
2016-02-28,0.00175,0.002,0.001,0.001,-0.001,0.00175,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,23022,50000,5022,44978,7020
2016-03-06,0.00125,0.002,0.001,0.001,0.001,0.0015,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,-0.001,10806,31586,425,31161,21373
2016-03-13,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,5529,16781,1200,15581,-910
2016-03-20,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,5658,10320,1618,8702,-5283
2016-03-27,0.001,0.001,0.001,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,488,820,240,580,165
2016-04-03,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,8174,17065,1550,15515,15515
2016-04-10,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,33265,90100,2000,88100,5696
2016-04-17,0.0015,0.002,0.001,0.001,0.0,0.00175,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,0.001,31893,69073,1898,67175,-12110
2016-04-24,0.0015,0.002,0.001,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,0.0015,0.002,0.001,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,18882,32656,5108,27548,-27548
2016-05-01,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,5331,11001,105,10896,-55
2016-05-08,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,3333,8602,320,8282,-758
2016-05-15,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,6419,10446,291,10155,-1925
2016-05-22,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,5125,16700,184,16516,-2204
2016-05-29,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,189986,349972,30000,319972,-319972
2016-06-05,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,350,600,100,500,-500
2016-06-12,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,1074,2049,100,1949,1949
2016-06-19,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,13848,23143,4554,18589,-18589
2016-06-26,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,2547,4389,403,3986,-2695
2016-07-03,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,12964,12964,12964,0,0
2016-07-10,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,10113,30021,1000,29021,-1038
2016-07-17,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,551,862,100,762,611
2016-07-24,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,12868,49865,402,49463,48
2016-07-31,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,4716,15500,255,15245,-110
2016-08-07,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,10097,20053,141,19912,-19912
2016-08-14,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,89681,321869,295,321574,-35456
2016-08-21,0.001,0.001,0.001,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0013333333333333333,0.002,0.001,0.001,0.001,74795,220070,298,219772,216051
2016-08-28,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,15895,28509,4170,24339,-10836
2016-09-04,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,7289,7289,7289,0,0
2016-09-11,0.0022500000000000003,0.003,0.002,0.001,0.0,0.0022500000000000003,0.003,0.002,0.001,0.0,0.0022500000000000003,0.003,0.002,0.001,0.0,0.0022500000000000003,0.003,0.002,0.001,0.0,16983,36712,202,36510,28799
2016-09-18,0.002,0.002,0.002,0.0,0.0,0.0025,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,23823,45000,2647,42353,42353
2016-09-25,0.002,0.002,0.002,0.0,0.0,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,5800,10400,1080,9320,7080
2016-10-02,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,2582,5873,806,5067,262
2016-10-09,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,6811,9069,2454,6615,-6615
2016-10-16,0.0025,0.004,0.002,0.002,0.002,0.00275,0.004,0.002,0.002,0.002,0.0022500000000000003,0.003,0.002,0.001,0.001,0.0022500000000000003,0.003,0.002,0.001,0.001,85129,322548,490,322058,10790
2016-10-23,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,1599,3295,480,2815,2273
2016-10-30,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,24928,93572,225,93347,-93347
2016-11-06,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,9709,14121,6102,8019,-8019
2016-11-13,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3661,10020,500,9520,-5666
2016-11-20,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,213,307,120,187,-187
2016-11-27,0.0025,0.003,0.001,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.0022500000000000003,0.003,0.001,0.002,-0.002,0.00275,0.003,0.002,0.001,0.0,21134,81001,296,80705,78299
2016-12-04,0.00125,0.002,0.001,0.001,0.0,0.00125,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,16511,54040,2000,52040,3000
2016-12-11,0.0018,0.002,0.001,0.001,-0.001,0.002,0.002,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0012000000000000001,0.002,0.001,0.001,0.001,7458,18245,506,17739,4999
2016-12-18,0.001,0.001,0.001,0.0,0.0,0.0012000000000000001,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.0012000000000000001,0.002,0.001,0.001,0.0,8700,29337,1136,28201,2493
2016-12-25,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,0.001,37179,117948,2258,115690,-115690
2017-01-01,0.0013333333333333333,0.002,0.001,0.001,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,0.0013333333333333333,0.002,0.001,0.001,0.0,6673,14538,100,14438,9156
2017-01-08,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0013333333333333333,0.002,0.001,0.001,-0.001,5520,16100,222,15878,-18
2017-01-15,0.0013333333333333333,0.002,0.001,0.001,-0.001,0.0023333333333333335,0.003,0.001,0.002,-0.002,0.001,0.001,0.001,0.0,0.0,0.0023333333333333335,0.003,0.001,0.002,-0.002,92691,195497,40001,155496,-155496
2017-01-22,0.0012000000000000001,0.002,0.001,0.001,-0.001,0.0012000000000000001,0.002,0.001,0.001,-0.001,0.0012000000000000001,0.002,0.001,0.001,-0.001,0.0012000000000000001,0.002,0.001,0.001,-0.001,11002,44542,200,44342,8180
2017-01-29,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,285340,285340,285340,0,0
2017-02-05,0.00175,0.002,0.001,0.001,0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.00175,0.002,0.001,0.001,0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,76569,300980,232,300748,-296160
2017-02-12,0.0015,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,3442,6682,203,6479,6479
2017-02-19,0.0013333333333333333,0.002,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.002,0.0013333333333333333,0.002,0.001,0.001,0.001,0.0016666666666666668,0.003,0.001,0.002,0.002,4830,8062,422,7640,5584
2017-02-26,0.0018,0.004,0.001,0.003,0.003,0.0024000000000000002,0.004,0.001,0.003,0.002,0.0014,0.003,0.001,0.002,0.002,0.0022,0.004,0.001,0.003,0.002,28579,84286,2203,82083,40303
2017-03-05,0.004,0.004,0.004,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.0035,0.004,0.003,0.001,0.001,0.005,0.005,0.005,0.0,0.0,12472,17725,7220,10505,10505
2017-03-12,0.0023333333333333335,0.003,0.001,0.002,0.0,0.004333333333333333,0.005,0.004,0.001,0.0,0.002,0.003,0.001,0.002,0.001,0.004333333333333333,0.005,0.004,0.001,0.0,11895,28586,3100,25486,-24586
2017-03-19,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,5401,16000,100,15900,-15900
2017-03-26,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,28002,35926,20078,15848,15848
2017-04-02,0.0022500000000000003,0.003,0.001,0.002,0.002,0.003,0.003,0.003,0.0,0.0,0.0022500000000000003,0.003,0.001,0.002,0.002,0.00275,0.003,0.002,0.001,0.0,2719,5415,210,5205,-5205
2017-04-09,0.001,0.001,0.001,0.0,0.0,0.002,0.003,0.001,0.002,-0.002,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,-0.001,5042,8122,1962,6160,-6160
2017-04-16,0.00125,0.002,0.001,0.001,-0.001,0.00125,0.002,0.001,0.001,-0.001,0.00125,0.002,0.001,0.001,-0.001,0.00125,0.002,0.001,0.001,-0.001,6227,20000,265,19735,3564
2017-04-23,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,0.0016666666666666668,0.003,0.001,0.002,0.0,511,1020,201,819,-111
2017-04-30,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,10864,20600,1128,19472,19472
2017-05-07,0.0035,0.005,0.001,0.004,0.004,0.0045000000000000005,0.005,0.004,0.001,0.0,0.0032500000000000003,0.004,0.001,0.003,0.003,0.00425,0.005,0.004,0.001,-0.001,13115,24300,5000,19300,13276
2017-05-14,0.0026666666666666666,0.004,0.002,0.002,-0.002,0.0026666666666666666,0.004,0.002,0.002,-0.002,0.0026666666666666666,0.004,0.002,0.002,-0.002,0.0026666666666666666,0.004,0.002,0.002,-0.002,5166,14219,179,14040,-921
2017-05-21,0.0023333333333333335,0.003,0.002,0.001,-0.001,0.0023333333333333335,0.003,0.002,0.001,-0.001,0.0023333333333333335,0.003,0.002,0.001,-0.001,0.0023333333333333335,0.003,0.002,0.001,-0.001,463,1027,120,907,122
2017-05-28,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,731,863,600,263,-263
2017-06-04,0.0015,0.002,0.001,0.001,-0.001,0.00175,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,0.0015,0.002,0.001,0.001,-0.001,10600,30014,1058,28956,8942
2017-06-11,0.0015,0.002,0.001,0.001,0.0,0.0015,0.002,0.001,0.001,0.0,0.001,0.002,0.0,0.002,0.0,0.001,0.002,0.0,0.002,0.0,12223,35085,307,34778,-32082
2017-06-18,0.0015,0.003,0.0,0.003,0.003,0.003,0.003,0.003,0.0,0.0,0.0015,0.003,0.0,0.003,0.003,0.003,0.003,0.003,0.0,0.0,10315,20401,229,20172,-20172
2017-06-25,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,57766,107565,11230,96335,96335
2017-07-02,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,4007,4007,4007,0,0
2017-07-09,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,6550,17114,713,16401,-1110
2017-07-16,0.001,0.002,0.0,0.002,-0.001,0.001,0.002,0.0,0.002,-0.001,0.001,0.002,0.0,0.002,-0.001,0.001,0.002,0.0,0.002,-0.001,5361,10000,281,9719,-9719
2017-07-23,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.00125,0.002,0.001,0.001,0.001,6288,13114,798,12316,4073
2017-07-30,0.0016,0.002,0.001,0.001,-0.001,0.0018,0.002,0.001,0.001,-0.001,0.0016,0.002,0.001,0.001,-0.001,0.0018,0.002,0.001,0.001,-0.001,65334,142316,2000,140316,-102979
2017-08-06,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,730,960,500,460,460
2017-08-13,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0015,0.002,0.001,0.001,0.001,6265,10551,1980,8571,8571
2017-08-20,0.0022500000000000003,0.003,0.002,0.001,0.001,0.0025,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.0022500000000000003,0.003,0.002,0.001,0.001,196506,494681,11400,483281,483281
2017-08-27,0.0032,0.004,0.003,0.001,0.0,0.0036,0.005,0.003,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.005,0.003,0.002,-0.002,20874,80020,492,79528,-16870
2017-09-03,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,957,1705,167,1538,1538
2017-09-10,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,314,425,203,222,-222
2017-09-17,0.0033333333333333335,0.004,0.003,0.001,0.001,0.0036666666666666666,0.004,0.003,0.001,0.001,0.003,0.004,0.002,0.002,0.002,0.0033333333333333335,0.004,0.002,0.002,0.002,37860,80321,1461,78860,-30339
2017-09-24,0.003,0.004,0.002,0.002,-0.002,0.003,0.004,0.002,0.002,-0.002,0.0023333333333333335,0.003,0.002,0.001,0.0,0.0023333333333333335,0.003,0.002,0.001,0.0,20610,57100,1730,55370,-55370
2017-10-01,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,1040,1040,1040,0,0
2017-10-08,0.0022500000000000003,0.003,0.002,0.001,0.0,0.0025,0.003,0.002,0.001,-0.001,0.0022500000000000003,0.003,0.002,0.001,0.0,0.0025,0.003,0.002,0.001,-0.001,5800,20400,500,19900,-299
2017-10-15,0.0025,0.003,0.002,0.001,0.001,0.0035,0.005,0.002,0.003,0.003,0.0025,0.003,0.002,0.001,0.001,0.0035,0.005,0.002,0.003,0.003,100969,201136,802,200334,200334
2017-10-22,0.003,0.004,0.001,0.003,-0.003,0.0036666666666666666,0.005,0.002,0.003,-0.003,0.0023333333333333335,0.004,0.001,0.003,-0.003,0.003,0.005,0.002,0.003,-0.003,134651,217393,25162,192231,192231
2017-10-29,0.0024000000000000002,0.003,0.002,0.001,0.0,0.0026,0.003,0.002,0.001,0.001,0.0022,0.003,0.002,0.001,0.0,0.0024000000000000002,0.003,0.002,0.001,0.001,6400,18410,350,18060,-1956
2017-11-05,0.00275,0.003,0.002,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.0025,0.003,0.002,0.001,0.001,0.00275,0.003,0.002,0.001,0.001,32215,106792,658,106134,-17345
2017-11-12,0.0032,0.005,0.002,0.003,0.002,0.0036,0.005,0.002,0.003,0.002,0.0024000000000000002,0.003,0.001,0.002,-0.002,0.0028,0.005,0.001,0.004,-0.002,182591,857005,1005,856000,10634
2017-11-19,0.0033333333333333335,0.004,0.002,0.002,-0.002,0.004,0.004,0.004,0.0,0.0,0.0033333333333333335,0.004,0.002,0.002,-0.002,0.0033333333333333335,0.004,0.002,0.002,-0.002,5789,10802,2725,8077,-6960
2017-11-26,0.0026,0.003,0.002,0.001,-0.001,0.0032,0.004,0.002,0.002,-0.001,0.002,0.002,0.002,0.0,0.0,0.0026,0.004,0.002,0.002,0.0,35208,75639,1130,74509,-8274
2017-12-03,0.0022,0.003,0.002,0.001,0.0,0.0024000000000000002,0.003,0.002,0.001,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,92182,443658,660,442998,441416
