Date,Validea Market LegendsEtf_Open_average,Validea Market LegendsEtf_Open_max,Validea Market LegendsEtf_Open_min,Validea Market LegendsEtf_Open_volatility,Validea Market LegendsEtf_Open_change,Validea Market LegendsEtf_High_average,Validea Market LegendsEtf_High_max,Validea Market LegendsEtf_High_min,Validea Market LegendsEtf_High_volatility,Validea Market LegendsEtf_High_change,Validea Market LegendsEtf_Low_average,Validea Market LegendsEtf_Low_max,Validea Market LegendsEtf_Low_min,Validea Market LegendsEtf_Low_volatility,Validea Market LegendsEtf_Low_change,Validea Market LegendsEtf_Close_average,Validea Market LegendsEtf_Close_max,Validea Market LegendsEtf_Close_min,Validea Market LegendsEtf_Close_volatility,Validea Market LegendsEtf_Close_change
2016-04-24,22.85,22.85,22.85,0.0,0.0,23.05,23.05,23.05,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2016-05-01,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0
2016-05-08,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2016-05-15,22.65,22.65,22.65,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2016-05-22,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2016-05-29,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2016-06-05,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2016-06-12,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2016-06-19,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2016-06-26,23.49,23.49,23.49,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2016-07-03,23.65,23.65,23.65,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2016-07-10,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2016-07-17,24.19,24.19,24.19,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2016-07-24,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2016-07-31,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2016-08-07,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2016-08-14,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2016-08-21,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2016-08-28,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2016-09-04,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2016-09-11,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2016-09-18,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2016-09-25,24.56,24.56,24.56,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2016-10-02,24.47,24.47,24.47,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2016-10-09,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2016-10-16,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2016-10-23,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2016-10-30,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2016-11-06,24.4,24.4,24.4,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2016-11-13,25.33,25.33,25.33,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2016-11-20,25.77,25.77,25.77,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2016-11-27,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2016-12-04,27.22,27.22,27.22,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2016-12-11,26.67,26.67,26.67,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2016-12-18,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2016-12-25,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2017-01-01,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2017-01-08,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2017-01-15,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2017-01-22,26.54,26.54,26.54,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2017-01-29,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2017-02-05,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2017-02-12,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2017-02-19,26.73,26.73,26.73,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2017-02-26,26.78,26.78,26.78,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2017-03-05,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2017-03-12,26.64,26.64,26.64,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2017-03-19,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2017-03-26,26.95,26.95,26.95,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2017-04-02,26.52,26.52,26.52,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2017-04-09,26.44,26.44,26.44,0.0,0.0,27.75,27.75,27.75,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2017-04-16,26.71,26.71,26.71,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2017-04-23,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2017-04-30,26.74,26.74,26.74,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2017-05-07,26.76,26.76,26.76,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2017-05-14,26.6,26.6,26.6,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2017-05-21,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2017-05-28,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2017-06-04,26.99,26.99,26.99,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2017-06-11,26.57,26.57,26.57,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2017-06-18,26.54,26.54,26.54,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2017-06-25,26.8,26.8,26.8,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2017-07-02,26.49,26.49,26.49,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2017-07-09,26.93,26.93,26.93,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2017-07-16,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2017-07-23,27.03,27.03,27.03,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2017-07-30,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2017-08-06,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2017-08-13,26.3,26.3,26.3,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2017-08-20,26.81,26.81,26.81,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2017-08-27,27.14,27.14,27.14,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2017-09-03,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2017-09-10,27.5,27.5,27.5,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2017-09-17,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2017-09-24,28.21,28.21,28.21,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2017-10-01,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2017-10-08,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2017-10-15,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2017-10-22,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2017-10-29,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2017-11-05,27.99,27.99,27.99,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2017-11-12,28.31,28.31,28.31,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2017-11-19,28.47,28.47,28.47,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2017-11-26,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2017-12-03,28.55,28.55,28.55,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2017-12-10,28.87,28.87,28.87,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2017-12-17,29.21,29.21,29.21,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2017-12-24,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2017-12-31,29.35,29.35,29.35,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.42,29.42,29.42,0.0,0.0
