Date,DISCBStock_Open_average,DISCBStock_Open_max,DISCBStock_Open_min,DISCBStock_Open_volatility,DISCBStock_Open_change,DISCBStock_High_average,DISCBStock_High_max,DISCBStock_High_min,DISCBStock_High_volatility,DISCBStock_High_change,DISCBStock_Low_average,DISCBStock_Low_max,DISCBStock_Low_min,DISCBStock_Low_volatility,DISCBStock_Low_change,DISCBStock_Close_average,DISCBStock_Close_max,DISCBStock_Close_min,DISCBStock_Close_volatility,DISCBStock_Close_change,DISCBStock_Volume_average,DISCBStock_Volume_max,DISCBStock_Volume_min,DISCBStock_Volume_volatility,DISCBStock_Volume_change
2016-01-03,25.766666666666666,26.3,25.38,0.9200000000000017,-0.6799999999999997,25.766666666666666,26.3,25.38,0.9200000000000017,-0.6799999999999997,25.746666666666666,26.3,25.38,0.9200000000000017,-0.740000000000002,25.746666666666666,26.3,25.38,0.9200000000000017,-0.740000000000002,374,640,1,639,159
2016-01-10,26.182000000000002,27.44,25.51,1.9299999999999997,0.3999999999999986,26.182000000000002,27.44,25.51,1.9299999999999997,0.3999999999999986,26.18,27.44,25.51,1.9299999999999997,0.3999999999999986,26.182000000000002,27.44,25.51,1.9299999999999997,0.3999999999999986,245,450,29,421,-273
2016-01-17,26.1175,27.37,25.07,2.3000000000000007,-0.8200000000000003,26.21,27.37,25.07,2.3000000000000007,-0.4499999999999993,26.0825,27.37,25.07,2.3000000000000007,-0.9600000000000009,26.21,27.37,25.07,2.3000000000000007,-0.4499999999999993,3343,13232,0,13232,13231
2016-01-24,27.81,28.18,27.4,0.7800000000000011,-0.7800000000000011,27.866666666666667,28.18,27.4,0.7800000000000011,-0.7800000000000011,27.240000000000002,27.76,26.91,0.8500000000000014,-0.14000000000000057,27.27,27.76,26.91,0.8500000000000014,-0.23000000000000043,352,640,66,574,-284
2016-01-31,28.07,29.72,27.16,2.5599999999999987,2.3900000000000006,28.07,29.72,27.16,2.5599999999999987,2.3900000000000006,28.07,29.72,27.16,2.5599999999999987,2.3900000000000006,28.07,29.72,27.16,2.5599999999999987,2.3900000000000006,16,50,0,50,0
2016-02-07,25.9725,29.15,24.3,4.849999999999998,-4.849999999999998,25.9725,29.15,24.3,4.849999999999998,-4.849999999999998,25.35,27.57,24.3,3.2699999999999996,-3.2699999999999996,25.35,27.57,24.3,3.2699999999999996,-3.2699999999999996,1013,3520,57,3463,123
2016-02-14,25.643333333333334,26.52,24.47,2.0500000000000007,1.4700000000000024,25.776666666666667,26.87,24.47,2.400000000000002,1.5199999999999996,25.643333333333334,26.52,24.47,2.0500000000000007,1.4700000000000024,25.66,26.52,24.47,2.0500000000000007,1.5199999999999996,449,1290,1,1289,1289
2016-02-21,26.933333333333334,27.28,26.75,0.5300000000000011,-0.5300000000000011,26.933333333333334,27.28,26.75,0.5300000000000011,-0.5300000000000011,26.933333333333334,27.28,26.75,0.5300000000000011,-0.5300000000000011,26.933333333333334,27.28,26.75,0.5300000000000011,-0.5300000000000011,20,37,0,37,25
2016-02-28,26.560000000000002,27.92,25.33,2.5900000000000034,2.5900000000000034,26.785,27.92,25.33,2.5900000000000034,2.5900000000000034,26.4775,27.92,25.0,2.9200000000000017,2.9200000000000017,26.7025,27.92,25.0,2.9200000000000017,2.9200000000000017,117,301,1,300,-300
2016-03-06,28.046666666666667,28.39,27.68,0.7100000000000009,-0.39000000000000057,28.05,28.39,27.68,0.7100000000000009,-0.3999999999999986,27.946666666666665,28.39,27.38,1.0100000000000016,-0.6900000000000013,27.95,28.39,27.38,1.0100000000000016,-0.6999999999999993,75,201,11,190,190
