Date,CCL_stock_Open_average,CCL_stock_Open_max,CCL_stock_Open_min,CCL_stock_Open_volatility,CCL_stock_Open_change,CCL_stock_High_average,CCL_stock_High_max,CCL_stock_High_min,CCL_stock_High_volatility,CCL_stock_High_change,CCL_stock_Low_average,CCL_stock_Low_max,CCL_stock_Low_min,CCL_stock_Low_volatility,CCL_stock_Low_change,CCL_stock_Close_average,CCL_stock_Close_max,CCL_stock_Close_min,CCL_stock_Close_volatility,CCL_stock_Close_change,CCL_stock_Volume_average,CCL_stock_Volume_max,CCL_stock_Volume_min,CCL_stock_Volume_volatility,CCL_stock_Volume_change
2016-04-17,50.467999999999996,51.86,49.1,2.759999999999998,-2.759999999999998,50.798,51.97,49.99,1.9799999999999969,-1.9799999999999969,49.562,50.52,48.13,2.3900000000000006,-2.0700000000000003,49.834,50.84,48.51,2.3300000000000054,-2.3300000000000054,4495500,5332788,3253094,2079694,-384037
2016-04-24,49.012,49.21,48.74,0.46999999999999886,0.4099999999999966,49.684,49.79,49.48,0.3100000000000023,0.0899999999999963,48.69,49.1,48.25,0.8500000000000014,-0.4099999999999966,49.124,49.49,48.71,0.7800000000000011,-0.19000000000000483,4107280,5878713,3125701,2753012,2272498
2016-05-01,48.984,49.33,48.42,0.9099999999999966,-0.9099999999999966,49.52,49.93,49.18,0.75,-0.5399999999999991,48.736,49.32,48.16,1.1600000000000037,-1.1600000000000037,49.158,49.53,48.39,1.1400000000000006,-0.3100000000000023,3465159,3738605,3200295,538310,86136
2016-05-08,50.03,50.88,49.13,1.75,1.2600000000000051,50.792,51.29,49.94,1.3500000000000014,1.1600000000000037,49.59,50.51,48.37,2.1400000000000006,0.3500000000000014,50.212,51.05,49.6,1.4499999999999957,-0.14000000000000057,4398080,6062223,3313189,2749034,1219099
2016-05-15,49.918,50.12,49.69,0.4299999999999997,0.21000000000000085,50.278,50.51,50.09,0.4199999999999946,0.13000000000000256,49.656,49.82,49.25,0.5700000000000003,0.14999999999999858,49.966,50.33,49.55,0.7800000000000011,0.03999999999999915,3396471,4432486,2483077,1949409,-1343922
2016-05-22,49.51,50.24,48.18,2.0600000000000023,-2.0600000000000023,49.864,51.05,48.77,2.279999999999994,-1.3500000000000014,48.961999999999996,50.16,47.3,2.8599999999999994,-1.8099999999999952,49.312,50.83,47.59,3.239999999999995,-1.3099999999999952,5185861,10709357,2182745,8526612,3247813
2016-05-29,47.917500000000004,48.6,47.28,1.3200000000000003,-0.6900000000000048,48.325,48.83,48.01,0.8200000000000003,-0.8200000000000003,47.4025,47.7,47.17,0.5300000000000011,-0.30000000000000426,47.9675,48.33,47.74,0.5899999999999963,0.00999999999999801,4350320,6066482,3349392,2717090,-2717090
2016-06-05,47.368,47.69,47.1,0.5899999999999963,0.030000000000001137,47.77,48.34,47.34,1.0,-0.04999999999999716,47.198,47.58,46.83,0.75,0.09000000000000341,47.486,48.03,47.07,0.9600000000000009,0.0799999999999983,3921284,5054502,3046433,2008069,-408109
2016-06-12,46.8,47.47,46.07,1.3999999999999986,0.9699999999999989,47.408,47.86,46.62,1.240000000000002,0.6199999999999974,46.635999999999996,47.41,46.03,1.3799999999999955,1.1199999999999974,47.14,47.81,46.52,1.2899999999999991,1.1700000000000017,4225003,5882280,3061257,2821023,2222143
2016-06-19,48.518,50.0,45.46,4.539999999999999,-4.060000000000002,49.046,50.0,47.19,2.8100000000000023,-2.460000000000001,47.984,49.25,44.96,4.289999999999999,-3.4099999999999966,48.204,49.36,45.65,3.710000000000001,-2.8500000000000014,5396555,10970236,3073636,7896600,5416757
2016-06-26,44.292,45.15,43.66,1.490000000000002,1.0600000000000023,45.008,46.16,44.1,2.059999999999995,1.2100000000000009,43.612,44.65,42.94,1.7100000000000009,1.3099999999999952,44.18,44.86,43.64,1.2199999999999989,1.2199999999999989,9001596,14384206,5651655,8732551,-5241241
2016-07-03,44.0125,44.5,43.5,1.0,0.09000000000000341,44.379999999999995,44.97,43.77,1.1999999999999957,0.5600000000000023,43.6475,44.42,43.06,1.3599999999999994,0.8599999999999994,43.8175,44.52,43.18,1.3400000000000034,0.7700000000000031,5395673,6251890,4181706,2070184,-2070184
2016-07-10,46.2,47.08,44.96,2.1199999999999974,0.8200000000000003,46.672,47.41,45.69,1.7199999999999989,0.10999999999999943,45.732,46.55,44.75,1.7999999999999972,-0.20000000000000284,46.126,46.71,45.32,1.3900000000000006,-0.3100000000000023,4856730,6204287,3609102,2595185,656606
2016-07-17,45.708,45.98,45.43,0.5499999999999972,0.10000000000000142,46.024,46.17,45.88,0.28999999999999915,0.03999999999999915,45.328,45.62,45.02,0.5999999999999943,-0.010000000000005116,45.606,46.02,45.13,0.8900000000000006,0.3200000000000003,3598341,4224480,2986205,1238275,770056
2016-07-24,46.324,46.7,45.91,0.7900000000000063,0.7900000000000063,46.664,46.95,46.48,0.47000000000000597,0.45000000000000284,46.106,46.48,45.9,0.5799999999999983,0.5799999999999983,46.404,46.72,46.17,0.5499999999999972,0.4099999999999966,3124402,3887060,2588667,1298393,922252
2016-07-31,45.972,46.58,45.1,1.4799999999999969,-0.23999999999999488,46.635999999999996,47.12,46.09,1.029999999999994,0.21000000000000085,45.73,46.52,45.08,1.4400000000000048,-0.21000000000000085,46.162,47.05,45.26,1.7899999999999991,0.3399999999999963,3940389,7242682,2566263,4676419,-1727754
2016-08-07,45.882,46.82,45.2,1.6199999999999974,-0.8999999999999986,46.28,47.11,45.45,1.6599999999999966,-0.9299999999999997,45.574,46.41,45.01,1.3999999999999986,-0.5999999999999943,45.786,46.48,45.05,1.4299999999999997,-0.4399999999999977,4661517,7587408,2822964,4764444,600949
2016-08-14,46.372,46.86,45.9,0.9600000000000009,0.5500000000000043,46.726,47.01,46.37,0.6400000000000006,0.3300000000000054,46.106,46.34,45.8,0.5400000000000063,0.28000000000000114,46.624,46.99,46.15,0.8400000000000034,0.480000000000004,3353777,3709434,3012362,697072,-314265
2016-08-21,47.088,47.47,46.54,0.9299999999999997,0.759999999999998,47.516,47.98,46.95,1.029999999999994,0.7099999999999937,46.891999999999996,47.23,46.31,0.9199999999999946,0.5899999999999963,47.256,47.79,46.91,0.8800000000000026,0.19000000000000483,4402782,5564640,2753787,2810853,1595064
2016-08-28,47.217999999999996,48.05,46.69,1.3599999999999994,-0.39000000000000057,47.730000000000004,48.7,47.15,1.5500000000000043,-0.28000000000000114,47.065999999999995,48.01,46.08,1.9299999999999997,-0.9200000000000017,47.496,48.7,46.39,2.3100000000000023,-0.7899999999999991,5428506,12104306,2366147,9738159,9738159
2016-09-04,45.355000000000004,45.88,44.75,1.1300000000000026,-1.1300000000000026,45.605000000000004,46.27,44.85,1.4200000000000017,-1.4200000000000017,44.9975,45.7,44.32,1.3800000000000026,-1.3800000000000026,45.099999999999994,45.87,44.37,1.5,-1.5,5264322,6043101,4629780,1413321,-671649
2016-09-11,45.628,46.48,44.15,2.3299999999999983,2.3299999999999983,46.182,46.64,45.37,1.2700000000000031,1.2700000000000031,45.302,46.1,44.11,1.990000000000002,1.8800000000000026,45.96,46.47,45.22,1.25,1.0300000000000011,6626303,9740713,3509985,6230728,3731244
2016-09-18,46.3,46.53,46.1,0.4299999999999997,0.14999999999999858,46.786,47.54,46.35,1.1899999999999977,0.9099999999999966,45.918,46.37,45.46,0.9099999999999966,0.7299999999999969,46.402,47.26,45.82,1.4399999999999977,1.3599999999999994,5359608,8279882,4370250,3909632,3570559
2016-09-25,48.176,48.59,47.28,1.3100000000000023,0.5899999999999963,48.724,49.23,48.25,0.9799999999999969,0.9799999999999969,47.536,48.46,45.8,2.6600000000000037,2.6600000000000037,48.136,48.82,46.47,2.3500000000000014,2.3500000000000014,6763332,10295593,4481452,5814141,-5814141
2016-10-02,48.778,49.31,48.26,1.0500000000000043,-0.480000000000004,49.184,49.64,48.6,1.0399999999999991,-0.8799999999999955,48.56,49.02,47.74,1.2800000000000011,-1.0,48.734,49.19,47.75,1.4399999999999977,-1.3800000000000026,4291753,5033252,3813043,1220209,694785
2016-10-09,46.948,47.54,46.4,1.1400000000000006,-0.6999999999999957,47.308,47.9,46.91,0.990000000000002,-0.9099999999999966,46.54,47.48,46.11,1.3699999999999974,-1.3699999999999974,46.8,47.51,46.15,1.3599999999999994,-1.3599999999999994,3792990,4540079,3202665,1337414,804825
2016-10-16,46.494,46.82,46.23,0.5900000000000034,0.5900000000000034,46.854,47.26,46.51,0.75,0.37000000000000455,46.266,46.51,45.92,0.5899999999999963,0.509999999999998,46.632,47.2,46.11,1.0900000000000034,0.6000000000000014,3033116,4194060,2535589,1658471,-146508
2016-10-23,46.902,47.48,46.55,0.9299999999999997,0.8399999999999963,47.466,48.86,47.06,1.7999999999999972,1.7299999999999969,46.6,47.06,46.11,0.9500000000000028,0.46999999999999886,47.21,48.45,46.53,1.9200000000000017,1.4500000000000028,3984608,5915030,2823492,3091538,2621915
2016-10-30,48.608,49.09,48.15,0.9400000000000048,-0.5,48.982,49.29,48.66,0.6300000000000026,-0.6000000000000014,48.108,48.33,47.93,0.3999999999999986,-0.3399999999999963,48.43,49.1,48.04,1.0600000000000023,-1.0600000000000023,2953360,4371294,1644917,2726377,-2726377
2016-11-06,49.08,49.72,48.57,1.1499999999999986,1.1499999999999986,49.79,50.23,49.03,1.1999999999999957,1.1299999999999955,48.832,49.5,48.36,1.1400000000000006,1.1400000000000006,49.582,49.92,48.99,0.9299999999999997,0.8299999999999983,3646669,4968123,2428604,2539519,1294195
2016-11-13,50.63,51.14,49.59,1.5499999999999972,1.5499999999999972,51.246,51.65,50.97,0.6799999999999997,0.6700000000000017,50.366,51.03,49.5,1.5300000000000011,1.5300000000000011,51.138,51.5,50.78,0.7199999999999989,0.7199999999999989,3429116,5583686,2278694,3304992,-3304992
2016-11-20,51.6875,52.25,51.02,1.2299999999999969,0.7899999999999991,52.1275,52.59,51.63,0.9600000000000009,0.9600000000000009,51.412499999999994,51.9,50.9,1.0,0.7800000000000011,51.97,52.55,51.26,1.2899999999999991,1.2899999999999991,2975302,3732860,1498895,2233965,-1846335
2016-11-27,51.54,52.39,50.02,2.3699999999999974,-2.0700000000000003,51.940000000000005,53.27,50.63,2.6400000000000006,-1.6400000000000006,50.93,52.2,49.73,2.470000000000006,-1.75,51.394,53.22,49.88,3.3399999999999963,-1.6600000000000037,4691328,5822320,2338277,3484043,3256424
2016-12-04,52.246,53.01,51.32,1.6899999999999977,1.4699999999999989,53.028,53.4,52.39,1.009999999999998,1.009999999999998,52.136,52.78,51.19,1.5900000000000034,1.5900000000000034,52.726,53.34,51.63,1.7100000000000009,1.7100000000000009,3681046,4104130,3136056,968074,-664426
2016-12-11,52.525999999999996,52.76,52.39,0.36999999999999744,-0.02999999999999403,52.884,53.67,52.53,1.1400000000000006,-0.00999999999999801,51.876,52.3,51.4,0.8999999999999986,-0.28000000000000114,52.23,52.96,51.5,1.4600000000000009,-0.6300000000000026,5224505,6992945,3522275,3470670,2427823
2016-12-18,52.11,52.99,50.9,2.0900000000000034,1.730000000000004,52.85,53.25,51.6,1.6499999999999986,1.519999999999996,51.730000000000004,52.35,50.77,1.5799999999999983,1.5799999999999983,52.468,53.09,51.32,1.7700000000000031,1.7100000000000009,4202954,6363612,2351836,4011776,-2688733
2016-12-25,52.535,53.0,52.25,0.75,-0.75,52.7175,53.41,52.37,1.0399999999999991,-1.0399999999999991,52.1,52.64,51.7,0.9399999999999977,-0.9399999999999977,52.22,52.64,51.99,0.6499999999999986,-0.5799999999999983,1804981,2323807,1290504,1033303,1033303
2017-01-01,52.83,53.59,52.23,1.3600000000000065,1.3600000000000065,53.3725,54.06,52.52,1.5399999999999991,1.5399999999999991,52.485,53.14,51.74,1.3999999999999986,1.3999999999999986,53.08,53.71,52.14,1.5700000000000003,1.509999999999998,3578180,4022336,3169837,852499,218602
2017-01-08,53.85,54.29,53.37,0.9200000000000017,0.10000000000000142,54.312,54.87,53.75,1.1199999999999974,-0.20000000000000284,53.528,54.07,53.19,0.8800000000000026,-0.1600000000000037,53.92,54.56,53.46,1.1000000000000014,-0.22999999999999687,2981469,4197139,1940302,2256837,-473465
2017-01-15,53.35,53.6,52.79,0.8100000000000023,0.05000000000000426,53.825,54.14,53.48,0.6600000000000037,0.47000000000000597,52.9575,53.42,52.65,0.7700000000000031,0.28000000000000114,53.36,53.6,53.09,0.509999999999998,0.20999999999999375,2688412,3185992,2163300,1022692,-72026
2017-01-22,55.1,56.94,53.33,3.6099999999999994,3.6099999999999994,55.834,57.79,53.82,3.969999999999999,3.1599999999999966,54.78,56.45,53.03,3.4200000000000017,3.0799999999999983,55.47,56.93,53.77,3.1599999999999966,2.519999999999996,3731441,5702299,2381144,3321155,546608
2017-01-29,55.556000000000004,56.0,55.27,0.7299999999999969,-0.5799999999999983,55.732,56.14,55.46,0.6799999999999997,-0.4200000000000017,55.116,55.52,54.75,0.7700000000000031,-0.3100000000000023,55.416000000000004,55.64,55.28,0.35999999999999943,-0.35999999999999943,2257023,3278992,1514367,1764625,-1705381
2017-02-05,55.566,56.02,55.08,0.9400000000000048,0.9400000000000048,55.961999999999996,56.48,55.58,0.8999999999999986,0.75,55.378,55.88,55.02,0.8599999999999994,0.8599999999999994,55.82,56.31,55.45,0.8599999999999994,0.75,2127025,3283833,1466935,1816898,1143382
2017-02-12,56.258,56.63,55.76,0.8700000000000045,-0.8700000000000045,56.472,56.93,55.8,1.1300000000000026,-1.1300000000000026,55.846000000000004,56.43,55.21,1.2199999999999989,-1.2199999999999989,56.147999999999996,56.48,55.4,1.0799999999999983,-1.0600000000000023,3052473,3954074,2674492,1279582,1266017
2017-02-19,55.8525,56.62,55.37,1.25,0.35999999999999943,56.1975,56.88,55.72,1.1600000000000037,0.04999999999999716,55.355000000000004,55.85,54.75,1.1000000000000014,0.36000000000000654,55.835,56.03,55.5,0.5300000000000011,0.14000000000000057,3592348,4377147,2780345,1596802,806319
2017-02-26,56.327999999999996,56.54,56.11,0.4299999999999997,0.14999999999999858,56.448,56.72,56.13,0.5899999999999963,0.17999999999999972,55.886,56.18,55.52,0.6599999999999966,-0.18999999999999773,56.158,56.57,55.72,0.8500000000000014,-0.3299999999999983,2761821,3478132,1852711,1625421,-225171
2017-03-05,55.89,56.64,55.6,1.0399999999999991,1.0399999999999991,56.244,57.46,55.76,1.7000000000000028,1.5900000000000034,55.638,56.61,55.07,1.5399999999999991,1.5399999999999991,56.042,57.21,55.53,1.6799999999999997,1.4699999999999989,2697025,3720515,2172016,1548499,966014
2017-03-12,57.298,57.75,57.05,0.7000000000000028,0.39000000000000057,57.562,57.96,57.3,0.6600000000000037,0.5399999999999991,57.089999999999996,57.58,56.73,0.8500000000000014,0.519999999999996,57.33,57.64,56.99,0.6499999999999986,0.5300000000000011,2608311,3796630,2170733,1625897,1433980
2017-03-19,58.199999999999996,58.82,57.58,1.240000000000002,1.0600000000000023,58.624,59.12,57.85,1.269999999999996,1.269999999999996,57.83,58.43,57.09,1.3399999999999963,0.8400000000000034,58.192,58.6,57.76,0.8400000000000034,0.8400000000000034,3932467,5536709,1937734,3598975,2594018
2017-03-26,59.196,59.88,58.47,1.4100000000000037,0.7000000000000028,59.444,60.24,58.94,1.3000000000000043,0.3300000000000054,58.705999999999996,59.05,58.06,0.9899999999999949,0.8099999999999952,59.058,59.29,58.87,0.4200000000000017,0.03999999999999915,4804780,7319787,3435229,3884558,-940747
2017-04-02,58.83,59.0,58.63,0.36999999999999744,-0.03999999999999915,59.17,59.36,59.05,0.3100000000000023,0.14000000000000057,58.402,58.55,58.29,0.259999999999998,0.12999999999999545,58.766,59.06,58.61,0.45000000000000284,-0.10999999999999943,4097767,4726445,3356317,1370128,353914
2017-04-09,58.3875,58.8,57.77,1.029999999999994,-1.029999999999994,58.61,58.99,58.27,0.7199999999999989,-0.6499999999999986,57.6775,58.29,57.42,0.8699999999999974,-0.8699999999999974,57.855,58.44,57.47,0.9699999999999989,-0.9699999999999989,3516582,4076237,2888376,1187861,311881
2017-04-16,58.664,59.14,57.71,1.4299999999999997,1.4299999999999997,59.024,59.48,58.5,0.9799999999999969,0.9299999999999997,58.304,58.92,57.39,1.5300000000000011,1.4099999999999966,58.736,59.21,58.37,0.8400000000000034,0.5,3126203,4371522,2193128,2178394,-788954
2017-04-23,60.522,61.61,59.91,1.7000000000000028,1.7000000000000028,60.956,62.5,60.05,2.450000000000003,2.450000000000003,60.358,61.44,59.44,2.0,2.0,60.589999999999996,61.77,59.62,2.1500000000000057,2.1500000000000057,3502986,4847138,2540609,2306529,1663196
2017-04-30,62.688,63.29,61.78,1.509999999999998,1.509999999999998,63.12,63.41,62.8,0.6099999999999994,0.23000000000000398,62.396,62.88,61.59,1.2899999999999991,1.25,62.776,63.02,62.55,0.47000000000000597,0.47000000000000597,2792969,3479782,2236053,1243729,-1243729
2017-05-07,62.532000000000004,62.97,61.88,1.0899999999999963,-1.0899999999999963,62.692,63.24,61.88,1.3599999999999994,-1.269999999999996,62.04,62.84,61.05,1.7900000000000063,-1.5800000000000054,62.254,63.22,61.19,2.030000000000001,-1.5399999999999991,2924854,4573900,2194182,2379718,618892
2017-05-14,61.082,61.58,60.61,0.9699999999999989,0.5499999999999972,61.43,61.82,61.11,0.7100000000000009,0.7100000000000009,60.550000000000004,61.07,59.68,1.3900000000000006,0.3299999999999983,60.88,61.5,59.75,1.75,0.5900000000000034,3069573,3349492,2735639,613853,147778
2017-05-21,62.254,62.87,61.85,1.019999999999996,1.019999999999996,62.592,63.45,62.08,1.3700000000000045,1.2100000000000009,62.066,62.83,61.63,1.1999999999999957,1.1099999999999994,62.424,63.36,61.92,1.4399999999999977,1.3100000000000023,2188778,2475363,1881824,593539,-186065
2017-05-28,64.355,65.9,63.27,2.6300000000000026,2.6300000000000026,65.09,66.48,64.05,2.430000000000007,2.430000000000007,64.1175,65.39,63.25,2.1400000000000006,2.1400000000000006,64.67,65.47,63.74,1.7299999999999969,1.7299999999999969,3611903,5235110,2219405,3015705,3015705
2017-06-04,64.702,65.19,64.2,0.9899999999999949,-0.9899999999999949,64.796,65.28,64.24,1.0400000000000063,-1.0400000000000063,64.028,64.81,62.78,2.030000000000001,-2.030000000000001,64.272,65.06,63.34,1.7199999999999989,-1.7199999999999989,3536473,5103740,3056655,2047085,143471
2017-06-11,64.364,65.45,63.27,2.1799999999999997,2.1799999999999997,64.916,65.67,63.59,2.0799999999999983,2.0799999999999983,64.032,65.09,62.67,2.4200000000000017,2.4200000000000017,64.71000000000001,65.64,63.59,2.049999999999997,2.049999999999997,3137997,3838000,2469202,1368798,768452
2017-06-18,66.044,66.32,65.85,0.46999999999999886,-0.10000000000000853,66.658,67.3,66.37,0.9299999999999926,0.18999999999999773,65.724,65.89,65.59,0.29999999999999716,0.11999999999999034,66.118,66.45,65.69,0.7600000000000051,0.13000000000000966,3759630,6039076,2394471,3644605,1153869
2017-06-25,65.988,66.52,65.71,0.8100000000000023,-0.8100000000000023,66.306,67.06,65.99,1.0700000000000074,-1.0700000000000074,65.444,65.97,65.0,0.9699999999999989,-0.519999999999996,65.574,66.1,65.05,1.0499999999999972,-0.4300000000000068,2868172,3372845,2577700,795145,-773576
2017-07-02,65.6725,65.77,65.59,0.1799999999999926,0.11999999999999034,66.39,66.71,66.03,0.6799999999999926,0.14000000000000057,65.405,65.63,65.22,0.4099999999999966,0.39000000000000057,65.775,66.54,65.25,1.2900000000000063,0.5799999999999983,2621570,3252235,1773373,1478862,1478862
2017-07-09,65.898,66.1,65.5,0.5999999999999943,0.28999999999999204,66.136,66.4,65.82,0.5800000000000125,0.14000000000000057,65.638,65.92,65.07,0.8500000000000085,-0.1600000000000108,65.896,66.17,65.75,0.4200000000000017,-0.09000000000000341,2225337,2815664,1820577,995087,-153869
2017-07-16,66.794,67.21,66.06,1.1499999999999915,1.1499999999999915,67.38,67.8,67.1,0.7000000000000028,0.37000000000000455,66.54599999999999,66.95,65.74,1.210000000000008,1.2000000000000028,67.024,67.58,66.75,0.8299999999999983,-0.01999999999999602,2662885,3059154,2216295,842859,-85821
2017-07-23,67.126,67.62,66.27,1.3500000000000085,-0.8599999999999994,67.292,67.8,66.64,1.1599999999999966,-0.7099999999999937,66.484,67.08,65.91,1.1700000000000017,-0.8599999999999994,66.71600000000001,67.15,66.34,0.8100000000000023,-0.5899999999999892,2622883,3817702,2034431,1783271,-174410
2017-07-30,67.528,68.17,66.95,1.2199999999999989,0.5499999999999972,68.022,68.29,67.53,0.7600000000000051,0.7399999999999949,67.098,67.42,66.63,0.7900000000000063,0.7900000000000063,67.398,67.81,66.78,1.0300000000000011,1.0300000000000011,3463109,4113785,2701681,1412104,-935629
2017-08-06,67.904,68.05,67.59,0.45999999999999375,-0.4399999999999977,68.25800000000001,68.87,67.7,1.1700000000000017,-0.4200000000000017,67.55,67.93,67.09,0.8400000000000034,-0.5999999999999943,67.81,68.16,67.38,0.7800000000000011,-0.519999999999996,3392626,4229864,2126374,2103490,1194014
2017-08-13,68.422,68.9,67.59,1.3100000000000023,-0.6599999999999966,68.72,69.23,67.91,1.3200000000000074,-0.5700000000000074,67.926,68.52,67.2,1.3199999999999932,-0.7599999999999909,68.116,68.87,67.46,1.4100000000000108,-0.5700000000000074,2713406,2871926,2279573,592353,-72901
2017-08-20,68.036,68.38,67.67,0.7099999999999937,0.5799999999999983,68.464,68.69,68.05,0.6400000000000006,0.0,67.814,68.02,67.52,0.5,0.5,68.172,68.5,67.72,0.7800000000000011,-0.3299999999999983,2049032,2501011,1682596,818415,-711658
2017-08-27,68.568,69.82,67.79,2.029999999999987,1.6499999999999915,68.986,69.89,68.21,1.6800000000000068,1.2800000000000011,68.336,69.03,67.5,1.5300000000000011,0.8599999999999994,68.762,69.48,68.11,1.3700000000000045,0.5799999999999983,1969471,3059965,1411753,1648212,-30653
2017-09-03,66.975,68.77,65.75,3.019999999999996,-3.019999999999996,67.3725,68.88,66.05,2.8299999999999983,-2.8299999999999983,65.7175,66.25,65.07,1.1800000000000068,-0.8800000000000097,66.28999999999999,66.97,65.57,1.4000000000000057,-1.4000000000000057,5397981,7022962,3573733,3449229,-936031
2017-09-10,67.566,67.91,66.93,0.9799999999999898,0.3399999999999892,68.21600000000001,69.08,67.34,1.7399999999999949,-0.6899999999999977,67.03999999999999,67.85,65.08,2.769999999999996,-1.7199999999999989,67.786,68.74,65.94,2.799999999999997,-1.710000000000008,5037381,10390474,2302849,8087625,3719248
2017-09-17,65.022,65.5,64.5,1.0,-1.0,65.308,66.09,64.64,1.4500000000000028,-1.4500000000000028,64.31400000000001,64.93,63.86,1.0700000000000074,-1.0700000000000074,64.734,65.22,64.33,0.8900000000000006,-0.8599999999999994,4026104,4926232,3513512,1412720,-1412720
