Date,SINA_stock_Open_average,SINA_stock_Open_max,SINA_stock_Open_min,SINA_stock_Open_volatility,SINA_stock_Open_change,SINA_stock_High_average,SINA_stock_High_max,SINA_stock_High_min,SINA_stock_High_volatility,SINA_stock_High_change,SINA_stock_Low_average,SINA_stock_Low_max,SINA_stock_Low_min,SINA_stock_Low_volatility,SINA_stock_Low_change,SINA_stock_Close_average,SINA_stock_Close_max,SINA_stock_Close_min,SINA_stock_Close_volatility,SINA_stock_Close_change,SINA_stock_Volume_average,SINA_stock_Volume_max,SINA_stock_Volume_min,SINA_stock_Volume_volatility,SINA_stock_Volume_change
2016-03-13,47.0,48.0,46.34,1.6599999999999966,0.990000000000002,47.63,48.25,46.95,1.2999999999999972,0.6900000000000048,46.374,47.23,46.0,1.2299999999999969,0.8699999999999974,47.198,47.86,46.65,1.2100000000000009,1.0300000000000011,475752,549425,422672,126753,-116551
2016-03-20,47.7975,48.84,46.67,2.1700000000000017,-1.2899999999999991,48.6425,49.38,47.35,2.030000000000001,-1.490000000000002,47.0325,47.78,46.03,1.75,-1.75,47.66,48.85,46.76,2.0900000000000034,-1.1899999999999977,486411,671480,374586,296894,102053
2016-03-27,47.056,47.37,46.47,0.8999999999999986,0.44999999999999574,47.55,48.11,47.07,1.0399999999999991,0.4299999999999997,46.562,47.22,45.86,1.3599999999999994,0.75,47.174,47.44,46.57,0.8699999999999974,0.8699999999999974,327250,474111,184128,289983,66058
2016-04-03,48.344,49.74,47.4,2.3400000000000034,2.3400000000000034,49.242000000000004,50.0,48.38,1.6199999999999974,1.6199999999999974,47.908,49.14,46.99,2.1499999999999986,2.1499999999999986,48.808,49.8,47.47,2.3299999999999983,1.0100000000000051,622126,808835,400514,408321,-98966
2016-04-10,50.132,50.8,49.21,1.5899999999999963,0.30000000000000426,50.43,51.34,49.61,1.730000000000004,0.17999999999999972,49.414,49.83,48.67,1.1599999999999966,0.75,49.862,50.81,49.09,1.7199999999999989,0.8999999999999986,670510,1063515,449023,614492,62762
2016-04-17,50.016,50.88,49.35,1.5300000000000011,0.9600000000000009,50.77,51.68,49.78,1.8999999999999986,0.8900000000000006,49.432,50.12,48.94,1.1799999999999997,0.5399999999999991,50.194,51.14,49.13,2.009999999999998,0.5200000000000031,671799,1366071,392935,973136,229697
2016-04-24,50.722,51.51,50.3,1.2100000000000009,-0.18999999999999773,51.216,51.8,50.74,1.0599999999999952,-0.25,49.898,50.34,49.5,0.8400000000000034,-0.10000000000000142,50.474000000000004,51.73,50.06,1.6699999999999946,-0.03999999999999915,799080,1039290,455063,584227,-121186
2016-05-01,50.292,51.0,49.74,1.259999999999998,0.759999999999998,50.824,51.67,50.11,1.5600000000000023,1.1499999999999986,49.83,50.63,49.26,1.3700000000000045,0.8999999999999986,50.522,51.26,49.79,1.4699999999999989,1.4699999999999989,653359,771180,556973,214207,128203
2016-05-08,49.442,50.91,48.23,2.6799999999999997,-2.6799999999999997,50.118,51.44,48.38,3.059999999999995,-3.059999999999995,47.458,49.06,44.57,4.490000000000002,-4.210000000000001,48.346,49.83,45.5,4.329999999999998,-3.490000000000002,1561348,2553934,1170520,1383414,1119596
2016-05-15,46.042,46.56,45.57,0.990000000000002,-0.1699999999999946,46.776,47.22,46.29,0.9299999999999997,-0.5799999999999983,45.386,45.82,45.06,0.759999999999998,-0.18999999999999773,45.996,46.79,45.38,1.4099999999999966,-0.8100000000000023,582724,663179,533339,129840,-90116
2016-05-22,48.258,50.58,45.88,4.699999999999996,4.699999999999996,49.598,51.81,46.46,5.350000000000001,5.350000000000001,47.948,50.48,45.43,5.049999999999997,5.049999999999997,49.214,51.12,46.15,4.969999999999999,4.969999999999999,1223881,2070954,510972,1559982,1153875
2016-05-29,53.0175,54.16,51.2,2.9599999999999937,2.1499999999999986,54.1675,54.6,53.69,0.9100000000000037,-0.46000000000000085,52.31,53.36,50.39,2.969999999999999,2.3900000000000006,53.8,54.11,53.52,0.5899999999999963,-0.44999999999999574,1783473,3572134,757057,2815077,-2690830
2016-06-05,53.532000000000004,54.38,52.92,1.4600000000000009,-0.6400000000000006,53.81,54.4,52.92,1.4799999999999969,-1.4799999999999969,52.814,53.38,52.08,1.3000000000000043,-1.1000000000000014,53.308,54.17,52.23,1.9400000000000048,-1.9400000000000048,634459,847019,363946,483073,-282189
2016-06-12,50.73,51.62,49.7,1.9199999999999946,-1.9199999999999946,51.154,52.13,50.12,2.010000000000005,-2.010000000000005,49.9,50.56,49.01,1.5500000000000043,-1.3999999999999986,50.32,51.0,49.27,1.7299999999999969,-1.6399999999999935,725809,957818,584378,373440,-357149
2016-06-19,49.32,49.87,48.56,1.3099999999999952,-1.3099999999999952,50.288,51.5,49.72,1.7800000000000011,0.030000000000001137,48.946000000000005,49.74,48.09,1.6499999999999986,-1.1199999999999974,49.726,51.42,48.98,2.440000000000005,0.35999999999999943,514856,948394,280775,667619,496822
2016-06-26,50.346,51.73,49.06,2.6699999999999946,2.5799999999999983,51.46,52.95,50.16,2.7900000000000063,2.7900000000000063,50.012,51.73,48.26,3.469999999999999,3.469999999999999,50.936,52.29,48.83,3.460000000000001,3.460000000000001,462046,571810,398203,173607,-173607
2016-07-03,51.535,52.73,50.21,2.519999999999996,1.1599999999999966,52.745,53.94,51.63,2.309999999999995,1.3200000000000003,51.0475,52.65,50.16,2.490000000000002,1.4399999999999977,52.01,53.25,50.24,3.009999999999998,1.3100000000000023,620318,737605,501642,235963,149808
2016-07-10,53.51,54.22,52.66,1.5600000000000023,-0.8400000000000034,54.072,55.02,53.38,1.6400000000000006,-0.7100000000000009,52.798,54.13,51.47,2.6600000000000037,-1.740000000000002,53.012,54.24,51.47,2.770000000000003,-2.1200000000000045,701091,988588,555685,432903,419423
2016-07-17,51.706,53.35,50.9,2.450000000000003,2.020000000000003,52.742,55.4,51.62,3.780000000000001,3.6899999999999977,51.296,52.9,50.15,2.75,1.9600000000000009,52.202,55.07,50.46,4.609999999999999,3.6600000000000037,565234,1058890,270796,788094,596981
2016-07-24,54.88,55.0,54.53,0.46999999999999886,-0.37999999999999545,55.22,55.87,54.78,1.0899999999999963,-1.0899999999999963,54.146,54.61,53.64,0.9699999999999989,-0.45000000000000284,54.698,55.07,53.88,1.1899999999999977,-1.1899999999999977,406579,628723,250248,378475,-257062
2016-07-31,54.662,56.0,54.02,1.9799999999999969,1.9799999999999969,55.796,57.97,54.93,3.039999999999999,2.8799999999999955,54.438,55.75,53.86,1.8900000000000006,1.8900000000000006,55.43,57.51,54.4,3.1099999999999994,2.780000000000001,476721,768721,202127,566594,352614
2016-08-07,64.142,69.49,57.5,11.989999999999995,11.989999999999995,67.03,70.62,58.62,12.000000000000007,12.000000000000007,63.622,68.25,57.5,10.75,10.75,66.806,70.54,58.34,12.200000000000003,12.200000000000003,1985011,3921938,948882,2973056,235813
2016-08-14,71.01599999999999,72.33,69.95,2.3799999999999955,0.21999999999999886,71.88199999999999,72.44,71.38,1.0600000000000023,-0.9200000000000017,69.822,70.16,69.29,0.8699999999999903,0.28999999999999204,71.276,72.33,69.99,2.3400000000000034,-1.1799999999999926,1221364,1417814,992982,424832,-129575
2016-08-21,70.868,71.14,70.35,0.7900000000000063,-0.010000000000005116,72.182,74.0,71.12,2.8799999999999955,2.8799999999999955,70.222,71.11,69.5,1.6099999999999994,1.6099999999999994,71.428,73.46,70.69,2.769999999999996,2.769999999999996,1022282,1221914,482073,739841,-18564
2016-08-28,72.048,74.43,69.48,4.950000000000003,4.950000000000003,73.966,77.47,71.81,5.659999999999997,5.390000000000001,70.628,74.43,67.88,6.550000000000011,5.3300000000000125,72.892,76.98,70.56,6.420000000000002,6.420000000000002,2560229,3587283,941649,2645634,1566021
2016-09-04,77.48,78.15,76.55,1.6000000000000085,-0.75,78.9825,80.14,76.98,3.1599999999999966,-3.1599999999999966,76.11,77.3,74.56,2.739999999999995,-2.739999999999995,77.15,79.11,75.12,3.989999999999995,-3.989999999999995,2483082,3158855,1936097,1222758,-1222758
2016-09-11,75.122,76.52,72.84,3.6799999999999926,3.6799999999999926,76.562,77.2,75.63,1.5700000000000074,1.0300000000000011,74.5,76.38,72.76,3.6199999999999903,3.6199999999999903,75.932,77.01,73.96,3.0500000000000114,0.8700000000000045,1457848,1894334,824303,1070031,-1070031
2016-09-18,77.35000000000001,78.1,76.4,1.6999999999999886,-0.3499999999999943,78.17,79.3,77.64,1.6599999999999966,-0.37999999999999545,76.422,77.5,76.05,1.4500000000000028,-0.14000000000000057,77.092,77.9,76.49,1.4100000000000108,-0.3199999999999932,956479,1129249,823358,305891,-242227
2016-09-25,76.772,77.9,75.89,2.010000000000005,0.4000000000000057,77.364,78.22,76.01,2.2099999999999937,0.8999999999999915,74.70400000000001,76.68,72.42,4.260000000000005,1.1899999999999977,76.136,77.73,73.83,3.9000000000000057,-1.9200000000000017,1226603,1904994,714565,1190429,670874
2016-10-02,76.584,79.15,74.26,4.890000000000001,1.9099999999999966,77.994,80.42,76.49,3.930000000000007,0.1700000000000017,75.196,76.48,74.08,2.4000000000000057,-0.15000000000000568,76.624,79.11,74.73,4.3799999999999955,-1.7199999999999989,1711495,2912997,956070,1956927,-543011
2016-10-09,76.056,77.1,75.25,1.8499999999999943,0.9300000000000068,77.498,78.47,75.93,2.539999999999992,-1.0499999999999972,74.77,75.34,73.42,1.9200000000000017,0.060000000000002274,76.264,78.09,75.29,2.799999999999997,-2.799999999999997,1050205,1529356,656207,873149,-525738
2016-10-16,76.702,77.5,75.44,2.0600000000000023,1.0,77.138,77.85,76.01,1.8399999999999892,0.7399999999999949,75.542,76.6,74.08,2.519999999999996,1.6000000000000085,76.762,77.54,75.98,1.5600000000000023,0.3100000000000023,804902,1075353,540255,535098,-438800
2016-10-23,77.684,78.5,76.75,1.75,0.6500000000000057,78.63000000000001,79.4,77.78,1.6200000000000045,-1.6200000000000045,76.592,77.72,75.38,2.3400000000000034,-1.3700000000000045,77.182,77.88,75.44,2.4399999999999977,-2.4399999999999977,791284,1155317,515242,640075,-465415
2016-10-30,71.854,75.47,69.33,6.140000000000001,-6.060000000000002,72.516,75.57,70.11,5.459999999999994,-5.459999999999994,69.83800000000001,71.83,67.7,4.1299999999999955,-3.1799999999999926,70.65,72.64,69.01,3.6299999999999955,-3.1299999999999955,1156303,1408302,754624,653678,-578510
2016-11-06,70.422,71.71,68.56,3.1499999999999915,-1.789999999999992,71.89,72.41,70.26,2.1499999999999915,-2.030000000000001,69.094,71.0,66.64,4.359999999999999,-3.7099999999999937,70.73400000000001,71.78,69.4,2.3799999999999955,-2.0799999999999983,936864,1207676,751587,456089,185223
2016-11-13,67.852,69.43,66.37,3.0600000000000023,-1.4100000000000108,69.22,69.92,68.67,1.25,-1.25,66.47,67.52,64.89,2.6299999999999955,2.2900000000000063,67.452,68.56,64.97,3.5900000000000034,3.230000000000004,1025063,1391410,753301,638109,-369250
2016-11-20,72.7075,76.8,69.37,7.429999999999993,7.429999999999993,75.0275,77.55,70.45,7.099999999999994,7.099999999999994,71.22749999999999,75.97,66.87,9.099999999999994,9.099999999999994,73.8075,77.48,67.29,10.189999999999998,10.189999999999998,2019910,2938693,981293,1957400,-1230321
2016-11-27,77.262,80.2,72.78,7.420000000000002,-4.3700000000000045,78.336,80.63,73.89,6.739999999999995,-6.719999999999999,74.712,78.41,69.82,8.590000000000003,-6.970000000000013,75.622,79.52,70.34,9.179999999999993,-9.179999999999993,3501702,8432588,1890918,6541670,22121
2016-12-04,71.842,73.59,70.93,2.6599999999999966,1.4000000000000057,73.248,74.03,72.26,1.769999999999996,-0.5699999999999932,70.77799999999999,71.8,70.07,1.730000000000004,1.730000000000004,71.976,73.37,70.59,2.780000000000001,-1.210000000000008,1141294,1375404,934684,440720,-440720
2016-12-11,68.812,71.34,66.73,4.609999999999999,-4.609999999999999,69.524,71.34,67.0,4.340000000000003,-4.340000000000003,67.206,68.5,65.25,3.25,-2.530000000000001,67.574,69.04,65.43,3.6099999999999994,-2.8999999999999915,1201134,1756242,844745,911497,-585649
2016-12-18,64.004,65.28,62.48,2.8000000000000043,-2.8000000000000043,64.456,65.36,63.15,2.210000000000001,-2.210000000000001,62.95,63.87,61.82,2.049999999999997,-2.049999999999997,63.494,64.32,62.38,1.9399999999999906,-1.730000000000004,881752,1174830,684120,490710,-490710
2016-12-25,62.6775,63.6,62.21,1.3900000000000006,-0.3999999999999986,63.275,64.0,62.67,1.3299999999999983,-1.1700000000000017,61.55,62.18,60.46,1.7199999999999989,-1.7199999999999989,62.0825,63.39,60.79,2.6000000000000014,-2.6000000000000014,664008,927360,516050,411310,316213
2017-01-01,64.1425,69.18,61.14,8.040000000000006,8.040000000000006,66.35,69.37,62.93,6.440000000000005,6.440000000000005,63.614999999999995,67.07,61.14,5.929999999999993,5.929999999999993,65.41499999999999,68.82,61.87,6.949999999999996,5.220000000000006,969305,1686229,548284,1137945,-53266
2017-01-08,67.48,68.17,67.09,1.0799999999999983,1.0799999999999983,68.27000000000001,68.93,67.65,1.2800000000000011,1.2800000000000011,66.918,67.83,66.4,1.4299999999999926,1.4299999999999926,67.596,68.5,67.12,1.3799999999999955,1.3799999999999955,707364,914379,466532,447847,-7081
2017-01-15,67.725,68.26,67.01,1.25,-0.8800000000000097,68.34,68.61,68.01,0.5999999999999943,0.21999999999999886,66.7825,67.21,66.4,0.8099999999999881,0.7999999999999972,67.5975,67.98,66.87,1.1099999999999994,0.8699999999999903,556971,719964,497638,222326,-218326
2017-01-22,69.446,70.94,67.81,3.1299999999999955,1.7000000000000028,70.312,71.17,68.76,2.4099999999999966,1.3599999999999994,68.866,69.9,67.57,2.3300000000000125,1.5700000000000074,69.694,70.34,68.45,1.8900000000000006,1.289999999999992,399041,688211,224637,463574,-288950
2017-01-29,69.536,70.15,68.47,1.6800000000000068,0.6099999999999994,70.12,70.77,69.42,1.3499999999999943,0.789999999999992,68.33,69.03,67.21,1.8200000000000074,1.7000000000000028,69.402,70.0,68.66,1.3400000000000034,0.4900000000000091,382777,457588,325733,131855,-65436
2017-02-05,72.89,74.67,69.3,5.3700000000000045,5.200000000000003,74.34,75.04,72.08,2.960000000000008,2.960000000000008,72.172,74.02,68.76,5.259999999999991,5.259999999999991,73.756,74.71,71.67,3.039999999999992,3.039999999999992,648860,1000761,547714,453047,-28748
2017-02-12,75.582,76.33,75.0,1.3299999999999983,0.5699999999999932,76.478,77.53,75.43,2.0999999999999943,0.6399999999999864,74.608,76.0,72.74,3.260000000000005,-1.440000000000012,75.88,76.38,74.84,1.539999999999992,0.7800000000000011,716531,953604,421610,531994,531994
2017-02-19,76.22749999999999,79.9,70.7,9.200000000000003,-4.3999999999999915,78.10249999999999,79.9,73.19,6.710000000000008,-6.530000000000001,72.795,77.31,68.67,8.64,-5.0,74.8475,79.56,68.92,10.64,-7.069999999999993,2015918,3685886,1049602,2636284,981727
2017-02-26,70.622,72.09,69.53,2.5600000000000023,-2.5600000000000023,71.016,72.42,70.07,2.3500000000000085,-2.3500000000000085,69.5,70.69,68.81,1.8799999999999955,-1.8799999999999955,69.862,70.84,69.23,1.6099999999999994,-1.6099999999999994,863120,1068730,568162,500568,-396372
2017-03-05,70.14999999999999,71.11,69.1,2.010000000000005,0.9900000000000091,70.756,72.06,69.9,2.1599999999999966,0.18999999999999773,69.024,70.0,68.13,1.8700000000000045,0.5700000000000074,69.904,70.71,69.26,1.4499999999999886,-0.5799999999999983,663480,819843,409266,410577,-293738
2017-03-12,70.794,71.62,69.59,2.030000000000001,2.030000000000001,71.69,72.75,71.0,1.75,1.75,70.184,71.2,69.56,1.6400000000000006,1.6099999999999994,71.154,71.87,70.56,1.3100000000000023,0.9599999999999937,587921,699800,514943,184857,11413
2017-03-19,71.4,72.46,70.37,2.089999999999989,-0.05000000000001137,72.418,74.18,70.66,3.5200000000000102,1.9300000000000068,70.448,71.38,69.66,1.7199999999999989,0.28000000000000114,71.394,73.07,69.88,3.1899999999999977,1.1399999999999864,687982,1070211,320803,749408,291881
2017-03-26,72.57,73.7,72.16,1.5400000000000063,0.05000000000001137,73.564,74.1,73.08,1.019999999999996,0.20000000000000284,71.88,72.36,71.65,0.7099999999999937,0.09999999999999432,72.69200000000001,73.56,72.12,1.4399999999999977,-0.789999999999992,665082,949414,384083,565331,-240071
2017-04-02,71.58800000000001,72.65,70.61,2.0400000000000063,-1.9299999999999926,72.0,73.1,71.1,2.0,-2.0,70.774,72.13,69.88,2.25,-2.25,71.356,72.89,70.6,2.2900000000000063,-2.2900000000000063,649958,917473,312268,605205,212859
2017-04-09,70.09,70.8,69.25,1.5499999999999972,-1.2099999999999937,70.545,71.5,69.85,1.6500000000000057,-1.6500000000000057,69.285,70.58,68.33,2.25,-1.5799999999999983,69.83,71.14,69.05,2.0900000000000034,-2.0900000000000034,1019070,1904262,442009,1462253,-594250
2017-04-16,69.576,70.02,69.24,0.7800000000000011,0.7800000000000011,70.582,72.49,69.69,2.799999999999997,2.739999999999995,69.098,70.02,68.33,1.6899999999999977,0.7800000000000011,70.024,72.11,68.99,3.1200000000000045,2.469999999999999,928525,1330244,273665,1056579,762339
2017-04-23,74.61,76.91,72.85,4.060000000000002,4.060000000000002,75.836,78.19,73.57,4.6200000000000045,3.5900000000000034,74.038,75.86,72.26,3.5999999999999943,3.5999999999999943,75.184,76.86,73.25,3.6099999999999994,3.5600000000000023,969137,1400426,755705,644721,177073
2017-04-30,77.332,77.83,76.63,1.2000000000000028,0.6800000000000068,77.894,78.7,77.49,1.210000000000008,0.46000000000000796,76.41799999999999,76.9,75.91,0.9900000000000091,-0.39000000000000057,77.434,78.28,76.89,1.3900000000000006,0.5799999999999983,579028,950522,411658,538864,99075
2017-05-07,81.416,83.73,77.79,5.939999999999998,5.699999999999989,82.916,84.1,80.4,3.6999999999999886,3.569999999999993,80.556,82.53,77.69,4.840000000000003,4.840000000000003,82.292,83.6,79.87,3.7299999999999898,3.6299999999999955,969067,1390679,722496,668183,-668183
2017-05-14,94.112,103.35,84.0,19.349999999999994,19.349999999999994,98.05,103.4,84.19,19.210000000000008,19.210000000000008,92.544,100.55,82.91,17.64,17.64,96.786,102.11,84.04,18.069999999999993,18.069999999999993,3862374,10652751,1479866,9172885,117803
2017-05-21,94.41799999999999,97.41,92.8,4.609999999999999,-2.0799999999999983,95.874,97.81,93.6,4.210000000000008,-1.1000000000000085,92.47,94.63,91.37,3.259999999999991,-1.7800000000000011,94.282,97.02,92.45,4.569999999999993,-0.8199999999999932,1619086,2146895,1064158,1082737,-264458
2017-05-28,92.7575,95.88,90.59,5.289999999999992,-5.030000000000001,93.325,96.29,91.54,4.75,-4.75,89.8125,92.75,88.26,4.489999999999995,-4.489999999999995,90.7575,93.51,89.05,4.460000000000008,-4.460000000000008,1916690,2549222,1203364,1345858,264231
2017-06-04,92.464,95.8,89.47,6.329999999999998,-3.3900000000000006,93.88,96.5,90.91,5.590000000000003,-2.980000000000004,88.952,91.21,85.67,5.539999999999992,-5.539999999999992,90.636,93.61,87.65,5.959999999999994,-4.489999999999995,2764141,4541803,1985320,2556483,533224
2017-06-11,86.458,87.88,84.29,3.589999999999989,0.25,88.15599999999999,89.3,86.82,2.480000000000004,-2.269999999999996,85.03,85.89,83.4,2.489999999999995,0.09999999999999432,86.41,87.13,85.9,1.2299999999999898,-1.2199999999999989,1282557,1625632,996196,629436,-629436
2017-06-18,87.834,89.03,85.8,3.230000000000004,1.190000000000012,89.81,92.2,88.8,3.4000000000000057,-0.29999999999999716,87.006,88.61,84.5,4.109999999999999,-0.11999999999999034,88.77,91.93,87.49,4.440000000000012,-0.7800000000000011,1525778,3667303,645079,3022224,-265804
2017-06-25,86.23,88.32,85.13,3.1899999999999977,-3.1899999999999977,87.202,89.0,85.84,3.1599999999999966,-3.1599999999999966,84.344,85.59,83.41,2.180000000000007,-1.9300000000000068,85.74,86.75,84.97,1.7800000000000011,-1.6500000000000057,839400,981172,589204,391968,-391968
2017-07-02,85.55250000000001,86.4,84.53,1.8700000000000045,0.28000000000000114,86.9025,87.88,85.98,1.8999999999999915,1.769999999999996,84.7,85.35,84.12,1.2299999999999898,1.2299999999999898,85.765,86.62,85.14,1.480000000000004,0.7600000000000051,582318,787381,414219,373162,294817
2017-07-09,89.72,93.23,86.71,6.52000000000001,6.52000000000001,91.542,94.48,88.22,6.260000000000005,6.260000000000005,89.41,93.2,86.5,6.700000000000003,6.700000000000003,90.634,93.25,86.89,6.359999999999999,6.359999999999999,893361,1569676,474005,1095671,271860
2017-07-16,93.506,94.72,91.8,2.9200000000000017,-1.4899999999999949,94.476,95.49,93.27,2.219999999999999,-1.9000000000000057,91.728,93.53,90.0,3.530000000000001,0.3199999999999932,92.908,93.94,91.85,2.0900000000000034,0.6099999999999994,862652,1153237,516297,636940,-488414
2017-07-23,93.76,95.12,92.29,2.8299999999999983,-0.3499999999999943,95.078,96.33,94.48,1.8499999999999943,0.5100000000000051,91.964,93.57,89.9,3.6699999999999875,-1.6299999999999955,93.964,94.6,92.36,2.239999999999995,0.2599999999999909,957329,1825697,590007,1235690,-298782
2017-07-30,95.428,96.87,94.37,2.5,2.280000000000001,96.764,98.0,95.16,2.8400000000000034,2.8400000000000034,93.936,95.54,92.37,3.1700000000000017,2.1099999999999994,95.412,96.26,93.97,2.2900000000000063,1.3100000000000023,838829,1053786,674995,378791,326006
2017-08-06,97.84,102.29,93.64,8.650000000000006,-3.6099999999999994,99.678,102.35,96.2,6.1499999999999915,-4.590000000000003,94.764,99.16,91.61,7.549999999999997,-5.549999999999997,98.018,100.33,94.4,5.929999999999993,-5.039999999999992,2003880,2987617,1411097,1576520,-927678
2017-08-13,97.9,98.54,97.22,1.3200000000000074,0.8900000000000006,99.188,99.46,98.82,0.6400000000000006,-0.27000000000001023,96.768,97.5,95.83,1.6700000000000017,-0.75,98.194,98.91,96.75,2.1599999999999966,-0.5099999999999909,811462,1100868,599340,501528,-409602
2017-08-20,101.096,104.17,98.63,5.540000000000006,5.540000000000006,103.358,105.62,100.95,4.670000000000002,3.759999999999991,99.702,102.66,98.18,4.47999999999999,2.0799999999999983,101.712,103.92,99.23,4.689999999999998,1.4500000000000028,960632,1116189,891193,224996,-23045
2017-08-27,99.654,102.35,96.36,5.989999999999995,1.0499999999999972,102.056,107.74,98.81,8.929999999999993,6.3799999999999955,98.176,102.05,96.15,5.8999999999999915,5.730000000000004,100.82,106.66,98.07,8.590000000000003,8.569999999999993,972503,1517589,527715,989874,417396
2017-09-03,107.7425,111.55,104.75,6.799999999999997,6.799999999999997,111.10499999999999,113.88,107.53,6.349999999999994,6.349999999999994,106.91,110.28,103.65,6.6299999999999955,6.6299999999999955,109.35249999999999,112.02,105.84,6.179999999999993,5.319999999999993,1274955,1494087,1067797,426290,-14721
2017-09-10,115.526,116.84,112.0,4.840000000000003,4.810000000000002,117.468,118.85,114.94,3.9099999999999966,3.1899999999999977,114.614,116.25,111.4,4.849999999999994,4.849999999999994,116.25,117.42,113.97,3.450000000000003,2.3599999999999994,1450224,2928781,1015859,1912922,1881532
2017-09-17,116.586,117.78,114.48,3.299999999999997,-3.299999999999997,117.308,118.25,115.94,2.3100000000000023,-2.010000000000005,113.746,114.64,112.23,2.4099999999999966,-0.6299999999999955,115.95400000000001,117.03,115.06,1.9699999999999989,0.6200000000000045,970710,1440002,530306,909696,-909696
2017-09-24,113.908,114.83,112.64,2.1899999999999977,0.8100000000000023,114.992,115.91,114.35,1.5600000000000023,0.6500000000000057,111.882,114.18,109.78,4.400000000000006,4.400000000000006,113.384,114.65,111.57,3.0800000000000125,3.0800000000000125,756640,1109610,573903,535707,-535707
2017-10-01,116.694,119.0,115.35,3.6500000000000057,0.15000000000000568,117.868,119.2,116.26,2.9399999999999977,-1.3399999999999892,115.346,116.38,114.54,1.8399999999999892,0.1699999999999875,116.47,118.67,115.27,3.4000000000000057,-0.5900000000000034,845993,1228362,626951,601411,389821
2017-10-08,114.0,115.9,111.93,3.969999999999999,0.6900000000000119,115.67399999999999,118.1,114.6,3.5,2.469999999999999,112.518,115.28,110.21,5.070000000000007,2.280000000000001,114.242,116.59,111.99,4.6000000000000085,2.8500000000000085,968872,1608297,665833,942464,-474227
