Date,BANC_stock_Open_average,BANC_stock_Open_max,BANC_stock_Open_min,BANC_stock_Open_volatility,BANC_stock_Open_change,BANC_stock_High_average,BANC_stock_High_max,BANC_stock_High_min,BANC_stock_High_volatility,BANC_stock_High_change,BANC_stock_Low_average,BANC_stock_Low_max,BANC_stock_Low_min,BANC_stock_Low_volatility,BANC_stock_Low_change,BANC_stock_Close_average,BANC_stock_Close_max,BANC_stock_Close_min,BANC_stock_Close_volatility,BANC_stock_Close_change,BANC_stock_Volume_average,BANC_stock_Volume_max,BANC_stock_Volume_min,BANC_stock_Volume_volatility,BANC_stock_Volume_change
2016-01-03,14.61,14.82,14.41,0.41000000000000014,0.07000000000000028,14.86,15.11,14.57,0.5399999999999991,-0.02999999999999936,14.364,14.71,14.07,0.6400000000000006,-0.14000000000000057,14.602,15.07,14.09,0.9800000000000004,-0.47000000000000064,298731,395550,194662,200888,71974
2016-01-10,14.012,14.39,13.34,1.0500000000000007,-0.7599999999999998,14.214,14.5,13.64,0.8599999999999994,-0.8300000000000001,13.778,14.13,13.25,0.8800000000000008,-0.8399999999999999,13.918000000000001,14.32,13.48,0.8399999999999999,-0.8300000000000001,272305,329493,171453,158040,-77940
2016-01-17,13.497499999999999,13.67,13.08,0.5899999999999999,0.0,13.7975,14.03,13.66,0.3699999999999992,0.3699999999999992,13.11,13.28,12.89,0.3899999999999988,0.129999999999999,13.557500000000001,13.9,13.24,0.6600000000000001,0.6600000000000001,292659,366682,191926,174756,62004
2016-01-24,14.262,15.04,13.64,1.3999999999999986,1.1399999999999988,14.57,15.98,13.9,2.08,1.2300000000000004,14.028,14.72,13.59,1.1300000000000008,1.0899999999999999,14.226,15.1,13.67,1.4299999999999997,1.4299999999999997,434478,899581,122977,776604,418506
2016-01-31,15.118,15.46,14.83,0.6300000000000008,-0.20999999999999908,15.326,15.46,15.13,0.33000000000000007,-0.16999999999999993,14.794,14.9,14.68,0.22000000000000064,-0.120000000000001,15.108,15.34,14.81,0.5299999999999994,-0.10999999999999943,432568,529760,356062,173698,-101668
2016-02-07,14.622,14.87,14.36,0.5099999999999998,-0.25,14.938,15.12,14.63,0.48999999999999844,0.11999999999999922,14.386,14.62,13.83,0.7899999999999991,0.03999999999999915,14.624,14.84,14.43,0.41000000000000014,0.08000000000000007,307523,345442,200297,145145,13729
2016-02-14,15.06,15.14,14.99,0.15000000000000036,0.11999999999999922,15.26,15.35,15.12,0.23000000000000043,0.23000000000000043,14.9125,15.11,14.63,0.47999999999999865,0.47999999999999865,15.0875,15.15,15.0,0.15000000000000036,0.08000000000000007,271391,332945,233116,99829,-49561
2016-02-21,15.126,15.47,14.87,0.6000000000000014,0.16000000000000014,15.356,15.72,15.11,0.6100000000000012,0.3800000000000008,14.988,15.37,14.8,0.5699999999999985,0.5099999999999998,15.192,15.57,14.87,0.7000000000000011,0.7000000000000011,247693,301966,165487,136479,32438
2016-02-28,15.27,15.9,14.46,1.4399999999999995,-0.5800000000000001,15.574,16.07,15.0,1.0700000000000003,-0.6400000000000006,15.132,15.7,14.44,1.2599999999999998,-0.5899999999999999,15.376,15.92,14.83,1.0899999999999999,-0.3000000000000007,1735250,6224907,419149,5805758,564862
2016-03-06,15.292,15.47,15.0,0.47000000000000064,0.40000000000000036,15.704,16.22,15.5,0.7199999999999989,0.6499999999999986,15.132,15.26,14.93,0.33000000000000007,0.2400000000000002,15.484,16.04,15.12,0.9199999999999999,0.5899999999999999,709000,1087153,507751,579402,381310
2016-03-13,15.9,16.17,15.68,0.490000000000002,0.16000000000000014,16.134,16.29,16.0,0.28999999999999915,0.11999999999999744,15.744,16.0,15.51,0.4900000000000002,0.11999999999999922,15.964,16.25,15.7,0.5500000000000007,0.25,429598,727306,318438,408868,393186
2016-03-20,16.225,16.36,16.07,0.28999999999999915,-0.14999999999999858,16.4025,16.49,16.21,0.2799999999999976,-0.259999999999998,16.0225,16.17,15.77,0.40000000000000213,-0.28999999999999915,16.2775,16.45,16.1,0.34999999999999787,-0.259999999999998,356284,548752,262653,286099,-56006
