Date,BASIStock_Open_average,BASIStock_Open_max,BASIStock_Open_min,BASIStock_Open_volatility,BASIStock_Open_change,BASIStock_High_average,BASIStock_High_max,BASIStock_High_min,BASIStock_High_volatility,BASIStock_High_change,BASIStock_Low_average,BASIStock_Low_max,BASIStock_Low_min,BASIStock_Low_volatility,BASIStock_Low_change,BASIStock_Close_average,BASIStock_Close_max,BASIStock_Close_min,BASIStock_Close_volatility,BASIStock_Close_change,BASIStock_Volume_average,BASIStock_Volume_max,BASIStock_Volume_min,BASIStock_Volume_volatility,BASIStock_Volume_change
2016-01-03,1.474,1.54,1.45,0.09000000000000008,-0.09000000000000008,1.492,1.54,1.46,0.08000000000000007,-0.050000000000000044,1.458,1.54,1.4,0.14000000000000012,-0.09000000000000008,1.466,1.54,1.44,0.10000000000000009,-0.09000000000000008,6350,22631,23,22608,2162
2016-01-10,1.428,1.45,1.35,0.09999999999999987,-0.09999999999999987,1.48,1.53,1.44,0.09000000000000008,0.08000000000000007,1.41,1.45,1.35,0.09999999999999987,-0.09999999999999987,1.432,1.52,1.36,0.15999999999999992,-0.08999999999999986,2499,4869,1115,3754,-390
2016-01-17,1.405,1.52,1.34,0.17999999999999994,0.1200000000000001,1.44,1.52,1.38,0.14000000000000012,0.09000000000000008,1.3525,1.4,1.32,0.07999999999999985,0.04999999999999982,1.3575,1.41,1.32,0.08999999999999986,0.05999999999999983,3603,4905,814,4091,-3940
2016-01-24,1.544,1.6,1.5,0.10000000000000009,0.050000000000000044,1.568,1.69,1.51,0.17999999999999994,0.11999999999999988,1.534,1.58,1.5,0.08000000000000007,0.040000000000000036,1.538,1.58,1.5,0.08000000000000007,0.040000000000000036,5146,9071,2482,6589,-95
2016-01-31,1.552,1.6,1.5,0.10000000000000009,-0.050000000000000044,1.564,1.6,1.5,0.10000000000000009,-0.010000000000000009,1.518,1.6,1.41,0.19000000000000017,-0.19000000000000017,1.528,1.6,1.41,0.19000000000000017,-0.19000000000000017,1000,1888,57,1831,-46
2016-02-07,1.454,1.5,1.4,0.10000000000000009,-0.06000000000000005,1.476,1.58,1.4,0.18000000000000016,-0.06000000000000005,1.392,1.49,1.27,0.21999999999999997,-0.030000000000000027,1.4,1.49,1.27,0.21999999999999997,-0.040000000000000036,2085,6400,8,6392,5509
2016-02-14,1.2125,1.4,1.11,0.2899999999999998,-0.2899999999999998,1.2149999999999999,1.4,1.12,0.2799999999999998,-0.2799999999999998,1.1025,1.15,1.05,0.09999999999999987,-0.039999999999999813,1.1600000000000001,1.2,1.12,0.07999999999999985,-0.07999999999999985,3281,6446,177,6269,-5444
2016-02-21,1.104,1.19,1.02,0.16999999999999993,0.1499999999999999,1.16,1.2,1.11,0.08999999999999986,0.08999999999999986,1.046,1.1,1.0,0.10000000000000009,0.09000000000000008,1.11,1.19,1.04,0.1499999999999999,0.0,6110,12915,21,12894,-1225
2016-02-28,1.29,1.4,1.2,0.19999999999999996,0.19999999999999996,1.326,1.4,1.26,0.1399999999999999,0.09999999999999987,1.208,1.32,1.13,0.19000000000000017,0.08000000000000007,1.276,1.32,1.21,0.1100000000000001,0.08000000000000007,4887,17859,589,17270,-17270
2016-03-06,1.226,1.3,1.2,0.10000000000000009,-0.020000000000000018,1.3379999999999999,1.4,1.22,0.17999999999999994,-0.1299999999999999,1.16,1.21,1.07,0.1399999999999999,-0.050000000000000044,1.194,1.26,1.08,0.17999999999999994,-0.1399999999999999,14071,28403,4931,23472,11241
2016-03-13,1.18,1.4,1.06,0.33999999999999986,0.10999999999999988,1.306,1.4,1.16,0.24,0.20000000000000018,1.096,1.19,1.02,0.16999999999999993,0.1499999999999999,1.204,1.36,1.09,0.27,0.06999999999999984,23794,76502,5041,71461,71461
2016-03-20,1.1675,1.21,1.11,0.09999999999999987,0.020000000000000018,1.1949999999999998,1.22,1.16,0.06000000000000005,0.020000000000000018,1.145,1.21,1.07,0.1399999999999999,0.020000000000000018,1.175,1.22,1.08,0.1399999999999999,0.020000000000000018,2271,7589,2,7587,692
2016-03-27,1.17,1.22,1.1,0.11999999999999988,0.09999999999999987,1.202,1.22,1.17,0.050000000000000044,-0.010000000000000009,1.134,1.2,1.1,0.09999999999999987,0.09999999999999987,1.142,1.2,1.1,0.09999999999999987,0.09999999999999987,2808,4467,1613,2854,-2177
2016-04-03,1.134,1.2,1.07,0.1299999999999999,0.030000000000000027,1.18,1.25,1.07,0.17999999999999994,0.030000000000000027,1.09,1.15,1.07,0.07999999999999985,-0.06999999999999984,1.094,1.15,1.07,0.07999999999999985,-0.06999999999999984,6598,12349,794,11555,3504
2016-04-10,1.078,1.1,1.07,0.030000000000000027,0.030000000000000027,1.084,1.1,1.07,0.030000000000000027,0.030000000000000027,1.054,1.07,1.03,0.040000000000000036,-0.040000000000000036,1.062,1.1,1.03,0.07000000000000006,-0.040000000000000036,1725,4370,751,3619,3540
2016-04-17,1.048,1.08,1.02,0.06000000000000005,-0.06000000000000005,1.062,1.1,1.05,0.050000000000000044,-0.040000000000000036,1.03,1.04,1.02,0.020000000000000018,-0.020000000000000018,1.04,1.05,1.03,0.020000000000000018,-0.010000000000000009,4692,11454,376,11078,252
2016-04-24,1.02,1.02,1.02,0.0,0.0,1.06,1.07,1.05,0.020000000000000018,-0.020000000000000018,1.02,1.02,1.02,0.0,0.0,1.042,1.07,1.02,0.050000000000000044,-0.030000000000000027,1031,3100,102,2998,-810
2016-05-01,1.02,1.04,1.01,0.030000000000000027,0.030000000000000027,1.02,1.04,1.01,0.030000000000000027,0.030000000000000027,1.01,1.02,1.0,0.020000000000000018,0.0,1.012,1.02,1.01,0.010000000000000009,0.0,2823,6474,106,6368,346
2016-05-08,1.008,1.06,0.95,0.1100000000000001,-0.07000000000000006,1.04,1.06,0.99,0.07000000000000006,-0.040000000000000036,0.962,1.02,0.9,0.12,-0.050000000000000044,0.994,1.06,0.94,0.1200000000000001,-0.050000000000000044,11267,15583,7004,8579,-3978
2016-05-15,0.9440000000000001,1.0,0.92,0.07999999999999996,-0.06999999999999995,0.96,1.05,0.92,0.13,-0.12,0.924,0.95,0.9,0.04999999999999993,0.030000000000000027,0.94,0.95,0.92,0.029999999999999916,-0.019999999999999907,1127,3179,105,3074,-2983
2016-05-22,0.966,1.03,0.92,0.10999999999999999,0.029999999999999916,1.006,1.05,0.93,0.12,-0.07000000000000006,0.9600000000000001,1.03,0.92,0.10999999999999999,0.0,0.97,1.03,0.92,0.10999999999999999,0.019999999999999907,2492,6747,0,6747,1951
2016-05-29,0.97,1.01,0.92,0.08999999999999997,0.07000000000000006,0.9875,1.01,0.94,0.07000000000000006,0.07000000000000006,0.97,1.01,0.92,0.08999999999999997,0.07000000000000006,0.975,1.01,0.94,0.07000000000000006,0.07000000000000006,273,775,0,775,775
2016-06-05,1.002,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.006,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.002,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.004,1.01,1.0,0.010000000000000009,-0.010000000000000009,2369,3351,300,3051,-9
2016-06-12,1.025,1.05,1.01,0.040000000000000036,0.040000000000000036,1.025,1.05,1.01,0.040000000000000036,0.040000000000000036,1.0225,1.05,1.01,0.040000000000000036,0.040000000000000036,1.0225,1.05,1.01,0.040000000000000036,0.040000000000000036,1027,2655,0,2655,-1230
