Date,Global X MSCI ArgentinaEtf_Open_average,Global X MSCI ArgentinaEtf_Open_max,Global X MSCI ArgentinaEtf_Open_min,Global X MSCI ArgentinaEtf_Open_volatility,Global X MSCI ArgentinaEtf_Open_change,Global X MSCI ArgentinaEtf_High_average,Global X MSCI ArgentinaEtf_High_max,Global X MSCI ArgentinaEtf_High_min,Global X MSCI ArgentinaEtf_High_volatility,Global X MSCI ArgentinaEtf_High_change,Global X MSCI ArgentinaEtf_Low_average,Global X MSCI ArgentinaEtf_Low_max,Global X MSCI ArgentinaEtf_Low_min,Global X MSCI ArgentinaEtf_Low_volatility,Global X MSCI ArgentinaEtf_Low_change,Global X MSCI ArgentinaEtf_Close_average,Global X MSCI ArgentinaEtf_Close_max,Global X MSCI ArgentinaEtf_Close_min,Global X MSCI ArgentinaEtf_Close_volatility,Global X MSCI ArgentinaEtf_Close_change
2016-05-22,20.86,20.86,20.86,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2016-05-29,21.18,21.18,21.18,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2016-06-05,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2016-06-12,21.62,21.62,21.62,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2016-06-19,21.35,21.35,21.35,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2016-06-26,22.4,22.4,22.4,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2016-07-03,22.29,22.29,22.29,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2016-07-10,23.18,23.18,23.18,0.0,0.0,23.18,23.18,23.18,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2016-07-17,22.71,22.71,22.71,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2016-07-24,22.26,22.26,22.26,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2016-07-31,22.68,22.68,22.68,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.87,22.87,22.87,0.0,0.0
2016-08-07,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2016-08-14,23.02,23.02,23.02,0.0,0.0,23.06,23.06,23.06,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2016-08-21,22.99,22.99,22.99,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2016-08-28,22.83,22.83,22.83,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.8,22.8,22.8,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2016-09-04,22.99,22.99,22.99,0.0,0.0,22.99,22.99,22.99,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2016-09-11,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2016-09-18,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2016-09-25,23.68,23.68,23.68,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2016-10-02,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2016-10-09,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2016-10-16,24.25,24.25,24.25,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2016-10-23,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2016-10-30,22.94,22.94,22.94,0.0,0.0,23.41,23.41,23.41,0.0,0.0,22.94,22.94,22.94,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2016-11-06,22.68,22.68,22.68,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2016-11-13,22.63,22.63,22.63,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2016-11-20,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2016-11-27,22.8,22.8,22.8,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2016-12-04,23.13,23.13,23.13,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2016-12-11,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2016-12-18,22.57,22.57,22.57,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.58,22.58,22.58,0.0,0.0
2016-12-25,22.93,22.93,22.93,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2017-01-01,23.99,23.99,23.99,0.0,0.0,24.36,24.36,24.36,0.0,0.0,23.94,23.94,23.94,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2017-01-08,24.92,24.92,24.92,0.0,0.0,25.19,25.19,25.19,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2017-01-15,25.2,25.2,25.2,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2017-01-22,25.89,25.89,25.89,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2017-01-29,26.42,26.42,26.42,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2017-02-05,26.73,26.73,26.73,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2017-02-12,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2017-02-19,26.56,26.56,26.56,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2017-02-26,26.35,26.35,26.35,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2017-03-05,26.45,26.45,26.45,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2017-03-12,27.59,27.59,27.59,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2017-03-19,27.42,27.42,27.42,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2017-03-26,28.28,28.28,28.28,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2017-04-02,28.83,28.83,28.83,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2017-04-09,28.84,28.84,28.84,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2017-04-16,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2017-04-23,28.69,28.69,28.69,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2017-04-30,29.15,29.15,29.15,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2017-05-07,30.25,30.25,30.25,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2017-05-14,29.73,29.73,29.73,0.0,0.0,30.24,30.24,30.24,0.0,0.0,29.73,29.73,29.73,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2017-05-21,30.75,30.75,30.75,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2017-05-28,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2017-06-04,30.65,30.65,30.65,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2017-06-11,29.18,29.18,29.18,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2017-06-18,29.6,29.6,29.6,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2017-06-25,29.15,29.15,29.15,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2017-07-02,29.36,29.36,29.36,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2017-07-09,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2017-07-16,29.78,29.78,29.78,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2017-07-23,29.65,29.65,29.65,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2017-07-30,28.87,28.87,28.87,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2017-08-06,27.66,27.66,27.66,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.4,27.4,27.4,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2017-08-13,28.88,28.88,28.88,0.0,0.0,29.16,29.16,29.16,0.0,0.0,28.84,28.84,28.84,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2017-08-20,29.75,29.75,29.75,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2017-08-27,29.91,29.91,29.91,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2017-09-03,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2017-09-10,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2017-09-17,31.35,31.35,31.35,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2017-09-24,31.35,31.35,31.35,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2017-10-01,32.33,32.33,32.33,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2017-10-08,32.03,32.03,32.03,0.0,0.0,32.04,32.04,32.04,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2017-10-15,31.44,31.44,31.44,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2017-10-22,31.97,31.97,31.97,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2017-10-29,32.61,32.61,32.61,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2017-11-05,32.73,32.73,32.73,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2017-11-12,31.82,31.82,31.82,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2017-11-19,32.41,32.41,32.41,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2017-11-26,32.31,32.31,32.31,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2017-12-03,32.93,32.93,32.93,0.0,0.0,33.34,33.34,33.34,0.0,0.0,32.86,32.86,32.86,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2017-12-10,34.82,34.82,34.82,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2017-12-17,35.66,35.66,35.66,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2017-12-24,35.41,35.41,35.41,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2017-12-31,36.52,36.52,36.52,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.49,36.49,36.49,0.0,0.0
