Date,FFNW_stock_Open_average,FFNW_stock_Open_max,FFNW_stock_Open_min,FFNW_stock_Open_volatility,FFNW_stock_Open_change,FFNW_stock_High_average,FFNW_stock_High_max,FFNW_stock_High_min,FFNW_stock_High_volatility,FFNW_stock_High_change,FFNW_stock_Low_average,FFNW_stock_Low_max,FFNW_stock_Low_min,FFNW_stock_Low_volatility,FFNW_stock_Low_change,FFNW_stock_Close_average,FFNW_stock_Close_max,FFNW_stock_Close_min,FFNW_stock_Close_volatility,FFNW_stock_Close_change,FFNW_stock_Volume_average,FFNW_stock_Volume_max,FFNW_stock_Volume_min,FFNW_stock_Volume_volatility,FFNW_stock_Volume_change
2016-04-17,13.394,13.46,13.23,0.23000000000000043,0.16999999999999993,13.462,13.5,13.39,0.10999999999999943,0.10999999999999943,13.342,13.4,13.23,0.16999999999999993,0.16999999999999993,13.424,13.5,13.31,0.1899999999999995,0.1899999999999995,24336,28835,20893,7942,2723
2016-04-24,13.558,13.73,13.48,0.25,0.05999999999999872,13.694,13.74,13.53,0.21000000000000085,0.21000000000000085,13.508,13.6,13.45,0.15000000000000036,0.02000000000000135,13.636,13.71,13.53,0.1800000000000015,0.11000000000000121,15829,25849,5823,20026,-5980
2016-05-01,13.588000000000001,13.72,13.4,0.3200000000000003,0.009999999999999787,13.77,13.89,13.69,0.20000000000000107,0.11999999999999922,13.406,13.55,13.26,0.2900000000000009,-0.2900000000000009,13.612,13.82,13.28,0.5400000000000009,-0.3500000000000014,38364,102771,16146,86625,86625
2016-05-08,13.474,13.68,13.23,0.4499999999999993,0.3899999999999988,13.63,13.72,13.51,0.21000000000000085,0.17999999999999972,13.394,13.55,13.09,0.46000000000000085,0.4299999999999997,13.6,13.7,13.5,0.1999999999999993,0.11999999999999922,58399,91894,20597,71297,-38623
2016-05-15,13.384,13.57,13.12,0.45000000000000107,-0.22000000000000064,13.584,13.73,13.5,0.23000000000000043,0.120000000000001,13.272,13.56,13.07,0.4900000000000002,-0.2400000000000002,13.466,13.72,13.19,0.5300000000000011,0.11000000000000121,31346,51336,12691,38645,7996
2016-05-22,13.578,13.76,13.27,0.4900000000000002,-0.3100000000000005,13.76,13.8,13.7,0.10000000000000142,-0.040000000000000924,13.474,13.6,13.27,0.33000000000000007,-0.14000000000000057,13.693999999999999,13.78,13.58,0.1999999999999993,-0.15000000000000036,31843,70046,5670,64376,-17158
2016-05-29,13.2575,13.48,13.12,0.3600000000000012,-0.3600000000000012,13.337499999999999,13.51,13.27,0.2400000000000002,-0.22000000000000064,13.1425,13.2,13.11,0.08999999999999986,-0.08000000000000007,13.2175,13.28,13.17,0.10999999999999943,-0.05999999999999872,26826,39407,10373,29034,-29034
2016-06-05,13.194,13.27,13.06,0.20999999999999908,-0.1899999999999995,13.36,13.49,13.14,0.34999999999999964,-0.21999999999999886,13.128,13.22,13.01,0.21000000000000085,-0.14000000000000057,13.208,13.31,13.07,0.2400000000000002,-0.2400000000000002,21209,32660,14435,18225,-441
2016-06-12,12.972,13.22,12.72,0.5,-0.09999999999999964,13.082,13.41,12.88,0.5299999999999994,-0.41000000000000014,12.708,12.8,12.62,0.1800000000000015,0.02000000000000135,12.832,12.9,12.74,0.16000000000000014,0.08000000000000007,33534,54955,11000,43955,15869
2016-06-19,12.992,13.15,12.86,0.2900000000000009,0.02000000000000135,13.25,13.4,13.19,0.21000000000000085,0.21000000000000085,12.878,13.01,12.73,0.27999999999999936,-0.129999999999999,13.052,13.25,12.92,0.33000000000000007,0.09999999999999964,194266,843738,20971,822767,809922
2016-06-26,12.974,13.26,12.76,0.5,0.25,13.132,13.36,12.93,0.4299999999999997,0.34999999999999964,12.816,13.05,12.58,0.47000000000000064,0.47000000000000064,13.014,13.28,12.68,0.5999999999999996,0.5099999999999998,36194,67424,13117,54307,-54307
2016-07-03,13.0875,13.2,12.88,0.3199999999999985,0.3199999999999985,13.2425,13.45,13.09,0.35999999999999943,0.35999999999999943,13.0725,13.2,12.88,0.3199999999999985,0.3199999999999985,13.182500000000001,13.39,13.03,0.3600000000000012,0.3600000000000012,18578,26385,13275,13110,-7165
2016-07-10,13.72,13.97,13.44,0.5300000000000011,0.5300000000000011,13.794,13.97,13.55,0.41999999999999993,0.370000000000001,13.629999999999999,13.87,13.41,0.4599999999999991,0.4299999999999997,13.728,13.92,13.49,0.4299999999999997,0.3800000000000008,58887,150540,20097,130443,21669
2016-07-17,13.862,13.92,13.8,0.11999999999999922,0.019999999999999574,13.92,13.96,13.89,0.07000000000000028,0.0600000000000005,13.826,13.88,13.8,0.08000000000000007,0.030000000000001137,13.892,13.95,13.82,0.129999999999999,0.09999999999999964,43992,72421,25579,46842,21183
2016-07-24,13.938,13.97,13.88,0.08999999999999986,0.02999999999999936,13.974,14.0,13.95,0.05000000000000071,0.019999999999999574,13.886000000000001,13.9,13.86,0.040000000000000924,-0.009999999999999787,13.94,13.98,13.92,0.0600000000000005,0.05000000000000071,52659,126917,22944,103973,82780
2016-07-31,13.918,13.95,13.89,0.05999999999999872,-0.03999999999999915,13.97,14.0,13.95,0.05000000000000071,0.019999999999999574,13.896,13.92,13.87,0.05000000000000071,-0.02999999999999936,13.94,14.0,13.91,0.08999999999999986,0.03999999999999915,30706,71028,9483,61545,50220
2016-08-07,13.92,13.95,13.85,0.09999999999999964,-0.019999999999999574,13.99,14.02,13.95,0.07000000000000028,-0.019999999999999574,13.804,13.93,13.65,0.27999999999999936,-0.27999999999999936,13.892,13.98,13.74,0.2400000000000002,-0.20999999999999908,32685,57559,17213,40346,-32849
2016-08-14,13.534,13.78,13.35,0.4299999999999997,-0.29999999999999893,13.58,13.89,13.38,0.5099999999999998,-0.41000000000000014,13.318,13.56,13.12,0.4400000000000013,-0.21000000000000085,13.434000000000001,13.63,13.31,0.3200000000000003,-0.21000000000000085,32109,50338,16076,34262,19856
2016-08-21,13.544,13.65,13.42,0.23000000000000043,0.13000000000000078,13.586,13.65,13.56,0.08999999999999986,0.009999999999999787,13.42,13.47,13.35,0.120000000000001,0.09000000000000163,13.544,13.58,13.52,0.0600000000000005,-0.009999999999999787,12273,21151,6420,14731,3073
2016-08-28,13.406,13.52,13.14,0.379999999999999,-0.10999999999999943,13.534,13.59,13.44,0.15000000000000036,0.03999999999999915,13.31,13.46,13.1,0.3600000000000012,-0.049999999999998934,13.406,13.59,13.11,0.4800000000000004,0.11999999999999922,26021,67622,8658,58964,-4973
2016-09-04,13.52,13.6,13.38,0.21999999999999886,-0.21999999999999886,13.5825,13.65,13.45,0.20000000000000107,-0.16999999999999993,13.4825,13.55,13.35,0.20000000000000107,-0.20000000000000107,13.5275,13.6,13.37,0.23000000000000043,-0.22000000000000064,16493,20707,12172,8535,4190
2016-09-11,13.54,13.77,13.35,0.41999999999999993,0.34999999999999964,13.662,13.94,13.43,0.5099999999999998,0.5099999999999998,13.501999999999999,13.7,13.34,0.35999999999999943,0.35999999999999943,13.616,13.87,13.42,0.4499999999999993,0.4399999999999995,30450,83388,11894,71494,62952
2016-09-18,14.006,14.11,13.9,0.20999999999999908,0.16999999999999993,14.062,14.15,13.98,0.16999999999999993,0.15000000000000036,13.94,14.03,13.84,0.1899999999999995,0.1899999999999995,13.996,14.08,13.89,0.1899999999999995,0.1899999999999995,39077,116975,10406,106569,-10530
2016-09-25,14.062,14.18,13.93,0.25,-0.16999999999999993,14.17,14.2,14.1,0.09999999999999964,-0.009999999999999787,13.988,14.05,13.93,0.120000000000001,-0.09999999999999964,14.081999999999999,14.17,13.95,0.22000000000000064,0.13000000000000078,28420,62722,15640,47082,38908
2016-10-02,14.234,14.38,14.11,0.27000000000000135,0.2400000000000002,14.432,14.63,14.24,0.39000000000000057,0.2400000000000002,14.148,14.25,14.06,0.1899999999999995,0.1399999999999988,14.312,14.45,14.16,0.28999999999999915,0.2699999999999996,157025,688048,17279,670769,-8677
2016-10-09,14.442,14.49,14.4,0.08999999999999986,-0.08999999999999986,14.484,14.49,14.46,0.02999999999999936,0.0,14.364,14.48,14.17,0.3100000000000005,-0.2900000000000009,14.406,14.49,14.24,0.25,-0.2400000000000002,122294,495515,23239,472276,-470719
2016-10-16,14.370000000000001,14.5,14.21,0.28999999999999915,0.28999999999999915,14.51,14.74,14.28,0.46000000000000085,0.46000000000000085,14.32,14.5,14.07,0.4299999999999997,0.4299999999999997,14.454,14.61,14.25,0.35999999999999943,0.35999999999999943,26621,33220,15990,17230,-8464
2016-10-23,14.588,14.75,14.5,0.25,0.14000000000000057,14.796,15.05,14.58,0.47000000000000064,0.2900000000000009,14.516,14.6,14.45,0.15000000000000036,0.019999999999999574,14.63,15.0,14.46,0.5399999999999991,0.41999999999999993,20361,44344,7441,36903,28138
2016-10-30,15.082,15.71,14.73,0.9800000000000004,0.10999999999999943,15.408,15.97,14.99,0.9800000000000004,-0.6400000000000006,14.828000000000001,14.96,14.72,0.2400000000000002,-0.08000000000000007,15.124,15.9,14.78,1.120000000000001,-0.9299999999999997,75070,96559,49382,47177,4055
2016-11-06,15.396,15.61,15.13,0.47999999999999865,0.47999999999999865,15.824,16.7,15.48,1.2199999999999989,1.2199999999999989,15.302,15.59,15.01,0.5800000000000001,0.5800000000000001,15.594,16.04,15.38,0.6599999999999984,0.6199999999999992,56009,93183,27697,65486,54107
2016-11-13,16.486,17.0,16.04,0.9600000000000009,0.9600000000000009,17.028,17.55,16.56,0.990000000000002,0.8000000000000007,16.384,16.99,16.04,0.9499999999999993,0.9499999999999993,16.778,17.19,16.48,0.7100000000000009,0.5400000000000027,36585,41634,29395,12239,-6014
2016-11-20,17.3525,17.65,16.97,0.6799999999999997,0.490000000000002,17.6875,17.91,17.43,0.4800000000000004,0.19000000000000128,17.035,17.43,16.55,0.879999999999999,0.5599999999999987,17.4025,17.7,17.07,0.629999999999999,0.259999999999998,54776,90658,22902,67756,-52845
2016-11-27,17.13,17.4,16.92,0.4799999999999969,-0.46999999999999886,17.522,17.77,17.34,0.4299999999999997,-0.2699999999999996,16.772000000000002,16.85,16.69,0.16000000000000014,-0.16000000000000014,17.176,17.5,16.96,0.5399999999999991,0.25,65751,111357,32229,79128,33650
2016-12-04,17.6,18.22,17.37,0.8499999999999979,0.7399999999999984,18.048,18.7,17.5,1.1999999999999993,1.1999999999999993,17.442,18.07,17.1,0.9699999999999989,0.8200000000000003,17.878,18.64,17.4,1.240000000000002,1.240000000000002,49008,62908,34706,28202,-10134
2016-12-11,18.384,18.68,18.19,0.48999999999999844,-0.41999999999999815,18.714,18.98,18.53,0.4499999999999993,-0.40000000000000213,17.964,18.11,17.78,0.3299999999999983,-0.09999999999999787,18.188000000000002,18.35,17.98,0.370000000000001,-0.370000000000001,125123,361204,42565,318639,267329
2016-12-18,18.512,18.92,17.98,0.9400000000000013,0.9400000000000013,18.936,19.46,18.51,0.9499999999999993,0.9499999999999993,18.232,18.68,17.78,0.8999999999999986,0.8999999999999986,18.662,19.0,18.35,0.6499999999999986,0.629999999999999,75159,116442,25545,90897,-25758
2016-12-25,19.71,20.2,19.0,1.1999999999999993,0.6999999999999993,20.275,20.54,20.0,0.5399999999999991,-0.39000000000000057,19.3875,19.58,19.0,0.5799999999999983,0.3999999999999986,19.8975,20.13,19.73,0.3999999999999986,-0.39000000000000057,117709,171748,42898,128850,-50524
2017-01-01,19.63,19.87,19.48,0.39000000000000057,-0.39000000000000057,19.925,20.04,19.85,0.18999999999999773,-0.18999999999999773,19.2925,19.45,19.05,0.3999999999999986,-0.3200000000000003,19.5275,19.7,19.36,0.33999999999999986,-0.28000000000000114,85880,138096,43927,94169,94169
2017-01-08,19.224,19.37,19.05,0.3200000000000003,-0.21000000000000085,19.434,19.66,19.27,0.39000000000000057,0.2699999999999996,18.854,19.09,18.61,0.4800000000000004,0.4800000000000004,19.218,19.34,19.12,0.21999999999999886,0.09999999999999787,47654,67497,24582,42915,-14566
2017-01-15,19.072499999999998,19.22,18.84,0.379999999999999,-0.1999999999999993,19.405,19.74,19.22,0.5199999999999996,0.05000000000000071,18.8025,18.97,18.61,0.35999999999999943,0.2699999999999996,19.0775,19.21,18.89,0.3200000000000003,0.3200000000000003,65710,111592,22170,89422,-59086
2017-01-22,19.323999999999998,19.9,19.06,0.8399999999999999,0.6899999999999977,19.802,21.01,19.29,1.7200000000000024,1.7200000000000024,18.914,19.33,18.5,0.8299999999999983,0.5799999999999983,19.62,20.92,18.94,1.9800000000000004,1.9800000000000004,36722,75424,21284,54140,53179
2017-01-29,20.688,21.13,20.15,0.9800000000000004,-0.9800000000000004,20.904,21.29,20.5,0.7899999999999991,-0.4399999999999977,20.256,20.51,19.98,0.5300000000000011,-0.39000000000000057,20.556,20.75,20.15,0.6000000000000014,-0.129999999999999,64898,99361,37789,61572,4174
2017-02-05,20.286,20.66,20.0,0.6600000000000001,-0.6600000000000001,20.494,20.85,20.03,0.8200000000000003,-0.8200000000000003,19.886,20.34,19.59,0.75,-0.1700000000000017,20.132,20.45,19.88,0.5700000000000003,-0.5700000000000003,64096,126541,27772,98769,50312
2017-02-12,20.18,20.56,19.66,0.8999999999999986,0.5599999999999987,20.445999999999998,20.57,20.2,0.370000000000001,0.370000000000001,19.974,20.23,19.66,0.5700000000000003,0.4499999999999993,20.358,20.55,20.03,0.5199999999999996,0.5,64951,92428,44844,47584,9599
2017-02-19,20.5925,20.71,20.46,0.25,0.16000000000000014,20.795,20.95,20.64,0.3099999999999987,0.3099999999999987,20.445,20.49,20.35,0.13999999999999702,0.13999999999999702,20.64,20.76,20.51,0.25,0.17999999999999972,64798,115408,35410,79998,79998
2017-02-26,20.654,20.8,20.23,0.5700000000000003,-0.5399999999999991,20.848,20.97,20.63,0.33999999999999986,-0.33000000000000185,20.428,20.71,20.19,0.5199999999999996,-0.5,20.52,20.88,20.24,0.6400000000000006,-0.6000000000000014,33217,49081,25364,23717,-21055
2017-03-05,20.064,20.45,19.77,0.6799999999999997,-0.33999999999999986,20.286,20.45,20.19,0.259999999999998,-0.17999999999999972,19.774,19.83,19.69,0.13999999999999702,-0.10999999999999943,19.904,20.07,19.78,0.28999999999999915,-0.11999999999999744,25746,29490,18669,10821,2578
2017-03-12,19.592,19.66,19.47,0.19000000000000128,-0.19000000000000128,19.91,20.17,19.7,0.4700000000000024,-0.4700000000000024,19.464,19.63,19.3,0.3299999999999983,-0.3299999999999983,19.604,19.75,19.4,0.3500000000000014,-0.2700000000000031,35110,76478,16139,60339,49531
2017-03-19,18.528000000000002,19.42,17.87,1.5500000000000007,-1.4200000000000017,18.648,19.46,18.11,1.3500000000000014,-1.3399999999999999,18.094,18.92,17.73,1.1900000000000013,-1.120000000000001,18.162,18.95,17.85,1.0999999999999979,-1.0999999999999979,31988,43425,24371,19054,-16747
2017-03-26,17.742,17.88,17.62,0.259999999999998,-0.07000000000000028,17.988,18.08,17.79,0.28999999999999915,-0.240000000000002,17.605999999999998,17.79,17.38,0.41000000000000014,0.16000000000000014,17.798000000000002,17.97,17.67,0.29999999999999716,-0.129999999999999,26189,47839,16547,31292,25412
2017-04-02,17.21,17.62,16.9,0.7200000000000024,-0.3100000000000023,17.464,17.68,17.23,0.4499999999999993,-0.03999999999999915,17.024,17.31,16.86,0.4499999999999993,0.23000000000000043,17.238,17.51,16.99,0.5200000000000031,0.38000000000000256,31540,48077,21685,26392,-13057
2017-04-09,16.9725,17.29,16.78,0.509999999999998,0.1999999999999993,17.310000000000002,17.55,16.98,0.5700000000000003,-0.4299999999999997,16.785,16.87,16.65,0.22000000000000242,-0.13000000000000256,16.97,17.31,16.75,0.5599999999999987,-0.16000000000000014,18632,25371,12787,12584,-6941
2017-04-16,16.472,16.75,16.1,0.6499999999999986,-0.14000000000000057,16.822,17.01,16.6,0.41000000000000014,-0.2799999999999976,16.102,16.5,15.41,1.0899999999999999,-0.3200000000000003,16.5,16.77,16.14,0.629999999999999,-0.5899999999999999,23683,32022,16020,16002,-11793
2017-04-23,16.348,16.48,16.06,0.4200000000000017,-0.05999999999999872,16.652,16.83,16.45,0.379999999999999,-0.240000000000002,15.950000000000001,16.28,15.61,0.6700000000000017,-0.23000000000000043,16.298,16.64,15.68,0.9600000000000009,-0.9600000000000009,20536,28304,10509,17795,-961
2017-04-30,15.406,16.02,15.02,1.0,-0.34999999999999964,15.638,16.02,15.14,0.879999999999999,-0.0600000000000005,15.056000000000001,15.25,14.83,0.41999999999999993,0.27999999999999936,15.347999999999999,15.78,15.02,0.7599999999999998,0.35999999999999943,32821,46439,20652,25787,-6366
2017-05-07,15.29,15.45,15.25,0.1999999999999993,-0.1999999999999993,15.363999999999999,15.45,15.28,0.16999999999999993,-0.08000000000000007,15.186,15.25,15.08,0.16999999999999993,-0.09999999999999964,15.256,15.27,15.25,0.019999999999999574,-0.019999999999999574,22577,32794,10087,22707,20064
2017-05-14,15.476,16.17,15.25,0.9200000000000017,0.0,15.638,16.17,15.3,0.870000000000001,-0.03999999999999915,15.23,15.26,15.16,0.09999999999999964,-0.019999999999999574,15.292,15.43,15.19,0.2400000000000002,-0.07000000000000028,31557,44807,21175,23632,12935
2017-05-21,15.604000000000001,15.84,15.38,0.4599999999999991,0.34999999999999964,15.898,16.64,15.48,1.1600000000000001,1.1600000000000001,15.512,15.81,15.22,0.5899999999999999,0.5899999999999999,15.682,15.98,15.3,0.6799999999999997,0.6799999999999997,31310,47352,13177,34175,10247
2017-05-28,16.01,16.14,15.93,0.21000000000000085,0.21000000000000085,16.2575,16.7,16.0,0.6999999999999993,0.6999999999999993,15.967500000000001,16.14,15.83,0.3100000000000005,0.25,16.1475,16.39,15.95,0.4400000000000013,0.4400000000000013,29774,48420,13842,34578,16869
2017-06-04,16.122,16.3,15.91,0.39000000000000057,0.05000000000000071,16.412,17.0,16.1,0.8999999999999986,0.6799999999999997,16.03,16.3,15.91,0.39000000000000057,0.39000000000000057,16.258,16.91,15.98,0.9299999999999997,0.9299999999999997,26592,37011,9271,27740,-6333
2017-06-11,17.072,17.2,16.94,0.259999999999998,0.18999999999999773,17.322,17.43,17.14,0.28999999999999915,-0.21999999999999886,16.85,17.06,16.67,0.389999999999997,0.030000000000001137,17.104,17.34,16.8,0.5399999999999991,-0.10999999999999943,27289,58183,15827,42356,36699
2017-06-18,16.498,16.9,16.28,0.6199999999999974,-0.6199999999999974,16.59,17.01,16.28,0.7300000000000004,-0.7300000000000004,16.254,16.6,16.0,0.6000000000000014,-0.6000000000000014,16.314,16.62,16.02,0.6000000000000014,-0.6000000000000014,33130,98947,12692,86255,81042
2017-06-25,16.214,16.35,16.0,0.3500000000000014,0.3299999999999983,16.386,16.47,16.24,0.23000000000000043,0.23000000000000043,16.088,16.13,16.0,0.129999999999999,0.10000000000000142,16.18,16.3,16.11,0.19000000000000128,0.019999999999999574,30043,70200,17940,52260,51026
2017-07-02,16.88,17.34,16.14,1.1999999999999993,1.1999999999999993,17.4975,17.78,16.9,0.8800000000000026,0.6799999999999997,16.7375,17.14,16.14,1.0,1.0,17.1725,17.49,16.77,0.7199999999999989,0.7199999999999989,30089,69762,9670,60092,4566
2017-07-09,17.09,17.42,16.66,0.7600000000000016,-0.7600000000000016,17.114,17.45,16.7,0.75,-0.75,16.748,17.03,16.52,0.5100000000000016,-0.5100000000000016,16.864,17.06,16.63,0.4299999999999997,-0.4299999999999997,19539,21886,14539,7347,404
2017-07-16,16.552,16.78,16.45,0.33000000000000185,0.20000000000000284,16.726,17.02,16.49,0.5300000000000011,0.21999999999999886,16.416,16.48,16.4,0.08000000000000185,-0.08000000000000185,16.544,16.65,16.45,0.1999999999999993,0.019999999999999574,18064,46782,5968,40814,40814
2017-07-23,16.432,16.48,16.4,0.08000000000000185,-0.08000000000000185,16.598,16.84,16.46,0.379999999999999,-0.029999999999997584,16.38,16.4,16.3,0.09999999999999787,0.0,16.419999999999998,16.49,16.37,0.11999999999999744,-0.030000000000001137,21387,40707,14554,26153,-5159
2017-07-30,16.424,16.52,16.34,0.17999999999999972,-0.10000000000000142,16.472,16.56,16.34,0.21999999999999886,-0.1700000000000017,16.32,16.4,16.17,0.22999999999999687,-0.22999999999999687,16.346,16.44,16.2,0.240000000000002,-0.21000000000000085,18539,25317,6542,18775,-15784
2017-08-06,16.082,16.18,16.0,0.17999999999999972,-0.08999999999999986,16.172,16.41,16.07,0.33999999999999986,-0.08999999999999986,16.006,16.02,16.0,0.019999999999999574,-0.019999999999999574,16.05,16.1,16.0,0.10000000000000142,-0.0799999999999983,27898,67907,8022,59885,59885
2017-08-13,16.080000000000002,16.17,16.0,0.1700000000000017,-0.0799999999999983,16.174,16.23,16.14,0.08999999999999986,0.08999999999999986,16.004,16.02,16.0,0.019999999999999574,0.0,16.038,16.07,16.0,0.07000000000000028,-0.04999999999999716,17604,29034,6927,22107,12649
2017-08-20,16.062,16.17,16.0,0.1700000000000017,0.1700000000000017,16.146,16.26,16.02,0.240000000000002,0.240000000000002,16.0,16.0,16.0,0.0,0.0,16.044,16.17,16.0,0.1700000000000017,0.0,15934,21343,10288,11055,-4954
2017-08-27,15.998,16.06,15.93,0.129999999999999,-0.129999999999999,16.099999999999998,16.15,16.04,0.10999999999999943,-0.07000000000000028,15.966,16.0,15.9,0.09999999999999964,-0.07000000000000028,16.006,16.02,16.0,0.019999999999999574,-0.010000000000001563,21809,38616,12240,26376,26376
2017-09-03,15.985,16.0,15.96,0.03999999999999915,-0.019999999999999574,16.04,16.11,16.0,0.10999999999999943,0.08999999999999986,15.9375,15.95,15.91,0.03999999999999915,0.02999999999999936,15.9675,15.99,15.94,0.05000000000000071,-0.05000000000000071,80263,215612,15094,200518,-33429
2017-09-10,16.102,16.24,16.06,0.17999999999999972,0.010000000000001563,16.24,16.35,16.14,0.21000000000000085,0.16000000000000014,15.9,16.05,15.67,0.3800000000000008,-0.27999999999999936,16.068,16.25,15.99,0.2599999999999998,0.02000000000000135,31421,74956,10204,64752,55224
2017-09-17,16.34,16.57,16.05,0.5199999999999996,0.46000000000000085,16.568,16.7,16.39,0.3099999999999987,0.3099999999999987,16.228,16.51,15.84,0.6700000000000017,0.6700000000000017,16.458,16.64,16.24,0.40000000000000213,0.33000000000000185,16095,31465,7875,23590,-23590
2017-09-24,16.864,17.34,16.49,0.8500000000000014,0.5800000000000018,17.224,17.72,16.66,1.0599999999999987,0.33999999999999986,16.68,17.23,16.42,0.8099999999999987,0.21999999999999886,16.992,17.61,16.48,1.129999999999999,0.36999999999999744,20016,31964,12279,19685,13608
2017-10-01,17.464,17.73,17.03,0.6999999999999993,0.6999999999999993,17.722,17.9,17.36,0.5399999999999991,0.490000000000002,17.39,17.64,17.03,0.6099999999999994,0.6099999999999994,17.573999999999998,17.77,17.33,0.4400000000000013,0.4400000000000013,17599,27207,10973,16234,-12381
