Date,NATRStock_Open_average,NATRStock_Open_max,NATRStock_Open_min,NATRStock_Open_volatility,NATRStock_Open_change,NATRStock_High_average,NATRStock_High_max,NATRStock_High_min,NATRStock_High_volatility,NATRStock_High_change,NATRStock_Low_average,NATRStock_Low_max,NATRStock_Low_min,NATRStock_Low_volatility,NATRStock_Low_change,NATRStock_Close_average,NATRStock_Close_max,NATRStock_Close_min,NATRStock_Close_volatility,NATRStock_Close_change,NATRStock_Volume_average,NATRStock_Volume_max,NATRStock_Volume_min,NATRStock_Volume_volatility,NATRStock_Volume_change
2016-01-03,9.73,10.02,9.02,1.0,-1.0,9.882,10.3,9.26,1.040000000000001,-0.7599999999999998,9.266,9.73,8.61,1.120000000000001,-0.8100000000000005,9.544,9.99,8.92,1.0700000000000003,-1.0099999999999998,33360,52246,20361,31885,-11836
2016-01-10,9.040000000000001,9.3,8.88,0.41999999999999993,0.0,9.216000000000001,9.32,9.0,0.3200000000000003,-0.3200000000000003,8.870000000000001,8.95,8.8,0.14999999999999858,-0.009999999999999787,9.084,9.27,8.9,0.3699999999999992,-0.3699999999999992,18283,22803,15950,6853,-4259
2016-01-17,8.942499999999999,9.01,8.85,0.16000000000000014,-0.010000000000001563,9.1025,9.23,8.98,0.25,0.1399999999999988,8.7475,8.86,8.65,0.20999999999999908,0.049999999999998934,9.0,9.14,8.84,0.3000000000000007,0.16000000000000014,19956,29175,13471,15704,13342
2016-01-24,8.67,8.97,8.42,0.5500000000000007,-0.5400000000000009,8.814,9.07,8.5,0.5700000000000003,-0.47000000000000064,8.52,8.88,8.11,0.7700000000000014,-0.46000000000000085,8.626,8.88,8.4,0.4800000000000004,-0.3000000000000007,16626,32657,10819,21838,18473
2016-01-31,8.084,8.53,7.73,0.7999999999999989,-0.7999999999999989,8.318,8.53,8.1,0.4299999999999997,-0.29999999999999893,7.854,8.1,7.56,0.54,-0.54,7.882,8.1,7.56,0.54,-0.54,23252,32105,14321,17784,13864
2016-02-07,7.396,7.57,7.15,0.41999999999999993,0.020000000000000462,7.492,7.6,7.36,0.23999999999999932,-0.02999999999999936,7.316,7.46,7.15,0.3099999999999996,0.009999999999999787,7.422,7.51,7.3,0.20999999999999996,0.009999999999999787,36231,87066,9237,77829,7534
2016-02-14,7.862500000000001,8.13,7.57,0.5600000000000005,0.27999999999999936,8.16,8.35,8.06,0.28999999999999915,-0.08999999999999986,7.654999999999999,7.91,7.31,0.6000000000000005,0.2999999999999998,7.9475,8.1,7.87,0.22999999999999954,-0.1999999999999993,14777,16449,11337,5112,-5000
2016-02-21,7.808,8.18,7.52,0.6600000000000001,-0.17999999999999972,8.044,8.4,7.82,0.5800000000000001,0.22000000000000064,7.652,7.97,7.5,0.46999999999999975,0.4500000000000002,7.822,8.17,7.52,0.6500000000000004,0.6500000000000004,11940,17648,7010,10638,3390
2016-02-28,8.482,8.75,8.24,0.5099999999999998,0.5099999999999998,8.79,9.11,8.53,0.5800000000000001,0.14999999999999858,8.408,8.75,8.19,0.5600000000000005,0.5099999999999998,8.634,9.06,8.38,0.6799999999999997,0.6799999999999997,24036,38372,9969,28403,-18722
2016-03-06,9.032,9.11,8.95,0.16000000000000014,-0.05000000000000071,9.334,9.69,9.08,0.6099999999999994,-0.4399999999999995,8.994,9.07,8.9,0.16999999999999993,-0.05000000000000071,9.138,9.41,8.99,0.41999999999999993,-0.16999999999999993,21583,34735,10637,24098,-24098
