Date,AMRCStock_Open_average,AMRCStock_Open_max,AMRCStock_Open_min,AMRCStock_Open_volatility,AMRCStock_Open_change,AMRCStock_High_average,AMRCStock_High_max,AMRCStock_High_min,AMRCStock_High_volatility,AMRCStock_High_change,AMRCStock_Low_average,AMRCStock_Low_max,AMRCStock_Low_min,AMRCStock_Low_volatility,AMRCStock_Low_change,AMRCStock_Close_average,AMRCStock_Close_max,AMRCStock_Close_min,AMRCStock_Close_volatility,AMRCStock_Close_change,AMRCStock_Volume_average,AMRCStock_Volume_max,AMRCStock_Volume_min,AMRCStock_Volume_volatility,AMRCStock_Volume_change
2016-01-03,5.934,6.07,5.72,0.35000000000000053,-0.35000000000000053,6.044,6.23,5.76,0.47000000000000064,-0.40000000000000036,5.7700000000000005,5.94,5.52,0.4200000000000008,-0.3100000000000005,5.874,6.1,5.56,0.54,-0.4500000000000002,72090,124776,44940,79836,-38739
2016-01-10,5.622,5.74,5.54,0.20000000000000018,-0.08000000000000007,5.79,5.82,5.75,0.07000000000000028,-0.05999999999999961,5.5120000000000005,5.58,5.47,0.11000000000000032,-0.08999999999999986,5.644,5.72,5.51,0.20999999999999996,0.04999999999999982,71733,95507,43511,51996,-13522
2016-01-17,5.355,5.53,5.18,0.35000000000000053,-0.1299999999999999,5.535,5.77,5.37,0.39999999999999947,-0.17999999999999972,5.16,5.28,4.97,0.3100000000000005,-0.040000000000000036,5.3425,5.56,5.15,0.40999999999999925,0.15999999999999925,87466,114378,75229,39149,6221
2016-01-24,5.246,5.29,5.22,0.07000000000000028,-0.07000000000000028,5.388,5.45,5.34,0.11000000000000032,0.040000000000000036,5.148,5.22,5.11,0.10999999999999943,0.08999999999999986,5.246,5.45,5.17,0.28000000000000025,0.28000000000000025,42845,55631,32747,22884,5287
2016-01-31,5.152,5.33,5.01,0.3200000000000003,-0.29000000000000004,5.224,5.38,5.1,0.28000000000000025,-0.28000000000000025,5.016,5.28,4.79,0.4900000000000002,-0.4900000000000002,5.064,5.32,4.8,0.5200000000000005,-0.5200000000000005,47147,69367,26773,42594,25565
2016-02-07,4.652,4.75,4.57,0.17999999999999972,-0.17999999999999972,4.732,4.77,4.64,0.1299999999999999,-0.1200000000000001,4.544,4.57,4.5,0.07000000000000028,-0.009999999999999787,4.65,4.75,4.54,0.20999999999999996,-0.16000000000000014,27173,47576,16399,31177,-28156
2016-02-14,4.4925,4.7,4.17,0.5300000000000002,0.09999999999999964,4.6925,4.75,4.56,0.1900000000000004,0.16000000000000014,4.359999999999999,4.6,4.13,0.46999999999999975,0.46999999999999975,4.525,4.7,4.15,0.5499999999999998,0.5499999999999998,87569,147656,27509,120147,-120147
2016-02-21,4.822,5.0,4.7,0.2999999999999998,0.2400000000000002,4.972,5.11,4.85,0.2600000000000007,0.2600000000000007,4.7780000000000005,4.91,4.64,0.27000000000000046,0.16999999999999993,4.872,5.08,4.72,0.3600000000000003,0.33000000000000007,30123,41285,15153,26132,17565
2016-02-28,5.263999999999999,6.09,4.85,1.2400000000000002,-0.20999999999999996,5.584,6.15,5.16,0.9900000000000002,-0.09999999999999964,5.006,5.08,4.85,0.23000000000000043,-0.20999999999999996,5.278,6.04,5.0,1.04,-0.09999999999999964,108752,243703,29041,214662,86281
2016-03-06,4.934,5.09,4.82,0.2699999999999996,-0.03000000000000025,5.044,5.18,4.95,0.22999999999999954,-0.1899999999999995,4.782,4.91,4.74,0.16999999999999993,-0.15000000000000036,4.918,5.15,4.83,0.3200000000000003,-0.23000000000000043,65588,103581,26881,76700,-23822
2016-03-13,4.93,5.06,4.86,0.1999999999999993,0.17999999999999972,5.038,5.1,4.99,0.10999999999999943,0.0,4.852,4.95,4.78,0.16999999999999993,0.16999999999999993,4.958,5.0,4.88,0.1200000000000001,0.0,77769,158718,35641,123077,78554
