Date,AAMCStock_Open_average,AAMCStock_Open_max,AAMCStock_Open_min,AAMCStock_Open_volatility,AAMCStock_Open_change,AAMCStock_High_average,AAMCStock_High_max,AAMCStock_High_min,AAMCStock_High_volatility,AAMCStock_High_change,AAMCStock_Low_average,AAMCStock_Low_max,AAMCStock_Low_min,AAMCStock_Low_volatility,AAMCStock_Low_change,AAMCStock_Close_average,AAMCStock_Close_max,AAMCStock_Close_min,AAMCStock_Close_volatility,AAMCStock_Close_change,AAMCStock_Volume_average,AAMCStock_Volume_max,AAMCStock_Volume_min,AAMCStock_Volume_volatility,AAMCStock_Volume_change
2016-04-10,19.776,20.55,18.42,2.129999999999999,1.2799999999999976,20.586,21.18,20.31,0.870000000000001,-0.7399999999999984,19.006,19.7,18.32,1.379999999999999,1.2799999999999976,19.902,20.23,19.37,0.8599999999999994,-0.23000000000000043,5249,9853,2399,7454,-4560
2016-04-17,19.03,22.0,16.59,5.41,-2.9299999999999997,19.666,22.68,16.59,6.09,-6.09,18.156,20.4,15.8,4.599999999999998,-3.710000000000001,18.626,21.86,15.8,6.059999999999999,-6.059999999999999,1597,2556,347,2209,-2209
2016-04-24,15.406,15.98,14.95,1.0300000000000011,-0.4299999999999997,15.89,16.84,15.4,1.4399999999999995,1.2599999999999998,15.072,15.31,14.95,0.3600000000000012,-0.3000000000000007,15.56,16.75,15.04,1.7100000000000009,1.17,1700,4699,650,4049,3637
2016-05-01,14.778,16.75,12.45,4.300000000000001,-4.300000000000001,15.164,16.75,13.34,3.41,-3.41,13.572000000000001,15.01,12.33,2.6799999999999997,-2.6799999999999997,13.846,15.01,12.65,2.3599999999999994,-2.3599999999999994,2271,3860,1256,2604,366
2016-05-08,13.426,17.2,11.4,5.799999999999999,0.8100000000000005,15.506,19.0,12.97,6.029999999999999,-5.619999999999999,12.39,13.66,11.4,2.26,0.8100000000000005,13.742,17.51,12.2,5.310000000000002,-5.000000000000002,5442,13495,2328,11167,-10386
2016-05-15,13.176,13.79,12.66,1.129999999999999,-0.8999999999999986,13.6,14.32,12.94,1.3800000000000008,-0.9199999999999999,12.604000000000001,12.82,12.4,0.41999999999999993,-0.10999999999999943,12.82,13.32,12.54,0.7800000000000011,0.22000000000000064,3203,4013,2629,1384,158
2016-05-22,15.044,17.04,13.07,3.969999999999999,3.969999999999999,16.266,18.25,14.45,3.8000000000000007,3.75,14.953999999999999,17.04,13.07,3.969999999999999,3.969999999999999,15.784,18.07,13.81,4.26,4.26,5245,6611,4265,2346,-1146
2016-05-29,19.6825,21.8,18.4,3.400000000000002,3.400000000000002,20.8925,22.66,19.08,3.580000000000002,3.580000000000002,19.2,21.8,17.6,4.199999999999999,4.199999999999999,20.564999999999998,22.36,19.08,3.280000000000001,3.280000000000001,5199,8860,3628,5232,-5084
2016-06-05,22.628,25.7,20.26,5.439999999999998,-2.669999999999998,24.22,29.16,20.26,8.899999999999999,-8.899999999999999,21.092,22.88,18.93,3.9499999999999993,-3.9499999999999993,21.72,24.37,18.93,5.440000000000001,-5.440000000000001,6308,9941,3263,6678,-5793
2016-06-12,17.084,18.77,16.25,2.5199999999999996,-1.7899999999999991,17.95,19.5,16.56,2.9400000000000013,0.7300000000000004,16.558,16.98,16.25,0.7300000000000004,0.35999999999999943,17.024,17.95,16.56,1.3900000000000006,1.3200000000000003,3758,10234,1260,8974,6270
2016-06-19,17.25,18.66,15.77,2.8900000000000006,-2.8900000000000006,17.292,18.87,15.77,3.1000000000000014,-3.1000000000000014,16.364,17.61,14.98,2.629999999999999,-2.629999999999999,16.374,17.61,14.98,2.629999999999999,-2.629999999999999,14806,64869,1383,63486,62513
2016-06-26,14.532,14.94,13.72,1.2199999999999989,-0.25,15.108,16.48,14.47,2.01,0.09999999999999964,14.017999999999999,14.6,13.27,1.33,1.33,14.284,14.8,13.5,1.3000000000000007,1.3000000000000007,2529,3954,1002,2952,-2952
2016-07-03,14.0225,14.74,13.68,1.0600000000000005,-0.7699999999999996,14.1475,14.74,13.88,0.8599999999999994,-0.7699999999999996,13.2,13.51,12.68,0.8300000000000001,0.7200000000000006,13.6675,14.03,13.43,0.5999999999999996,-0.5999999999999996,3598,8091,1598,6493,-6493
2016-07-10,14.028,14.47,13.73,0.7400000000000002,0.21999999999999886,14.302,14.66,13.95,0.7100000000000009,-0.3200000000000003,13.566,13.74,13.4,0.33999999999999986,-0.16000000000000014,13.79,13.97,13.53,0.4400000000000013,-0.27000000000000135,2281,3599,1425,2174,-1437
2016-07-17,13.81,14.73,13.06,1.67,0.9700000000000006,14.284,15.05,13.78,1.2700000000000014,1.2700000000000014,13.538,14.34,12.94,1.4000000000000004,0.8599999999999994,13.872,14.85,12.94,1.9100000000000001,1.3499999999999996,2425,3476,1233,2243,58
2016-07-24,13.81,15.17,12.99,2.1799999999999997,-2.1799999999999997,13.87,15.2,12.99,2.209999999999999,-2.209999999999999,13.2,13.72,12.78,0.9400000000000013,-0.9400000000000013,13.25,13.83,12.86,0.9700000000000006,-0.9700000000000006,1959,3082,850,2232,-1555
2016-07-31,12.870000000000001,12.96,12.79,0.1700000000000017,-0.13000000000000078,13.03,13.2,12.84,0.35999999999999943,0.16999999999999993,12.661999999999999,12.83,12.52,0.3100000000000005,0.2900000000000009,12.784,13.11,12.55,0.5599999999999987,0.5599999999999987,1745,2804,594,2210,1134
2016-08-07,13.538,14.5,13.02,1.4800000000000004,-1.3499999999999996,13.632,14.5,13.02,1.4800000000000004,-1.3000000000000007,13.13,13.42,13.02,0.40000000000000036,-0.3200000000000003,13.258,13.77,13.02,0.75,-0.5700000000000003,1196,3645,200,3445,-3215
2016-08-14,13.738,14.05,13.49,0.5600000000000005,0.5600000000000005,13.942,14.32,13.49,0.8300000000000001,0.6099999999999994,13.634,14.04,13.33,0.7099999999999991,0.7099999999999991,13.832,14.1,13.36,0.7400000000000002,0.7400000000000002,1774,3828,382,3446,3446
2016-08-21,13.478,14.25,12.76,1.4900000000000002,-1.4900000000000002,13.576,14.25,13.18,1.0700000000000003,-1.0700000000000003,13.194,13.59,12.69,0.9000000000000004,-0.8000000000000007,13.226,13.59,12.8,0.7899999999999991,-0.7399999999999984,1116,2657,450,2207,1348
2016-08-28,13.61,14.45,12.72,1.7299999999999986,1.7299999999999986,13.996,14.75,13.15,1.5999999999999996,1.299999999999999,13.488,14.13,12.72,1.4100000000000001,1.1999999999999993,13.83,14.45,13.15,1.299999999999999,0.7699999999999996,1746,2407,1140,1267,264
2016-09-04,13.467500000000001,13.74,13.3,0.4399999999999995,-0.33000000000000007,13.745000000000001,13.91,13.58,0.33000000000000007,-0.02999999999999936,13.21,13.41,13.03,0.3800000000000008,0.3100000000000005,13.365,13.58,13.16,0.41999999999999993,0.33999999999999986,1388,1682,740,942,-69
2016-09-11,13.942,14.1,13.78,0.3200000000000003,0.2599999999999998,14.241999999999999,14.32,14.18,0.14000000000000057,-0.08999999999999986,13.836,13.98,13.71,0.2699999999999996,0.11000000000000121,13.846,13.98,13.71,0.2699999999999996,0.11000000000000121,2369,2943,1219,1724,-657
2016-09-18,15.453999999999999,16.83,14.01,2.8199999999999985,2.8199999999999985,15.953999999999999,17.04,14.96,2.0799999999999983,1.8299999999999983,15.341999999999999,16.52,14.01,2.51,2.51,15.783999999999999,16.74,14.77,1.9699999999999989,1.7300000000000022,2296,3184,1263,1921,678
2016-09-25,16.336,16.73,15.44,1.290000000000001,-0.0799999999999983,17.154,18.83,16.18,2.6499999999999986,1.9199999999999982,15.976,16.53,15.29,1.240000000000002,1.240000000000002,16.712,18.5,15.56,2.9399999999999995,2.9399999999999995,2656,4120,1799,2321,-1026
2016-10-02,21.114,22.61,18.07,4.539999999999999,4.539999999999999,23.55,26.25,21.85,4.399999999999999,1.870000000000001,20.6,22.61,18.07,4.539999999999999,4.539999999999999,22.398,25.35,21.18,4.170000000000002,3.400000000000002,3480,4923,2416,2507,1289
2016-10-09,36.894,56.3,25.03,31.269999999999996,15.920000000000002,42.24,59.36,28.04,31.32,12.96,31.74,40.25,24.99,15.260000000000002,6.280000000000001,37.408,49.0,28.04,20.96,6.960000000000001,22172,43403,5383,38020,15359
2016-10-16,35.13,37.85,33.4,4.450000000000003,2.450000000000003,39.11,40.95,36.8,4.150000000000006,1.0,33.91,36.05,32.35,3.6999999999999957,3.6999999999999957,36.17,38.55,33.45,5.099999999999994,5.099999999999994,7072,11895,3770,8125,-8125
2016-10-23,35.0,38.0,32.85,5.149999999999999,-4.700000000000003,35.24,38.0,32.95,5.049999999999997,-4.700000000000003,33.36,36.5,31.85,4.649999999999999,-3.799999999999997,33.77,37.55,32.5,5.049999999999997,-4.549999999999997,2236,4627,1485,3142,-3076
2016-10-30,34.83,36.05,32.55,3.5,3.5,35.83,37.0,34.15,2.8500000000000014,2.8500000000000014,34.5,36.0,32.05,3.950000000000003,3.950000000000003,35.42,36.45,34.15,2.3000000000000043,2.3000000000000043,1554,2048,1138,910,129
2016-11-06,35.88,37.2,34.15,3.0500000000000043,-0.20000000000000284,36.64,37.85,34.9,2.950000000000003,1.1499999999999986,35.09,36.5,33.45,3.049999999999997,1.3999999999999986,35.79,36.9,34.15,2.75,1.7999999999999972,1220,2246,302,1944,-426
2016-11-13,32.08,36.6,28.85,7.75,-7.75,32.2,36.6,28.95,7.650000000000002,-7.650000000000002,29.84,32.05,27.95,4.099999999999998,-2.9499999999999993,30.58,33.0,28.2,4.800000000000001,-4.800000000000001,2254,3548,910,2638,-1329
2016-11-20,28.3625,28.95,27.7,1.25,-0.3999999999999986,28.975,29.25,28.55,0.6999999999999993,0.3000000000000007,27.9125,28.55,27.5,1.0500000000000007,1.0500000000000007,28.5,29.0,27.6,1.3999999999999986,1.2999999999999972,2179,4074,1119,2955,899
2016-11-27,28.86,29.7,27.7,2.0,-1.1999999999999993,29.3,29.95,28.35,1.5999999999999979,-1.5999999999999979,28.349999999999998,29.0,27.7,1.3000000000000007,-1.1999999999999993,28.76,29.95,28.0,1.9499999999999993,-1.9499999999999993,1670,2488,795,1693,-311
2016-12-04,33.86,42.1,28.0,14.100000000000001,14.100000000000001,37.0,43.75,29.0,14.75,14.75,33.63,40.95,28.0,12.950000000000003,12.950000000000003,36.51,41.75,29.0,12.75,12.75,4084,7120,879,6241,4143
2016-12-11,43.28,47.35,41.05,6.300000000000004,5.300000000000004,45.99,53.95,41.85,12.100000000000001,11.150000000000006,42.88,47.35,40.35,7.0,5.899999999999999,45.69,53.95,41.85,12.100000000000001,11.950000000000003,5293,11970,2078,9892,8285
2016-12-18,50.19,53.95,45.45,8.5,-1.6500000000000057,52.98,57.5,47.7,9.799999999999997,-3.950000000000003,47.839999999999996,52.3,42.8,9.5,4.75,50.19,53.05,45.25,7.799999999999997,5.049999999999997,3448,6447,748,5699,-5699
2016-12-25,53.0375,58.0,49.1,8.899999999999999,-4.449999999999996,55.475,58.55,51.85,6.699999999999996,-4.5,49.7625,53.55,46.25,7.299999999999997,-7.299999999999997,53.0375,57.75,49.1,8.649999999999999,-4.25,4077,5379,3578,1801,-15
2017-01-01,55.7125,59.8,53.5,6.299999999999997,6.25,57.45,60.5,53.55,6.950000000000003,6.25,53.8,57.15,52.2,4.949999999999996,4.350000000000001,56.45,59.0,53.0,6.0,6.0,2405,4456,766,3690,482
2017-01-08,61.75,64.05,60.0,4.049999999999997,3.6000000000000014,63.72,69.25,60.0,9.25,9.25,61.27,63.6,58.45,5.149999999999999,5.149999999999999,63.080000000000005,69.25,58.45,10.799999999999997,10.799999999999997,2371,3782,744,3038,3038
2017-01-15,70.8375,73.05,68.15,4.8999999999999915,4.8999999999999915,72.4625,73.8,70.0,3.799999999999997,3.049999999999997,70.0875,71.7,68.15,3.549999999999997,2.3499999999999943,71.3125,73.0,70.0,3.0,1.9500000000000028,1963,3567,791,2776,445
2017-01-22,63.089999999999996,70.7,56.1,14.600000000000001,-14.600000000000001,64.6,70.7,61.95,8.75,-8.75,59.42,62.45,55.8,6.650000000000006,-1.3000000000000043,62.15,63.9,59.45,4.449999999999996,-1.0499999999999972,1855,3896,630,3266,966
2017-01-29,65.61,77.3,61.0,16.299999999999997,16.299999999999997,69.86,81.95,62.25,19.700000000000003,15.049999999999997,63.96,72.5,59.05,13.450000000000003,13.450000000000003,69.53,80.9,62.25,18.650000000000006,14.450000000000003,2150,3291,1271,2020,424
2017-02-05,77.64,82.0,73.35,8.650000000000006,-2.950000000000003,79.82,84.0,76.0,8.0,-4.25,76.03,81.0,73.3,7.700000000000003,-2.6500000000000057,77.72,81.3,73.3,8.0,-4.25,1596,2904,436,2468,-1995
2017-02-12,76.12,78.0,74.3,3.700000000000003,-1.6000000000000085,77.22,78.15,76.0,2.1500000000000057,0.8499999999999943,75.19,76.35,74.25,2.0999999999999943,-0.7000000000000028,76.21,78.15,75.0,3.1500000000000057,1.8499999999999943,1643,5668,448,5220,4590
2017-02-19,73.0625,76.85,70.4,6.449999999999989,-5.6499999999999915,73.475,76.85,71.2,5.6499999999999915,-5.6499999999999915,72.825,76.85,70.4,6.449999999999989,-6.299999999999997,73.225,76.85,70.55,6.299999999999997,-6.299999999999997,2009,2825,129,2696,2696
2017-02-26,72.79,79.05,69.5,9.549999999999997,9.549999999999997,76.53,85.9,70.3,15.600000000000009,14.800000000000011,72.45,79.05,67.95,11.099999999999994,9.549999999999997,75.97,85.9,70.3,15.600000000000009,14.800000000000011,2598,3441,1177,2264,869
2017-03-05,79.38000000000001,85.65,75.9,9.75,-9.75,79.81,85.7,77.0,8.700000000000003,-8.700000000000003,77.22,80.6,75.4,5.199999999999989,-5.0,77.38,80.6,75.4,5.199999999999989,-4.599999999999994,1231,1757,312,1445,-240
2017-03-12,75.02,77.2,73.45,3.75,-3.75,76.23,78.5,73.45,5.049999999999997,-5.049999999999997,71.31,74.55,60.8,13.75,-13.650000000000006,71.96000000000001,74.55,63.1,11.449999999999996,-11.350000000000001,4709,18042,669,17373,16108
2017-03-19,59.0,63.35,54.0,9.350000000000001,-9.350000000000001,61.88,65.05,57.45,7.599999999999994,-6.6499999999999915,56.89,59.8,54.0,5.799999999999997,-5.450000000000003,58.06,60.5,54.45,6.049999999999997,-3.049999999999997,3943,6382,2745,3637,-3327
2017-03-26,65.828,75.0,58.09,16.909999999999997,16.909999999999997,69.65,76.7,61.5,15.200000000000003,15.200000000000003,65.758,74.95,58.09,16.86,16.86,69.33,75.25,61.5,13.75,13.75,3628,9994,665,9329,477
2017-04-02,68.83,75.2,64.75,10.450000000000003,-10.25,69.29,75.2,64.75,10.450000000000003,-7.950000000000003,66.38,71.3,64.1,7.200000000000003,-6.549999999999997,66.91,71.3,64.5,6.799999999999997,-4.299999999999997,750,1169,314,855,578
2017-04-09,69.425,72.0,66.7,5.299999999999997,5.299999999999997,70.2,72.0,66.7,5.299999999999997,5.299999999999997,69.425,72.0,66.7,5.299999999999997,5.299999999999997,69.975,72.0,66.7,5.299999999999997,5.299999999999997,613,989,169,820,491
2017-04-16,72.54,75.0,68.8,6.200000000000003,-3.9000000000000057,73.16,75.2,69.8,5.400000000000006,-4.5,69.79,72.7,64.9,7.799999999999997,-3.9000000000000057,71.64999999999999,73.5,69.8,3.700000000000003,-3.700000000000003,2342,4524,1202,3322,-306
2017-04-23,74.0,74.95,71.65,3.299999999999997,3.299999999999997,74.74,77.95,72.25,5.700000000000003,5.700000000000003,72.88,74.95,68.65,6.299999999999997,6.299999999999997,73.95,76.6,71.55,5.049999999999997,4.349999999999994,619,1441,181,1260,743
2017-04-30,71.84,76.9,66.5,10.400000000000006,-10.400000000000006,72.86,76.9,69.45,7.450000000000003,-6.150000000000006,69.59,74.2,66.5,7.700000000000003,-7.700000000000003,70.93,74.5,68.8,5.700000000000003,-3.75,2518,8134,496,7638,-7638
2017-05-07,72.24,75.7,70.05,5.650000000000006,-1.5499999999999972,72.98,75.7,70.15,5.549999999999997,-1.8999999999999915,71.89999999999999,74.0,70.05,3.950000000000003,-1.5499999999999972,72.64,75.5,70.15,5.349999999999994,-1.8999999999999915,824,1800,231,1569,439
2017-05-14,73.92999999999999,75.85,69.6,6.25,5.400000000000006,75.74,76.95,75.0,1.9500000000000028,-0.9000000000000057,73.0,75.0,69.6,5.400000000000006,5.400000000000006,74.23,76.15,73.05,3.1000000000000085,1.5499999999999972,712,1510,150,1360,-1360
2017-05-21,82.3,92.05,74.65,17.39999999999999,17.099999999999994,87.17,96.5,74.95,21.549999999999997,21.549999999999997,81.87,89.9,74.65,15.25,14.950000000000003,85.28,91.45,74.95,16.5,14.950000000000003,2776,5563,200,5363,4352
2017-05-28,90.21666666666667,93.65,85.0,8.650000000000006,1.6500000000000057,92.55,93.65,92.0,1.6500000000000057,1.6500000000000057,87.98333333333333,93.65,81.9,11.75,5.25,91.01666666666667,93.65,88.4,5.25,5.25,1853,4291,298,3993,-674
2017-06-04,87.52,90.5,84.9,5.599999999999994,-4.900000000000006,88.14,90.5,84.9,5.599999999999994,-1.7999999999999972,87.12,90.5,84.9,5.599999999999994,-4.900000000000006,87.76,90.5,84.9,5.599999999999994,-1.7999999999999972,636,1496,205,1291,534
2017-06-11,88.05,90.95,86.0,4.950000000000003,3.5,88.72,91.0,86.0,5.0,5.0,86.71,88.95,84.1,4.8500000000000085,2.950000000000003,87.19,89.45,84.1,5.3500000000000085,3.450000000000003,739,1100,425,675,414
2017-06-18,88.74,91.0,87.0,4.0,1.5499999999999972,89.64,95.5,87.0,8.5,6.049999999999997,87.63,89.7,85.2,4.5,4.5,87.67,89.9,85.2,4.700000000000003,4.700000000000003,1000,3703,100,3603,3394
2017-06-25,88.61,89.55,87.45,2.0999999999999943,-2.0999999999999943,89.97,92.15,88.3,3.8500000000000085,2.6000000000000085,86.82,88.05,84.6,3.450000000000003,-0.5999999999999943,88.08,91.3,85.1,6.200000000000003,3.25,1537,2591,544,2047,1726
2017-07-02,90.725,92.1,89.0,3.0999999999999943,2.200000000000003,91.275,93.0,89.0,4.0,2.0,90.175,91.8,89.0,2.799999999999997,0.29999999999999716,90.9875,93.0,89.0,4.0,3.049999999999997,751,1452,100,1352,-933
2017-07-09,92.46,93.35,91.1,2.25,-0.5999999999999943,92.69,93.35,91.95,1.3999999999999915,-0.3499999999999943,91.34,92.0,90.6,1.4000000000000057,0.8499999999999943,91.99,92.5,91.65,0.8499999999999943,0.3499999999999943,890,1285,650,635,-166
2017-07-16,93.85,95.5,92.0,3.5,2.049999999999997,94.39,96.0,92.0,4.0,2.049999999999997,93.44,94.4,92.0,2.4000000000000057,1.9500000000000028,93.68,94.4,92.0,2.4000000000000057,2.0,585,1075,108,967,218
2017-07-23,92.33,93.3,90.05,3.25,-1.2999999999999972,92.86,94.0,92.0,2.0,-2.0,92.18,93.3,90.05,3.25,-1.3999999999999915,92.71000000000001,94.0,91.9,2.0999999999999943,-2.0999999999999943,189,403,3,400,80
2017-07-30,89.51,91.7,87.0,4.700000000000003,-4.700000000000003,89.98,92.4,88.0,4.400000000000006,-4.0,87.45,91.7,80.2,11.5,-4.700000000000003,89.46000000000001,92.4,87.0,5.400000000000006,-5.0,737,1534,337,1197,-92
2017-08-06,82.42,89.5,70.0,19.5,-17.200000000000003,83.59,89.5,74.0,15.5,-15.049999999999997,78.53,86.95,70.0,16.950000000000003,-16.950000000000003,81.05,88.75,73.5,15.25,-15.25,744,1274,187,1087,-61
2017-08-13,74.19,75.7,72.75,2.950000000000003,0.8500000000000085,77.19,82.6,74.5,8.099999999999994,7.75,73.17,75.7,70.0,5.700000000000003,2.1500000000000057,76.03,82.6,73.55,9.049999999999997,9.049999999999997,1286,2419,95,2324,526
2017-08-20,78.55,81.9,76.75,5.150000000000006,-3.9000000000000057,80.432,81.9,78.5,3.4000000000000057,-1.9000000000000057,77.566,78.1,76.75,1.3499999999999943,1.019999999999996,79.358,81.76,76.98,4.780000000000001,3.019999999999996,602,1200,400,800,-101
2017-08-27,84.99,93.5,78.95,14.549999999999997,14.549999999999997,87.84,93.5,81.0,12.5,12.5,83.4,90.0,77.25,12.75,12.75,87.69,93.0,81.0,12.0,12.0,857,993,717,276,276
2017-09-03,101.5125,108.45,94.9,13.549999999999997,9.099999999999994,106.3,112.95,99.0,13.950000000000003,5.0,98.225,101.95,94.25,7.700000000000003,3.75,102.4125,108.7,99.0,9.700000000000003,1.0,1174,2375,562,1813,-275
2017-09-10,105.71,107.95,103.1,4.8500000000000085,0.9500000000000028,108.86,112.0,106.0,6.0,-1.0499999999999972,101.26,107.0,97.45,9.549999999999997,-9.549999999999997,104.468,109.35,97.45,11.899999999999991,-11.549999999999997,1886,4669,605,4064,4026
2017-09-17,94.52,101.45,87.7,13.75,-10.75,95.77,102.45,88.95,13.5,-13.5,91.732,98.45,86.7,11.75,-11.75,92.792,101.5,87.51,13.989999999999995,-12.549999999999997,826,1421,280,1141,-992
2017-09-24,85.76,88.3,83.7,4.599999999999994,-3.3999999999999915,86.13,88.3,84.9,3.3999999999999915,-3.3999999999999915,83.504,85.67,80.2,5.469999999999999,-2.799999999999997,84.274,85.67,80.2,5.469999999999999,-4.799999999999997,1414,4958,186,4772,3561
2017-10-01,84.23,88.0,80.6,7.400000000000006,7.400000000000006,87.85,93.0,82.0,11.0,7.049999999999997,84.23,88.0,80.6,7.400000000000006,7.400000000000006,86.46,90.0,82.0,8.0,7.049999999999997,603,1094,113,981,154
2017-10-08,86.71666666666667,88.3,85.0,3.299999999999997,-3.299999999999997,86.76666666666667,88.3,85.0,3.299999999999997,-3.299999999999997,85.4,87.65,84.05,3.6000000000000085,-3.1500000000000057,85.4,87.65,84.05,3.6000000000000085,-3.1500000000000057,225,439,17,422,-204
2017-10-15,86.12,87.0,85.05,1.9500000000000028,-1.9500000000000028,86.21,87.0,85.25,1.75,-1.5,86.11,87.0,85.05,1.9500000000000028,-1.9000000000000057,86.2,87.0,85.25,1.75,-1.4500000000000028,174,242,97,145,-145
2017-10-22,84.625,86.2,83.5,2.700000000000003,-2.4000000000000057,84.75,86.2,83.5,2.700000000000003,-2.4000000000000057,83.825,85.0,82.75,2.25,-0.5499999999999972,84.05,85.5,83.0,2.5,-0.3999999999999915,241,349,115,234,-1
2017-10-29,85.16666666666667,88.5,83.25,5.25,4.75,87.04333333333334,88.5,84.38,4.1200000000000045,4.1200000000000045,82.46666666666667,83.75,80.4,3.3499999999999943,-3.3499999999999943,84.26,88.0,80.4,7.599999999999994,-3.9799999999999898,249,635,28,607,-58
2017-11-05,82.33333333333333,84.05,81.0,3.049999999999997,0.9500000000000028,82.33333333333333,84.05,81.0,3.049999999999997,0.9500000000000028,81.71666666666667,84.05,80.1,3.950000000000003,-0.9000000000000057,81.71666666666667,84.05,80.1,3.950000000000003,-0.9000000000000057,193,336,100,236,-191
2017-11-12,76.6125,80.0,75.0,5.0,-4.150000000000006,77.055,80.0,75.6,4.400000000000006,-3.3799999999999955,75.575,76.0,74.95,1.0499999999999972,-0.15000000000000568,76.005,76.62,75.5,1.1200000000000045,0.6200000000000045,719,1530,28,1502,-688
2017-11-19,76.17500000000001,76.65,75.7,0.9500000000000028,0.9500000000000028,81.49000000000001,84.0,78.98,5.019999999999996,-5.019999999999996,74.75,75.7,73.8,1.9000000000000057,-1.9000000000000057,81.49000000000001,84.0,78.98,5.019999999999996,-5.019999999999996,403,440,366,74,74
