Date,ANGPY_stock_Open_average,ANGPY_stock_Open_max,ANGPY_stock_Open_min,ANGPY_stock_Open_volatility,ANGPY_stock_Open_change,ANGPY_stock_High_average,ANGPY_stock_High_max,ANGPY_stock_High_min,ANGPY_stock_High_volatility,ANGPY_stock_High_change,ANGPY_stock_Low_average,ANGPY_stock_Low_max,ANGPY_stock_Low_min,ANGPY_stock_Low_volatility,ANGPY_stock_Low_change,ANGPY_stock_Close_average,ANGPY_stock_Close_max,ANGPY_stock_Close_min,ANGPY_stock_Close_volatility,ANGPY_stock_Close_change,ANGPY_stock_Volume_average,ANGPY_stock_Volume_max,ANGPY_stock_Volume_min,ANGPY_stock_Volume_volatility,ANGPY_stock_Volume_change
2016-01-03,1.7948,1.9,1.704,0.19599999999999995,-0.1060000000000001,1.8238,1.9240000000000002,1.74,0.18400000000000016,-0.07499999999999996,1.7896,1.9,1.7,0.19999999999999996,-0.10000000000000009,1.815,1.915,1.74,0.17500000000000004,-0.06000000000000005,32721,91670,2710,88960,88960
2016-01-10,1.8266,1.883,1.74,0.14300000000000002,-0.10000000000000009,1.8377999999999999,1.89,1.76,0.1299999999999999,-0.08000000000000007,1.7744,1.83,1.724,0.1060000000000001,-0.04400000000000004,1.8136,1.86,1.76,0.10000000000000009,-0.08000000000000007,12856,19365,6393,12972,-3724
2016-01-17,1.835,1.89,1.79,0.09999999999999987,0.029999999999999805,1.845,1.89,1.79,0.09999999999999987,0.029999999999999805,1.8,1.86,1.69,0.17000000000000015,-0.010000000000000009,1.81,1.86,1.73,0.13000000000000012,-0.010000000000000009,8838,23847,600,23247,7365
2016-01-24,2.07,2.27,1.83,0.43999999999999995,0.43999999999999995,2.131,2.385,1.85,0.5349999999999997,0.5349999999999997,2.036,2.26,1.83,0.4299999999999997,0.4299999999999997,2.1124,2.385,1.85,0.5349999999999997,0.5349999999999997,13206,23799,5207,18592,12180
2016-01-31,2.5284,2.83,2.34,0.4900000000000002,0.488,2.576,2.87,2.35,0.52,0.5,2.496,2.8,2.26,0.54,0.5,2.563,2.846,2.336,0.5100000000000002,0.4940000000000002,33677,55599,4873,50726,24817
2016-02-07,3.0048,3.2,2.83,0.3700000000000001,0.1860000000000004,3.084,3.33,2.91,0.41999999999999993,0.26000000000000023,2.9812,3.2,2.786,0.41400000000000015,0.20000000000000018,3.0568,3.3,2.91,0.3899999999999997,0.2999999999999998,13022,17610,5820,11790,-826
2016-02-14,3.1925,3.25,3.15,0.10000000000000009,-0.07000000000000028,3.227,3.31,3.15,0.16000000000000014,-0.10000000000000009,3.145,3.25,3.06,0.18999999999999995,-0.050000000000000266,3.19625,3.31,3.12,0.18999999999999995,-0.06499999999999995,21837,43325,9298,34027,-29225
2016-02-21,3.256,3.295,3.21,0.08499999999999996,0.040000000000000036,3.27,3.3,3.23,0.06999999999999984,0.029999999999999805,3.2028,3.2439999999999998,3.18,0.06399999999999961,0.040000000000000036,3.235,3.3,3.19,0.10999999999999988,0.0050000000000003375,17559,29040,7590,21450,20100
2016-02-28,3.6562,4.03,3.37,0.6600000000000001,0.6600000000000001,3.8158,4.28,3.53,0.7500000000000004,0.7500000000000004,3.6418,4.03,3.37,0.6600000000000001,0.6600000000000001,3.7898,4.2,3.48,0.7200000000000002,0.7200000000000002,42499,62676,25806,36870,18652
2016-03-06,4.2182,4.531000000000001,4.01,0.5210000000000008,-0.36100000000000065,4.2764,4.612,4.06,0.5520000000000005,-0.32200000000000006,4.138,4.48,3.97,0.5100000000000002,-0.3100000000000005,4.2264,4.612,4.03,0.5819999999999999,-0.3719999999999999,22996,39417,9130,30287,-28105
