Date,VRSK_stock_Open_average,VRSK_stock_Open_max,VRSK_stock_Open_min,VRSK_stock_Open_volatility,VRSK_stock_Open_change,VRSK_stock_High_average,VRSK_stock_High_max,VRSK_stock_High_min,VRSK_stock_High_volatility,VRSK_stock_High_change,VRSK_stock_Low_average,VRSK_stock_Low_max,VRSK_stock_Low_min,VRSK_stock_Low_volatility,VRSK_stock_Low_change,VRSK_stock_Close_average,VRSK_stock_Close_max,VRSK_stock_Close_min,VRSK_stock_Close_volatility,VRSK_stock_Close_change,VRSK_stock_Volume_average,VRSK_stock_Volume_max,VRSK_stock_Volume_min,VRSK_stock_Volume_volatility,VRSK_stock_Volume_change
2016-03-13,76.552,77.55,75.98,1.5699999999999932,1.3999999999999915,77.23,78.03,76.79,1.2399999999999949,1.2399999999999949,75.748,76.77,75.03,1.7399999999999949,1.3399999999999892,76.926,77.48,76.46,1.0200000000000102,0.8900000000000006,703013,1014415,506748,507667,389194
2016-03-20,77.2425,77.62,76.48,1.1400000000000006,-0.9200000000000017,78.1675,78.46,77.93,0.5299999999999869,0.1599999999999966,76.88499999999999,77.16,76.41,0.75,-0.45000000000000284,77.75,78.0,77.52,0.480000000000004,-0.39000000000000057,576183,825696,393138,432558,-186159
2016-03-27,78.654,79.64,77.55,2.0900000000000034,1.6299999999999955,79.404,80.44,78.36,2.0799999999999983,1.9000000000000057,78.222,79.29,77.3,1.990000000000009,1.990000000000009,79.046,80.19,77.76,2.4299999999999926,2.4299999999999926,666002,972793,336343,636450,51073
2016-04-03,78.904,80.01,78.05,1.960000000000008,-1.960000000000008,79.73,81.59,78.12,3.469999999999999,-3.469999999999999,78.308,79.19,77.28,1.9099999999999966,-1.9099999999999966,78.752,79.75,77.58,2.1700000000000017,-1.8700000000000045,609926,765284,467906,297378,-47692
2016-04-10,77.872,78.55,76.98,1.5699999999999932,-0.10999999999999943,78.302,78.7,77.84,0.8599999999999994,0.30000000000001137,77.26400000000001,77.76,76.76,1.0,0.6700000000000017,77.832,78.57,76.84,1.7299999999999898,1.3100000000000023,534873,655186,450005,205181,-61484
2016-04-17,78.354,78.72,77.81,0.9099999999999966,-0.37999999999999545,78.85,79.01,78.61,0.4000000000000057,-0.29000000000000625,78.03,78.31,77.81,0.5,-0.04999999999999716,78.41,78.61,78.06,0.5499999999999972,-0.4200000000000017,505589,569791,435932,133859,46058
2016-04-24,78.33,78.88,78.07,0.8100000000000023,-0.11000000000001364,78.906,79.43,78.46,0.9700000000000131,-0.0800000000000125,77.892,78.34,77.07,1.2700000000000102,-0.8600000000000136,78.436,78.79,77.58,1.210000000000008,-0.8500000000000085,573673,799929,389319,410610,410610
2016-05-01,77.142,77.68,76.42,1.2600000000000051,-0.7900000000000063,77.914,78.17,77.44,0.730000000000004,-0.1599999999999966,76.792,77.4,76.29,1.1099999999999994,-0.6000000000000085,77.496,77.85,77.13,0.7199999999999989,0.06999999999999318,774059,1007218,501647,505571,172364
2016-05-08,78.03399999999999,78.63,77.6,1.0300000000000011,-0.4100000000000108,78.37,78.84,77.78,1.0600000000000023,-0.6599999999999966,77.346,77.89,76.96,0.9300000000000068,-0.4099999999999966,77.776,78.76,77.08,1.6800000000000068,-0.6899999999999977,512289,580125,411603,168522,54360
2016-05-15,76.798,77.79,75.96,1.8300000000000125,-0.6300000000000097,77.388,78.23,76.53,1.7000000000000028,-0.980000000000004,76.34400000000001,77.03,75.76,1.269999999999996,-0.7399999999999949,76.96000000000001,77.9,76.34,1.5600000000000023,-0.8599999999999994,726445,1123685,477354,646331,595897
2016-05-22,78.23,79.0,77.06,1.9399999999999977,1.8700000000000045,78.92999999999999,79.57,77.29,2.279999999999987,2.279999999999987,78.02600000000001,78.93,76.84,2.0900000000000034,2.0900000000000034,78.64,79.26,76.99,2.2700000000000102,2.2700000000000102,427161,490529,324782,165747,99324
2016-05-29,79.28999999999999,79.57,79.06,0.5099999999999909,-0.13999999999998636,79.77,80.03,79.44,0.5900000000000034,0.4099999999999966,78.97,79.03,78.91,0.12000000000000455,0.12000000000000455,79.64750000000001,79.98,79.39,0.5900000000000034,0.39000000000000057,830563,1349671,480951,868720,397046
2016-06-05,79.588,79.9,78.73,1.1700000000000017,-0.9899999999999949,80.02,80.16,79.77,0.39000000000000057,-0.39000000000000057,79.114,79.38,78.43,0.9499999999999886,-0.9499999999999886,79.556,79.92,78.76,1.1599999999999966,-1.1400000000000006,621571,759079,534372,224707,-169639
2016-06-12,78.666,78.92,78.26,0.6599999999999966,-0.3500000000000085,79.126,79.86,78.48,1.3799999999999955,-1.0799999999999983,78.15,78.81,77.53,1.2800000000000011,-1.2800000000000011,78.514,79.1,77.8,1.2999999999999972,-1.2999999999999972,688524,967243,499706,467537,188024
2016-06-19,78.842,79.94,77.25,2.6899999999999977,-1.2600000000000051,79.806,80.5,78.76,1.7399999999999949,-0.4899999999999949,78.296,79.01,76.35,2.660000000000011,-2.1500000000000057,79.226,80.16,77.96,2.200000000000003,-0.960000000000008,826105,1596000,440715,1155285,1120278
2016-06-26,78.438,81.08,76.6,4.480000000000004,3.769999999999996,79.522,81.43,77.91,3.5200000000000102,3.430000000000007,77.488,80.58,75.72,4.859999999999999,4.859999999999999,78.928,81.08,76.0,5.079999999999998,4.930000000000007,644974,863054,462050,401004,-268896
2016-07-03,81.42,82.21,80.64,1.5699999999999932,1.5699999999999932,82.25750000000001,83.4,81.72,1.6800000000000068,1.6800000000000068,81.17999999999999,82.07,80.64,1.4299999999999926,1.4299999999999926,82.1325,83.4,81.62,1.7800000000000011,1.7800000000000011,583890,664723,465733,198990,-4755
2016-07-10,84.836,86.0,83.48,2.519999999999996,2.519999999999996,85.154,86.0,84.44,1.5600000000000023,1.5600000000000023,84.286,85.08,83.19,1.8900000000000006,1.8900000000000006,84.81,85.6,84.02,1.5799999999999983,1.2199999999999989,591806,805274,476294,328980,-328980
2016-07-17,85.228,85.6,84.75,0.8499999999999943,-0.3199999999999932,85.642,85.89,85.34,0.5499999999999972,0.3499999999999943,84.874,85.35,84.54,0.8099999999999881,-0.14000000000000057,85.31,85.75,84.8,0.9500000000000028,0.6899999999999977,449901,524250,393455,130795,49974
2016-07-24,85.44,85.72,85.2,0.519999999999996,-0.14000000000000057,85.644,85.75,85.42,0.3299999999999983,-0.14000000000000057,84.912,85.16,84.59,0.5699999999999932,-0.20999999999999375,85.374,85.54,85.17,0.37000000000000455,-0.23999999999999488,408712,617031,308490,308541,308541
2016-07-31,82.5,85.15,79.65,5.5,-3.8800000000000097,83.254,85.45,81.31,4.140000000000001,-2.8200000000000074,81.504,84.76,78.27,6.490000000000009,-3.5700000000000074,82.262,84.86,79.43,5.429999999999993,-2.6899999999999977,1083621,2014394,522130,1492264,353373
2016-08-07,81.69200000000001,82.2,81.25,0.9500000000000028,-0.9500000000000028,81.972,82.52,81.57,0.9500000000000028,-0.9500000000000028,81.14,81.51,80.65,0.8599999999999994,-0.6699999999999875,81.536,81.73,81.42,0.3100000000000023,-0.09000000000000341,432435,643598,274135,369463,-257387
2016-08-14,81.68599999999999,81.89,81.42,0.46999999999999886,-0.3499999999999943,81.882,81.99,81.77,0.21999999999999886,0.18999999999999773,81.136,81.28,80.98,0.29999999999999716,-0.12999999999999545,81.724,81.95,81.59,0.35999999999999943,0.3200000000000074,616875,887161,465616,421545,-58570
2016-08-21,82.326,83.36,81.46,1.9000000000000057,1.9000000000000057,82.978,84.04,82.47,1.5700000000000074,1.4100000000000108,82.054,82.8,81.44,1.3599999999999994,1.3599999999999994,82.562,83.14,82.11,1.0300000000000011,0.8700000000000045,566064,784017,418023,365994,74321
2016-08-28,83.264,83.94,82.94,1.0,0.8700000000000045,83.548,84.22,83.25,0.9699999999999989,0.7800000000000011,82.896,83.05,82.79,0.2599999999999909,0.04999999999999716,83.258,83.84,83.0,0.8400000000000034,0.7400000000000091,633281,780252,476519,303733,120636
2016-09-04,83.27250000000001,83.92,82.03,1.8900000000000006,-1.6700000000000017,83.69749999999999,84.16,82.83,1.3299999999999983,-1.25,82.92,83.52,81.95,1.5699999999999932,-1.4399999999999977,83.115,84.06,81.96,2.1000000000000085,-2.1000000000000085,690968,1054277,526765,527512,410900
2016-09-11,81.584,81.99,80.99,1.0,-0.9900000000000091,82.282,83.98,81.32,2.660000000000011,-2.660000000000011,80.966,81.49,80.43,1.059999999999988,-1.059999999999988,81.566,82.75,80.64,2.1099999999999994,-2.1099999999999994,830755,1402721,495695,907026,616122
2016-09-18,81.012,81.21,80.73,0.47999999999998977,0.09999999999999432,81.356,81.66,81.14,0.519999999999996,0.3100000000000023,80.496,80.81,80.15,0.6599999999999966,0.14999999999999147,80.904,81.32,80.57,0.75,0.5999999999999943,824367,1638351,426943,1211408,1200918
2016-09-25,81.34,81.89,80.78,1.1099999999999994,0.7099999999999937,81.8,82.18,81.47,0.710000000000008,0.25,80.864,81.22,80.34,0.8799999999999955,0.8799999999999955,81.342,81.87,81.05,0.8200000000000074,0.1599999999999966,746647,947556,523952,423604,293444
2016-10-02,80.616,81.24,79.71,1.5300000000000011,-1.220000000000013,80.866,81.5,79.96,1.5400000000000063,-1.5400000000000063,79.962,80.56,79.25,1.3100000000000023,-1.2900000000000063,80.308,81.23,79.61,1.6200000000000045,-1.6200000000000045,664199,881305,521985,359320,-112755
2016-10-09,79.478,79.82,79.05,0.769999999999996,-0.3299999999999983,80.018,80.42,79.66,0.7600000000000051,-0.28000000000000114,79.182,79.8,78.6,1.2000000000000028,-0.5,79.55,80.1,79.36,0.7399999999999949,-0.7299999999999898,541693,648135,373454,274681,206742
2016-10-16,79.982,80.5,79.42,1.0799999999999983,0.4200000000000017,80.952,81.49,79.82,1.6700000000000017,1.460000000000008,79.654,80.18,79.31,0.8700000000000045,-0.009999999999990905,80.32000000000001,81.26,79.47,1.7900000000000063,1.7900000000000063,716167,926937,385374,541563,492593
2016-10-23,81.816,82.23,81.43,0.7999999999999972,-0.38999999999998636,82.282,82.58,81.93,0.6499999999999915,-0.2400000000000091,81.446,81.76,81.05,0.710000000000008,-0.5,81.668,82.22,81.25,0.9699999999999989,-0.8700000000000045,950456,1298854,670990,627864,-111535
2016-10-30,81.83200000000001,82.57,81.4,1.1699999999999875,0.14999999999999147,82.582,83.29,81.68,1.6099999999999994,0.75,81.428,82.08,80.67,1.4099999999999966,0.18999999999999773,81.774,82.41,80.94,1.4699999999999989,0.21000000000000796,1129129,1829029,780158,1048871,-33051
2016-11-06,82.62,83.58,80.88,2.700000000000003,-0.030000000000001137,83.566,84.29,83.2,1.0900000000000034,0.5099999999999909,82.284,82.83,80.88,1.9500000000000028,0.3499999999999943,83.114,83.33,82.89,0.4399999999999977,0.030000000000001137,1009800,1231396,676408,554988,2938
2016-11-13,82.882,83.39,82.5,0.8900000000000006,-0.5600000000000023,83.36,83.6,83.03,0.5699999999999932,-0.06999999999999318,82.51,82.82,82.06,0.7599999999999909,0.0899999999999892,82.79599999999999,83.16,82.3,0.8599999999999994,0.3299999999999983,1496526,2155447,852902,1302545,614568
2016-11-20,83.7875,84.0,83.4,0.5999999999999943,0.5599999999999881,84.2425,84.76,83.91,0.8500000000000085,0.39000000000000057,83.1725,83.68,82.5,1.1800000000000068,0.18999999999999773,83.9275,84.11,83.75,0.35999999999999943,0.35999999999999943,707076,845041,522694,322347,-268325
2016-11-27,83.69,84.41,82.42,1.9899999999999949,-1.9899999999999949,83.97,84.85,82.66,2.1899999999999977,-2.1899999999999977,82.864,84.07,81.65,2.4199999999999875,-2.4199999999999875,83.134,84.15,82.2,1.9500000000000028,-1.9500000000000028,955226,1380659,761024,619635,131378
2016-12-04,83.032,83.35,82.69,0.6599999999999966,0.6599999999999966,83.324,83.53,83.14,0.39000000000000057,0.25,82.566,82.88,82.18,0.6999999999999886,0.21999999999999886,83.042,83.19,82.91,0.28000000000000114,0.020000000000010232,973660,1241228,647749,593479,72498
2016-12-11,82.626,83.74,81.4,2.339999999999989,-1.2999999999999972,83.05199999999999,83.95,82.19,1.7600000000000051,-0.9399999999999977,81.9,82.97,80.9,2.069999999999993,-1.539999999999992,82.342,83.57,81.28,2.289999999999992,-1.25,1101413,1619880,645193,974687,790606
2016-12-18,82.172,82.37,81.85,0.5200000000000102,0.1600000000000108,82.604,82.98,82.41,0.5700000000000074,-0.25,81.986,82.37,81.75,0.6200000000000045,0.030000000000001137,82.218,82.43,82.07,0.36000000000001364,0.0,391187,484509,267096,217413,-217413
2016-12-25,82.085,82.42,81.52,0.9000000000000057,-0.4200000000000017,82.375,82.97,81.99,0.980000000000004,-0.980000000000004,81.5025,82.0,80.96,1.0400000000000063,-1.0400000000000063,81.6675,82.15,81.17,0.980000000000004,-0.980000000000004,390859,524897,300040,224857,224857
2017-01-01,81.52,81.69,81.28,0.4099999999999966,-0.07000000000000739,82.18,82.4,82.01,0.39000000000000057,0.3200000000000074,81.305,81.51,81.05,0.46000000000000796,0.38000000000000966,81.83,82.38,81.32,1.0600000000000023,1.0600000000000023,527062,651822,394756,257066,-29958
2017-01-08,82.20400000000001,82.76,81.72,1.0400000000000063,0.4200000000000017,82.56,82.76,82.25,0.5100000000000051,0.45999999999999375,81.754,82.28,81.42,0.8599999999999994,0.730000000000004,82.338,82.75,81.73,1.019999999999996,0.8999999999999915,492290,594588,350637,243951,-139011
2017-01-15,81.4175,82.45,80.95,1.5,-1.1800000000000068,81.6525,82.45,81.16,1.2900000000000063,-0.9300000000000068,80.645,81.41,80.2,1.2099999999999937,-0.6499999999999915,81.22749999999999,81.55,80.92,0.6299999999999955,-0.18999999999999773,601478,741953,500418,241535,-53268
2017-01-22,81.99,82.63,81.23,1.3999999999999915,0.9799999999999898,82.444,83.02,81.48,1.539999999999992,1.3100000000000023,81.78,82.42,80.85,1.5700000000000074,1.2800000000000011,82.25,82.69,81.18,1.509999999999991,1.5,417876,508975,296103,212872,-146598
2017-01-29,82.518,83.0,81.53,1.4699999999999989,0.1700000000000017,82.882,83.52,82.21,1.3100000000000023,0.7599999999999909,81.92,82.68,81.31,1.3700000000000045,0.45000000000000284,82.562,83.52,81.76,1.759999999999991,0.7800000000000011,555297,795284,362622,432662,179654
2017-02-05,83.152,84.28,82.15,2.1299999999999955,1.0999999999999943,83.832,84.69,83.28,1.4099999999999966,1.3700000000000045,82.916,83.77,82.15,1.6199999999999903,0.8199999999999932,83.696,84.52,83.01,1.509999999999991,1.25,421277,571983,349742,222241,-12372
2017-02-12,84.458,84.99,84.08,0.9099999999999966,-0.7099999999999937,84.942,85.23,84.49,0.7400000000000091,-0.3299999999999983,84.062,84.69,83.39,1.2999999999999972,-0.5600000000000023,84.598,85.09,83.77,1.3200000000000074,-0.05999999999998806,558023,762583,407468,355115,237953
2017-02-19,83.91,85.44,82.47,2.969999999999999,-1.8699999999999903,85.1325,87.4,83.71,3.690000000000012,-1.4200000000000017,82.815,84.16,81.9,2.259999999999991,-1.3599999999999994,83.55250000000001,85.19,82.23,2.9599999999999937,-1.2399999999999949,1410875,2245503,1052511,1192992,-148722
2017-02-26,83.782,84.18,83.55,0.6300000000000097,0.21999999999999886,84.15,84.49,83.81,0.6799999999999926,0.3100000000000023,83.202,83.37,82.78,0.5900000000000034,0.060000000000002274,83.73,84.32,82.92,1.3999999999999915,0.1599999999999966,636115,863089,468687,394402,-63719
2017-03-05,81.818,83.68,80.36,3.3200000000000074,-3.3200000000000074,82.07600000000001,83.93,80.43,3.5,-3.5,80.872,82.84,79.71,3.1300000000000097,-3.0799999999999983,81.082,82.87,79.94,2.930000000000007,-2.930000000000007,1032615,1415722,797095,618627,17827
2017-03-12,79.95,80.65,79.51,1.1400000000000006,0.5500000000000114,80.396,81.27,79.66,1.6099999999999994,1.0699999999999932,79.566,80.09,79.09,1.0,0.730000000000004,80.14399999999999,81.19,79.35,1.8400000000000034,1.4299999999999926,1084350,1501054,779455,721599,429687
2017-03-19,80.466,81.08,79.86,1.2199999999999989,-0.7599999999999909,80.83,81.39,80.49,0.9000000000000057,-0.6099999999999994,79.778,80.48,79.43,1.0499999999999972,-0.7800000000000011,80.056,80.95,79.63,1.3200000000000074,-1.240000000000009,996781,1233023,884344,348679,-261183
2017-03-26,79.952,80.82,79.36,1.4599999999999937,1.4599999999999937,80.674,81.61,79.97,1.6400000000000006,1.6400000000000006,79.73,80.59,79.17,1.4200000000000017,1.4200000000000017,80.424,81.14,79.68,1.4599999999999937,1.4599999999999937,860635,1318957,592919,726038,73230
2017-04-02,79.984,81.06,79.41,1.6500000000000057,-1.6500000000000057,80.376,81.29,79.79,1.5,-1.5,79.36,79.63,79.13,0.5,-0.10999999999999943,79.60600000000001,79.95,79.29,0.6599999999999966,-0.5499999999999972,910164,1174098,666102,507996,-286663
2017-04-09,79.25,79.31,79.17,0.14000000000000057,-0.060000000000002274,79.725,79.87,79.64,0.23000000000000398,-0.21999999999999886,78.98,79.31,78.69,0.6200000000000045,-0.20000000000000284,79.3625,79.63,79.11,0.519999999999996,-0.35999999999999943,667200,976414,558685,417729,13149
2017-04-16,80.542,81.44,79.48,1.9599999999999937,1.9599999999999937,81.134,81.9,80.08,1.8200000000000074,1.8200000000000074,80.412,81.31,79.48,1.8299999999999983,1.8299999999999983,80.898,81.65,80.07,1.5800000000000125,1.5800000000000125,568032,647004,460805,186199,-132149
2017-04-23,82.906,83.23,82.42,0.8100000000000023,0.730000000000004,83.324,83.69,82.81,0.8799999999999955,0.3400000000000034,82.598,82.88,82.14,0.7399999999999949,0.4099999999999966,82.95400000000001,83.18,82.66,0.5200000000000102,0.15000000000000568,659233,779191,549978,229213,138693
2017-04-30,79.584,83.0,76.55,6.450000000000003,-4.189999999999998,80.778,83.4,78.43,4.969999999999999,-3.6300000000000097,79.008,82.44,75.6,6.840000000000003,-4.0,79.894,82.77,76.75,6.019999999999996,-3.009999999999991,2075773,4077505,1193824,2883681,135876
2017-05-07,78.872,79.77,78.15,1.6199999999999903,-1.6199999999999903,79.192,80.06,78.52,1.5400000000000063,-1.5400000000000063,78.44800000000001,79.13,77.72,1.4099999999999966,-1.2099999999999937,78.728,79.3,78.1,1.2000000000000028,-1.2000000000000028,904819,1141567,712593,428974,-358624
2017-05-14,78.578,79.0,78.15,0.8499999999999943,0.47999999999998977,79.19200000000001,79.57,79.01,0.5599999999999881,0.5299999999999869,78.33200000000001,78.59,78.15,0.4399999999999977,0.14000000000000057,78.844,79.41,78.5,0.9099999999999966,0.4399999999999977,1098634,1563994,804636,759358,4237
2017-05-21,80.188,81.2,79.39,1.8100000000000023,1.8100000000000023,80.706,81.61,79.94,1.6700000000000017,1.5799999999999983,79.856,80.52,79.34,1.1799999999999926,1.1799999999999926,80.314,81.18,79.52,1.6600000000000108,0.6400000000000006,848058,1025144,660336,364808,155090
2017-05-28,80.985,81.42,80.21,1.210000000000008,1.210000000000008,81.5175,81.89,81.24,0.6500000000000057,0.6500000000000057,80.545,80.9,80.08,0.8200000000000074,0.8200000000000074,81.2425,81.86,80.89,0.9699999999999989,0.8100000000000023,865950,984984,765461,219523,129861
2017-06-04,81.012,81.83,80.39,1.4399999999999977,-1.4399999999999977,81.226,82.21,80.51,1.6999999999999886,-1.6999999999999886,80.398,81.45,79.89,1.5600000000000023,-1.5600000000000023,80.666,81.47,80.07,1.4000000000000057,-1.4000000000000057,621045,904694,521363,383331,-382826
2017-06-11,81.872,82.9,79.86,3.0400000000000063,3.0400000000000063,82.84,83.62,81.54,2.0799999999999983,1.8799999999999955,81.722,82.61,79.86,2.75,2.4200000000000017,82.656,83.25,81.5,1.75,1.6400000000000006,991460,1427415,778445,648970,648970
2017-06-18,83.586,84.11,83.09,1.019999999999996,-0.2599999999999909,83.84400000000001,84.18,83.09,1.0900000000000034,-0.8199999999999932,83.012,83.55,82.14,1.4099999999999966,-0.980000000000004,83.428,84.06,82.36,1.7000000000000028,-1.4200000000000017,1083990,1870915,657099,1213816,1213816
2017-06-25,83.292,83.91,82.68,1.2299999999999898,1.2299999999999898,83.848,84.68,83.15,1.5300000000000011,1.1300000000000097,82.82600000000001,83.54,82.3,1.240000000000009,0.9200000000000017,83.538,84.37,82.82,1.5500000000000114,1.1899999999999977,893548,1062417,741460,320957,203843
2017-07-02,84.0775,84.87,83.48,1.3900000000000006,-1.3900000000000006,84.305,84.96,83.86,1.0999999999999943,-1.0999999999999943,83.7075,84.15,83.38,0.7700000000000102,-0.7700000000000102,83.89750000000001,84.29,83.48,0.8100000000000023,-0.519999999999996,799064,1077724,507213,570511,570511
2017-07-09,84.056,84.76,83.48,1.2800000000000011,1.1300000000000097,84.38,85.53,83.51,2.019999999999996,1.8400000000000034,83.698,84.69,82.94,1.75,1.3599999999999994,84.264,85.44,83.45,1.9899999999999949,1.9899999999999949,645362,851998,494821,357177,82396
2017-07-16,85.714,86.14,85.07,1.0700000000000074,0.6899999999999977,86.202,86.96,85.75,1.2099999999999937,1.2099999999999937,85.17999999999999,86.14,84.73,1.4099999999999966,1.0700000000000074,85.976,86.51,85.24,1.2700000000000102,1.2700000000000102,748690,912542,410183,502359,-31043
2017-07-23,86.968,87.3,86.48,0.8199999999999932,0.5799999999999983,87.38,87.62,87.18,0.4399999999999977,0.4100000000000108,86.54599999999999,86.77,85.95,0.8199999999999932,0.8199999999999932,87.104,87.32,86.88,0.4399999999999977,0.20999999999999375,618179,864392,404134,460258,-354038
2017-07-30,84.846,87.32,82.56,4.759999999999991,-4.759999999999991,85.664,88.17,82.98,5.189999999999998,-5.019999999999996,83.834,87.0,82.03,4.969999999999999,-4.969999999999999,84.69200000000001,87.26,82.31,4.950000000000003,-4.38000000000001,1281405,2072360,739626,1332734,303430
2017-08-06,81.884,82.99,80.96,2.030000000000001,-2.030000000000001,82.126,83.24,81.2,2.039999999999992,-2.039999999999992,81.31400000000001,82.15,80.56,1.5900000000000034,-1.5600000000000023,81.428,82.52,80.58,1.9399999999999977,-1.8999999999999915,681837,788552,551070,237482,-198808
2017-08-13,81.22800000000001,81.61,80.39,1.2199999999999989,-0.7600000000000051,81.624,81.9,80.96,0.9400000000000119,-0.7400000000000091,80.872,81.28,80.12,1.1599999999999966,-0.8199999999999932,81.208,81.65,80.65,1.0,-0.789999999999992,715841,1111368,504812,606556,346194
2017-08-20,81.18599999999999,81.87,80.75,1.1200000000000045,-0.04999999999999716,81.516,82.36,80.75,1.6099999999999994,-0.5499999999999972,80.426,81.18,79.59,1.5900000000000034,-0.8400000000000034,80.852,82.05,79.67,2.3799999999999955,-1.3999999999999915,696875,994589,535917,458672,458672
2017-08-27,80.108,81.38,79.29,2.089999999999989,1.3799999999999955,80.536,81.38,79.61,1.769999999999996,1.2299999999999898,79.644,80.81,78.97,1.8400000000000034,1.730000000000004,80.188,81.05,79.23,1.8199999999999932,1.75,743097,957638,631326,326312,-21651
2017-09-03,81.1075,81.73,80.72,1.0100000000000051,0.9100000000000108,81.8925,82.8,81.18,1.6199999999999903,1.5600000000000023,80.765,81.16,80.42,0.7399999999999949,0.46999999999999886,81.54,82.48,80.62,1.8599999999999994,1.8599999999999994,845640,1056090,665388,390702,-390702
2017-09-10,81.91,82.92,80.72,2.200000000000003,-2.200000000000003,82.294,83.0,81.4,1.5999999999999943,-1.5300000000000011,81.11,81.87,80.32,1.5500000000000114,-1.3400000000000034,81.62,82.9,80.69,2.210000000000008,-1.0,798156,1191693,557396,634297,395408
2017-09-17,81.64,82.01,81.1,0.9100000000000108,0.480000000000004,82.16199999999999,82.49,81.81,0.6799999999999926,0.5699999999999932,81.406,81.7,80.92,0.7800000000000011,0.6599999999999966,81.966,82.31,81.71,0.6000000000000085,0.5400000000000063,487997,621041,390303,230738,-227453
2017-09-24,82.12,82.5,81.58,0.9200000000000017,0.07000000000000739,82.688,83.84,82.26,1.5799999999999983,1.4399999999999977,81.794,82.27,81.49,0.7800000000000011,0.45000000000000284,82.3,83.19,81.9,1.289999999999992,1.1599999999999966,833858,1049422,595946,453476,326229
2017-10-01,83.646,83.88,83.4,0.47999999999998977,0.23999999999999488,84.006,84.09,83.88,0.21000000000000796,-0.21000000000000796,83.202,83.58,83.01,0.5699999999999932,0.19999999999998863,83.688,83.87,83.5,0.37000000000000455,-0.01999999999999602,559091,794924,462929,331995,-301057
