Date,KHC_stock_Open_average,KHC_stock_Open_max,KHC_stock_Open_min,KHC_stock_Open_volatility,KHC_stock_Open_change,KHC_stock_High_average,KHC_stock_High_max,KHC_stock_High_min,KHC_stock_High_volatility,KHC_stock_High_change,KHC_stock_Low_average,KHC_stock_Low_max,KHC_stock_Low_min,KHC_stock_Low_volatility,KHC_stock_Low_change,KHC_stock_Close_average,KHC_stock_Close_max,KHC_stock_Close_min,KHC_stock_Close_volatility,KHC_stock_Close_change,KHC_stock_Volume_average,KHC_stock_Volume_max,KHC_stock_Volume_min,KHC_stock_Volume_volatility,KHC_stock_Volume_change
2016-01-03,72.104,72.74,71.38,1.3599999999999994,0.8100000000000023,73.114,73.68,72.47,1.210000000000008,-0.37999999999999545,71.722,72.28,71.1,1.1800000000000068,-0.25,72.54,73.53,71.18,2.3499999999999943,-1.519999999999996,3901035,5209447,3092105,2117342,-2117342
2016-01-10,71.45,73.19,68.9,4.289999999999992,-2.4499999999999886,72.2,73.44,70.15,3.289999999999992,-2.3799999999999955,70.404,72.13,68.18,3.9499999999999886,-2.589999999999989,71.25,73.23,69.2,4.030000000000001,-3.069999999999993,4172873,6551215,2924618,3626597,3221742
2016-01-17,71.2225,73.6,69.28,4.319999999999993,3.589999999999989,72.4825,74.5,70.52,3.980000000000004,3.980000000000004,70.5325,72.51,68.74,3.7700000000000102,2.960000000000008,72.195,74.39,70.17,4.219999999999999,4.219999999999999,4758508,6208213,3111765,3096448,-1995313
2016-01-24,75.22200000000001,76.9,73.37,3.530000000000001,3.200000000000003,76.606,78.22,74.67,3.549999999999997,3.549999999999997,74.748,76.4,73.34,3.0600000000000023,3.0600000000000023,76.04,78.06,74.03,4.030000000000001,4.030000000000001,4274634,5348171,3542405,1805766,385175
2016-01-31,75.806,77.37,74.28,3.0900000000000034,-3.0900000000000034,76.08200000000001,77.48,74.56,2.9200000000000017,-2.9200000000000017,74.056,75.72,72.14,3.5799999999999983,-3.530000000000001,74.96000000000001,77.01,72.78,4.230000000000004,-4.230000000000004,6372841,9351550,3564201,5787349,5787349
2016-02-07,71.572,72.2,70.6,1.6000000000000085,0.10999999999999943,72.374,73.3,71.96,1.3400000000000034,0.25,70.618,71.71,70.01,1.6999999999999886,0.8399999999999892,71.64,72.11,71.22,0.8900000000000006,0.7000000000000028,3573794,4704643,2520133,2184510,-1718871
2016-02-14,73.22,74.08,72.9,1.1799999999999926,0.0,73.8575,74.39,73.06,1.3299999999999983,0.6299999999999955,72.64750000000001,73.34,71.92,1.4200000000000017,0.9099999999999966,73.38,74.24,72.31,1.9299999999999926,1.2099999999999937,3642209,4333490,2755154,1578336,481429
2016-02-21,74.97833333333332,78.8,72.33,6.469999999999999,3.450000000000003,75.48833333333333,78.9,73.33,5.570000000000007,3.450000000000003,74.06833333333333,77.83,71.83,6.0,5.6200000000000045,74.96166666666666,77.84,72.82,5.02000000000001,4.5,5716285,10319742,2805581,7514161,6849852
2016-02-28,77.55199999999999,77.91,77.28,0.6299999999999955,0.6299999999999955,77.838,78.0,77.55,0.45000000000000284,-0.0799999999999983,76.538,76.93,76.12,0.8100000000000023,-0.6700000000000017,77.348,77.66,77.02,0.6400000000000006,0.18000000000000682,4464964,5445500,3240154,2205346,-1207715
2016-03-06,76.786,77.26,76.01,1.25,0.25,77.208,77.39,77.0,0.39000000000000057,-0.04000000000000625,75.968,76.41,75.55,0.8599999999999994,0.269999999999996,76.518,76.95,76.22,0.730000000000004,0.45000000000000284,2489279,2783730,2107224,676506,-238242
2016-03-13,77.65599999999999,78.38,76.88,1.5,1.5,78.038,78.39,77.77,0.6200000000000045,0.6200000000000045,76.676,76.95,76.1,0.8500000000000085,0.6700000000000017,77.74,78.03,77.31,0.7199999999999989,-0.2599999999999909,4438092,9081037,2278270,6802767,6802767
2016-03-20,76.82499999999999,76.99,76.57,0.4200000000000017,-0.20000000000000284,77.2125,77.5,77.02,0.480000000000004,-0.23000000000000398,76.0675,76.21,75.86,0.3499999999999943,-0.3100000000000023,76.575,76.81,76.44,0.37000000000000455,-0.13000000000000966,2867863,3356722,2295790,1060932,153366
2016-03-27,78.12,78.95,76.62,2.3299999999999983,1.9099999999999966,78.78,79.16,77.93,1.2299999999999898,1.2299999999999898,77.55,78.28,76.06,2.219999999999999,2.049999999999997,78.62,79.08,77.76,1.3199999999999932,1.3199999999999932,3529659,3907409,3340584,566825,-163611
2016-04-03,78.37,78.97,77.97,1.0,-1.0,78.65,79.09,78.29,0.7999999999999972,-0.4900000000000091,77.668,78.38,77.03,1.3499999999999943,-0.8399999999999892,78.238,78.85,77.5,1.3499999999999943,-0.37999999999999545,2790413,3495210,2138989,1356221,-1356221
2016-04-10,78.074,78.73,77.4,1.3299999999999983,-1.1700000000000017,78.492,79.0,77.81,1.1899999999999977,-0.7099999999999937,77.3,77.85,76.89,0.9599999999999937,-0.7199999999999989,77.772,78.33,77.17,1.1599999999999966,0.14000000000000057,2936420,3246351,2348275,898076,147469
2016-04-17,77.818,78.34,76.7,1.6400000000000006,-1.2199999999999989,78.398,78.88,77.92,0.9599999999999937,-0.20999999999999375,77.194,77.86,76.64,1.2199999999999989,-0.5699999999999932,77.88,78.34,76.74,1.6000000000000085,-0.2400000000000091,2237289,2591180,1867393,723787,202523
2016-04-24,78.39399999999999,79.22,77.61,1.6099999999999994,-0.269999999999996,79.08,79.55,78.28,1.269999999999996,-0.5600000000000023,77.852,78.51,77.13,1.3800000000000097,-0.4100000000000108,78.592,79.1,78.07,1.0300000000000011,-0.6600000000000108,2412095,3208743,1962623,1246120,884917
2016-05-01,80.27199999999999,82.96,78.07,4.890000000000001,4.760000000000005,81.61,84.17,79.29,4.8799999999999955,3.7900000000000063,79.79,82.5,78.0,4.5,3.9399999999999977,81.03,84.0,78.68,5.319999999999993,4.480000000000004,4703760,8629304,2508165,6121139,292908
2016-05-08,85.184,86.03,84.0,2.030000000000001,2.030000000000001,86.128,86.66,84.79,1.8699999999999903,1.6599999999999966,84.586,85.19,83.64,1.5499999999999972,1.0799999999999983,85.414,86.34,84.26,2.0799999999999983,0.8699999999999903,2995071,3593730,2427536,1166194,-415039
2016-05-15,83.244,85.69,80.85,4.840000000000003,-2.9299999999999926,84.092,86.24,82.28,3.9599999999999937,-3.3799999999999955,81.94,85.04,80.46,4.5800000000000125,-3.220000000000013,82.926,85.87,81.18,4.689999999999998,-3.450000000000003,4961102,8695601,2061887,6633714,658230
2016-05-22,83.376,84.02,82.51,1.509999999999991,1.1499999999999915,84.298,84.82,83.25,1.5699999999999932,1.0100000000000051,83.102,83.76,82.42,1.3400000000000034,1.0799999999999983,83.842,84.27,82.81,1.4599999999999937,1.289999999999992,2156167,2701475,1272865,1428610,-724041
2016-05-29,84.0325,85.0,83.09,1.9099999999999966,0.8400000000000034,84.66,85.42,83.99,1.4300000000000068,0.980000000000004,83.48,84.7,82.67,2.030000000000001,2.030000000000001,84.305,85.3,83.19,2.1099999999999994,2.1099999999999994,2784425,3943680,1955414,1988266,-912301
2016-06-05,85.25,85.6,84.92,0.6799999999999926,0.09999999999999432,85.606,85.73,85.42,0.3100000000000023,0.0,84.626,84.78,84.33,0.45000000000000284,0.01999999999999602,85.176,85.62,84.75,0.8700000000000045,0.3500000000000085,2196224,2552651,1757256,795395,-434693
2016-06-12,85.046,85.34,84.68,0.6599999999999966,0.07000000000000739,85.424,85.75,85.29,0.45999999999999375,-0.37999999999999545,84.266,84.64,83.98,0.6599999999999966,-0.6200000000000045,84.954,85.28,84.82,0.46000000000000796,-0.13000000000000966,3251122,5526748,2333360,3193388,2736361
2016-06-19,85.322,85.94,83.7,2.239999999999995,-1.789999999999992,86.084,86.5,85.1,1.4000000000000057,-1.4000000000000057,84.92999999999999,85.49,83.42,2.069999999999993,-1.8199999999999932,85.3,86.37,83.73,2.6400000000000006,-1.769999999999996,4232710,11942081,1953719,9988362,9087938
2016-06-26,85.422,88.58,83.23,5.349999999999994,5.349999999999994,86.6,89.4,83.85,5.550000000000011,5.550000000000011,84.904,88.15,82.5,5.650000000000006,5.650000000000006,86.244,88.48,83.63,4.8500000000000085,4.609999999999999,3724954,5571245,2551756,3019489,-1032078
2016-07-03,89.08500000000001,89.93,88.19,1.740000000000009,1.740000000000009,89.835,90.26,89.49,0.7700000000000102,0.7700000000000102,88.4225,89.13,87.5,1.6299999999999955,1.6299999999999955,89.41,89.85,88.74,1.1099999999999994,1.1099999999999994,3220296,3703552,2525580,1177972,383172
2016-07-10,89.058,89.93,87.83,2.1000000000000085,-1.0300000000000011,89.484,90.15,89.08,1.0700000000000074,-0.9300000000000068,88.112,89.31,87.63,1.6800000000000068,-1.1800000000000068,88.772,89.84,87.8,2.0400000000000063,-0.980000000000004,3139103,4362929,2311908,2051021,-548550
2016-07-17,88.582,89.08,88.02,1.0600000000000023,-1.0600000000000023,88.80799999999999,89.3,88.19,1.1099999999999994,-0.8100000000000023,87.976,88.54,87.33,1.210000000000008,-0.730000000000004,88.408,89.1,87.64,1.4599999999999937,-0.9399999999999977,1970917,2229505,1751675,477830,253590
2016-07-24,87.19800000000001,88.54,85.68,2.8599999999999994,-1.9299999999999926,87.504,88.79,86.21,2.5800000000000125,-1.8000000000000114,86.234,87.83,85.2,2.6299999999999955,-1.9699999999999989,86.69,88.41,85.63,2.780000000000001,-2.019999999999996,2180263,3931690,1447370,2484320,331506
2016-07-31,86.468,89.85,85.13,4.719999999999999,3.549999999999997,86.788,90.49,85.48,5.009999999999991,3.9099999999999966,85.518,88.5,84.25,4.25,2.980000000000004,86.07000000000001,88.79,84.9,3.8900000000000006,2.8200000000000074,3286075,5106387,2491478,2614909,2327931
2016-08-07,89.27,89.77,88.71,1.0600000000000023,0.5200000000000102,89.926,90.47,88.79,1.6799999999999926,1.6799999999999926,88.762,89.29,87.59,1.7000000000000028,1.6400000000000006,89.376,89.78,88.75,1.0300000000000011,0.8100000000000023,2051004,2588811,1423146,1165665,-888728
2016-08-14,89.338,89.71,89.03,0.6799999999999926,-0.10999999999999943,89.718,90.2,89.17,1.0300000000000011,0.3100000000000023,88.758,89.35,88.24,1.1099999999999994,0.5,89.426,89.92,88.96,0.960000000000008,0.8400000000000034,1854290,2259601,1661022,598579,33904
2016-08-21,89.4,90.25,88.84,1.4099999999999966,-0.8399999999999892,89.85,90.48,88.99,1.490000000000009,-0.9399999999999977,88.702,89.52,87.92,1.5999999999999943,-1.5999999999999943,89.092,89.97,88.17,1.7999999999999972,-1.7999999999999972,2076704,2581185,1825891,755294,-229221
