Date,Direxion Daily Real Estate Bear 3X Shares_etf_Open_average,Direxion Daily Real Estate Bear 3X Shares_etf_Open_max,Direxion Daily Real Estate Bear 3X Shares_etf_Open_min,Direxion Daily Real Estate Bear 3X Shares_etf_Open_volatility,Direxion Daily Real Estate Bear 3X Shares_etf_Open_change,Direxion Daily Real Estate Bear 3X Shares_etf_High_average,Direxion Daily Real Estate Bear 3X Shares_etf_High_max,Direxion Daily Real Estate Bear 3X Shares_etf_High_min,Direxion Daily Real Estate Bear 3X Shares_etf_High_volatility,Direxion Daily Real Estate Bear 3X Shares_etf_High_change,Direxion Daily Real Estate Bear 3X Shares_etf_Low_average,Direxion Daily Real Estate Bear 3X Shares_etf_Low_max,Direxion Daily Real Estate Bear 3X Shares_etf_Low_min,Direxion Daily Real Estate Bear 3X Shares_etf_Low_volatility,Direxion Daily Real Estate Bear 3X Shares_etf_Low_change,Direxion Daily Real Estate Bear 3X Shares_etf_Close_average,Direxion Daily Real Estate Bear 3X Shares_etf_Close_max,Direxion Daily Real Estate Bear 3X Shares_etf_Close_min,Direxion Daily Real Estate Bear 3X Shares_etf_Close_volatility,Direxion Daily Real Estate Bear 3X Shares_etf_Close_change
2017-03-05,65.3,65.3,65.3,0.0,0.0,68.2,68.2,68.2,0.0,0.0,63.5,63.5,63.5,0.0,0.0,67.15,67.15,67.15,0.0,0.0
2017-03-12,62.4,62.4,62.4,0.0,0.0,63.03,63.03,63.03,0.0,0.0,61.55,61.55,61.55,0.0,0.0,62.15,62.15,62.15,0.0,0.0
2017-03-19,61.6,61.6,61.6,0.0,0.0,62.19,62.19,62.19,0.0,0.0,60.85,60.85,60.85,0.0,0.0,62.0,62.0,62.0,0.0,0.0
2017-03-26,61.4,61.4,61.4,0.0,0.0,61.8,61.8,61.8,0.0,0.0,59.8,59.8,59.8,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2017-04-02,58.4,58.4,58.4,0.0,0.0,58.85,58.85,58.85,0.0,0.0,57.7,57.7,57.7,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2017-04-09,56.55,56.55,56.55,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.15,56.15,56.15,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2017-04-16,54.65,54.65,54.65,0.0,0.0,55.45,55.45,55.45,0.0,0.0,54.56,54.56,54.56,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2017-04-23,58.15,58.15,58.15,0.0,0.0,60.35,60.35,60.35,0.0,0.0,58.15,58.15,58.15,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2017-04-30,62.0,62.0,62.0,0.0,0.0,62.0,62.0,62.0,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.6,60.6,60.6,0.0,0.0
2017-05-07,61.9,61.9,61.9,0.0,0.0,63.05,63.05,63.05,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.9,62.9,62.9,0.0,0.0
2017-05-14,61.45,61.45,61.45,0.0,0.0,62.75,62.75,62.75,0.0,0.0,59.75,59.75,59.75,0.0,0.0,60.8,60.8,60.8,0.0,0.0
2017-05-21,58.7,58.7,58.7,0.0,0.0,60.21,60.21,60.21,0.0,0.0,58.45,58.45,58.45,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2017-05-28,58.95,58.95,58.95,0.0,0.0,59.35,59.35,59.35,0.0,0.0,57.51,57.51,57.51,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2017-06-04,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0,57.1,57.1,57.1,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2017-06-11,54.6,54.6,54.6,0.0,0.0,55.75,55.75,55.75,0.0,0.0,54.6,54.6,54.6,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2017-06-18,55.45,55.45,55.45,0.0,0.0,55.55,55.55,55.55,0.0,0.0,54.0,54.0,54.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0
2017-06-25,56.9,56.9,56.9,0.0,0.0,57.2,57.2,57.2,0.0,0.0,55.5,55.5,55.5,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2017-07-02,60.0,60.0,60.0,0.0,0.0,60.25,60.25,60.25,0.0,0.0,58.55,58.55,58.55,0.0,0.0,59.05,59.05,59.05,0.0,0.0
2017-07-09,57.6,57.6,57.6,0.0,0.0,57.6,57.6,57.6,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2017-07-16,55.3,55.3,55.3,0.0,0.0,56.2,56.2,56.2,0.0,0.0,54.85,54.85,54.85,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2017-07-23,54.1,54.1,54.1,0.0,0.0,54.94,54.94,54.94,0.0,0.0,53.65,53.65,53.65,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2017-07-30,55.5,55.5,55.5,0.0,0.0,55.6,55.6,55.6,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.85,54.85,54.85,0.0,0.0
2017-08-06,58.2,58.2,58.2,0.0,0.0,59.5,59.5,59.5,0.0,0.0,57.95,57.95,57.95,0.0,0.0,58.7,58.7,58.7,0.0,0.0
2017-08-13,56.85,56.85,56.85,0.0,0.0,58.8,58.8,58.8,0.0,0.0,56.85,56.85,56.85,0.0,0.0,58.31,58.31,58.31,0.0,0.0
2017-08-20,55.2,55.2,55.2,0.0,0.0,55.95,55.95,55.95,0.0,0.0,54.49,54.49,54.49,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2017-08-27,54.7,54.7,54.7,0.0,0.0,54.7,54.7,54.7,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.89,53.89,53.89,0.0,0.0
2017-09-03,53.2,53.2,53.2,0.0,0.0,53.72,53.72,53.72,0.0,0.0,52.39,52.39,52.39,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2017-09-10,52.55,52.55,52.55,0.0,0.0,53.27,53.27,53.27,0.0,0.0,52.01,52.01,52.01,0.0,0.0,52.05,52.05,52.05,0.0,0.0
2017-09-17,54.35,54.35,54.35,0.0,0.0,55.86,55.86,55.86,0.0,0.0,54.05,54.05,54.05,0.0,0.0,55.75,55.75,55.75,0.0,0.0
2017-09-24,55.25,55.25,55.25,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2017-10-01,54.45,54.45,54.45,0.0,0.0,55.5,55.5,55.5,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2017-10-08,51.5,51.5,51.5,0.0,0.0,52.45,52.45,52.45,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2017-10-15,53.25,53.25,53.25,0.0,0.0,54.1,54.1,54.1,0.0,0.0,52.8,52.8,52.8,0.0,0.0,53.65,53.65,53.65,0.0,0.0
2017-10-22,57.05,57.05,57.05,0.0,0.0,58.3,58.3,58.3,0.0,0.0,55.8,55.8,55.8,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2017-10-29,54.9,54.9,54.9,0.0,0.0,55.42,55.42,55.42,0.0,0.0,54.4,54.4,54.4,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2017-11-05,52.1,52.1,52.1,0.0,0.0,52.1,52.1,52.1,0.0,0.0,50.8,50.8,50.8,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2017-11-12,51.7,51.7,51.7,0.0,0.0,51.85,51.85,51.85,0.0,0.0,50.95,50.95,50.95,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2017-11-19,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0,50.85,50.85,50.85,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2017-11-26,51.95,51.95,51.95,0.0,0.0,53.22,53.22,53.22,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2017-12-03,53.35,53.35,53.35,0.0,0.0,53.75,53.75,53.75,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2017-12-10,51.4,51.4,51.4,0.0,0.0,51.63,51.63,51.63,0.0,0.0,50.75,50.75,50.75,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2017-12-17,54.9,54.9,54.9,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.25,54.25,54.25,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2017-12-24,52.21,52.21,52.21,0.0,0.0,52.5,52.5,52.5,0.0,0.0,51.8,51.8,51.8,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2017-12-31,56.0,56.0,56.0,0.0,0.0,56.3,56.3,56.3,0.0,0.0,55.73,55.73,55.73,0.0,0.0,56.0,56.0,56.0,0.0,0.0
