Date,GENCStock_Open_average,GENCStock_Open_max,GENCStock_Open_min,GENCStock_Open_volatility,GENCStock_Open_change,GENCStock_High_average,GENCStock_High_max,GENCStock_High_min,GENCStock_High_volatility,GENCStock_High_change,GENCStock_Low_average,GENCStock_Low_max,GENCStock_Low_min,GENCStock_Low_volatility,GENCStock_Low_change,GENCStock_Close_average,GENCStock_Close_max,GENCStock_Close_min,GENCStock_Close_volatility,GENCStock_Close_change,GENCStock_Volume_average,GENCStock_Volume_max,GENCStock_Volume_min,GENCStock_Volume_volatility,GENCStock_Volume_change
2016-01-03,7.788,8.27,7.49,0.7799999999999994,0.7799999999999994,8.04,8.42,7.56,0.8600000000000003,0.7199999999999998,7.674,7.92,7.47,0.4500000000000002,0.3100000000000005,7.898,8.19,7.56,0.6299999999999999,0.5700000000000012,48999,111822,16073,95749,34644
2016-01-10,7.976,8.24,7.48,0.7599999999999998,-0.6099999999999994,8.102,8.33,7.58,0.75,-0.7099999999999991,7.778,8.1,7.11,0.9899999999999993,-0.9299999999999988,7.858,8.24,7.21,1.0300000000000002,-0.8899999999999997,31636,51815,24239,27576,141
2016-01-17,7.2475000000000005,7.46,7.07,0.3899999999999997,0.34999999999999964,7.5024999999999995,7.81,7.37,0.4399999999999995,0.41999999999999993,7.1625,7.46,7.0,0.45999999999999996,0.4500000000000002,7.3375,7.65,7.01,0.6400000000000006,0.6400000000000006,27095,32601,19853,12748,6577
2016-01-24,7.766,7.82,7.66,0.16000000000000014,0.16000000000000014,7.926,7.97,7.89,0.08000000000000007,0.02999999999999936,7.716,7.8,7.6,0.20000000000000018,0.20000000000000018,7.828,7.87,7.79,0.08000000000000007,-0.009999999999999787,20776,33765,9689,24076,-20167
2016-01-31,7.8580000000000005,7.95,7.8,0.15000000000000036,0.0,8.004,8.09,7.9,0.1899999999999995,0.08999999999999986,7.81,7.86,7.79,0.07000000000000028,-0.0600000000000005,7.874,7.96,7.8,0.16000000000000014,-0.019999999999999574,16472,26141,5789,20352,13875
2016-02-07,8.23,8.61,7.78,0.8299999999999992,0.8299999999999992,8.352,8.66,7.95,0.71,0.6399999999999997,8.1,8.51,7.78,0.7299999999999995,0.7299999999999995,8.258,8.53,7.9,0.629999999999999,0.629999999999999,38337,102861,12492,90369,-9666
2016-02-14,8.43,8.55,8.32,0.23000000000000043,-0.16000000000000014,8.555,8.67,8.32,0.34999999999999964,-0.25,8.2475,8.37,8.07,0.29999999999999893,-0.10999999999999943,8.355,8.45,8.27,0.17999999999999972,-0.09999999999999964,36998,76830,8882,67948,-21907
2016-02-21,8.514,8.67,8.27,0.40000000000000036,0.39000000000000057,8.688,9.0,8.48,0.5199999999999996,0.3699999999999992,8.438,8.64,8.27,0.370000000000001,0.370000000000001,8.622,8.91,8.45,0.46000000000000085,0.4499999999999993,128830,478947,8250,470697,433210
2016-02-28,8.978,9.11,8.83,0.27999999999999936,0.1999999999999993,9.16,9.32,8.99,0.33000000000000007,0.05000000000000071,8.882,8.93,8.8,0.129999999999999,-0.040000000000000924,9.058,9.31,8.9,0.41000000000000014,0.2599999999999998,87409,108015,45065,62950,7796
2016-03-06,9.448,9.7,9.25,0.4499999999999993,-0.08000000000000007,9.77,10.28,9.51,0.7699999999999996,-0.7299999999999986,9.11,9.33,8.88,0.4499999999999993,-0.40999999999999837,9.372,9.67,9.17,0.5,-0.5,123887,322183,21893,300290,-300290
2016-03-13,9.052,9.24,8.89,0.34999999999999964,0.02999999999999936,9.214,9.33,9.13,0.1999999999999993,0.11999999999999922,8.842,8.9,8.7,0.20000000000000107,-0.030000000000001137,9.062,9.2,8.95,0.25,0.20000000000000107,43015,51521,35613,15908,1182
2016-03-20,8.967500000000001,9.15,8.81,0.33999999999999986,-0.2400000000000002,9.09,9.32,8.91,0.41000000000000014,-0.41000000000000014,8.780000000000001,9.01,8.67,0.33999999999999986,-0.29999999999999893,8.897499999999999,9.02,8.79,0.23000000000000043,-0.15000000000000036,65038,69581,53463,16118,15911
2016-03-27,9.504,9.77,8.93,0.8399999999999999,0.7900000000000009,9.808,10.04,9.41,0.629999999999999,0.629999999999999,9.446,9.72,8.87,0.8500000000000014,0.8500000000000014,9.698,9.87,9.37,0.5,0.5,60633,73955,36041,37914,-10254
2016-04-03,9.852,9.91,9.8,0.10999999999999943,0.02999999999999936,10.01,10.05,9.95,0.10000000000000142,-0.10000000000000142,9.782,9.83,9.76,0.07000000000000028,0.009999999999999787,9.854,9.9,9.82,0.08000000000000007,0.07000000000000028,42132,57924,18983,38941,-34276
2016-04-10,9.654,9.97,9.31,0.6600000000000001,-0.620000000000001,9.758,9.99,9.43,0.5600000000000005,-0.5600000000000005,9.484,9.81,9.19,0.620000000000001,-0.620000000000001,9.546,9.83,9.31,0.5199999999999996,-0.5199999999999996,32923,72116,21101,51015,612
2016-04-17,9.604,9.83,9.33,0.5,0.5,9.806000000000001,9.91,9.62,0.2900000000000009,0.27000000000000135,9.494,9.63,9.33,0.3000000000000007,0.22000000000000064,9.704,9.85,9.5,0.34999999999999964,0.3100000000000005,31631,40817,8889,31928,-28443
2016-04-24,9.816,9.99,9.51,0.4800000000000004,-0.3200000000000003,9.896,10.0,9.62,0.3800000000000008,-0.2900000000000009,9.618,9.79,9.27,0.5199999999999996,-0.5,9.752,9.91,9.51,0.40000000000000036,-0.2900000000000009,34611,41919,29954,11965,-998
2016-05-01,9.812,9.99,9.43,0.5600000000000005,0.06999999999999851,9.992,10.19,9.83,0.35999999999999943,0.1899999999999995,9.656,9.91,9.43,0.4800000000000004,0.379999999999999,9.912,10.07,9.74,0.33000000000000007,0.33000000000000007,49798,73785,35246,38539,-16029
2016-05-08,9.892,9.97,9.79,0.1800000000000015,-0.0600000000000005,10.16,10.32,9.99,0.33000000000000007,-0.08999999999999986,9.768,9.95,9.46,0.48999999999999844,-0.11999999999999922,9.904,9.95,9.83,0.11999999999999922,0.0,62347,114964,21861,93103,-44604
2016-05-15,9.738,9.9,9.59,0.3100000000000005,-0.2400000000000002,9.94,10.33,9.65,0.6799999999999997,-0.6600000000000001,9.524,9.8,9.35,0.45000000000000107,-0.2900000000000009,9.65,9.87,9.53,0.33999999999999986,-0.33999999999999986,42847,76214,17681,58533,-48515
2016-05-22,9.61,9.68,9.51,0.16999999999999993,0.08000000000000007,9.728,9.83,9.64,0.1899999999999995,0.1899999999999995,9.574,9.67,9.5,0.16999999999999993,0.16999999999999993,9.672,9.83,9.59,0.2400000000000002,0.22000000000000064,30905,38694,21068,17626,-4231
2016-05-29,9.8325,9.87,9.79,0.08000000000000007,0.08000000000000007,9.995,10.12,9.87,0.25,-0.25,9.712499999999999,9.77,9.68,0.08999999999999986,-0.07000000000000028,9.835,9.91,9.77,0.14000000000000057,-0.09999999999999964,27746,34961,16455,18506,6642
2016-06-05,9.924,10.07,9.81,0.2599999999999998,0.019999999999999574,10.054,10.14,9.99,0.15000000000000036,-0.05000000000000071,9.804,9.95,9.67,0.27999999999999936,-0.05000000000000071,9.942,10.04,9.87,0.16999999999999993,-0.0600000000000005,27526,41553,12402,29151,-18360
2016-06-12,9.712,9.82,9.53,0.2900000000000009,-0.2900000000000009,9.762,9.87,9.63,0.23999999999999844,-0.23999999999999844,9.562,9.62,9.5,0.11999999999999922,-0.08999999999999986,9.698,9.78,9.54,0.2400000000000002,-0.2400000000000002,17990,27315,7941,19374,5626
2016-06-19,9.774000000000001,9.95,9.5,0.4499999999999993,0.39000000000000057,9.946,10.05,9.8,0.25,0.23999999999999844,9.576,9.72,9.5,0.22000000000000064,0.019999999999999574,9.79,10.03,9.61,0.41999999999999993,0.14000000000000057,172982,707398,26126,681272,672907
