Date,MRLN_stock_Open_average,MRLN_stock_Open_max,MRLN_stock_Open_min,MRLN_stock_Open_volatility,MRLN_stock_Open_change,MRLN_stock_High_average,MRLN_stock_High_max,MRLN_stock_High_min,MRLN_stock_High_volatility,MRLN_stock_High_change,MRLN_stock_Low_average,MRLN_stock_Low_max,MRLN_stock_Low_min,MRLN_stock_Low_volatility,MRLN_stock_Low_change,MRLN_stock_Close_average,MRLN_stock_Close_max,MRLN_stock_Close_min,MRLN_stock_Close_volatility,MRLN_stock_Close_change,MRLN_stock_Volume_average,MRLN_stock_Volume_max,MRLN_stock_Volume_min,MRLN_stock_Volume_volatility,MRLN_stock_Volume_change
2016-01-03,15.542,15.75,15.34,0.41000000000000014,-0.03999999999999915,16.002,16.74,15.59,1.1499999999999986,0.9599999999999991,15.328,15.44,15.25,0.1899999999999995,0.03999999999999915,15.5,15.74,15.32,0.41999999999999993,-0.02999999999999936,20207,28303,14490,13813,-8576
2016-01-10,15.104000000000001,15.56,14.18,1.3800000000000008,-1.3800000000000008,15.28,16.0,14.34,1.6600000000000001,-1.2200000000000006,14.472,14.94,13.68,1.2599999999999998,-1.2599999999999998,14.776,15.48,14.07,1.4100000000000001,-1.2400000000000002,15747,22721,9312,13409,7057
2016-01-17,14.32,14.56,14.06,0.5,0.2900000000000009,14.7025,15.07,14.39,0.6799999999999997,0.6799999999999997,14.1025,14.35,13.76,0.5899999999999999,0.16000000000000014,14.475,14.75,14.28,0.47000000000000064,0.47000000000000064,15615,23810,10841,12969,-12969
2016-01-24,14.692,14.79,14.6,0.1899999999999995,0.0600000000000005,15.058,15.75,14.75,1.0,0.8699999999999992,14.534,14.66,14.43,0.23000000000000043,0.10999999999999943,14.794,15.67,14.46,1.209999999999999,1.0399999999999991,20540,48412,7788,40624,27747
2016-01-31,14.944,15.41,14.19,1.2200000000000006,-1.0200000000000014,15.152,15.48,14.61,0.870000000000001,-0.6800000000000015,14.45,15.24,13.87,1.370000000000001,-0.9399999999999995,14.75,15.33,14.01,1.3200000000000003,-1.2400000000000002,34595,62181,15406,46775,21965
2016-02-07,13.974,14.07,13.83,0.2400000000000002,0.08000000000000007,14.154,14.23,14.08,0.15000000000000036,-0.15000000000000036,13.674,13.95,13.46,0.48999999999999844,0.33999999999999986,13.982,14.2,13.83,0.3699999999999992,-0.23999999999999844,23417,43952,14768,29184,-22556
2016-02-14,13.84,14.05,13.58,0.47000000000000064,-0.47000000000000064,13.97,14.09,13.86,0.23000000000000043,-0.19000000000000128,13.6125,13.76,13.56,0.1999999999999993,-0.1999999999999993,13.7625,13.98,13.59,0.39000000000000057,-0.1999999999999993,26772,38565,12630,25935,-13720
2016-02-21,13.780000000000001,13.9,13.67,0.23000000000000043,0.22000000000000064,14.084,14.36,13.85,0.5099999999999998,-0.35999999999999943,13.668,13.77,13.51,0.2599999999999998,0.09999999999999964,13.852,13.94,13.74,0.1999999999999993,-0.03999999999999915,24484,38600,14163,24437,-24437
2016-02-28,13.87,14.0,13.78,0.22000000000000064,0.0,14.038,14.2,13.95,0.25,0.0600000000000005,13.714,13.77,13.65,0.11999999999999922,0.049999999999998934,13.91,14.0,13.81,0.1899999999999995,0.1899999999999995,26979,46604,16350,30254,2313
2016-03-06,13.926,13.99,13.86,0.13000000000000078,0.02999999999999936,14.05,14.21,13.99,0.22000000000000064,-0.009999999999999787,13.816,13.85,13.76,0.08999999999999986,0.040000000000000924,13.934,13.99,13.89,0.09999999999999964,0.07000000000000028,27604,37136,19991,17145,-5389
2016-03-13,13.878,14.01,13.71,0.29999999999999893,0.049999999999998934,14.07,14.34,13.87,0.47000000000000064,0.129999999999999,13.746,13.8,13.7,0.10000000000000142,-0.030000000000001137,13.879999999999999,13.97,13.79,0.1800000000000015,0.02000000000000135,25924,47904,10312,37592,26702
2016-03-20,13.95,14.11,13.8,0.3099999999999987,-0.08999999999999986,14.095,14.14,13.98,0.16000000000000014,-0.15000000000000036,13.8475,13.96,13.8,0.16000000000000014,-0.02999999999999936,13.9875,14.07,13.9,0.16999999999999993,-0.05999999999999872,20996,30007,15882,14125,-3888
