Date,ABMD_stock_Open_average,ABMD_stock_Open_max,ABMD_stock_Open_min,ABMD_stock_Open_volatility,ABMD_stock_Open_change,ABMD_stock_High_average,ABMD_stock_High_max,ABMD_stock_High_min,ABMD_stock_High_volatility,ABMD_stock_High_change,ABMD_stock_Low_average,ABMD_stock_Low_max,ABMD_stock_Low_min,ABMD_stock_Low_volatility,ABMD_stock_Low_change,ABMD_stock_Close_average,ABMD_stock_Close_max,ABMD_stock_Close_min,ABMD_stock_Close_volatility,ABMD_stock_Close_change,ABMD_stock_Volume_average,ABMD_stock_Volume_max,ABMD_stock_Volume_min,ABMD_stock_Volume_volatility,ABMD_stock_Volume_change
2016-01-03,84.876,88.8,82.66,6.140000000000001,-6.140000000000001,86.88799999999999,89.42,84.88,4.540000000000006,-3.710000000000008,83.368,84.77,81.92,2.8499999999999943,-2.1099999999999994,84.408,85.3,81.92,3.3799999999999955,-0.6599999999999966,584782,643855,469566,174289,5787
2016-01-10,86.582,88.96,85.13,3.8299999999999983,0.030000000000001137,88.844,90.82,86.46,4.359999999999999,1.3599999999999994,84.51599999999999,86.28,83.02,3.260000000000005,1.5300000000000011,86.884,88.32,85.0,3.319999999999993,2.4099999999999966,675141,993958,543523,450435,-50037
2016-01-17,85.25,88.6,83.42,5.179999999999993,-4.36999999999999,86.125,88.96,84.0,4.959999999999994,-2.1999999999999886,82.14,84.28,79.19,5.090000000000003,-0.6500000000000057,84.76,86.68,82.94,3.740000000000009,0.4300000000000068,634585,942465,426110,516355,137317
2016-01-24,85.692,89.52,81.96,7.560000000000002,-4.700000000000003,87.606,90.46,84.75,5.709999999999994,-4.969999999999999,83.416,86.52,80.22,6.299999999999997,-5.179999999999993,85.272,89.29,81.77,7.52000000000001,-3.960000000000008,559167,662966,419775,243191,-54513
2016-01-31,87.082,92.0,84.13,7.8700000000000045,7.8700000000000045,88.688,92.57,85.25,7.319999999999993,6.3799999999999955,83.566,87.26,81.09,6.170000000000002,-0.9200000000000017,85.656,92.0,81.53,10.469999999999999,-3.9299999999999926,1105432,2240756,389845,1850911,1126737
2016-02-07,73.47,80.59,70.5,10.090000000000003,-7.150000000000006,75.178,81.38,72.94,8.439999999999998,-7.009999999999991,69.558,71.55,67.81,3.739999999999995,2.9399999999999977,72.068,73.03,71.0,2.030000000000001,1.8700000000000045,1137646,2753062,582895,2170167,-1892192
2016-02-14,77.3875,79.1,74.0,5.099999999999994,5.099999999999994,80.2125,81.68,78.78,2.9000000000000057,2.9000000000000057,76.7375,78.46,73.72,4.739999999999995,4.739999999999995,79.16,81.32,77.45,3.8699999999999903,2.9599999999999937,686408,913807,423619,490188,-287577
2016-02-21,81.52333333333334,82.52,80.54,1.9799999999999898,-1.230000000000004,82.28833333333333,83.73,80.66,3.0700000000000074,-2.3299999999999983,80.555,81.59,79.23,2.3599999999999994,0.1599999999999966,81.45333333333333,82.45,80.65,1.7999999999999972,-1.7900000000000063,460249,970683,0,970683,-389863
2016-02-28,82.01,84.15,80.4,3.75,2.309999999999988,83.562,84.96,81.33,3.6299999999999955,3.6299999999999955,80.884,81.79,79.62,2.1700000000000017,1.8900000000000006,82.654,84.0,80.01,3.989999999999995,3.989999999999995,490948,602284,338133,264151,-45691
2016-03-06,85.634,87.97,84.09,3.8799999999999955,2.6099999999999994,87.318,89.0,85.74,3.260000000000005,2.0799999999999983,84.418,85.8,82.86,2.9399999999999977,2.5,86.09400000000001,87.66,84.25,3.4099999999999966,2.4799999999999898,485611,640795,370497,270298,75586
2016-03-13,86.742,88.03,85.6,2.430000000000007,-1.2000000000000028,87.974,88.67,86.15,2.519999999999996,0.0800000000000125,85.236,86.84,83.36,3.480000000000004,-1.1599999999999966,86.864,88.21,85.57,2.6400000000000006,-0.6799999999999926,355087,426480,242540,183940,130167
2016-03-20,89.8525,93.2,87.11,6.090000000000003,3.5900000000000034,91.89750000000001,93.79,89.39,4.400000000000006,1.3499999999999943,88.8775,91.51,87.11,4.400000000000006,1.9099999999999966,91.13,93.5,88.88,4.6200000000000045,1.7199999999999989,497963,824631,340536,484095,15916
2016-03-27,92.5,94.62,89.99,4.63000000000001,3.260000000000005,94.414,97.0,92.48,4.519999999999996,4.519999999999996,91.746,93.74,89.74,4.0,3.469999999999999,93.602,96.58,90.48,6.099999999999994,6.099999999999994,1905334,6388076,638482,5749594,-221347
2016-04-03,96.518,99.0,94.92,4.079999999999998,2.3599999999999994,97.452,99.0,96.0,3.0,1.5100000000000051,94.44800000000001,95.49,93.9,1.5899999999999892,-1.5899999999999892,95.99,97.22,95.14,2.0799999999999983,0.5499999999999972,594613,687967,508690,179277,125518
2016-04-10,96.742,98.75,95.02,3.730000000000004,0.4099999999999966,97.89,98.98,96.41,2.5700000000000074,1.6600000000000108,95.694,97.0,94.86,2.1400000000000006,0.9200000000000017,97.088,98.57,95.1,3.469999999999999,3.1200000000000045,488749,625193,386370,238823,122662
2016-04-17,100.444,101.77,97.66,4.109999999999999,2.980000000000004,102.616,103.17,101.39,1.7800000000000011,1.730000000000004,99.924,101.01,97.63,3.3800000000000097,3.010000000000005,101.428,102.12,100.38,1.740000000000009,0.6599999999999966,568645,824959,386643,438316,-214668
2016-04-24,100.896,102.37,99.38,2.990000000000009,-2.1200000000000045,101.95,102.57,100.0,2.569999999999993,-2.3400000000000034,99.398,101.07,95.93,5.139999999999986,-5.139999999999986,100.692,102.3,97.14,5.159999999999997,-5.159999999999997,479334,922343,263317,659026,606841
2016-05-01,97.258,101.06,93.82,7.240000000000009,-3.7900000000000063,98.752,101.4,95.95,5.450000000000003,-4.819999999999993,94.972,97.61,93.0,4.609999999999999,-4.609999999999999,96.552,99.26,94.77,4.490000000000009,-4.320000000000007,891111,1641109,503750,1137359,-395095
2016-05-08,95.628,97.1,94.0,3.0999999999999943,-0.5799999999999983,96.906,97.84,95.39,2.450000000000003,-1.4699999999999989,94.358,96.0,92.85,3.1500000000000057,-0.4000000000000057,95.52199999999999,96.75,94.08,2.6700000000000017,-2.3299999999999983,403873,478477,298425,180052,-110225
2016-05-15,94.84,96.0,93.75,2.25,1.5600000000000023,96.48,97.32,95.35,1.9699999999999989,0.09999999999999432,93.344,94.81,92.03,2.780000000000001,1.5300000000000011,95.65,97.28,94.13,3.1500000000000057,0.8599999999999994,464494,539103,390928,148175,-75892
2016-05-22,98.506,99.81,96.88,2.930000000000007,1.9300000000000068,99.352,99.95,97.53,2.4200000000000017,2.319999999999993,97.78,98.8,95.81,2.989999999999995,2.569999999999993,98.818,99.74,96.99,2.75,2.75,353890,428793,289295,139498,-5573
2016-05-29,100.3625,101.75,98.98,2.769999999999996,2.530000000000001,101.71,102.13,100.71,1.4200000000000017,1.4200000000000017,99.8125,100.9,98.69,2.210000000000008,2.0700000000000074,101.1425,101.87,99.31,2.5600000000000023,2.5,436363,495950,381604,114346,29284
2016-06-05,103.128,104.54,101.64,2.9000000000000057,1.6700000000000017,104.112,104.95,102.14,2.8100000000000023,1.5,102.34,104.13,100.76,3.3699999999999903,1.1700000000000017,103.482,104.37,101.89,2.480000000000004,0.6400000000000006,413452,588009,338429,249580,5032
2016-06-12,101.744,102.56,100.33,2.230000000000004,-1.6000000000000085,102.562,103.48,100.46,3.0200000000000102,-3.0200000000000102,100.318,101.62,98.07,3.5500000000000114,-3.5200000000000102,101.368,103.09,99.23,3.8599999999999994,-2.539999999999992,507734,801782,294545,507237,382102
2016-06-19,100.95,102.69,99.0,3.6899999999999977,-1.0,103.468,104.27,102.84,1.4299999999999926,1.1400000000000006,100.138,101.52,98.01,3.509999999999991,-1.5999999999999943,101.96000000000001,104.25,100.37,3.8799999999999955,-1.3499999999999943,1342118,4664903,394987,4269916,4039245
2016-06-26,105.282,109.71,99.57,10.14,10.14,107.028,110.2,101.45,8.75,8.75,104.584,108.89,99.01,9.879999999999995,9.879999999999995,106.788,110.17,101.23,8.939999999999998,8.939999999999998,715903,1046022,355337,690685,-690685
2016-07-03,111.35249999999999,114.08,109.46,4.6200000000000045,4.170000000000002,113.18,115.89,110.78,5.109999999999999,5.109999999999999,110.5575,112.86,108.77,4.090000000000003,4.090000000000003,112.2375,114.15,109.83,4.320000000000007,4.320000000000007,644894,809462,531802,277660,114091
