Date,ARE_stock_Open_average,ARE_stock_Open_max,ARE_stock_Open_min,ARE_stock_Open_volatility,ARE_stock_Open_change,ARE_stock_High_average,ARE_stock_High_max,ARE_stock_High_min,ARE_stock_High_volatility,ARE_stock_High_change,ARE_stock_Low_average,ARE_stock_Low_max,ARE_stock_Low_min,ARE_stock_Low_volatility,ARE_stock_Low_change,ARE_stock_Close_average,ARE_stock_Close_max,ARE_stock_Close_min,ARE_stock_Close_volatility,ARE_stock_Close_change,ARE_stock_Volume_average,ARE_stock_Volume_max,ARE_stock_Volume_min,ARE_stock_Volume_volatility,ARE_stock_Volume_change
2016-01-03,88.764,89.71,87.13,2.5799999999999983,-2.5400000000000063,89.482,90.72,87.63,3.0900000000000034,-2.0799999999999983,87.83,89.29,85.51,3.780000000000001,-2.9499999999999886,88.302,90.34,85.57,4.77000000000001,-3.5400000000000063,328186,522786,195738,327048,-168689
2016-01-10,83.124,85.55,79.92,5.6299999999999955,-5.6299999999999955,83.544,86.14,80.63,5.510000000000005,-5.510000000000005,81.644,84.43,79.35,5.0800000000000125,-5.0800000000000125,82.098,84.5,80.16,4.340000000000003,-4.340000000000003,643148,752023,481847,270176,-22470
2016-01-17,79.10249999999999,82.75,76.94,5.810000000000002,-5.439999999999998,79.595,82.75,77.64,5.109999999999999,-4.25,77.10249999999999,80.0,74.96,5.040000000000006,-2.8499999999999943,77.885,80.37,76.42,3.950000000000003,-2.0700000000000074,707347,892306,451093,441213,-281676
2016-01-24,78.216,78.55,77.72,0.8299999999999983,0.28999999999999204,79.166,79.61,78.78,0.8299999999999983,0.20999999999999375,77.468,77.72,77.12,0.5999999999999943,0.3100000000000023,78.16,79.18,77.47,1.710000000000008,1.710000000000008,593670,858007,386907,471100,440784
2016-01-31,77.276,78.9,76.06,2.8400000000000034,-1.7000000000000028,78.33200000000001,79.87,76.89,2.980000000000004,-2.3700000000000045,76.314,78.06,75.22,2.8400000000000034,-1.8700000000000045,76.81400000000001,78.15,76.2,1.9500000000000028,-1.6000000000000085,564484,714431,443000,271431,-119522
2016-02-07,73.486,76.16,72.25,3.9099999999999966,-3.4799999999999898,73.82000000000001,76.23,72.51,3.719999999999999,-3.3800000000000097,71.946,73.71,70.69,3.019999999999996,-3.019999999999996,72.612,74.61,71.65,2.9599999999999937,-2.760000000000005,493384,712423,391557,320866,47020
2016-02-14,73.7975,74.44,72.33,2.1099999999999994,1.9899999999999949,75.31,75.68,74.39,1.2900000000000063,1.25,73.4225,74.08,71.96,2.1200000000000045,2.1200000000000045,74.5175,74.97,74.0,0.9699999999999989,0.9699999999999989,427765,571663,268238,303425,-269150
2016-02-21,76.482,78.34,75.72,2.6200000000000045,2.6099999999999994,77.604,79.33,76.49,2.8400000000000034,2.799999999999997,75.992,77.85,74.52,3.3299999999999983,2.1999999999999886,77.228,78.74,76.3,2.4399999999999977,2.4399999999999977,353825,475336,221799,253537,159090
2016-02-28,80.58,82.5,78.75,3.75,3.75,81.67999999999999,83.69,79.35,4.340000000000003,4.340000000000003,80.09400000000001,82.04,78.28,3.760000000000005,3.760000000000005,81.598,83.67,79.16,4.510000000000005,4.510000000000005,419773,619159,330542,288617,-258494
2016-03-06,83.812,84.61,83.22,1.3900000000000006,1.0499999999999972,84.288,85.51,83.65,1.8599999999999994,1.8599999999999994,82.628,83.91,81.03,2.8799999999999955,2.8799999999999955,83.892,85.4,83.08,2.3200000000000074,2.030000000000001,375235,513365,273657,239708,203667
2016-03-13,86.69200000000001,88.76,85.09,3.6700000000000017,3.440000000000012,88.066,90.04,85.8,4.240000000000009,4.240000000000009,86.096,88.21,83.91,4.299999999999997,4.299999999999997,87.594,89.34,85.76,3.5799999999999983,2.559999999999988,453621,983233,251311,731922,720003
2016-03-20,87.94,88.21,87.44,0.769999999999996,0.10999999999999943,88.63,88.71,88.52,0.18999999999999773,-0.18999999999999773,87.35249999999999,87.61,87.1,0.5100000000000051,0.3500000000000085,88.4,88.58,88.0,0.5799999999999983,0.519999999999996,625989,856428,463080,393348,-160437
2016-03-27,89.968,91.12,88.68,2.4399999999999977,1.75,90.86,91.25,90.16,1.0900000000000034,0.6599999999999966,89.36800000000001,90.12,88.22,1.9000000000000057,1.480000000000004,90.55,90.89,90.07,0.8200000000000074,0.4900000000000091,407280,551357,259680,291677,-197471
2016-04-03,90.49,90.8,90.03,0.769999999999996,-0.4700000000000131,91.09,91.8,90.55,1.25,0.6799999999999926,89.968,90.3,89.43,0.8699999999999903,0.009999999999990905,90.624,91.02,89.79,1.2299999999999898,-0.04999999999999716,336852,382685,291371,91314,15296
2016-04-10,91.924,92.76,91.12,1.6400000000000006,1.3599999999999994,92.796,94.0,91.75,2.25,2.25,91.354,92.33,90.78,1.5499999999999972,1.5499999999999972,92.328,93.86,90.79,3.069999999999993,3.069999999999993,375345,479669,200939,278730,251575
2016-04-17,93.0,93.92,91.35,2.5700000000000074,-2.5,93.804,94.49,93.23,1.259999999999991,-0.9699999999999989,91.938,93.38,90.34,3.039999999999992,-2.5600000000000023,92.68,93.81,91.09,2.719999999999999,-1.0900000000000034,411922,655951,230026,425925,420925
2016-04-24,93.174,93.63,92.41,1.2199999999999989,0.8700000000000045,93.92399999999999,94.18,93.41,0.7700000000000102,0.4200000000000017,92.532,93.01,91.95,1.0600000000000023,0.4200000000000017,93.44200000000001,93.84,92.95,0.8900000000000006,-0.2599999999999909,524258,1174090,294924,879166,689051
2016-05-01,93.804,95.4,92.65,2.75,2.6700000000000017,95.158,95.72,93.91,1.8100000000000023,0.7399999999999949,93.176,94.61,92.41,2.200000000000003,1.3299999999999983,94.902,95.65,93.69,1.960000000000008,1.490000000000009,631170,973755,471776,501979,-501979
2016-05-08,95.274,96.55,93.7,2.8499999999999943,-2.289999999999992,95.832,96.73,94.41,2.3200000000000074,-1.4000000000000057,94.216,95.57,93.28,2.289999999999992,-2.0600000000000023,95.008,96.46,93.72,2.739999999999995,-1.6099999999999994,647692,942700,476975,465725,381910
2016-05-15,94.552,95.88,93.4,2.4799999999999898,-0.8400000000000034,95.726,96.88,93.78,3.0999999999999943,-1.1999999999999886,93.568,94.71,92.47,2.239999999999995,-1.3199999999999932,94.92,96.31,93.53,2.780000000000001,-0.6800000000000068,836671,1985813,380065,1605748,-1729
2016-05-22,97.03800000000001,98.26,95.93,2.3299999999999983,0.6099999999999994,97.696,98.39,96.05,2.3400000000000034,1.3500000000000085,96.128,97.24,95.1,2.1400000000000006,1.3200000000000074,97.006,98.26,95.72,2.5400000000000063,0.8599999999999994,977878,2219209,501092,1718117,209990
2016-05-29,96.705,97.46,96.32,1.1400000000000006,0.8999999999999915,97.5925,98.96,96.91,2.049999999999997,1.789999999999992,95.855,97.29,94.98,2.3100000000000023,2.3100000000000023,97.08,97.66,96.47,1.1899999999999977,0.7599999999999909,1264741,3620729,446645,3174084,-3130795
2016-06-05,97.182,97.92,96.47,1.4500000000000028,-0.29999999999999716,98.12400000000001,99.15,97.35,1.8000000000000114,0.7199999999999989,96.418,97.04,96.04,1.0,1.0,97.38,98.6,96.51,2.089999999999989,2.089999999999989,534114,672177,429970,242207,139822
2016-06-12,98.316,98.77,98.04,0.7299999999999898,-0.46999999999999886,99.03,99.66,98.74,0.9200000000000017,-0.6499999999999915,97.718,98.22,97.43,0.789999999999992,-0.539999999999992,98.318,98.61,97.89,0.7199999999999989,-0.4099999999999966,475916,687757,344011,343746,136523
2016-06-19,98.278,98.94,97.43,1.509999999999991,-1.4699999999999989,99.282,100.03,98.61,1.4200000000000017,0.519999999999996,97.66,98.74,96.63,2.1099999999999994,-1.1600000000000108,98.58,99.36,97.92,1.4399999999999977,1.4399999999999977,444363,649109,318228,330881,290512
2016-06-26,100.706,103.82,98.74,5.079999999999998,4.8999999999999915,101.884,104.75,99.35,5.400000000000006,5.400000000000006,100.232,103.61,97.6,6.010000000000005,6.010000000000005,101.708,104.24,99.13,5.109999999999999,5.109999999999999,438642,522140,369120,153020,-91834
2016-07-03,102.9675,104.57,101.3,3.269999999999996,-2.3600000000000136,103.8875,105.39,102.0,3.3900000000000006,-1.9000000000000057,102.51,104.3,100.53,3.769999999999996,-2.1500000000000057,103.605,105.33,101.27,4.060000000000002,-2.239999999999995,1301145,3589068,315207,3273861,620195
2016-07-10,103.538,103.83,103.13,0.7000000000000028,0.2400000000000091,104.182,104.8,103.87,0.9299999999999926,-0.01999999999999602,102.176,103.32,101.31,2.009999999999991,-0.8700000000000045,103.73400000000001,104.42,103.09,1.3299999999999983,-0.060000000000002274,533409,743174,386951,356223,-79856
2016-07-17,105.202,106.92,103.75,3.1700000000000017,3.1700000000000017,106.494,109.02,104.65,4.36999999999999,4.36999999999999,104.562,106.75,102.64,4.109999999999999,3.6599999999999966,106.352,108.81,104.53,4.280000000000001,4.280000000000001,562173,724040,448660,275380,212905
2016-07-24,109.47,111.16,108.69,2.469999999999999,2.1700000000000017,110.756,112.97,109.43,3.539999999999992,3.539999999999992,109.11,110.97,108.36,2.6099999999999994,2.489999999999995,110.136,112.3,108.8,3.5,3.009999999999991,747212,902931,532933,369998,152185
2016-07-31,111.53999999999999,112.5,109.51,2.989999999999995,0.15000000000000568,112.432,113.06,111.18,1.8799999999999955,-0.5,109.874,111.77,107.54,4.22999999999999,-1.0799999999999983,111.318,112.55,109.48,3.069999999999993,-1.1400000000000006,589716,781828,503936,277892,-77421
2016-08-07,111.704,112.8,110.8,2.0,-0.5,112.652,113.28,111.65,1.6299999999999955,-0.4399999999999977,110.678,111.2,109.98,1.2199999999999989,-0.2600000000000051,111.828,112.71,110.72,1.9899999999999949,0.3100000000000023,728193,1353660,437989,915671,797978
2016-08-14,110.56400000000001,112.68,109.62,3.0600000000000023,-2.660000000000011,110.972,113.2,110.02,3.180000000000007,-3.180000000000007,109.46600000000001,110.34,108.87,1.4699999999999989,-1.4699999999999989,109.922,110.75,109.28,1.4699999999999989,-1.4699999999999989,467483,637519,253156,384363,-384363
2016-08-21,109.56,109.99,109.26,0.7299999999999898,0.21999999999999886,110.166,110.5,109.88,0.6200000000000045,0.05000000000001137,108.806,109.47,107.92,1.5499999999999972,-0.9099999999999966,109.22,109.9,108.27,1.6300000000000097,-1.6300000000000097,366021,461531,297337,164194,-37234
2016-08-28,109.97200000000001,110.54,108.93,1.6099999999999994,1.6099999999999994,110.708,112.35,110.05,2.299999999999997,2.299999999999997,109.446,110.54,108.7,1.8400000000000034,1.6099999999999994,110.392,111.85,109.74,2.1099999999999994,2.1099999999999994,444379,746007,213863,532144,432525
