Date,EMKR_stock_Open_average,EMKR_stock_Open_max,EMKR_stock_Open_min,EMKR_stock_Open_volatility,EMKR_stock_Open_change,EMKR_stock_High_average,EMKR_stock_High_max,EMKR_stock_High_min,EMKR_stock_High_volatility,EMKR_stock_High_change,EMKR_stock_Low_average,EMKR_stock_Low_max,EMKR_stock_Low_min,EMKR_stock_Low_volatility,EMKR_stock_Low_change,EMKR_stock_Close_average,EMKR_stock_Close_max,EMKR_stock_Close_min,EMKR_stock_Close_volatility,EMKR_stock_Close_change,EMKR_stock_Volume_average,EMKR_stock_Volume_max,EMKR_stock_Volume_min,EMKR_stock_Volume_volatility,EMKR_stock_Volume_change
2016-01-03,5.8839999999999995,6.05,5.75,0.2999999999999998,-0.21999999999999975,6.0040000000000004,6.15,5.86,0.29000000000000004,-0.29000000000000004,5.776,6.0,5.56,0.4400000000000004,-0.4400000000000004,5.836,6.0,5.58,0.41999999999999993,-0.41999999999999993,267648,330913,199646,131267,-91545
2016-01-10,5.588,5.65,5.54,0.11000000000000032,0.0,5.714,5.82,5.67,0.15000000000000036,-0.020000000000000462,5.462,5.52,5.41,0.10999999999999943,-0.09999999999999964,5.606,5.68,5.47,0.20999999999999996,0.04999999999999982,197185,273164,133153,140011,140011
2016-01-17,5.605,5.72,5.5,0.21999999999999975,-0.05999999999999961,5.82,5.9,5.73,0.16999999999999993,0.040000000000000036,5.4975000000000005,5.57,5.4,0.16999999999999993,0.020000000000000462,5.655,5.84,5.48,0.35999999999999943,0.2400000000000002,237137,315466,186287,129179,-4208
2016-01-24,5.76,5.82,5.66,0.16000000000000014,0.16000000000000014,5.9239999999999995,6.06,5.87,0.1899999999999995,0.16999999999999993,5.672,5.69,5.64,0.05000000000000071,0.040000000000000036,5.838,6.06,5.75,0.3099999999999996,0.29000000000000004,155409,247651,103535,144116,89614
2016-01-31,5.8660000000000005,5.98,5.69,0.29000000000000004,-0.29000000000000004,5.918,6.01,5.71,0.2999999999999998,-0.2999999999999998,5.638,5.8,5.11,0.6899999999999995,-0.6799999999999997,5.762,5.97,5.26,0.71,-0.71,236106,469250,96873,372377,312586
2016-02-07,5.138,5.26,5.03,0.22999999999999954,-0.1900000000000004,5.22,5.41,5.1,0.3100000000000005,-0.11000000000000032,5.018,5.09,4.96,0.1299999999999999,-0.1299999999999999,5.08,5.18,5.03,0.14999999999999947,-0.10999999999999943,248295,284211,193672,90539,-56253
2016-02-14,5.2275,5.44,5.08,0.3600000000000003,0.3200000000000003,5.4025,5.57,5.23,0.33999999999999986,0.33999999999999986,5.1875,5.37,5.07,0.2999999999999998,0.2999999999999998,5.29,5.47,5.1,0.3700000000000001,0.28000000000000025,196374,267786,128235,139551,-139551
2016-02-21,5.416,5.53,5.31,0.22000000000000064,0.11000000000000032,5.548,5.66,5.47,0.1900000000000004,0.1900000000000004,5.332,5.43,5.23,0.1999999999999993,0.08000000000000007,5.434,5.51,5.34,0.16999999999999993,0.13999999999999968,136604,155014,94653,60361,4375
2016-02-28,5.4559999999999995,5.51,5.35,0.16000000000000014,-0.04999999999999982,5.562,5.61,5.52,0.09000000000000075,-0.08000000000000007,5.366,5.42,5.31,0.11000000000000032,0.11000000000000032,5.434,5.5,5.33,0.16999999999999993,0.1200000000000001,197287,278372,158511,119861,15734
2016-03-06,5.408,5.55,5.28,0.2699999999999996,-0.16999999999999993,5.49,5.6,5.34,0.2599999999999998,-0.23000000000000043,5.326,5.43,5.21,0.21999999999999975,-0.16999999999999993,5.3580000000000005,5.44,5.24,0.20000000000000018,-0.11000000000000032,135123,188518,73934,114584,-62572
2016-03-13,5.154,5.3,5.05,0.25,-0.0699999999999994,5.234,5.32,5.14,0.1800000000000006,-0.03000000000000025,5.069999999999999,5.14,5.02,0.1200000000000001,0.040000000000000036,5.13,5.2,5.08,0.1200000000000001,0.020000000000000462,157683,239226,100655,138571,36435
2016-03-20,5.11,5.2,5.03,0.16999999999999993,-0.1200000000000001,5.195,5.25,5.12,0.1299999999999999,-0.08999999999999986,5.0325,5.06,4.98,0.07999999999999918,-0.07999999999999918,5.105,5.22,5.03,0.1899999999999995,-0.009999999999999787,478444,714933,148770,566163,566163
2016-03-27,5.028,5.12,4.97,0.15000000000000036,-0.15000000000000036,5.138,5.28,5.02,0.2600000000000007,-0.2600000000000007,4.97,4.99,4.95,0.040000000000000036,-0.03000000000000025,4.996,5.0,4.99,0.009999999999999787,0.009999999999999787,674429,1078215,288782,789433,-789433
