Date,COR_stock_Open_average,COR_stock_Open_max,COR_stock_Open_min,COR_stock_Open_volatility,COR_stock_Open_change,COR_stock_High_average,COR_stock_High_max,COR_stock_High_min,COR_stock_High_volatility,COR_stock_High_change,COR_stock_Low_average,COR_stock_Low_max,COR_stock_Low_min,COR_stock_Low_volatility,COR_stock_Low_change,COR_stock_Close_average,COR_stock_Close_max,COR_stock_Close_min,COR_stock_Close_volatility,COR_stock_Close_change,COR_stock_Volume_average,COR_stock_Volume_max,COR_stock_Volume_min,COR_stock_Volume_volatility,COR_stock_Volume_change
2016-01-03,56.322,57.26,55.27,1.9899999999999949,1.4299999999999997,57.386,58.08,56.21,1.8699999999999974,1.6799999999999997,55.872,56.55,55.08,1.4699999999999989,1.4399999999999977,56.738,58.03,55.3,2.730000000000004,1.3800000000000026,312340,386108,219689,166419,-57531
2016-01-10,56.756,57.36,56.05,1.3100000000000023,-0.7000000000000028,57.538,57.83,57.22,0.6099999999999994,0.45000000000000284,56.162,56.52,55.93,0.5900000000000034,-0.5900000000000034,56.948,57.21,56.32,0.8900000000000006,0.3100000000000023,321746,356940,294040,62900,41417
2016-01-17,57.205,58.5,55.94,2.5600000000000023,0.7800000000000011,58.375,60.58,56.96,3.6199999999999974,2.8599999999999994,56.285,58.25,54.23,4.020000000000003,1.8299999999999983,57.84,60.45,56.48,3.970000000000006,3.970000000000006,427601,561998,300198,261800,-173994
2016-01-24,61.74,62.67,60.34,2.3299999999999983,2.0,63.308,65.16,61.63,3.529999999999994,3.529999999999994,61.13,62.23,59.41,2.8200000000000003,2.8200000000000003,62.376,64.14,61.29,2.8500000000000014,2.8500000000000014,493051,636190,335423,300767,248970
2016-01-31,63.894000000000005,64.81,63.02,1.7899999999999991,-1.009999999999998,64.838,66.08,63.82,2.259999999999998,-2.239999999999995,62.78,63.95,61.3,2.6500000000000057,-2.280000000000001,63.498,65.3,61.55,3.75,-3.75,408690,436283,383145,53138,53138
2016-02-07,58.85,62.63,56.07,6.560000000000002,1.4299999999999997,60.992000000000004,63.59,58.53,5.060000000000002,1.1799999999999997,56.894,60.06,55.04,5.020000000000003,5.020000000000003,58.478,60.8,56.49,4.309999999999995,4.169999999999995,703562,1103776,368314,735462,-621363
2016-02-14,60.8175,61.45,60.08,1.3700000000000045,-0.14000000000000057,62.1025,63.16,61.4,1.759999999999998,1.2099999999999937,60.0875,60.47,59.81,0.6599999999999966,0.28000000000000114,61.105000000000004,62.83,60.05,2.780000000000001,2.6299999999999955,525356,612645,481583,131062,-99008
2016-02-21,64.44,66.19,63.22,2.969999999999999,2.969999999999999,65.798,67.78,64.1,3.680000000000007,3.680000000000007,64.09,66.19,63.01,3.1799999999999997,3.1799999999999997,65.184,66.63,63.99,2.6399999999999935,2.5999999999999943,314970,450856,252650,198206,-189496
2016-02-28,65.056,66.74,64.3,2.4399999999999977,-2.4399999999999977,65.502,67.07,64.61,2.4599999999999937,-1.539999999999992,63.616,64.34,62.83,1.5100000000000051,-0.8900000000000006,64.574,65.0,64.25,0.75,0.30000000000001137,431716,541248,346435,194813,-114547
2016-03-06,65.228,66.63,64.5,2.1299999999999955,1.9599999999999937,66.092,67.16,65.57,1.5900000000000034,1.5900000000000034,64.934,66.08,64.19,1.8900000000000006,1.8900000000000006,65.534,67.1,64.57,2.530000000000001,2.4499999999999886,388512,568223,323843,244380,-59198
