Date,HVTStock_Open_average,HVTStock_Open_max,HVTStock_Open_min,HVTStock_Open_volatility,HVTStock_Open_change,HVTStock_High_average,HVTStock_High_max,HVTStock_High_min,HVTStock_High_volatility,HVTStock_High_change,HVTStock_Low_average,HVTStock_Low_max,HVTStock_Low_min,HVTStock_Low_volatility,HVTStock_Low_change,HVTStock_Close_average,HVTStock_Close_max,HVTStock_Close_min,HVTStock_Close_volatility,HVTStock_Close_change,HVTStock_Volume_average,HVTStock_Volume_max,HVTStock_Volume_min,HVTStock_Volume_volatility,HVTStock_Volume_change
2016-01-03,20.546,21.08,19.91,1.1699999999999982,-1.0199999999999996,20.866,21.44,20.29,1.1500000000000021,-1.1500000000000021,20.086,20.75,19.15,1.6000000000000014,-1.4600000000000009,20.366,21.13,19.46,1.6699999999999982,-1.5,98773,142043,71371,70672,70672
2016-01-10,19.42,19.99,18.92,1.0699999999999967,-0.379999999999999,19.772000000000002,20.1,19.43,0.6700000000000017,-0.39000000000000057,19.07,19.29,18.73,0.5599999999999987,-0.5599999999999987,19.398,19.65,19.17,0.4799999999999969,-0.4799999999999969,92034,103120,84623,18497,1160
2016-01-17,18.8875,19.37,18.4,0.9700000000000024,-0.3000000000000007,19.175,19.37,18.84,0.5300000000000011,-0.10000000000000142,18.515,18.92,17.9,1.0200000000000031,0.3000000000000007,18.855,19.09,18.61,0.4800000000000004,0.33999999999999986,79676,104308,63612,40696,-9194
2016-01-24,18.392,19.0,18.0,1.0,-0.8099999999999987,18.77,19.07,18.3,0.7699999999999996,0.0,18.154,18.53,17.68,0.8500000000000014,-0.23000000000000043,18.458,18.95,17.89,1.0599999999999987,0.4299999999999997,110868,180611,43367,137244,37332
2016-01-31,18.625999999999998,18.84,18.29,0.5500000000000007,-0.5500000000000007,18.808,18.99,18.43,0.5599999999999987,-0.5599999999999987,18.248,18.56,17.91,0.6499999999999986,-0.6499999999999986,18.472,18.82,17.93,0.8900000000000006,-0.8900000000000006,52001,73641,35784,37857,24692
2016-02-07,17.81,18.02,17.61,0.41000000000000014,-0.08000000000000185,18.144,18.3,17.84,0.46000000000000085,-0.1700000000000017,17.674,17.85,17.42,0.4299999999999997,-0.120000000000001,17.902,18.15,17.71,0.4399999999999977,-0.28999999999999915,67058,107097,33576,73521,-31447
2016-02-14,18.455,18.61,18.09,0.5199999999999996,0.5199999999999996,18.7725,18.91,18.5,0.41000000000000014,0.379999999999999,18.305,18.44,18.05,0.39000000000000057,0.39000000000000057,18.61,18.74,18.45,0.28999999999999915,0.28999999999999915,69035,74888,58152,16736,-2192
2016-02-21,19.346,20.54,18.89,1.6499999999999986,0.14000000000000057,19.724,20.56,19.26,1.2999999999999972,-0.31999999999999673,18.844,19.07,18.56,0.5100000000000016,0.20000000000000284,19.24,19.55,18.93,0.620000000000001,-0.03999999999999915,88533,136461,51593,84868,-75102
2016-02-28,19.924,20.51,19.22,1.2900000000000027,1.2900000000000027,20.268,20.79,19.56,1.2300000000000004,1.2300000000000004,19.811999999999998,20.31,19.2,1.1099999999999994,1.1099999999999994,20.182000000000002,20.66,19.44,1.2199999999999989,1.0700000000000003,91643,159348,65893,93455,-85926
2016-03-06,20.68,20.8,20.51,0.28999999999999915,0.28999999999999915,21.018,21.45,20.8,0.6499999999999986,0.5500000000000007,20.558,20.73,20.4,0.33000000000000185,0.21999999999999886,20.8,21.23,20.6,0.629999999999999,0.5300000000000011,58286,61413,55296,6117,4470
2016-03-13,21.035999999999998,21.15,20.88,0.2699999999999996,0.0,21.376,21.76,21.18,0.5800000000000018,0.4700000000000024,20.892,21.15,20.65,0.5,0.2099999999999973,21.072,21.3,20.92,0.379999999999999,0.14000000000000057,96673,162434,36877,125557,124444
2016-03-20,20.765,21.37,20.08,1.2900000000000027,-1.2900000000000027,21.0425,21.71,20.7,1.0100000000000016,-1.0100000000000016,20.435000000000002,20.91,20.02,0.8900000000000006,-0.879999999999999,20.55,20.92,20.08,0.8400000000000034,-0.5200000000000031,89653,207688,28421,179267,21376
2016-03-27,21.022,21.45,20.47,0.9800000000000004,0.6000000000000014,21.444,21.57,21.11,0.46000000000000085,0.370000000000001,20.932,21.23,20.47,0.7600000000000016,0.6000000000000014,21.216,21.41,20.87,0.5399999999999991,0.4800000000000004,64685,76733,37670,39063,3646
