Date,DXYNStock_Open_average,DXYNStock_Open_max,DXYNStock_Open_min,DXYNStock_Open_volatility,DXYNStock_Open_change,DXYNStock_High_average,DXYNStock_High_max,DXYNStock_High_min,DXYNStock_High_volatility,DXYNStock_High_change,DXYNStock_Low_average,DXYNStock_Low_max,DXYNStock_Low_min,DXYNStock_Low_volatility,DXYNStock_Low_change,DXYNStock_Close_average,DXYNStock_Close_max,DXYNStock_Close_min,DXYNStock_Close_volatility,DXYNStock_Close_change,DXYNStock_Volume_average,DXYNStock_Volume_max,DXYNStock_Volume_min,DXYNStock_Volume_volatility,DXYNStock_Volume_change
2016-01-03,4.92,5.2,4.74,0.45999999999999996,-0.41999999999999993,5.038,5.31,4.83,0.47999999999999954,-0.2599999999999998,4.768,4.97,4.55,0.41999999999999993,-0.20000000000000018,4.8740000000000006,5.03,4.73,0.2999999999999998,-0.20999999999999996,23644,36248,9931,26317,-24120
2016-01-10,4.646,4.84,4.35,0.4900000000000002,-0.4800000000000004,4.686,4.9,4.37,0.5300000000000002,-0.5300000000000002,4.468,4.83,4.12,0.71,-0.71,4.55,4.89,4.27,0.6200000000000001,-0.6200000000000001,38528,79860,13564,66296,-840
2016-01-17,4.265000000000001,4.4,4.03,0.3700000000000001,0.09000000000000075,4.435,4.54,4.35,0.1900000000000004,0.1900000000000004,4.14,4.4,3.81,0.5900000000000003,0.3100000000000005,4.3175,4.5,4.11,0.3899999999999997,0.3899999999999997,27522,59736,12393,47343,10052
2016-01-24,4.442,4.5,4.28,0.21999999999999975,-0.1899999999999995,4.5040000000000004,4.62,4.4,0.21999999999999975,-0.09999999999999964,4.308,4.41,4.18,0.23000000000000043,-0.23000000000000043,4.364,4.42,4.29,0.1299999999999999,-0.0600000000000005,8880,23838,2798,21040,18882
2016-01-31,4.454,4.5,4.37,0.1299999999999999,0.1299999999999999,4.61,4.78,4.5,0.28000000000000025,-0.05999999999999961,4.316,4.43,4.02,0.41000000000000014,0.40000000000000036,4.474,4.54,4.44,0.09999999999999964,0.009999999999999787,24887,53475,11956,41519,-41475
2016-02-07,4.406,4.51,4.25,0.2599999999999998,0.08999999999999986,4.514,4.63,4.42,0.20999999999999996,-0.04999999999999982,4.186,4.36,3.97,0.3900000000000001,-0.22999999999999998,4.344,4.63,4.09,0.54,-0.54,23291,30085,15551,14534,14106
2016-02-14,4.234999999999999,4.3,4.14,0.16000000000000014,0.1299999999999999,4.3375,4.41,4.3,0.11000000000000032,0.040000000000000036,4.140000000000001,4.23,4.09,0.14000000000000057,0.03000000000000025,4.1850000000000005,4.27,4.09,0.17999999999999972,0.10000000000000053,29182,54789,10956,43833,22446
2016-02-21,3.948,4.19,3.64,0.5500000000000003,-0.020000000000000462,4.278,4.7,3.76,0.9400000000000004,0.41999999999999993,3.7760000000000002,4.11,3.25,0.8600000000000003,0.15000000000000036,4.0760000000000005,4.57,3.72,0.8500000000000001,0.6100000000000003,39915,69131,16307,52824,-27598
2016-02-28,4.4879999999999995,4.62,4.31,0.3100000000000005,-0.3100000000000005,4.59,4.62,4.53,0.08999999999999986,-0.03000000000000025,4.278,4.43,4.08,0.34999999999999964,0.22999999999999954,4.442,4.5,4.35,0.15000000000000036,-0.11000000000000032,17522,25987,10544,15443,6945
2016-03-06,4.304,4.43,4.2,0.22999999999999954,-0.15000000000000036,4.476,4.59,4.36,0.22999999999999954,-0.22999999999999954,4.218,4.35,4.13,0.21999999999999975,-0.1899999999999995,4.316,4.47,4.18,0.29000000000000004,-0.10999999999999943,62391,238635,11076,227559,-7302
