Date,UBS E-TRACS Bloomberg CMCIEtf_Open_average,UBS E-TRACS Bloomberg CMCIEtf_Open_max,UBS E-TRACS Bloomberg CMCIEtf_Open_min,UBS E-TRACS Bloomberg CMCIEtf_Open_volatility,UBS E-TRACS Bloomberg CMCIEtf_Open_change,UBS E-TRACS Bloomberg CMCIEtf_High_average,UBS E-TRACS Bloomberg CMCIEtf_High_max,UBS E-TRACS Bloomberg CMCIEtf_High_min,UBS E-TRACS Bloomberg CMCIEtf_High_volatility,UBS E-TRACS Bloomberg CMCIEtf_High_change,UBS E-TRACS Bloomberg CMCIEtf_Low_average,UBS E-TRACS Bloomberg CMCIEtf_Low_max,UBS E-TRACS Bloomberg CMCIEtf_Low_min,UBS E-TRACS Bloomberg CMCIEtf_Low_volatility,UBS E-TRACS Bloomberg CMCIEtf_Low_change,UBS E-TRACS Bloomberg CMCIEtf_Close_average,UBS E-TRACS Bloomberg CMCIEtf_Close_max,UBS E-TRACS Bloomberg CMCIEtf_Close_min,UBS E-TRACS Bloomberg CMCIEtf_Close_volatility,UBS E-TRACS Bloomberg CMCIEtf_Close_change
2016-08-14,13.63,13.63,13.63,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2016-08-21,13.45,13.45,13.45,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2016-08-28,13.06,13.06,13.06,0.0,0.0,13.06,13.06,13.06,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2016-09-04,13.16,13.16,13.16,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2016-09-11,13.01,13.01,13.01,0.0,0.0,13.13,13.13,13.13,0.0,0.0,12.98,12.98,12.98,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2016-09-18,13.38,13.38,13.38,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2016-09-25,13.5,13.5,13.5,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.54,13.54,13.54,0.0,0.0
2016-10-02,13.7,13.7,13.7,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2016-10-09,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2016-10-16,13.61,13.61,13.61,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2016-10-23,13.74,13.74,13.74,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2016-10-30,13.34,13.34,13.34,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2016-11-06,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2016-11-13,13.52,13.52,13.52,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2016-11-20,13.96,13.96,13.96,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2016-11-27,14.09,14.09,14.09,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2016-12-04,14.2,14.2,14.2,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2016-12-11,14.17,14.17,14.17,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2016-12-18,14.02,14.02,14.02,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.93,13.93,13.93,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2016-12-25,14.27,14.27,14.27,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2017-01-01,14.47,14.47,14.47,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.36,14.36,14.36,0.0,0.0
2017-01-08,14.58,14.58,14.58,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2017-01-15,14.44,14.44,14.44,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2017-01-22,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.54,14.54,14.54,0.0,0.0
2017-01-29,14.62,14.62,14.62,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.62,14.62,14.62,0.0,0.0
2017-02-05,14.81,14.81,14.81,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2017-02-12,14.6,14.6,14.6,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2017-02-19,14.38,14.38,14.38,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.48,14.48,14.48,0.0,0.0
2017-02-26,14.46,14.46,14.46,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.52,14.52,14.52,0.0,0.0
2017-03-05,13.97,13.97,13.97,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2017-03-12,14.04,14.04,14.04,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.04,14.04,14.04,0.0,0.0
2017-03-19,13.89,13.89,13.89,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2017-03-26,14.12,14.12,14.12,0.0,0.0,14.12,14.12,14.12,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.11,14.11,14.11,0.0,0.0
2017-04-02,14.19,14.19,14.19,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2017-04-09,14.14,14.14,14.14,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2017-04-16,13.75,13.75,13.75,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2017-04-23,13.78,13.78,13.78,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2017-04-30,11.97,11.97,11.97,0.0,0.0,13.5,13.5,13.5,0.0,0.0,11.97,11.97,11.97,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2017-05-07,13.46,13.46,13.46,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.58,13.58,13.58,0.0,0.0
2017-05-14,13.78,13.78,13.78,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2017-05-21,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2017-05-28,13.35,13.35,13.35,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2017-06-04,13.31,13.31,13.31,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.36,13.36,13.36,0.0,0.0
2017-06-11,13.2,13.2,13.2,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2017-06-18,12.94,12.94,12.94,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2017-06-25,13.42,13.42,13.42,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2017-07-02,13.47,13.47,13.47,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.41,13.41,13.41,0.0,0.0
2017-07-09,13.6,13.6,13.6,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2017-07-16,13.82,13.82,13.82,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2017-07-23,14.03,14.03,14.03,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.03,14.03,14.03,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2017-07-30,13.9,13.9,13.9,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2017-08-06,13.87,13.87,13.87,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.9,13.9,13.9,0.0,0.0
2017-08-13,14.23,14.23,14.23,0.0,0.0,14.23,14.23,14.23,0.0,0.0,13.78,13.78,13.78,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2017-08-20,13.95,13.95,13.95,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2017-08-27,14.23,14.23,14.23,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2017-09-03,14.31,14.31,14.31,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2017-09-10,14.24,14.24,14.24,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2017-09-17,14.32,14.32,14.32,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.34,14.34,14.34,0.0,0.0
2017-09-24,14.3,14.3,14.3,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.26,14.26,14.26,0.0,0.0
2017-10-01,14.23,14.23,14.23,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2017-10-08,14.56,14.56,14.56,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2017-10-15,14.7,14.7,14.7,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2017-10-22,14.68,14.68,14.68,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2017-10-29,14.83,14.83,14.83,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2017-11-05,15.03,15.03,15.03,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2017-11-12,14.85,14.85,14.85,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.98,14.98,14.98,0.0,0.0
2017-11-19,15.06,15.06,15.06,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.09,15.09,15.09,0.0,0.0
2017-11-26,14.91,14.91,14.91,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.91,14.91,14.91,0.0,0.0
2017-12-03,14.54,14.54,14.54,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.57,14.57,14.57,0.0,0.0
2017-12-10,14.58,14.58,14.58,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2017-12-17,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2017-12-24,15.35,15.35,15.35,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-12-31,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.37,15.37,15.37,0.0,0.0
