Date,AWIStock_Open_average,AWIStock_Open_max,AWIStock_Open_min,AWIStock_Open_volatility,AWIStock_Open_change,AWIStock_High_average,AWIStock_High_max,AWIStock_High_min,AWIStock_High_volatility,AWIStock_High_change,AWIStock_Low_average,AWIStock_Low_max,AWIStock_Low_min,AWIStock_Low_volatility,AWIStock_Low_change,AWIStock_Close_average,AWIStock_Close_max,AWIStock_Close_min,AWIStock_Close_volatility,AWIStock_Close_change,AWIStock_Volume_average,AWIStock_Volume_max,AWIStock_Volume_min,AWIStock_Volume_volatility,AWIStock_Volume_change
2016-01-03,38.282000000000004,39.21,37.27,1.9399999999999977,-1.3699999999999974,38.519999999999996,39.35,37.66,1.6900000000000048,-1.4500000000000028,37.83,38.6,36.7,1.8999999999999986,-1.8999999999999986,38.052,39.05,36.8,2.25,-2.25,488691,664065,361264,302801,180652
2016-01-10,36.13,37.0,34.5,2.5,-2.5,36.372,37.3,34.87,2.4299999999999997,-2.190000000000005,35.296,36.3,34.14,2.1599999999999966,-1.9799999999999969,35.71,36.59,34.62,1.970000000000006,-1.9200000000000017,475405,616228,380509,235719,110040
2016-01-17,33.2275,34.93,32.56,2.3699999999999974,-2.1199999999999974,33.765,35.29,32.88,2.4099999999999966,-1.3299999999999983,32.43,33.47,31.73,1.7399999999999984,-1.0,32.855,33.76,32.16,1.6000000000000014,-0.9699999999999989,1053789,1918889,338664,1580225,1580225
2016-01-24,32.884,33.76,31.87,1.889999999999997,0.509999999999998,33.403999999999996,33.93,32.71,1.2199999999999989,1.1700000000000017,32.366,33.03,31.61,1.4200000000000017,1.2200000000000024,32.88,33.52,31.87,1.6500000000000021,1.6500000000000021,1103625,1572579,595969,976610,235117
2016-01-31,32.756,33.42,32.01,1.4100000000000037,-0.3400000000000034,33.528,34.67,32.68,1.990000000000002,0.980000000000004,32.35,33.06,31.66,1.4000000000000021,0.09000000000000341,32.834,33.89,31.98,1.9100000000000001,0.8400000000000034,1239416,2495987,649662,1846325,707681
2016-02-07,32.392,33.41,31.51,1.899999999999995,-1.899999999999995,32.91,33.58,32.31,1.269999999999996,-1.269999999999996,31.62,32.48,31.13,1.3499999999999979,-0.0400000000000027,32.198,32.89,31.45,1.4400000000000013,0.04999999999999716,613993,1110465,238521,871944,-871944
2016-02-14,33.7975,34.73,32.62,2.1099999999999994,2.1099999999999994,34.6625,35.38,33.37,2.010000000000005,2.010000000000005,33.542500000000004,34.39,32.28,2.1099999999999994,2.1099999999999994,34.464999999999996,35.15,33.3,1.8500000000000014,1.8500000000000014,728975,1144262,570463,573799,517579
2016-02-21,34.272,35.59,33.11,2.480000000000004,0.6100000000000065,34.972,36.04,33.76,2.280000000000001,0.509999999999998,33.278,35.26,31.9,3.3599999999999994,3.3599999999999994,34.432,35.45,33.32,2.1300000000000026,1.3500000000000014,1108818,2720087,503958,2216129,-2216129
2016-02-28,36.084,37.06,35.4,1.6600000000000037,1.5399999999999991,36.716,37.75,35.92,1.8299999999999983,1.8299999999999983,35.757999999999996,36.91,35.08,1.8299999999999983,1.8299999999999983,36.321999999999996,37.32,35.12,2.200000000000003,2.200000000000003,477252,607848,423031,184817,152151
2016-03-06,36.634,37.02,36.17,0.8500000000000014,-0.6000000000000014,36.842,37.18,36.65,0.5300000000000011,-0.5300000000000011,35.888,36.52,35.16,1.3600000000000065,-0.4200000000000017,36.394,36.98,36.02,0.9599999999999937,-0.4799999999999969,571489,917560,363290,554270,255455
2016-03-13,36.74,38.15,35.85,2.299999999999997,1.8399999999999963,37.632,39.29,36.24,3.049999999999997,2.719999999999999,36.374,38.09,35.62,2.470000000000006,2.470000000000006,37.368,39.01,35.98,3.030000000000001,2.5899999999999963,783486,1665356,386645,1278711,1150423
2016-03-20,38.5775,38.91,38.34,0.5699999999999932,-0.45999999999999375,39.0475,39.12,38.91,0.21000000000000085,-0.03999999999999915,38.235,38.34,38.09,0.25,-0.00999999999999801,38.765,39.04,38.66,0.38000000000000256,0.38000000000000256,444408,518398,369768,148630,147098
2016-03-27,40.506,41.56,39.09,2.469999999999999,2.469999999999999,41.212,42.17,39.85,2.3200000000000003,2.0899999999999963,40.222,41.35,38.93,2.4200000000000017,2.4200000000000017,41.042,41.92,39.75,2.1700000000000017,1.9299999999999997,750398,1101900,526991,574909,241018
2016-04-03,41.44,42.11,41.18,0.9299999999999997,-0.9299999999999997,41.94,43.16,41.55,1.6099999999999994,-1.519999999999996,40.84,41.05,40.45,0.5999999999999943,-0.09000000000000341,41.43,41.73,40.83,0.8999999999999986,-0.10999999999999943,753318,1279185,498918,780267,-780267
2016-04-10,42.152,42.69,41.88,0.8099999999999952,0.3999999999999986,42.5,42.81,42.06,0.75,0.3100000000000023,41.714,42.13,41.35,0.7800000000000011,0.509999999999998,42.092,42.69,41.69,1.0,0.3999999999999986,448325,579101,366465,212636,30479
2016-04-17,42.27,42.6,42.02,0.5799999999999983,0.14000000000000057,42.652,42.82,42.43,0.39000000000000057,0.04000000000000625,41.86,42.25,41.67,0.5799999999999983,-0.22999999999999687,42.264,42.41,42.09,0.3199999999999932,0.14999999999999858,298080,389516,170422,219094,108977
2016-04-24,41.754,42.23,41.53,0.6999999999999957,-0.6599999999999966,42.058,42.5,41.57,0.9299999999999997,-0.9299999999999997,40.96,41.18,40.45,0.7299999999999969,-0.6899999999999977,41.5,41.85,40.81,1.0399999999999991,-0.6599999999999966,485231,544233,408055,136178,-66502
2016-05-01,41.208,41.82,40.79,1.0300000000000011,0.9799999999999969,41.864000000000004,42.77,41.14,1.6300000000000026,1.6300000000000026,40.966,41.47,40.28,1.1899999999999977,1.1899999999999977,41.694,42.46,41.1,1.3599999999999994,1.3599999999999994,731693,919517,609641,309876,246654
2016-05-08,40.076,40.86,39.6,1.259999999999998,-0.19999999999999574,40.932,41.77,40.02,1.75,-0.8400000000000034,39.502,39.82,39.05,0.7700000000000031,0.5300000000000011,40.306,40.9,39.79,1.1099999999999994,0.7000000000000028,1157250,2072677,584161,1488516,-571547
2016-05-15,40.672,41.01,40.03,0.9799999999999969,-0.7199999999999989,41.174,41.66,40.52,1.1399999999999935,-0.6999999999999957,40.266,40.71,39.76,0.9500000000000028,-0.8300000000000054,40.706,41.25,39.99,1.259999999999998,-0.37999999999999545,813455,1079815,655926,423889,-130137
2016-05-22,41.058,41.62,40.42,1.1999999999999957,0.4100000000000037,41.43,41.88,41.02,0.8599999999999994,0.509999999999998,40.577999999999996,41.16,39.9,1.259999999999998,1.259999999999998,41.028,41.61,40.06,1.5499999999999972,1.3399999999999963,782520,1372127,379482,992645,-992645
2016-05-29,41.3,41.57,41.02,0.5499999999999972,-0.4200000000000017,41.555,41.65,41.39,0.259999999999998,-0.259999999999998,40.84,41.1,40.44,0.6600000000000037,-0.6600000000000037,41.3375,41.53,41.21,0.3200000000000003,-0.09000000000000341,531459,739120,354307,384813,13330
2016-06-05,41.42,41.73,41.19,0.5399999999999991,0.5100000000000051,41.746,42.1,41.32,0.7800000000000011,0.4200000000000017,40.818,41.26,40.04,1.2199999999999989,-0.8699999999999974,41.326,42.07,40.09,1.9799999999999969,-1.1599999999999966,517171,768566,289678,478888,478888
2016-06-12,39.686,40.12,39.28,0.8399999999999963,-0.490000000000002,39.908,40.15,39.58,0.5700000000000003,-0.3100000000000023,39.211999999999996,39.61,38.81,0.7999999999999972,-0.46000000000000085,39.69,39.96,39.41,0.5500000000000043,-0.19999999999999574,591565,771432,340346,431086,226660
2016-06-19,40.128,40.49,39.21,1.2800000000000011,-0.990000000000002,40.388,40.81,39.42,1.3900000000000006,-1.3900000000000006,39.636,40.21,38.07,2.1400000000000006,-1.8900000000000006,39.89,40.51,38.44,2.0700000000000003,-1.7700000000000031,602881,1702140,257937,1444203,1246066
2016-06-26,37.99,39.16,37.08,2.0799999999999983,1.1399999999999935,38.534,39.83,37.33,2.5,1.8099999999999952,37.442,38.89,36.33,2.5600000000000023,2.5600000000000023,38.01,39.15,36.53,2.6199999999999974,2.6099999999999994,418303,659296,317712,341584,-303036
2016-07-03,38.379999999999995,38.82,37.58,1.240000000000002,-0.07000000000000028,38.9625,39.49,38.26,1.230000000000004,0.3500000000000014,38.042500000000004,38.75,37.49,1.259999999999998,1.1499999999999986,38.4425,39.31,37.71,1.6000000000000014,1.6000000000000014,614343,752948,451417,301531,-301531
2016-07-10,39.124,39.55,38.65,0.8999999999999986,-0.8999999999999986,39.39,40.42,38.68,1.740000000000002,-1.740000000000002,38.706,39.45,38.37,1.0800000000000054,-1.0800000000000054,38.944,40.2,38.45,1.75,-1.6900000000000048,509321,852259,328200,524059,43583
2016-07-17,39.01,39.31,38.55,0.7600000000000051,0.7600000000000051,39.372,39.65,39.01,0.6400000000000006,0.5899999999999963,38.824,39.17,38.42,0.75,0.6599999999999966,39.232,39.48,38.9,0.5799999999999983,0.4899999999999949,349057,457362,289873,167489,-80858
2016-07-24,40.84,42.36,39.45,2.9099999999999966,2.9099999999999966,41.444,42.82,40.04,2.780000000000001,2.780000000000001,40.094,41.19,39.17,2.019999999999996,0.0,41.316,42.47,40.03,2.4399999999999977,2.4399999999999977,1022551,2008033,405978,1602055,1602055
2016-07-31,42.868,43.65,42.32,1.3299999999999983,1.3299999999999983,43.408,44.31,42.54,1.7700000000000031,1.0900000000000034,42.466,43.19,41.93,1.259999999999998,0.8699999999999974,43.078,44.19,42.31,1.8799999999999955,1.7199999999999989,757314,903060,566245,336815,-151294
2016-08-07,44.572,44.8,44.3,0.5,0.30000000000000426,44.768,44.9,44.54,0.35999999999999943,0.21999999999999886,44.278,44.45,44.02,0.4299999999999997,0.259999999999998,44.606,44.76,44.52,0.23999999999999488,0.23999999999999488,476214,780796,263066,517730,91523
