Date,CMI_stock_Open_average,CMI_stock_Open_max,CMI_stock_Open_min,CMI_stock_Open_volatility,CMI_stock_Open_change,CMI_stock_High_average,CMI_stock_High_max,CMI_stock_High_min,CMI_stock_High_volatility,CMI_stock_High_change,CMI_stock_Low_average,CMI_stock_Low_max,CMI_stock_Low_min,CMI_stock_Low_volatility,CMI_stock_Low_change,CMI_stock_Close_average,CMI_stock_Close_max,CMI_stock_Close_min,CMI_stock_Close_volatility,CMI_stock_Close_change,CMI_stock_Volume_average,CMI_stock_Volume_max,CMI_stock_Volume_min,CMI_stock_Volume_volatility,CMI_stock_Volume_change
2016-01-03,88.006,90.05,86.75,3.299999999999997,1.1200000000000045,89.394,90.24,88.16,2.0799999999999983,-1.990000000000009,86.84,87.98,85.56,2.4200000000000017,-0.4399999999999977,88.19,89.97,86.02,3.950000000000003,-3.950000000000003,2923528,3673870,2485963,1187907,-649901
2016-01-10,85.828,86.87,84.11,2.760000000000005,-2.480000000000004,86.872,88.57,84.74,3.8299999999999983,-2.0700000000000074,84.342,85.22,83.12,2.0999999999999943,-1.509999999999991,85.596,86.68,84.35,2.3300000000000125,-1.0700000000000074,2633214,3362779,2078587,1284192,-524108
2016-01-17,84.83500000000001,87.42,81.89,5.530000000000001,1.9699999999999989,86.86,89.23,85.23,4.0,3.5400000000000063,83.15,85.69,79.88,5.810000000000002,2.950000000000003,85.0475,86.41,83.52,2.8900000000000006,2.8900000000000006,2637915,3587570,2055227,1532343,241246
2016-01-24,85.664,87.04,84.47,2.5700000000000074,2.0400000000000063,87.182,89.95,85.94,4.010000000000005,3.8599999999999994,84.816,87.04,83.53,3.510000000000005,3.0200000000000102,86.29599999999999,89.89,84.05,5.840000000000003,5.840000000000003,2168874,2575743,1752300,823443,717871
2016-01-31,90.99,96.08,88.94,7.140000000000001,7.140000000000001,94.19,99.92,90.4,9.519999999999996,8.290000000000006,89.806,95.03,86.83,8.200000000000003,7.010000000000005,93.474,99.0,88.97,10.030000000000001,7.829999999999998,3431989,5691408,2195119,3496289,1456154
2016-02-07,97.67999999999999,100.58,95.05,5.530000000000001,-1.4599999999999937,99.748,101.19,98.16,3.030000000000001,-1.8599999999999994,95.88,98.41,93.5,4.909999999999997,-1.8599999999999994,97.34400000000001,99.7,95.25,4.450000000000003,-1.4200000000000017,3192671,4032771,2299546,1733225,-1086074
2016-02-14,97.97749999999999,99.1,96.47,2.6299999999999955,-1.9899999999999949,98.9925,100.39,97.12,3.269999999999996,-2.6400000000000006,96.055,97.17,95.01,2.1599999999999966,-1.3799999999999955,97.61500000000001,99.14,96.59,2.549999999999997,-2.549999999999997,2590074,3140418,2228666,911752,137999
2016-02-21,97.534,98.67,96.08,2.5900000000000034,0.7199999999999989,98.21,99.17,96.43,2.739999999999995,-0.37000000000000455,96.074,97.51,93.27,4.240000000000009,-0.25,97.51,98.53,96.13,2.4000000000000057,-0.8700000000000045,1978490,2676259,1567621,1108638,-318771
2016-02-28,99.502,101.73,97.8,3.930000000000007,3.930000000000007,101.234,103.66,98.72,4.939999999999998,4.939999999999998,98.396,100.31,97.1,3.210000000000008,2.8200000000000074,100.15599999999999,102.24,97.57,4.670000000000002,4.670000000000002,2483928,3618074,1542413,2075661,2075661
2016-03-06,102.768,104.0,102.06,1.9399999999999977,1.190000000000012,104.182,105.94,103.05,2.8900000000000006,-1.1299999999999955,101.142,103.23,99.3,3.930000000000007,1.230000000000004,103.142,105.07,101.78,3.289999999999992,-1.0699999999999932,2482670,3860047,1675846,2184201,-245666
2016-03-13,105.532,109.94,103.55,6.390000000000001,6.390000000000001,107.71600000000001,111.29,104.62,6.670000000000002,5.810000000000002,104.822,108.1,103.29,4.809999999999988,4.799999999999997,107.15,110.09,104.58,5.510000000000005,4.969999999999999,2735776,4658640,1697480,2961160,2298860
2016-03-20,108.89,110.11,106.67,3.4399999999999977,-3.1599999999999966,109.58,110.99,107.42,3.569999999999993,-3.569999999999993,107.785,109.42,104.84,4.579999999999998,-4.579999999999998,108.8,110.61,107.4,3.2099999999999937,-3.2099999999999937,1810317,2261448,1542452,718996,20828
2016-03-27,108.742,110.83,107.36,3.469999999999999,0.6400000000000006,110.148,111.16,108.77,2.3900000000000006,1.6200000000000045,107.58,108.9,106.6,2.3000000000000114,0.37000000000000455,109.548,110.12,108.44,1.6800000000000068,1.6800000000000068,1534819,1752516,1277584,474932,393185
2016-04-03,107.258,110.11,105.51,4.599999999999994,-4.0,108.454,110.71,106.4,4.309999999999988,-2.4099999999999966,106.056,108.68,104.3,4.38000000000001,-2.8400000000000034,106.982,109.09,105.09,4.0,-2.8100000000000023,2068080,3396258,1328179,2068079,-19573
2016-04-10,110.198,115.0,106.69,8.310000000000002,8.170000000000002,112.176,115.61,108.14,7.469999999999999,7.469999999999999,109.598,114.15,106.13,8.02000000000001,7.940000000000012,111.53,115.32,106.26,9.059999999999988,9.059999999999988,2225589,4132767,1078454,3054313,658660
