Date,COF_stock_Open_average,COF_stock_Open_max,COF_stock_Open_min,COF_stock_Open_volatility,COF_stock_Open_change,COF_stock_High_average,COF_stock_High_max,COF_stock_High_min,COF_stock_High_volatility,COF_stock_High_change,COF_stock_Low_average,COF_stock_Low_max,COF_stock_Low_min,COF_stock_Low_volatility,COF_stock_Low_change,COF_stock_Close_average,COF_stock_Close_max,COF_stock_Close_min,COF_stock_Close_volatility,COF_stock_Close_change,COF_stock_Volume_average,COF_stock_Volume_max,COF_stock_Volume_min,COF_stock_Volume_volatility,COF_stock_Volume_change
2016-01-03,68.168,70.77,65.75,5.019999999999996,-5.019999999999996,68.80799999999999,70.91,65.89,5.019999999999996,-5.019999999999996,67.092,69.86,64.07,5.790000000000006,-5.790000000000006,67.612,70.74,64.23,6.509999999999991,-6.509999999999991,4689267,5638318,3636193,2002125,1096153
2016-01-10,64.534,66.28,62.0,4.280000000000001,-2.819999999999993,65.348,66.66,63.46,3.1999999999999957,-2.0800000000000054,63.288000000000004,64.68,61.84,2.8400000000000034,-2.1599999999999966,64.33,65.8,62.85,2.9499999999999957,-1.9100000000000037,4380693,5405988,3416848,1989140,1410477
2016-01-17,61.8725,63.69,60.8,2.8900000000000006,-1.5399999999999991,62.4925,63.7,61.37,2.3300000000000054,-1.1000000000000014,60.365,61.51,58.92,2.5899999999999963,-0.9899999999999949,61.3075,62.19,60.76,1.4299999999999997,-1.0899999999999963,4171991,5328049,3464465,1863584,683675
2016-01-24,61.672,63.78,59.1,4.68,2.8000000000000043,63.114000000000004,65.7,60.49,5.210000000000001,4.690000000000005,60.85,63.28,58.49,4.789999999999999,4.789999999999999,62.19,65.62,58.66,6.960000000000008,6.960000000000008,6549590,8544911,5619896,2925015,668698
2016-01-31,63.882,65.0,63.0,2.0,-1.0799999999999983,64.462,65.45,63.86,1.5900000000000034,-0.8200000000000074,62.39,63.79,59.86,3.9299999999999997,-1.1499999999999986,63.692,65.01,63.15,1.8600000000000065,-1.6500000000000057,4673885,6037265,3507843,2529422,-812230
2016-02-07,61.242,62.92,59.71,3.210000000000001,-1.1199999999999974,62.644000000000005,64.12,60.88,3.240000000000002,0.39000000000000057,60.278,62.18,58.74,3.4399999999999977,0.519999999999996,61.648,62.54,60.15,2.3900000000000006,1.6499999999999986,4367957,5527960,3186352,2341608,1649708
2016-02-14,64.9125,65.5,63.71,1.7899999999999991,1.7899999999999991,65.935,66.68,65.13,1.5500000000000114,0.75,64.4725,65.18,63.08,2.1000000000000085,1.6800000000000068,65.2625,65.93,64.21,1.720000000000013,1.5200000000000102,3710945,4308951,2456698,1852253,-1852253
2016-02-21,66.262,67.61,64.77,2.8400000000000034,0.29000000000000625,67.13,68.19,65.64,2.549999999999997,0.3999999999999915,65.336,66.64,63.45,3.1899999999999977,0.23999999999999488,66.502,67.76,65.41,2.3500000000000085,-0.5600000000000023,3027486,3487022,2642186,844836,98250
2016-02-28,68.08,69.81,66.67,3.1400000000000006,2.8799999999999955,68.874,70.39,67.18,3.2099999999999937,3.2099999999999937,67.448,68.96,65.7,3.259999999999991,3.259999999999991,68.422,69.66,65.73,3.9299999999999926,3.8599999999999994,3063505,4131778,2397499,1734279,-464993
2016-03-06,69.24,70.19,68.85,1.3400000000000034,1.25,69.842,71.12,69.17,1.9500000000000028,1.5,68.634,70.01,68.01,2.0,1.230000000000004,69.394,71.03,68.49,2.5400000000000063,1.5100000000000051,2347686,2713769,2002701,711068,355320
2016-03-13,69.63,70.78,69.05,1.730000000000004,-0.960000000000008,70.318,71.12,69.32,1.8000000000000114,0.10999999999999943,69.002,69.73,68.31,1.4200000000000017,-0.20000000000000284,69.74,70.57,69.32,1.25,0.6399999999999864,3675538,5089845,2550435,2539410,2539410
2016-03-20,70.1375,70.52,69.44,1.0799999999999983,-0.8700000000000045,70.68,71.39,69.78,1.6099999999999994,-1.6099999999999994,69.72749999999999,70.08,68.88,1.2000000000000028,-1.2000000000000028,70.31,70.81,69.76,1.0499999999999972,-1.0499999999999972,2245054,2603838,1904918,698920,-290576
2016-03-27,69.364,69.81,68.83,0.980000000000004,-0.0799999999999983,69.938,70.97,68.96,2.010000000000005,1.0,68.764,69.26,67.58,1.6800000000000068,0.30000000000001137,69.462,70.8,68.85,1.9500000000000028,1.5999999999999943,2892896,4411692,1885057,2526635,1009814
2016-04-03,68.278,70.59,67.03,3.5600000000000023,-3.5600000000000023,68.792,70.89,67.72,3.1700000000000017,-3.1700000000000017,67.444,69.72,66.1,3.6200000000000045,-3.3100000000000023,67.976,69.83,66.58,3.25,-3.1599999999999966,2678254,3455207,1617444,1837763,642379
2016-04-10,69.152,71.72,66.83,4.890000000000001,4.890000000000001,70.29,72.24,67.7,4.539999999999992,4.539999999999992,68.93,71.05,66.73,4.319999999999993,4.319999999999993,69.83200000000001,71.47,67.2,4.269999999999996,4.140000000000001,3117660,3626242,2861984,764258,-763715
2016-04-17,73.19,75.25,70.89,4.359999999999999,3.6099999999999994,74.474,76.3,71.9,4.3999999999999915,3.8299999999999983,72.898,74.69,70.55,4.140000000000001,3.930000000000007,74.036,75.56,71.66,3.9000000000000057,3.9000000000000057,2756194,4921505,1765395,3156110,17568
2016-04-24,73.958,75.08,72.99,2.0900000000000034,-2.0900000000000034,74.70400000000001,76.0,73.29,2.7099999999999937,-2.1799999999999926,73.358,74.63,71.87,2.759999999999991,-2.6099999999999994,74.204,75.96,72.39,3.569999999999993,-2.5999999999999943,3432216,6388657,2477994,3910663,488526
2016-05-01,71.06400000000001,72.87,68.8,4.070000000000007,-4.070000000000007,71.474,73.73,69.43,4.299999999999997,-4.299999999999997,69.95,72.0,68.43,3.569999999999993,-3.569999999999993,70.748,73.58,69.12,4.459999999999994,-4.189999999999998,3550295,5345417,2184457,3160960,721100
2016-05-08,70.09400000000001,70.83,69.15,1.6799999999999926,-1.1599999999999966,70.758,71.45,69.96,1.490000000000009,-0.4100000000000108,69.346,70.35,68.33,2.019999999999996,-0.9200000000000017,69.832,71.14,68.71,2.430000000000007,-0.8900000000000006,2484275,2788863,2109887,678976,-329174
2016-05-15,69.476,70.76,68.53,2.230000000000004,2.230000000000004,70.74,71.79,69.66,2.1300000000000097,1.9099999999999966,69.158,70.46,68.38,2.0799999999999983,2.0799999999999983,70.11,70.98,68.83,2.1500000000000057,1.6500000000000057,3042124,4339188,2053038,2286150,-625627
2016-05-22,71.93599999999999,73.03,70.82,2.210000000000008,2.0600000000000023,72.77199999999999,73.83,71.49,2.3400000000000034,2.3400000000000034,71.294,72.33,69.6,2.730000000000004,1.9099999999999966,72.386,73.83,70.65,3.1799999999999926,3.1799999999999926,2231334,2811291,1642449,1168842,921440
2016-05-29,73.0425,74.19,72.28,1.9099999999999966,-1.9099999999999966,73.35749999999999,74.35,72.38,1.9699999999999989,-1.9699999999999989,71.94,72.83,70.47,2.3599999999999994,-2.3599999999999994,72.86,73.38,71.6,1.7800000000000011,-1.6400000000000006,2233097,3478328,1496215,1982113,1114900
2016-06-05,71.632,73.0,70.3,2.700000000000003,-1.3599999999999994,72.192,73.33,70.55,2.780000000000001,-2.780000000000001,71.012,72.32,69.79,2.529999999999987,-1.5999999999999943,71.642,72.85,70.04,2.809999999999988,-2.809999999999988,2623738,3190462,2249696,940766,83295
2016-06-12,66.36,69.46,64.1,5.359999999999999,-5.1699999999999875,66.884,70.42,64.45,5.969999999999999,-5.6200000000000045,64.746,68.96,62.73,6.229999999999997,-5.1499999999999915,65.302,69.0,64.19,4.810000000000002,-4.810000000000002,7683019,14942434,2494267,12448167,3696957
2016-06-19,64.466,65.79,62.55,3.240000000000009,-3.240000000000009,65.142,65.95,64.28,1.6700000000000017,-1.6700000000000017,63.584,64.56,61.75,2.8100000000000023,-2.4200000000000017,63.988,65.6,61.88,3.7199999999999918,-2.3999999999999986,4678005,8115275,2670223,5445052,2955042
