Date,First Trust Tactical High YieldEtf_Open_average,First Trust Tactical High YieldEtf_Open_max,First Trust Tactical High YieldEtf_Open_min,First Trust Tactical High YieldEtf_Open_volatility,First Trust Tactical High YieldEtf_Open_change,First Trust Tactical High YieldEtf_High_average,First Trust Tactical High YieldEtf_High_max,First Trust Tactical High YieldEtf_High_min,First Trust Tactical High YieldEtf_High_volatility,First Trust Tactical High YieldEtf_High_change,First Trust Tactical High YieldEtf_Low_average,First Trust Tactical High YieldEtf_Low_max,First Trust Tactical High YieldEtf_Low_min,First Trust Tactical High YieldEtf_Low_volatility,First Trust Tactical High YieldEtf_Low_change,First Trust Tactical High YieldEtf_Close_average,First Trust Tactical High YieldEtf_Close_max,First Trust Tactical High YieldEtf_Close_min,First Trust Tactical High YieldEtf_Close_volatility,First Trust Tactical High YieldEtf_Close_change
2016-03-27,47.2,47.2,47.2,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2016-04-03,47.47,47.47,47.47,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.43,47.43,47.43,0.0,0.0
2016-04-10,47.73,47.73,47.73,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2016-04-17,47.69,47.69,47.69,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2016-04-24,47.98,47.98,47.98,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2016-05-01,47.66,47.66,47.66,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2016-05-08,47.78,47.78,47.78,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2016-05-15,47.54,47.54,47.54,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2016-05-22,47.69,47.69,47.69,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2016-05-29,47.76,47.76,47.76,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2016-06-05,48.01,48.01,48.01,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2016-06-12,47.66,47.66,47.66,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.06,47.06,47.06,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2016-06-19,47.35,47.35,47.35,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2016-06-26,47.78,47.78,47.78,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2016-07-03,48.12,48.12,48.12,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.16,48.16,48.16,0.0,0.0
2016-07-10,48.62,48.62,48.62,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2016-07-17,48.65,48.65,48.65,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.63,48.63,48.63,0.0,0.0
2016-07-24,48.39,48.39,48.39,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2016-07-31,48.52,48.52,48.52,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2016-08-07,48.76,48.76,48.76,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2016-08-14,48.82,48.82,48.82,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2016-08-21,48.7,48.7,48.7,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2016-08-28,48.83,48.83,48.83,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2016-09-04,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2016-09-11,48.39,48.39,48.39,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2016-09-18,48.52,48.52,48.52,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2016-09-25,48.57,48.57,48.57,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.64,48.64,48.64,0.0,0.0
2016-10-02,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2016-10-09,48.74,48.74,48.74,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2016-10-16,48.64,48.64,48.64,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2016-10-23,48.43,48.43,48.43,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2016-10-30,47.97,47.97,47.97,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2016-11-06,47.48,47.48,47.48,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2016-11-13,47.75,47.75,47.75,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2016-11-20,47.76,47.76,47.76,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2016-11-27,47.66,47.66,47.66,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.71,47.71,47.71,0.0,0.0
2016-12-04,48.24,48.24,48.24,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2016-12-11,48.16,48.16,48.16,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.04,48.04,48.04,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2016-12-18,48.17,48.17,48.17,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2016-12-25,48.23,48.23,48.23,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.22,48.22,48.22,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2017-01-01,48.61,48.61,48.61,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-01-08,48.77,48.77,48.77,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.8,48.8,48.8,0.0,0.0
2017-01-15,48.44,48.44,48.44,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2017-01-22,48.6,48.6,48.6,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.48,48.48,48.48,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-01-29,48.7,48.7,48.7,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2017-02-05,48.68,48.68,48.68,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2017-02-12,48.88,48.88,48.88,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2017-02-19,48.92,48.92,48.92,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2017-02-26,49.22,49.22,49.22,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.23,49.23,49.23,0.0,0.0
2017-03-05,48.91,48.91,48.91,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2017-03-12,48.83,48.83,48.83,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2017-03-19,48.31,48.31,48.31,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2017-03-26,48.81,48.81,48.81,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2017-04-02,48.83,48.83,48.83,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2017-04-09,48.86,48.86,48.86,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2017-04-16,48.76,48.76,48.76,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2017-04-23,48.99,48.99,48.99,0.0,0.0,49.11,49.11,49.11,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2017-04-30,49.01,49.01,49.01,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2017-05-07,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2017-05-14,49.37,49.37,49.37,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.38,49.38,49.38,0.0,0.0
2017-05-21,49.31,49.31,49.31,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2017-05-28,49.5,49.5,49.5,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2017-06-04,49.43,49.43,49.43,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.51,49.51,49.51,0.0,0.0
2017-06-11,49.53,49.53,49.53,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.48,49.48,49.48,0.0,0.0
2017-06-18,49.08,49.08,49.08,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2017-06-25,49.15,49.15,49.15,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2017-07-02,49.32,49.32,49.32,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2017-07-09,49.23,49.23,49.23,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2017-07-16,49.44,49.44,49.44,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.5,49.5,49.5,0.0,0.0
2017-07-23,49.5,49.5,49.5,0.0,0.0,49.56,49.56,49.56,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2017-07-30,49.48,49.48,49.48,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.5,49.5,49.5,0.0,0.0
2017-08-06,49.06,49.06,49.06,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.02,49.02,49.02,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2017-08-13,49.06,49.06,49.06,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2017-08-20,49.1,49.1,49.1,0.0,0.0,49.12,49.12,49.12,0.0,0.0,48.95,48.95,48.95,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2017-08-27,49.2,49.2,49.2,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2017-09-03,49.12,49.12,49.12,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2017-09-10,49.19,49.19,49.19,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2017-09-17,48.92,48.92,48.92,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2017-09-24,49.04,49.04,49.04,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.96,48.96,48.96,0.0,0.0,49.06,49.06,49.06,0.0,0.0
2017-10-01,49.03,49.03,49.03,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2017-10-08,48.99,48.99,48.99,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2017-10-15,48.98,48.98,48.98,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2017-10-22,48.94,48.94,48.94,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.92,48.92,48.92,0.0,0.0
2017-10-29,48.8,48.8,48.8,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.83,48.83,48.83,0.0,0.0
2017-11-05,48.39,48.39,48.39,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2017-11-12,48.41,48.41,48.41,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.49,48.49,48.49,0.0,0.0
2017-11-19,48.44,48.44,48.44,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2017-11-26,48.5,48.5,48.5,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2017-12-03,48.59,48.59,48.59,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2017-12-10,48.59,48.59,48.59,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2017-12-17,48.44,48.44,48.44,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2017-12-24,48.45,48.45,48.45,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2017-12-31,48.89,48.89,48.89,0.0,0.0,48.96,48.96,48.96,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.87,48.87,48.87,0.0,0.0
