Date,BKR_stock_Open_average,BKR_stock_Open_max,BKR_stock_Open_min,BKR_stock_Open_volatility,BKR_stock_Open_change,BKR_stock_High_average,BKR_stock_High_max,BKR_stock_High_min,BKR_stock_High_volatility,BKR_stock_High_change,BKR_stock_Low_average,BKR_stock_Low_max,BKR_stock_Low_min,BKR_stock_Low_volatility,BKR_stock_Low_change,BKR_stock_Close_average,BKR_stock_Close_max,BKR_stock_Close_min,BKR_stock_Close_volatility,BKR_stock_Close_change,BKR_stock_Volume_average,BKR_stock_Volume_max,BKR_stock_Volume_min,BKR_stock_Volume_volatility,BKR_stock_Volume_change
2016-01-03,31.064,32.87,29.65,3.219999999999999,-2.0600000000000023,31.716,33.35,29.96,3.3900000000000006,-3.0799999999999983,30.426,31.74,28.83,2.91,-2.91,30.778,32.91,28.96,3.9499999999999957,-3.9499999999999957,3101988,4854872,1905001,2949871,-1082384
2016-01-10,28.502,29.4,27.48,1.9199999999999982,-1.5100000000000016,29.046,29.45,28.02,1.4299999999999997,-1.4299999999999997,27.466,28.4,26.9,1.5,-1.2399999999999984,28.264,28.92,27.34,1.5800000000000018,-1.1300000000000026,3163452,4344316,2356951,1987365,-1888556
2016-01-17,27.935000000000002,29.62,27.01,2.6099999999999994,1.6799999999999997,28.645,29.92,27.4,2.520000000000003,1.4500000000000028,27.1675,28.32,26.18,2.1400000000000006,0.9699999999999989,28.115,29.29,27.08,2.210000000000001,1.5700000000000003,2900531,3398148,2047901,1350247,-984404
2016-01-24,28.798000000000002,30.16,27.76,2.3999999999999986,1.4200000000000017,29.494,30.76,28.28,2.4800000000000004,1.6600000000000001,28.192,29.64,27.25,2.3900000000000006,2.3900000000000006,28.784,30.31,27.29,3.0199999999999996,3.0199999999999996,3026991,4162675,2591068,1571607,1362188
2016-01-31,30.124,31.33,29.4,1.9299999999999997,0.8300000000000018,30.868,31.94,29.61,2.330000000000002,1.0,29.586000000000002,30.59,29.1,1.4899999999999984,0.41000000000000014,30.484,31.24,29.26,1.9799999999999969,1.0799999999999983,2742170,4157295,1739115,2418180,1412443
2016-02-07,28.964,30.04,28.14,1.8999999999999986,-1.8999999999999986,29.338,30.37,28.41,1.9600000000000009,-1.9600000000000009,28.355999999999998,29.41,27.24,2.1700000000000017,-1.9600000000000009,28.666,29.83,27.71,2.1199999999999974,-2.039999999999999,4530013,6173589,3310000,2863589,-1934230
2016-02-14,29.205,30.0,28.34,1.6600000000000001,1.0100000000000016,29.6025,30.18,28.89,1.2899999999999991,0.5399999999999991,28.7125,29.14,28.05,1.0899999999999999,0.7199999999999989,29.225,29.6,28.7,0.9000000000000021,0.6500000000000021,2728362,4099106,1830273,2268833,-1513208
2016-02-21,29.842,30.72,29.01,1.7099999999999973,0.6799999999999997,30.468,31.48,29.45,2.030000000000001,1.0199999999999996,29.478,30.48,28.7,1.7800000000000011,0.6900000000000013,30.008,30.82,29.19,1.629999999999999,0.5199999999999996,2706768,3534335,1873253,1661082,-203712
2016-02-28,31.137999999999998,32.51,30.16,2.349999999999998,1.7399999999999984,31.895999999999997,33.05,30.98,2.0699999999999967,2.0299999999999976,30.534,31.72,29.42,2.299999999999997,2.299999999999997,31.386,32.43,29.86,2.5700000000000003,2.3200000000000003,3274300,3488356,3002522,485834,-72795
2016-03-06,31.38,32.22,30.79,1.4299999999999997,-1.0700000000000003,32.028,33.1,31.08,2.020000000000003,-1.0600000000000023,30.608,31.81,29.68,2.129999999999999,-1.2399999999999984,31.246000000000002,32.45,30.32,2.1300000000000026,-0.5500000000000043,3636400,4998997,2274425,2724572,-1319167
2016-03-13,31.544,32.94,30.15,2.789999999999999,1.639999999999997,32.068,33.07,30.8,2.2699999999999996,1.4299999999999997,31.044,32.47,29.79,2.6799999999999997,2.2399999999999984,31.8,33.05,30.57,2.479999999999997,2.479999999999997,4617071,6545639,2138127,4407512,480702
2016-03-20,32.0725,32.83,30.84,1.9899999999999984,-1.9899999999999984,32.4275,33.15,31.24,1.9100000000000001,-1.9100000000000001,31.575,32.36,30.48,1.879999999999999,-1.879999999999999,31.887500000000003,32.77,31.12,1.6500000000000021,-1.6500000000000021,2421380,2645017,2057359,587658,143257
2016-03-27,30.328,31.22,29.92,1.2999999999999972,-1.2999999999999972,30.752,31.3,30.25,1.0500000000000007,-0.6400000000000006,29.866,30.35,29.48,0.870000000000001,-0.6300000000000026,30.196,30.56,29.76,0.7999999999999972,-0.639999999999997,2736783,3782280,1846022,1936258,1189073
2016-04-03,28.836000000000002,30.07,27.17,2.8999999999999986,0.9499999999999993,29.832,30.57,28.62,1.9499999999999993,0.9100000000000001,27.954,29.54,26.58,2.960000000000001,1.509999999999998,29.078,30.03,27.42,2.6099999999999994,1.1400000000000006,9446357,14881220,5291397,9589823,-1854671
2016-04-10,29.394,30.28,28.64,1.6400000000000006,-0.240000000000002,29.997999999999998,30.58,29.0,1.5799999999999983,0.10999999999999943,28.68,29.57,28.11,1.4600000000000009,0.879999999999999,29.432,30.51,28.72,1.7900000000000027,1.4300000000000033,5698520,8396677,3492105,4904572,-974991
2016-04-17,31.880000000000003,32.82,29.9,2.9200000000000017,2.9200000000000017,32.766,33.55,31.93,1.6199999999999974,1.6199999999999974,31.451999999999998,32.29,29.75,2.539999999999999,2.0799999999999983,32.364000000000004,32.74,31.83,0.9100000000000037,0.5100000000000051,4388711,7722872,2918512,4804360,1143094
2016-04-24,32.042,33.37,30.81,2.5599999999999987,1.2100000000000009,33.052,34.31,31.91,2.400000000000002,1.990000000000002,31.624000000000002,32.96,30.69,2.2699999999999996,1.9499999999999993,32.6,33.69,31.37,2.3199999999999967,2.3199999999999967,4149852,5561615,2587971,2973644,131163
2016-05-01,32.232,34.44,31.06,3.379999999999999,-3.379999999999999,32.832,35.36,31.78,3.5799999999999983,-3.1199999999999974,31.208,31.99,30.75,1.2399999999999984,-0.9899999999999984,31.814,33.02,30.99,2.0300000000000047,-1.0600000000000023,6957104,13238072,4059377,9178695,-9178695
2016-05-08,31.444,31.66,31.02,0.6400000000000006,-0.10999999999999943,31.752,31.84,31.54,0.3000000000000007,-0.04999999999999716,30.948,31.23,30.58,0.6500000000000021,0.5,31.262,31.67,30.82,0.8500000000000014,0.2699999999999996,3345583,3852543,2895153,957390,-776701
2016-05-15,31.812,32.49,31.56,0.9300000000000033,0.11000000000000298,32.364,33.0,31.83,1.1700000000000017,-0.4100000000000037,31.424,31.72,31.05,0.6699999999999982,-0.05999999999999872,31.932,32.6,31.51,1.0899999999999999,-0.38000000000000256,3641452,4436918,2644419,1792499,-303501
2016-05-22,31.396,31.9,30.87,1.0299999999999976,0.10999999999999943,31.866,32.18,31.45,0.7300000000000004,0.4299999999999997,31.105999999999998,31.6,30.47,1.1300000000000026,0.33999999999999986,31.486,32.07,30.62,1.4499999999999993,0.8000000000000007,4041962,5833774,2557933,3275841,-1572628
2016-05-29,31.9625,32.04,31.82,0.21999999999999886,-0.07000000000000028,32.5225,32.7,32.25,0.45000000000000284,-0.14000000000000057,31.755,31.99,31.51,0.4799999999999969,-0.10999999999999943,32.19,32.31,31.97,0.3400000000000034,-0.10000000000000142,3670356,3888001,3252269,635732,154537
2016-06-05,33.436,34.59,32.57,2.020000000000003,0.1700000000000017,34.018,34.8,32.98,1.8200000000000003,-1.6200000000000045,32.894,34.04,31.95,2.09,-0.5700000000000038,33.414,34.5,32.0,2.5,-2.5,3711257,5040662,2226129,2814533,-2657321
2016-06-12,31.772000000000002,32.32,31.42,0.8999999999999986,0.5500000000000007,32.348,32.74,31.95,0.7900000000000027,0.14000000000000057,31.514,32.09,31.1,0.990000000000002,0.4600000000000044,32.025999999999996,32.61,31.7,0.9100000000000001,0.9100000000000001,2948666,3377466,2382710,994756,203371
2016-06-19,32.326,33.01,31.37,1.639999999999997,-1.639999999999997,32.784,33.27,32.34,0.9299999999999997,-0.9299999999999997,31.868,32.37,31.25,1.1199999999999974,-0.6900000000000013,32.172,32.86,31.5,1.3599999999999994,-0.4499999999999993,3483927,7761840,1950457,5811383,5075877
2016-06-26,30.951999999999998,31.56,29.96,1.5999999999999979,0.509999999999998,31.362000000000002,32.04,30.48,1.5599999999999987,0.8299999999999983,30.448,31.5,29.08,2.4200000000000017,2.4200000000000017,30.904,31.93,29.3,2.629999999999999,2.629999999999999,3782402,4827746,2819562,2008184,-2008184
