Date,IIJIY_stock_Open_average,IIJIY_stock_Open_max,IIJIY_stock_Open_min,IIJIY_stock_Open_volatility,IIJIY_stock_Open_change,IIJIY_stock_High_average,IIJIY_stock_High_max,IIJIY_stock_High_min,IIJIY_stock_High_volatility,IIJIY_stock_High_change,IIJIY_stock_Low_average,IIJIY_stock_Low_max,IIJIY_stock_Low_min,IIJIY_stock_Low_volatility,IIJIY_stock_Low_change,IIJIY_stock_Close_average,IIJIY_stock_Close_max,IIJIY_stock_Close_min,IIJIY_stock_Close_volatility,IIJIY_stock_Close_change,IIJIY_stock_Volume_average,IIJIY_stock_Volume_max,IIJIY_stock_Volume_min,IIJIY_stock_Volume_volatility,IIJIY_stock_Volume_change
2016-08-21,9.534,9.72,9.33,0.39000000000000057,0.3699999999999992,9.656,9.72,9.52,0.20000000000000107,0.17999999999999972,9.485999999999999,9.7,9.27,0.4299999999999997,0.4299999999999997,9.608,9.7,9.44,0.2599999999999998,0.2599999999999998,1931,5445,234,5211,-5018
2016-08-28,9.365,9.68,9.12,0.5600000000000005,-0.5600000000000005,9.385,9.68,9.12,0.5600000000000005,-0.5600000000000005,9.1225,9.21,9.0,0.21000000000000085,-0.09000000000000163,9.1875,9.27,9.12,0.15000000000000036,-0.15000000000000036,3363,7447,200,7247,-5124
2016-09-04,9.28,9.37,9.12,0.25,0.1800000000000015,9.4475,9.7,9.33,0.3699999999999992,-0.3099999999999987,9.272499999999999,9.37,9.12,0.25,0.16000000000000014,9.334999999999999,9.37,9.28,0.08999999999999986,-0.08999999999999986,1979,4816,299,4517,2739
2016-09-11,9.338,9.6,9.2,0.40000000000000036,0.05000000000000071,9.518,9.74,9.32,0.41999999999999993,-0.129999999999999,9.24,9.6,9.06,0.5399999999999991,-0.20999999999999908,9.308,9.6,9.16,0.4399999999999995,-0.009999999999999787,983,2151,111,2040,-79
2016-09-18,9.076,9.17,8.95,0.22000000000000064,-0.05000000000000071,9.204,9.6,8.95,0.6500000000000004,-0.2599999999999998,9.07,9.17,8.95,0.22000000000000064,-0.019999999999999574,9.118,9.34,8.95,0.39000000000000057,-0.2599999999999998,867,2310,145,2165,-1301
2016-09-25,9.355,9.4,9.27,0.13000000000000078,0.0,9.3625,9.4,9.3,0.09999999999999964,0.0,9.2675,9.4,9.1,0.3000000000000007,0.09999999999999964,9.31,9.4,9.24,0.16000000000000014,0.09999999999999964,1342,1987,425,1562,-1031
2016-10-02,9.2325,9.27,9.2,0.07000000000000028,-0.07000000000000028,9.2325,9.27,9.2,0.07000000000000028,-0.07000000000000028,8.987499999999999,9.27,8.28,0.9900000000000002,-0.07000000000000028,9.205,9.27,9.12,0.15000000000000036,-0.07000000000000028,1031,2041,141,1900,-154
2016-10-09,8.863999999999999,9.2,8.42,0.7799999999999994,-0.15000000000000036,8.994,9.2,8.85,0.34999999999999964,-0.25,8.73,9.0,8.42,0.5800000000000001,-0.5,8.936,9.14,8.85,0.2900000000000009,-0.25,1031,2064,310,1754,822
2016-10-16,8.89,9.07,8.46,0.6099999999999994,0.5799999999999983,8.924,9.07,8.46,0.6099999999999994,0.5799999999999983,8.862,9.03,8.41,0.6199999999999992,0.5800000000000001,8.902,9.06,8.41,0.6500000000000004,0.6099999999999994,799,1380,405,975,-635
2016-10-23,8.734,8.99,8.51,0.4800000000000004,-0.22000000000000064,8.862,8.99,8.77,0.22000000000000064,-0.22000000000000064,8.708,8.91,8.5,0.41000000000000014,-0.14000000000000057,8.847999999999999,8.92,8.77,0.15000000000000036,-0.15000000000000036,1208,3105,429,2676,-2088
2016-10-30,8.8125,9.0,8.6,0.40000000000000036,-0.15000000000000036,8.85,9.0,8.75,0.25,-0.15000000000000036,8.6425,8.83,8.46,0.3699999999999992,-0.3699999999999992,8.67,8.83,8.46,0.3699999999999992,-0.3699999999999992,2115,5345,231,5114,5082
2016-11-06,7.742,8.18,7.47,0.71,-0.71,7.848,8.18,7.51,0.6699999999999999,-0.6699999999999999,7.476,7.74,7.27,0.47000000000000064,-0.47000000000000064,7.616,7.83,7.38,0.4500000000000002,-0.4299999999999997,6681,15255,1034,14221,-9497
2016-11-13,7.165,7.25,7.03,0.21999999999999975,-0.20999999999999996,7.3275,7.47,7.17,0.2999999999999998,-0.08999999999999986,7.095,7.17,7.01,0.16000000000000014,-0.16000000000000014,7.185,7.25,7.14,0.11000000000000032,-0.08000000000000007,3696,5346,1088,4258,-3905
2016-11-20,7.38,7.87,7.08,0.79,-0.79,7.3875,7.87,7.08,0.79,-0.79,7.38,7.87,7.08,0.79,-0.79,7.3875,7.87,7.08,0.79,-0.79,694,1600,100,1500,-21
2016-11-27,7.12,7.22,7.02,0.20000000000000018,-0.10000000000000053,7.17,7.3,7.02,0.28000000000000025,-0.14000000000000057,7.074,7.12,6.89,0.23000000000000043,-0.23000000000000043,7.082,7.15,6.89,0.2600000000000007,-0.2400000000000002,3693,5379,1299,4080,-2319
2016-12-04,6.95,7.1,6.86,0.23999999999999932,0.20999999999999996,7.273333333333333,7.39,7.14,0.25,-0.09999999999999964,6.84,7.07,6.7,0.3700000000000001,0.3700000000000001,7.273333333333333,7.39,7.14,0.25,-0.09999999999999964,3132,4468,1890,2578,-1150
2016-12-11,7.306,7.41,7.16,0.25,0.1900000000000004,7.394,7.61,7.17,0.4400000000000004,0.11000000000000032,7.258,7.41,7.03,0.3799999999999999,0.3799999999999999,7.32,7.41,7.17,0.2400000000000002,0.11000000000000032,4575,18271,359,17912,-1330
2016-12-18,7.305,7.4,7.17,0.23000000000000043,0.1299999999999999,7.405,7.54,7.35,0.1900000000000004,-0.009999999999999787,7.25,7.35,7.15,0.1999999999999993,0.13999999999999968,7.275,7.36,7.16,0.20000000000000018,0.20000000000000018,5498,13274,2077,11197,2353
2016-12-25,7.455,7.69,7.36,0.33000000000000007,0.29000000000000004,7.4675,7.69,7.36,0.33000000000000007,0.28000000000000025,7.385,7.41,7.36,0.04999999999999982,0.009999999999999787,7.405,7.45,7.36,0.08999999999999986,0.04999999999999982,2548,5624,230,5394,1549
2017-01-01,7.546666666666667,7.75,7.39,0.3600000000000003,0.3600000000000003,7.66,7.93,7.5,0.4299999999999997,0.4299999999999997,7.516666666666667,7.7,7.35,0.35000000000000053,0.35000000000000053,7.623333333333333,7.87,7.45,0.41999999999999993,0.41999999999999993,5627,7576,3136,4440,3035
2017-01-08,7.574,7.85,7.35,0.5,-0.5,7.766,7.85,7.63,0.21999999999999975,-0.21999999999999975,7.434,7.84,7.15,0.6899999999999995,0.1999999999999993,7.7379999999999995,7.84,7.63,0.20999999999999996,-0.08000000000000007,4429,9731,0,9731,-5401
2017-01-15,7.6475,7.85,7.49,0.35999999999999943,0.05000000000000071,7.765,7.94,7.55,0.39000000000000057,0.22000000000000064,7.5225,7.65,7.37,0.28000000000000025,0.07000000000000028,7.615,7.93,7.4,0.5299999999999994,0.34999999999999964,2861,4229,528,3701,900
2017-01-22,7.816000000000001,8.05,7.29,0.7600000000000007,0.7600000000000007,8.022,8.1,7.94,0.15999999999999925,0.11999999999999922,7.752,8.0,7.23,0.7699999999999996,0.7699999999999996,7.91,8.07,7.5,0.5700000000000003,0.5700000000000003,4640,7357,316,7041,5211
2017-01-29,8.206,8.5,7.82,0.6799999999999997,0.1899999999999995,8.214,8.5,7.82,0.6799999999999997,0.23000000000000043,7.892,8.08,7.65,0.4299999999999997,0.1899999999999995,8.006,8.1,7.82,0.27999999999999936,0.23000000000000043,1658,5346,500,4846,68
2017-02-05,8.325,8.5,8.15,0.34999999999999964,0.34999999999999964,8.594999999999999,8.68,8.51,0.16999999999999993,-0.16999999999999993,8.325,8.5,8.15,0.34999999999999964,0.34999999999999964,8.594999999999999,8.68,8.51,0.16999999999999993,-0.16999999999999993,9809,18396,1223,17173,-17173
2017-02-12,8.55,8.72,8.16,0.5600000000000005,0.0600000000000005,8.72,8.83,8.61,0.22000000000000064,0.22000000000000064,8.498,8.65,8.01,0.6400000000000006,0.0600000000000005,8.694,8.83,8.6,0.23000000000000043,0.23000000000000043,2230,4013,0,4013,-2149
2017-02-19,8.7525,8.88,8.62,0.26000000000000156,0.07000000000000028,8.8225,8.95,8.7,0.25,0.1399999999999988,8.57,8.88,7.94,0.9400000000000004,0.120000000000001,8.809999999999999,8.95,8.7,0.25,0.1899999999999995,2007,3609,110,3499,704
2017-02-26,8.85,8.99,8.5,0.4900000000000002,0.08999999999999986,8.988,9.02,8.95,0.07000000000000028,-0.07000000000000028,8.648,8.99,8.44,0.5500000000000007,-0.3100000000000005,8.918000000000001,8.99,8.81,0.17999999999999972,0.019999999999999574,1970,3796,200,3596,-877
2017-03-05,8.6675,8.75,8.59,0.16000000000000014,-0.10999999999999943,8.8875,8.96,8.77,0.19000000000000128,-0.19000000000000128,8.620000000000001,8.75,8.51,0.2400000000000002,0.08000000000000007,8.8325,8.9,8.77,0.13000000000000078,-0.13000000000000078,4331,12637,365,12272,-12272
2017-03-12,8.593333333333334,8.8,8.21,0.5899999999999999,-0.030000000000001137,8.77,8.8,8.74,0.0600000000000005,-0.030000000000001137,8.59,8.8,8.21,0.5899999999999999,-0.040000000000000924,8.766666666666667,8.8,8.74,0.0600000000000005,-0.040000000000000924,333,568,0,568,568
2017-03-19,8.677999999999999,9.09,8.2,0.8900000000000006,0.0600000000000005,8.988,9.09,8.91,0.17999999999999972,-0.07000000000000028,8.588,9.09,8.2,0.8900000000000006,0.14000000000000057,8.943999999999999,9.09,8.79,0.3000000000000007,-0.02999999999999936,7207,23417,189,23228,-9483
2017-03-26,8.84,9.1,8.44,0.6600000000000001,0.5400000000000009,9.08,9.12,9.02,0.09999999999999964,-0.09999999999999964,8.706666666666667,8.98,8.44,0.5400000000000009,0.5400000000000009,8.959999999999999,9.12,8.75,0.3699999999999992,-0.10999999999999943,2602,5190,1281,3909,56
2017-04-02,9.274000000000001,9.55,8.72,0.8300000000000001,0.27000000000000135,9.382,9.59,9.01,0.5800000000000001,0.120000000000001,8.982,9.45,8.61,0.8399999999999999,-0.41000000000000014,9.200000000000001,9.56,8.89,0.6699999999999999,-0.4900000000000002,5852,18430,1765,16665,-16665
2017-04-09,8.6675,8.9,8.4,0.5,-0.14000000000000057,8.7325,8.91,8.61,0.3000000000000007,-0.15000000000000036,8.5025,8.7,8.27,0.4299999999999997,-0.05999999999999872,8.6025,8.7,8.42,0.27999999999999936,-0.05999999999999872,1115,2125,264,1861,-322
2017-04-16,8.622,8.92,8.36,0.5600000000000005,0.11999999999999922,8.93,9.0,8.86,0.14000000000000057,0.14000000000000057,8.574,8.92,8.36,0.5600000000000005,-0.120000000000001,8.89,8.94,8.8,0.1399999999999988,0.05999999999999872,960,1885,251,1634,-534
2017-04-23,9.01,9.47,8.52,0.9500000000000011,0.05000000000000071,9.127500000000001,9.47,8.99,0.4800000000000004,0.05000000000000071,8.782499999999999,9.1,8.51,0.5899999999999999,-0.4900000000000002,8.9,9.1,8.51,0.5899999999999999,-0.4900000000000002,2562,4696,235,4461,2603
2017-04-30,9.104,9.51,8.63,0.879999999999999,0.7099999999999991,9.29,9.58,9.04,0.5400000000000009,0.35999999999999943,8.834,9.06,8.39,0.6699999999999999,0.41999999999999993,9.081999999999999,9.2,8.97,0.22999999999999865,0.09999999999999964,10362,25197,106,25091,-18088
2017-05-07,8.998000000000001,9.39,8.5,0.8900000000000006,-0.6699999999999999,9.336,9.51,9.23,0.27999999999999936,-0.15000000000000036,8.866,9.29,8.31,0.9799999999999986,-0.9799999999999986,9.234,9.32,9.15,0.16999999999999993,-0.08999999999999986,7785,19921,1172,18749,-18749
2017-05-14,9.638,9.95,9.37,0.5800000000000001,0.41000000000000014,9.73,9.95,9.51,0.4399999999999995,0.41000000000000014,9.308,9.7,8.59,1.1099999999999994,1.1099999999999994,9.612,9.74,9.43,0.3100000000000005,0.2699999999999996,3802,8255,1150,7105,-1801
2017-05-21,9.7875,9.95,9.7,0.25,0.16000000000000014,9.79,9.95,9.71,0.23999999999999844,0.16000000000000014,9.6025,9.79,9.43,0.35999999999999943,-0.35999999999999943,9.6175,9.79,9.43,0.35999999999999943,-0.35999999999999943,3640,10946,118,10828,10643
2017-05-28,9.765,10.03,9.41,0.6199999999999992,0.6199999999999992,9.835,10.08,9.51,0.5700000000000003,0.5299999999999994,9.7125,9.95,9.34,0.6099999999999994,0.5600000000000005,9.7825,10.03,9.48,0.5499999999999989,0.4299999999999997,4161,7097,1563,5534,-5314
2017-06-04,9.376,9.6,9.15,0.4499999999999993,-0.16000000000000014,9.581999999999999,9.78,9.28,0.5,-0.5,9.33,9.52,9.13,0.3899999999999988,-0.3099999999999987,9.546,9.78,9.2,0.5800000000000001,-0.5800000000000001,1950,5047,461,4586,1832
2017-06-11,9.192,9.21,9.17,0.040000000000000924,0.040000000000000924,9.192,9.21,9.17,0.040000000000000924,0.040000000000000924,9.123999999999999,9.2,9.04,0.16000000000000014,-0.040000000000000924,9.123999999999999,9.2,9.04,0.16000000000000014,-0.040000000000000924,852,2670,0,2670,-2064
2017-06-18,8.825,9.15,8.4,0.75,-0.6500000000000004,8.965,9.15,8.69,0.46000000000000085,-0.4299999999999997,8.76,9.09,8.4,0.6899999999999995,-0.4499999999999993,8.95,9.12,8.69,0.4299999999999997,-0.4299999999999997,1143,1951,372,1579,-524
2017-06-25,8.8475,9.03,8.55,0.47999999999999865,0.4599999999999991,9.0175,9.48,8.55,0.9299999999999997,0.4599999999999991,8.755,9.0,8.55,0.4499999999999993,0.3699999999999992,8.8625,9.01,8.55,0.4599999999999991,0.4599999999999991,941,2650,202,2448,475
2017-07-02,8.877500000000001,8.96,8.8,0.16000000000000014,-0.129999999999999,8.8925,9.02,8.8,0.21999999999999886,-0.129999999999999,8.875,8.95,8.8,0.14999999999999858,-0.129999999999999,8.8925,9.02,8.8,0.21999999999999886,-0.129999999999999,451,788,118,670,-466
2017-07-09,8.99,9.06,8.86,0.20000000000000107,0.009999999999999787,9.1975,9.33,9.09,0.2400000000000002,0.10999999999999943,8.955,9.04,8.86,0.17999999999999972,-0.03999999999999915,9.075,9.22,8.93,0.2900000000000009,-0.22000000000000064,5399,8414,595,7819,1958
2017-07-16,9.01,9.3,8.89,0.41000000000000014,-0.08999999999999986,9.142,9.3,8.94,0.3600000000000012,0.22999999999999865,9.006,9.3,8.89,0.41000000000000014,-0.07000000000000028,9.124,9.3,8.94,0.3600000000000012,0.1399999999999988,2331,5231,0,5231,-382
2017-07-23,9.034,9.2,8.91,0.28999999999999915,-0.28999999999999915,9.102,9.2,8.92,0.27999999999999936,0.0,8.976,9.13,8.89,0.2400000000000002,-0.2400000000000002,9.048,9.13,8.92,0.21000000000000085,-0.030000000000001137,2148,5981,208,5773,424
2017-07-30,8.852,9.0,8.6,0.40000000000000036,-0.05000000000000071,8.934,9.01,8.85,0.16000000000000014,0.009999999999999787,8.84,9.0,8.6,0.40000000000000036,-0.05000000000000071,8.91,9.01,8.83,0.17999999999999972,0.009999999999999787,6726,27239,0,27239,1165
2017-08-06,8.894,9.2,8.59,0.6099999999999994,-0.23000000000000043,9.038,9.22,8.73,0.4900000000000002,-0.33999999999999986,8.684,8.96,8.12,0.8400000000000016,-0.8400000000000016,8.922,9.2,8.7,0.5,-0.3000000000000007,2984,5056,1553,3503,2986
2017-08-13,8.825,9.05,8.53,0.5200000000000014,0.19000000000000128,9.145,9.24,9.0,0.2400000000000002,0.05999999999999872,8.825,9.05,8.53,0.5200000000000014,0.19000000000000128,9.1375,9.24,9.0,0.2400000000000002,0.02999999999999936,4610,11902,550,11352,-11154
2017-08-20,8.965,9.1,8.7,0.40000000000000036,-0.3000000000000007,9.135,9.18,9.1,0.08000000000000007,0.049999999999998934,8.9225,9.0,8.7,0.3000000000000007,-0.2900000000000009,9.085,9.18,9.01,0.16999999999999993,0.049999999999998934,2015,2782,1053,1729,-1729
2017-08-27,9.13,9.4,8.57,0.8300000000000001,0.8300000000000001,9.155000000000001,9.46,8.57,0.8900000000000006,0.8900000000000006,9.0975,9.39,8.57,0.8200000000000003,0.8200000000000003,9.1175,9.39,8.57,0.8200000000000003,0.8200000000000003,2145,4094,137,3957,2501
2017-09-03,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,151,151,151,0,0
2017-09-10,8.973333333333333,9.2,8.76,0.4399999999999995,-0.20000000000000107,9.043333333333333,9.2,8.76,0.4399999999999995,-0.41000000000000014,8.963333333333333,9.2,8.76,0.4399999999999995,-0.16999999999999993,9.036666666666667,9.2,8.76,0.4399999999999995,-0.39000000000000057,1059,2999,0,2999,-2999
2017-09-17,9.08,9.4,8.65,0.75,0.5499999999999989,9.285,9.54,9.07,0.46999999999999886,-0.13000000000000078,8.99,9.21,8.65,0.5600000000000005,0.5499999999999989,9.2375,9.54,8.9,0.6399999999999988,-0.11000000000000121,1780,2825,289,2536,-1621
2017-09-24,9.332,10.0,8.85,1.1500000000000004,-0.41999999999999993,9.422,10.0,9.06,0.9399999999999995,-0.41999999999999993,9.148,9.44,8.85,0.5899999999999999,-0.379999999999999,9.174,9.44,8.97,0.46999999999999886,-0.379999999999999,899,1578,0,1578,-280
2017-10-01,8.93,9.01,8.86,0.15000000000000036,-0.15000000000000036,9.356666666666666,9.36,9.35,0.009999999999999787,-0.009999999999999787,8.9,8.92,8.86,0.0600000000000005,-0.0600000000000005,9.313333333333333,9.36,9.22,0.1399999999999988,-0.1399999999999988,996,2122,253,1869,1508
