Date,GBXStock_Open_average,GBXStock_Open_max,GBXStock_Open_min,GBXStock_Open_volatility,GBXStock_Open_change,GBXStock_High_average,GBXStock_High_max,GBXStock_High_min,GBXStock_High_volatility,GBXStock_High_change,GBXStock_Low_average,GBXStock_Low_max,GBXStock_Low_min,GBXStock_Low_volatility,GBXStock_Low_change,GBXStock_Close_average,GBXStock_Close_max,GBXStock_Close_min,GBXStock_Close_volatility,GBXStock_Close_change,GBXStock_Volume_average,GBXStock_Volume_max,GBXStock_Volume_min,GBXStock_Volume_volatility,GBXStock_Volume_change
2016-01-03,29.65,32.03,26.11,5.920000000000002,-5.690000000000001,30.142,32.3,26.58,5.719999999999999,-5.719999999999999,27.552,30.73,24.19,6.539999999999999,-6.539999999999999,28.092,32.11,24.56,7.550000000000001,-7.550000000000001,1638463,3220890,916856,2304034,757829
2016-01-10,22.986,24.66,20.57,4.09,-4.09,23.59,25.03,22.42,2.6099999999999994,-2.6099999999999994,21.646,23.8,20.46,3.34,-3.34,22.652,24.07,21.72,2.3500000000000014,-1.7600000000000016,1336080,1712674,1175057,537617,68374
2016-01-17,21.8325,23.46,20.21,3.25,1.2100000000000009,23.05,24.35,22.09,2.2600000000000016,1.9700000000000024,21.259999999999998,23.24,19.89,3.349999999999998,2.7399999999999984,22.285,23.73,20.96,2.7699999999999996,2.7699999999999996,1147534,1287435,1019415,268020,-268020
2016-01-24,24.138,25.22,23.03,2.1899999999999977,0.9899999999999984,25.092,25.86,24.04,1.8200000000000003,1.8200000000000003,23.704,24.43,22.75,1.6799999999999997,1.6799999999999997,24.472,25.86,22.9,2.960000000000001,2.960000000000001,731437,998307,534660,463647,56873
2016-01-31,25.89,27.52,25.12,2.3999999999999986,2.2399999999999984,26.698,28.16,25.34,2.8200000000000003,1.6000000000000014,25.166,26.42,24.19,2.2300000000000004,1.490000000000002,26.156,27.75,24.87,2.879999999999999,0.379999999999999,762488,1035729,501136,534593,23335
2016-02-07,25.91,26.68,25.47,1.2100000000000009,0.8099999999999987,26.812,27.39,26.38,1.0100000000000016,1.0100000000000016,25.518,25.88,25.15,0.7300000000000004,0.7300000000000004,26.236,26.56,26.02,0.5399999999999991,0.3200000000000003,606163,729760,415485,314275,-71705
2016-02-14,25.9025,27.0,23.96,3.039999999999999,-3.039999999999999,26.2375,27.49,24.0,3.4899999999999984,-3.4899999999999984,24.78,25.75,22.79,2.960000000000001,-2.8900000000000006,25.2575,26.47,23.05,3.419999999999998,-2.849999999999998,1184266,1645260,726407,918853,918853
2016-02-21,23.43,23.98,22.69,1.2899999999999991,0.6500000000000021,24.052,24.99,23.51,1.4799999999999969,1.2899999999999991,23.126,23.91,22.14,1.7699999999999996,0.7100000000000009,23.652,24.57,23.2,1.370000000000001,1.0199999999999996,678196,819619,571972,247647,-130903
2016-02-28,25.804,27.52,24.69,2.8299999999999983,2.8299999999999983,26.494,27.63,25.61,2.0199999999999996,2.0199999999999996,25.31,26.41,24.59,1.8200000000000003,1.8200000000000003,25.98,27.19,25.32,1.870000000000001,1.0399999999999991,843656,1015849,726542,289307,-47087
2016-03-06,26.902,27.35,26.35,1.0,-0.16000000000000014,27.468,27.86,27.02,0.8399999999999999,-0.6400000000000006,26.228,26.84,25.2,1.6400000000000006,-0.370000000000001,26.849999999999998,27.66,25.83,1.8300000000000018,-0.7600000000000016,676758,836209,596790,239419,-103721
2016-03-13,26.522000000000002,27.85,25.77,2.080000000000002,1.3200000000000003,27.288,28.42,25.98,2.4400000000000013,1.6500000000000021,25.884,26.56,25.11,1.4499999999999993,0.759999999999998,26.688,27.75,25.65,2.1000000000000014,0.41000000000000014,726875,1122385,508544,613841,613841
