Date,CIR_stock_Open_average,CIR_stock_Open_max,CIR_stock_Open_min,CIR_stock_Open_volatility,CIR_stock_Open_change,CIR_stock_High_average,CIR_stock_High_max,CIR_stock_High_min,CIR_stock_High_volatility,CIR_stock_High_change,CIR_stock_Low_average,CIR_stock_Low_max,CIR_stock_Low_min,CIR_stock_Low_volatility,CIR_stock_Low_change,CIR_stock_Close_average,CIR_stock_Close_max,CIR_stock_Close_min,CIR_stock_Close_volatility,CIR_stock_Close_change,CIR_stock_Volume_average,CIR_stock_Volume_max,CIR_stock_Volume_min,CIR_stock_Volume_volatility,CIR_stock_Volume_change
2016-03-13,41.826,44.53,40.54,3.990000000000002,3.0500000000000043,43.064,45.59,41.49,4.100000000000001,3.3500000000000014,41.524,44.39,40.2,4.189999999999998,3.030000000000001,42.582,45.37,40.59,4.779999999999994,3.5899999999999963,125971,213318,71153,142165,119224
2016-03-20,45.557500000000005,46.58,44.36,2.219999999999999,-1.0900000000000034,46.7875,47.49,46.05,1.4400000000000048,-1.2900000000000063,44.9225,45.97,43.84,2.1299999999999955,-1.6099999999999994,45.9475,47.08,44.54,2.539999999999999,-0.9399999999999977,128336,164731,102004,62727,-62727
2016-03-27,46.232,47.08,45.64,1.4399999999999977,-0.5,47.258,48.02,46.58,1.4400000000000048,1.1200000000000045,45.75,46.45,45.11,1.3400000000000034,0.5300000000000011,46.628,47.55,45.73,1.8200000000000003,1.8200000000000003,100735,123947,66085,57862,-4434
2016-04-03,46.192,47.49,45.49,2.0,-0.8500000000000014,46.646,47.49,46.12,1.3700000000000045,-0.480000000000004,45.582,45.95,45.32,0.6300000000000026,-0.21000000000000085,45.98,46.16,45.87,0.28999999999999915,0.00999999999999801,123959,157621,67292,90329,2314
2016-04-10,46.802,47.72,46.17,1.5499999999999972,0.4299999999999997,47.916000000000004,48.84,47.49,1.3500000000000014,0.2600000000000051,46.478,47.61,45.88,1.7299999999999969,0.4299999999999997,47.232,48.66,46.49,2.1699999999999946,0.509999999999998,113608,265519,48163,217356,56728
2016-04-17,48.126000000000005,49.25,46.74,2.509999999999998,2.509999999999998,48.888,49.9,47.4,2.5,2.5,47.79,49.0,46.59,2.4099999999999966,2.4099999999999966,48.516,49.52,46.74,2.780000000000001,2.780000000000001,96067,133603,64263,69340,53519
2016-04-24,49.696,54.38,48.0,6.380000000000003,5.300000000000004,50.72,57.08,48.79,8.29,7.309999999999995,48.832,52.86,47.47,5.390000000000001,5.390000000000001,49.922,56.45,47.65,8.800000000000004,8.800000000000004,165098,338977,75710,263267,225003
2016-05-01,56.792,58.92,54.07,4.850000000000001,-4.5,58.132,61.63,55.97,5.660000000000004,-5.480000000000004,55.354,57.4,54.07,3.3299999999999983,-3.3299999999999983,56.632,61.38,54.2,7.18,-6.1200000000000045,320026,722986,168477,554509,-513355
2016-05-08,54.932,55.19,54.38,0.8099999999999952,0.10000000000000142,55.636,56.04,55.3,0.740000000000002,0.44999999999999574,54.194,54.58,53.67,0.9099999999999966,0.46999999999999886,54.784,55.3,54.19,1.1099999999999994,0.240000000000002,119182,135694,81363,54331,-54331
2016-05-15,54.577999999999996,55.62,53.44,2.1799999999999997,-1.2199999999999989,55.461999999999996,57.04,53.99,3.049999999999997,-1.3399999999999963,53.838,54.94,52.21,2.729999999999997,-1.3799999999999955,54.562,55.81,53.3,2.510000000000005,-1.0400000000000063,127933,279010,67168,211842,-10790
2016-05-22,55.804,57.86,54.09,3.769999999999996,2.229999999999997,56.762,58.4,54.67,3.729999999999997,2.3299999999999983,55.174,56.42,53.55,2.8700000000000045,2.210000000000001,56.126,57.52,54.45,3.0700000000000003,1.7999999999999972,86094,129764,51364,78400,-42843
2016-05-29,56.8525,57.95,55.75,2.200000000000003,1.480000000000004,57.645,58.45,56.47,1.980000000000004,1.6000000000000014,56.0075,57.2,55.24,1.9600000000000009,1.7100000000000009,57.199999999999996,57.73,56.04,1.6899999999999977,1.6899999999999977,78293,97147,65810,31337,-15421
2016-06-05,59.006,60.23,57.65,2.5799999999999983,1.6200000000000045,59.946,60.82,58.62,2.200000000000003,1.6000000000000014,58.536,59.3,57.6,1.6999999999999957,0.7899999999999991,59.455999999999996,60.55,58.28,2.269999999999996,1.0499999999999972,100037,129221,78188,51033,31552
2016-06-12,57.896,59.03,56.5,2.530000000000001,-1.4500000000000028,58.647999999999996,59.58,57.54,2.039999999999999,-1.2199999999999989,57.083999999999996,57.83,55.89,1.9399999999999977,-0.25,57.884,58.58,57.43,1.1499999999999986,-0.36999999999999744,89973,106641,73608,33033,1041
2016-06-19,58.392,59.2,57.42,1.7800000000000011,0.8299999999999983,59.242,60.16,58.67,1.4899999999999949,-0.8999999999999986,57.296,58.45,54.84,3.6099999999999994,-2.5799999999999983,58.088,60.14,55.09,5.049999999999997,-3.549999999999997,75462,148220,36481,111739,87439
2016-06-26,55.028,56.79,54.0,2.789999999999999,2.4299999999999997,55.95,58.5,54.25,4.25,4.140000000000001,54.269999999999996,56.64,52.66,3.980000000000004,3.980000000000004,55.364,57.73,53.08,4.649999999999999,4.649999999999999,90090,113736,71874,41862,-23567
2016-07-03,56.125,57.24,55.17,2.0700000000000003,-0.730000000000004,57.36,59.43,55.58,3.8500000000000014,1.3900000000000006,55.215,55.92,54.53,1.3900000000000006,0.6000000000000014,56.435,59.08,55.14,3.9399999999999977,3.3399999999999963,120260,156580,57389,99191,99191
2016-07-10,60.868,61.95,59.41,2.5400000000000063,2.280000000000001,61.616,62.61,59.89,2.719999999999999,1.8699999999999974,60.272,61.28,58.84,2.4399999999999977,2.0799999999999983,60.882,61.51,58.94,2.5700000000000003,2.4200000000000017,88898,120008,63440,56568,-18470
2016-07-17,59.956,61.14,58.7,2.4399999999999977,-2.4399999999999977,60.518,61.31,59.55,1.7600000000000051,-1.7600000000000051,59.164,59.97,58.16,1.8100000000000023,-1.8100000000000023,59.732,60.5,58.9,1.6000000000000014,-1.3200000000000003,93213,128703,57757,70946,-20733
2016-07-24,59.004,59.53,58.33,1.2000000000000028,0.0,59.38,60.17,58.82,1.3500000000000014,-0.030000000000001137,57.586,59.09,54.5,4.590000000000003,-3.520000000000003,58.589999999999996,59.73,56.94,2.789999999999999,-1.3000000000000043,125048,175978,56311,119667,72471
2016-07-31,57.376,58.04,56.46,1.5799999999999983,1.0399999999999991,58.736,59.99,57.72,2.270000000000003,-1.2700000000000031,56.854,57.5,56.15,1.3500000000000014,1.3500000000000014,57.636,58.45,56.79,1.6600000000000037,0.4299999999999997,98912,170473,75323,95150,-92570
2016-08-07,58.558,58.93,58.18,0.75,0.6499999999999986,58.876,59.23,58.62,0.6099999999999994,0.21999999999999886,58.026,58.43,57.61,0.8200000000000003,0.00999999999999801,58.524,58.9,58.05,0.8500000000000014,0.1600000000000037,40662,66860,27897,38963,-1137
2016-08-14,59.928,60.54,58.92,1.6199999999999974,1.6199999999999974,60.824,61.83,60.23,1.6000000000000014,1.6000000000000014,59.5,60.26,58.92,1.3399999999999963,1.3399999999999963,60.626,61.62,60.18,1.4399999999999977,1.4299999999999997,54493,72960,39570,33390,25075
2016-08-21,61.156,62.76,59.32,3.4399999999999977,-2.0,61.82,62.87,60.97,1.8999999999999986,-0.45999999999999375,60.246,61.38,59.32,2.0600000000000023,-0.9099999999999966,61.112,62.76,60.29,2.469999999999999,-1.0300000000000011,68235,80159,55888,24271,5791
2016-08-28,59.656,60.58,58.94,1.6400000000000006,-1.1400000000000006,60.245999999999995,61.23,58.94,2.289999999999999,-1.1299999999999955,58.994,60.0,57.72,2.280000000000001,-1.0300000000000011,59.636,60.45,58.57,1.8800000000000026,-0.39000000000000057,62626,88074,40158,47916,15916
2016-09-04,59.0475,60.51,58.25,2.259999999999998,-2.030000000000001,59.6175,61.07,58.48,2.5900000000000034,-2.5900000000000034,57.7125,58.44,55.73,2.710000000000001,-2.700000000000003,58.207499999999996,59.26,55.79,3.469999999999999,-3.009999999999998,73172,101498,56026,45472,-45472
2016-09-11,54.842,55.94,53.44,2.5,-0.8800000000000026,55.513999999999996,56.85,54.73,2.1200000000000045,-1.9500000000000028,54.144,55.46,53.1,2.3599999999999994,-1.3000000000000043,54.874,56.79,53.61,3.1799999999999997,-2.1899999999999977,58571,78567,27916,50651,4325
2016-09-18,57.246,59.46,55.0,4.460000000000001,4.460000000000001,58.333999999999996,59.75,56.89,2.8599999999999994,2.6599999999999966,56.762,58.69,54.79,3.8999999999999986,3.4399999999999977,57.836,59.72,56.28,3.4399999999999977,2.1000000000000014,70433,123625,32882,90743,-49411
2016-09-25,57.97,59.01,57.28,1.7299999999999969,1.0499999999999972,58.705999999999996,59.91,57.55,2.3599999999999994,1.5,57.494,58.58,56.48,2.1000000000000014,1.0899999999999963,58.242,59.56,57.15,2.4100000000000037,2.010000000000005,77819,98664,62342,36322,-3824
2016-10-02,56.994,59.69,52.95,6.739999999999995,-6.159999999999997,57.506,60.02,53.03,6.990000000000002,-6.920000000000002,55.516,59.17,48.11,11.060000000000002,-10.719999999999999,55.878,59.64,48.14,11.5,-11.5,170228,414052,64387,349665,349665
2016-10-09,49.562,50.72,48.58,2.1400000000000006,2.1400000000000006,51.336,54.46,49.88,4.579999999999998,4.579999999999998,49.156,50.06,48.52,1.5399999999999991,1.5399999999999991,49.978,51.94,49.29,2.6499999999999986,2.1299999999999955,340406,986505,92388,894117,835017
2016-10-16,54.73,55.6,54.0,1.6000000000000014,1.0700000000000003,55.596000000000004,56.24,54.31,1.9299999999999997,1.9099999999999966,54.262,55.4,52.66,2.740000000000002,2.4100000000000037,55.196,56.16,53.57,2.5899999999999963,1.9200000000000017,143514,235491,69596,165895,-165895
2016-10-23,54.434,55.5,52.99,2.509999999999998,-2.509999999999998,55.506,56.42,54.89,1.5300000000000011,0.4299999999999997,53.528,54.68,50.74,3.9399999999999977,-3.9399999999999977,54.456,55.1,54.07,1.0300000000000011,-1.0300000000000011,81796,189374,41874,147500,113854
2016-10-30,53.025999999999996,53.83,52.15,1.6799999999999997,-1.6000000000000014,53.548,54.82,52.65,2.1700000000000017,-1.6199999999999974,52.134,53.13,51.55,1.5800000000000054,-1.5600000000000023,52.724,53.78,51.99,1.7899999999999991,-1.3400000000000034,124804,176474,100024,76450,-76450
2016-11-06,55.664,59.65,53.8,5.850000000000001,5.850000000000001,57.796,62.34,54.37,7.970000000000006,7.970000000000006,55.258,58.93,52.85,6.079999999999998,6.079999999999998,57.194,61.42,54.19,7.230000000000004,7.230000000000004,132881,239867,69609,170258,40260
2016-11-13,61.268,62.12,60.8,1.3200000000000003,-1.2999999999999972,61.62,62.43,61.21,1.2199999999999989,-1.1300000000000026,60.156,60.7,59.69,1.0100000000000051,-0.5100000000000051,61.026,61.2,60.82,0.38000000000000256,-0.19000000000000483,101469,137935,74483,63452,-24933
2016-11-20,62.230000000000004,63.08,61.53,1.5499999999999972,1.5499999999999972,62.535,63.13,61.53,1.6000000000000014,1.5499999999999972,61.3925,61.96,60.63,1.3299999999999983,1.3299999999999983,62.275,62.8,61.35,1.4499999999999957,1.2299999999999969,57055,87689,21431,66258,-29414
2016-11-27,62.868,63.83,61.9,1.9299999999999997,0.6399999999999935,63.52,64.07,62.93,1.1399999999999935,0.75,62.038,62.93,61.04,1.8900000000000006,0.44000000000000483,62.618,63.42,61.88,1.5399999999999991,0.6099999999999994,90917,130374,57122,73252,-35274
2016-12-04,65.44,68.62,63.43,5.190000000000005,5.190000000000005,66.936,69.54,64.93,4.609999999999999,4.609999999999999,64.624,68.3,62.66,5.640000000000001,5.459999999999994,66.568,68.9,64.53,4.3700000000000045,4.040000000000006,109750,159860,66078,93782,28139
2016-12-11,67.802,69.25,66.26,2.989999999999995,-2.1899999999999977,68.406,69.25,67.56,1.6899999999999977,-1.0100000000000051,66.736,68.22,65.33,2.8900000000000006,-2.8900000000000006,67.312,68.36,66.31,2.049999999999997,-1.6700000000000017,116395,290109,54219,235890,203049
2016-12-18,65.98,66.85,65.19,1.6599999999999966,-1.5300000000000011,66.576,67.56,65.69,1.8700000000000045,-1.5900000000000034,65.17999999999999,66.1,64.49,1.6099999999999994,-0.8299999999999983,65.852,66.58,65.32,1.2600000000000051,-0.6700000000000017,67806,101908,34213,67695,-67695
2016-12-25,65.8375,66.73,65.33,1.4000000000000057,-0.5900000000000034,66.245,66.89,65.63,1.2600000000000051,-1.2099999999999937,64.88,65.94,64.16,1.7800000000000011,-1.3400000000000034,65.4,66.49,64.88,1.6099999999999994,-1.6099999999999994,67085,112903,40717,72186,30780
2017-01-01,65.82,66.86,64.03,2.8299999999999983,-1.730000000000004,66.4875,67.54,64.66,2.8800000000000097,-2.3100000000000023,64.55,66.52,62.88,3.6399999999999935,-2.1199999999999974,65.0475,66.73,63.0,3.730000000000004,-3.3900000000000006,91309,116295,79729,36566,33426
2017-01-08,62.194,63.03,60.79,2.240000000000002,-0.3100000000000023,63.062,63.72,62.1,1.6199999999999974,0.5,60.948,61.68,60.33,1.3500000000000014,1.3500000000000014,62.15,63.6,60.51,3.0900000000000034,1.9699999999999989,103190,149105,54290,94815,-94815
2017-01-15,61.105000000000004,62.18,59.85,2.3299999999999983,-1.6199999999999974,61.754999999999995,62.18,61.47,0.7100000000000009,-0.6400000000000006,59.75,60.05,59.62,0.4299999999999997,0.4299999999999997,60.7325,61.28,59.69,1.5900000000000034,1.5900000000000034,66456,83737,47622,36115,-20964
2017-01-22,62.336,64.12,60.88,3.240000000000002,1.6199999999999974,62.984,64.12,61.25,2.8700000000000045,1.75,61.79,63.07,60.32,2.75,1.740000000000002,62.403999999999996,63.51,60.83,2.6799999999999997,1.8100000000000023,55592,86033,31768,54265,14613
2017-01-29,61.972,62.65,61.28,1.3699999999999974,-0.4799999999999969,62.88,63.7,62.29,1.4100000000000037,-0.05000000000000426,61.014,61.99,60.47,1.5200000000000031,0.490000000000002,62.024,62.49,60.88,1.6099999999999994,0.35999999999999943,78359,127449,41175,86274,-7714
2017-02-05,63.564,65.72,62.42,3.299999999999997,3.299999999999997,64.462,66.22,62.94,3.280000000000001,3.0600000000000023,62.774,63.76,61.89,1.8699999999999974,1.8699999999999974,63.980000000000004,65.26,62.89,2.3700000000000045,1.9200000000000017,104349,136066,75343,60723,-60625
2017-02-12,66.67,70.01,63.55,6.460000000000008,4.530000000000001,67.758,72.96,64.44,8.519999999999996,4.699999999999989,63.606,66.98,60.76,6.220000000000006,-3.3500000000000014,64.97,71.8,61.55,10.25,-2.7900000000000063,265345,585773,45740,540033,540033
2017-02-19,61.075,61.73,59.96,1.769999999999996,-1.25,61.7525,62.47,61.06,1.4099999999999966,-1.4099999999999966,60.3925,61.21,59.96,1.25,-1.25,61.417500000000004,62.32,60.81,1.509999999999998,-1.3299999999999983,206839,319357,88920,230437,-230437
2017-02-26,62.552,63.98,61.14,2.8399999999999963,1.9399999999999977,63.174,64.15,62.15,2.000000000000007,1.2899999999999991,61.63,62.85,60.5,2.3500000000000014,1.1099999999999994,62.748,63.92,62.01,1.9100000000000037,0.6300000000000026,129914,184126,98358,85768,-10379
2017-03-05,61.454,62.79,58.73,4.060000000000002,-3.0,61.898,62.79,59.29,3.5,-3.039999999999999,60.016,62.15,57.56,4.589999999999996,-3.0700000000000003,60.838,62.5,58.55,3.950000000000003,-3.510000000000005,136733,189922,63941,125981,104953
2017-03-12,58.182,58.6,57.59,1.009999999999998,0.28999999999999915,58.926,59.68,58.59,1.0899999999999963,-0.6499999999999986,57.550000000000004,58.28,56.04,2.240000000000002,0.00999999999999801,58.256,58.9,57.37,1.5300000000000011,0.490000000000002,102112,147922,50064,97858,65357
2017-03-19,57.826,59.68,56.74,2.9399999999999977,-1.6400000000000006,58.352,59.68,57.54,2.1400000000000006,-1.8000000000000043,56.698,58.17,55.95,2.219999999999999,-2.219999999999999,57.268,59.18,56.28,2.8999999999999986,-2.8999999999999986,79153,121038,60452,60586,7632
2017-03-26,57.32,58.63,55.42,3.210000000000001,3.210000000000001,58.408,59.93,57.52,2.4099999999999966,2.4099999999999966,56.73,58.17,55.0,3.1700000000000017,3.1700000000000017,58.124,59.44,57.13,2.309999999999995,2.309999999999995,64429,93122,36359,56763,7052
2017-04-02,57.84,59.32,56.92,2.3999999999999986,-1.3100000000000023,58.558,59.46,57.64,1.8200000000000003,-0.75,56.972,57.87,56.47,1.3999999999999986,1.1599999999999966,57.524,58.5,56.82,1.6799999999999997,1.2700000000000031,89899,129119,65037,64082,-21470
2017-04-09,57.8475,58.54,56.67,1.8699999999999974,-1.3099999999999952,58.4725,59.18,57.19,1.990000000000002,-1.990000000000002,57.06,57.87,56.07,1.7999999999999972,-1.5300000000000011,57.535,58.84,56.14,2.700000000000003,-2.0899999999999963,55693,73078,48635,24443,-2276
2017-04-16,61.26,62.7,57.55,5.150000000000006,4.880000000000003,62.974,63.79,62.32,1.4699999999999989,0.7299999999999969,60.862,62.21,57.55,4.660000000000004,3.990000000000002,62.056,62.6,61.69,0.9100000000000037,0.09000000000000341,124899,309423,74091,235332,-224831
2017-04-23,63.992000000000004,65.54,62.81,2.730000000000004,-0.14000000000000057,65.75800000000001,68.08,63.52,4.559999999999995,4.559999999999995,63.342,64.83,61.58,3.25,0.7700000000000031,65.004,66.71,63.1,3.6099999999999923,3.6099999999999923,109921,250403,55726,194677,163352
2017-04-30,64.672,66.78,63.43,3.3500000000000014,-2.430000000000007,65.31400000000001,66.78,64.69,2.0900000000000034,-1.5900000000000034,63.406,64.05,62.99,1.0599999999999952,1.0599999999999952,64.34,65.0,64.08,0.9200000000000017,0.8299999999999983,86095,164735,49929,114806,-114806
2017-05-07,64.096,65.1,62.87,2.229999999999997,-2.1400000000000077,64.268,65.19,63.0,2.1899999999999977,-2.1899999999999977,63.132000000000005,64.43,62.02,2.4100000000000037,-2.3500000000000085,63.702,64.71,62.72,1.9899999999999949,-1.9899999999999949,63490,107330,37809,69521,15033
2017-05-14,63.217999999999996,65.32,61.98,3.3399999999999963,-0.5700000000000003,64.02799999999999,65.32,62.48,2.8399999999999963,-0.6200000000000045,62.498000000000005,63.1,61.74,1.3599999999999994,-0.5700000000000003,63.18,64.65,61.91,2.740000000000009,-0.9399999999999977,75294,112606,53886,58720,-47714
2017-05-21,63.242,63.66,62.98,0.6799999999999997,-0.6799999999999997,63.776,64.23,63.22,1.0100000000000051,0.5300000000000011,62.44,62.97,61.73,1.240000000000002,0.12999999999999545,63.206,63.7,63.01,0.6900000000000048,0.5700000000000003,66383,76876,56635,20241,-13152
2017-05-28,64.84,65.84,63.9,1.9400000000000048,1.9400000000000048,65.795,67.78,64.59,3.1899999999999977,3.1899999999999977,64.44,65.84,63.4,2.440000000000005,2.440000000000005,65.5225,67.21,64.46,2.75,2.6299999999999955,64722,80405,57155,23250,-1720
2017-06-04,65.868,66.83,64.48,2.3499999999999943,-0.35999999999999943,66.75,67.81,65.73,2.0799999999999983,0.5799999999999983,64.654,65.87,63.53,2.3400000000000034,0.5,66.132,67.75,64.47,3.280000000000001,1.2800000000000011,63246,80127,45291,34836,-13357
2017-06-11,66.682,68.16,64.69,3.469999999999999,-2.969999999999999,67.474,68.76,65.86,2.9000000000000057,-2.9000000000000057,65.714,67.1,64.69,2.4099999999999966,-1.9899999999999949,66.51400000000001,67.79,65.43,2.3599999999999994,-2.010000000000005,75581,113519,44200,69319,69319
2017-06-18,62.016,66.22,56.77,9.449999999999996,-7.719999999999999,62.692,66.92,58.92,8.0,-8.0,59.398,65.61,54.86,10.75,-8.36,60.376,66.32,55.22,11.099999999999994,-8.319999999999993,201454,414028,52656,361372,198775
2017-06-25,58.522,59.41,58.02,1.3899999999999935,1.3899999999999935,59.136,60.19,58.33,1.8599999999999994,1.8599999999999994,57.896,58.27,57.37,0.9000000000000057,0.6400000000000006,58.592,59.38,57.66,1.720000000000006,1.3300000000000054,64431,77765,54754,23011,4365
2017-07-02,59.54,60.62,58.79,1.8299999999999983,-0.480000000000004,60.21,61.23,58.81,2.4199999999999946,-2.3499999999999943,58.43,59.27,57.55,1.720000000000006,-1.720000000000006,59.1425,60.77,57.95,2.8200000000000003,-2.8200000000000003,74982,110056,26596,83460,83460
2017-07-09,57.738,58.49,57.4,1.0900000000000034,-0.1700000000000017,58.392,58.82,57.82,1.0,0.10000000000000142,57.188,57.55,56.71,0.8399999999999963,-0.19999999999999574,57.832,58.21,57.41,0.8000000000000043,0.5200000000000031,87167,130622,48475,82147,-52555
2017-07-16,58.222,59.6,57.22,2.3800000000000026,0.8800000000000026,59.334,59.82,58.73,1.0900000000000034,-0.9699999999999989,57.284,58.23,56.59,1.6399999999999935,-0.21999999999999886,57.894,59.35,56.88,2.469999999999999,-0.09000000000000341,95889,138072,47107,90965,-50104
2017-07-23,56.908,58.05,55.09,2.9599999999999937,-2.1699999999999946,57.432,58.77,55.09,3.6799999999999997,-2.279999999999994,54.956,57.23,50.04,7.189999999999998,-5.950000000000003,56.024,57.88,52.07,5.810000000000002,-5.200000000000003,112235,236245,65427,170818,148456
2017-07-30,51.728,53.15,50.8,2.3500000000000014,-0.75,52.054,53.42,51.13,2.289999999999999,-0.769999999999996,50.156,51.6,49.43,2.1700000000000017,-0.060000000000002274,50.904,51.95,50.06,1.8900000000000006,0.9899999999999949,137626,206309,101015,105294,-101102
2017-08-06,49.266,50.88,47.46,3.4200000000000017,-3.4200000000000017,50.13,51.49,48.87,2.6200000000000045,-2.6000000000000014,48.606,49.68,47.46,2.219999999999999,-2.219999999999999,49.022,50.17,47.86,2.3100000000000023,-1.5399999999999991,73781,90559,61188,29371,4652
2017-08-13,48.358,48.93,47.37,1.5600000000000023,-1.1400000000000006,48.826,49.42,48.11,1.3100000000000023,-0.7700000000000031,47.832,48.46,47.12,1.3400000000000034,-0.9299999999999997,48.216,49.29,47.47,1.8200000000000003,-0.8000000000000043,75523,101299,51835,49464,-31292
2017-08-20,47.71,48.06,47.44,0.6200000000000045,0.2700000000000031,48.184000000000005,48.78,47.88,0.8999999999999986,0.07000000000000028,47.228,47.72,47.02,0.6999999999999957,0.060000000000002274,47.664,48.07,47.34,0.7299999999999969,0.00999999999999801,49183,79660,33239,46421,-41692
2017-08-27,47.99,48.41,47.43,0.9799999999999969,0.1699999999999946,48.414,48.91,47.99,0.9199999999999946,0.9199999999999946,47.482,47.95,47.16,0.7900000000000063,0.6600000000000037,48.18,48.88,47.8,1.0800000000000054,1.0800000000000054,61414,74397,41198,33199,-33199
2017-09-03,48.1175,48.78,47.73,1.0500000000000043,-0.990000000000002,48.480000000000004,48.93,48.14,0.7899999999999991,-0.6899999999999977,47.3125,47.65,46.97,0.6799999999999997,-0.4299999999999997,47.95,48.27,47.79,0.480000000000004,0.020000000000003126,48902,57973,39893,18080,-14249
2017-09-10,49.246,50.38,48.26,2.1200000000000045,2.1200000000000045,49.832,50.85,48.85,2.0,2.0,48.576,49.5,47.72,1.7800000000000011,1.7800000000000011,49.638,50.65,48.77,1.8799999999999955,1.8799999999999955,74255,134245,41679,92566,92566
2017-09-17,51.324,51.69,50.74,0.9499999999999957,0.35999999999999943,52.012,52.39,51.8,0.5900000000000034,0.37000000000000455,50.7,51.1,50.45,0.6499999999999986,0.6200000000000045,51.480000000000004,51.92,50.98,0.9400000000000048,-0.46999999999999886,61940,98476,45576,52900,-45260
2017-09-24,53.714,54.8,51.89,2.9099999999999966,2.9099999999999966,55.126,55.51,54.62,0.8900000000000006,0.8900000000000006,53.11,54.38,51.89,2.490000000000002,2.490000000000002,54.12,54.83,52.8,2.030000000000001,0.28000000000000114,158818,339951,57428,282523,-269344
2017-10-01,54.924,55.72,54.48,1.240000000000002,0.46000000000000085,55.506,56.37,55.02,1.3499999999999943,0.09999999999999432,54.454,55.03,53.76,1.2700000000000031,0.490000000000002,55.134,55.65,54.45,1.1999999999999957,0.4899999999999949,85271,132663,61928,70735,-60975
2017-10-08,55.272,55.84,54.85,0.990000000000002,0.6000000000000014,55.606,55.95,55.2,0.75,0.2700000000000031,54.764,55.26,54.44,0.8200000000000003,0.8200000000000003,55.162,55.54,54.93,0.6099999999999994,0.45000000000000284,60840,101105,42813,58292,2023
2017-10-15,54.8,55.67,54.07,1.6000000000000014,-1.6000000000000014,55.068,55.8,54.47,1.3299999999999983,-1.3299999999999983,54.066,54.99,53.16,1.8300000000000054,-1.8300000000000054,54.31,55.1,53.64,1.4600000000000009,-1.4400000000000048,57725,102789,31632,71157,62764
