Date,NLSN_stock_Open_average,NLSN_stock_Open_max,NLSN_stock_Open_min,NLSN_stock_Open_volatility,NLSN_stock_Open_change,NLSN_stock_High_average,NLSN_stock_High_max,NLSN_stock_High_min,NLSN_stock_High_volatility,NLSN_stock_High_change,NLSN_stock_Low_average,NLSN_stock_Low_max,NLSN_stock_Low_min,NLSN_stock_Low_volatility,NLSN_stock_Low_change,NLSN_stock_Close_average,NLSN_stock_Close_max,NLSN_stock_Close_min,NLSN_stock_Close_volatility,NLSN_stock_Close_change,NLSN_stock_Volume_average,NLSN_stock_Volume_max,NLSN_stock_Volume_min,NLSN_stock_Volume_volatility,NLSN_stock_Volume_change
2016-01-03,45.644,46.0,45.28,0.7199999999999989,-0.28000000000000114,46.08,46.57,45.63,0.9399999999999977,-0.29999999999999716,45.172,45.82,44.28,1.5399999999999991,-0.8799999999999955,45.534,46.4,44.33,2.0700000000000003,-1.3400000000000034,3973124,6471738,1936698,4535040,3345937
2016-01-10,44.846000000000004,45.43,44.27,1.1599999999999966,-0.23999999999999488,45.59,45.99,45.27,0.7199999999999989,0.11999999999999744,44.448,44.74,44.16,0.5800000000000054,-0.29000000000000625,45.058,45.7,44.62,1.0800000000000054,-0.30000000000000426,2898500,3528967,1956032,1572935,-181238
2016-01-17,44.5425,45.14,43.97,1.1700000000000017,-0.490000000000002,45.005,45.5,44.4,1.1000000000000014,-0.1599999999999966,43.81,44.61,42.9,1.7100000000000009,-0.29999999999999716,44.54,45.31,43.89,1.4200000000000017,0.28999999999999915,3310650,3789045,2436005,1353040,1018781
2016-01-24,45.9,47.28,44.8,2.480000000000004,1.9200000000000017,46.874,48.2,45.7,2.5,1.6400000000000006,45.606,47.02,44.64,2.3800000000000026,2.3800000000000026,46.245999999999995,48.16,44.73,3.4299999999999997,3.4299999999999997,2848076,3554881,1712763,1842118,1842118
2016-01-31,47.172000000000004,47.77,46.49,1.2800000000000011,-1.2800000000000011,47.5,48.3,46.66,1.6400000000000006,-1.6400000000000006,46.416000000000004,47.18,45.4,1.7800000000000011,-1.7800000000000011,46.854,48.03,45.63,2.3999999999999986,-2.3999999999999986,3078709,3910207,2410334,1499873,-1499873
2016-02-07,45.642,48.0,44.17,3.8299999999999983,2.8599999999999994,46.564,48.0,45.28,2.719999999999999,2.719999999999999,45.106,46.99,43.91,3.0800000000000054,3.0800000000000054,45.978,47.33,44.72,2.6099999999999994,2.5700000000000003,4434465,6772938,3373802,3399136,224103
2016-02-14,48.08,48.5,47.53,0.9699999999999989,-0.5399999999999991,48.3425,48.55,48.11,0.4399999999999977,-0.09000000000000341,47.5675,47.96,47.06,0.8999999999999986,0.36999999999999744,48.085,48.41,47.85,0.5599999999999952,0.10000000000000142,2321579,2753713,1925954,827759,-769544
2016-02-21,49.092,49.69,48.38,1.3099999999999952,1.0599999999999952,49.608000000000004,49.95,49.24,0.7100000000000009,0.45000000000000284,48.642,49.35,47.8,1.5500000000000043,0.7199999999999989,49.406,49.75,48.72,1.0300000000000011,0.29999999999999716,2260809,2723790,1659332,1064458,-88029
2016-02-28,50.428,51.19,49.52,1.6699999999999946,1.6699999999999946,51.28,51.84,50.87,0.970000000000006,0.490000000000002,50.284,50.99,49.52,1.4699999999999989,1.4699999999999989,50.936,51.73,50.34,1.3899999999999935,1.3899999999999935,2383683,3550043,1374382,2175661,-2175661
2016-03-06,51.034,51.56,50.66,0.9000000000000057,-0.6900000000000048,51.344,52.07,50.92,1.1499999999999986,-1.0399999999999991,50.646,51.37,50.16,1.2100000000000009,-1.0599999999999952,50.936,51.86,50.39,1.4699999999999989,-1.1899999999999977,2327091,2950310,1986005,964305,59198
2016-03-13,51.498,53.03,50.75,2.280000000000001,2.280000000000001,52.104,53.05,51.21,1.8399999999999963,1.8399999999999963,51.174,52.13,50.5,1.6300000000000026,1.6300000000000026,51.798,52.84,51.03,1.8100000000000023,1.240000000000002,2262059,4298939,1103683,3195256,2068079
2016-03-20,51.93,52.34,51.62,0.720000000000006,-0.720000000000006,52.185,52.34,52.03,0.3100000000000023,-0.3100000000000023,51.59,51.77,51.37,0.4000000000000057,-0.20000000000000284,51.935,52.01,51.8,0.21000000000000085,-0.00999999999999801,1426131,1621634,1043952,577682,-477591
2016-03-27,52.356,52.67,52.04,0.6300000000000026,0.45000000000000284,52.862,53.53,52.42,1.1099999999999994,1.1099999999999994,52.204,52.57,51.76,0.8100000000000023,0.6400000000000006,52.702,53.45,52.22,1.230000000000004,1.230000000000004,1785679,2269958,1313458,956500,956500
2016-04-03,52.734,53.33,52.38,0.9499999999999957,-0.6299999999999955,52.946,53.52,52.75,0.7700000000000031,-0.730000000000004,52.218,52.49,51.97,0.5200000000000031,-0.240000000000002,52.552,53.01,52.29,0.7199999999999989,-0.5,1940268,3057090,1270722,1786368,-597738
2016-04-10,52.934,53.3,52.57,0.7299999999999969,0.21999999999999886,53.162,53.42,52.86,0.5600000000000023,0.3200000000000003,52.596000000000004,52.88,52.39,0.490000000000002,0.03999999999999915,52.882,53.19,52.66,0.5300000000000011,0.04000000000000625,1758322,2571657,1388835,1182822,1182822
