Date,FFG_stock_Open_average,FFG_stock_Open_max,FFG_stock_Open_min,FFG_stock_Open_volatility,FFG_stock_Open_change,FFG_stock_High_average,FFG_stock_High_max,FFG_stock_High_min,FFG_stock_High_volatility,FFG_stock_High_change,FFG_stock_Low_average,FFG_stock_Low_max,FFG_stock_Low_min,FFG_stock_Low_volatility,FFG_stock_Low_change,FFG_stock_Close_average,FFG_stock_Close_max,FFG_stock_Close_min,FFG_stock_Close_volatility,FFG_stock_Close_change,FFG_stock_Volume_average,FFG_stock_Volume_max,FFG_stock_Volume_min,FFG_stock_Volume_volatility,FFG_stock_Volume_change
2016-01-03,58.264,59.53,57.05,2.480000000000004,-1.3999999999999986,59.426,59.94,58.86,1.0799999999999983,-0.6799999999999997,57.448,58.52,56.21,2.3100000000000023,-1.6999999999999957,58.364,59.73,56.49,3.239999999999995,-2.4399999999999977,49228,65496,36804,28692,-23028
2016-01-10,56.19,57.16,54.69,2.469999999999999,-1.740000000000002,57.208,58.22,56.36,1.8599999999999994,-0.9399999999999977,55.462,56.43,54.56,1.8699999999999974,-1.4899999999999949,56.184,56.8,55.21,1.5899999999999963,-0.7099999999999937,51923,63237,34246,28991,28991
2016-01-17,55.519999999999996,56.68,54.68,2.0,-1.5399999999999991,56.49,56.68,56.25,0.4299999999999997,-0.0899999999999963,54.5625,55.04,54.03,1.009999999999998,-0.25,55.4775,56.46,54.55,1.9100000000000037,1.1400000000000006,52137,60971,32972,27999,21352
2016-01-24,56.384,57.41,55.66,1.75,1.3299999999999983,57.346,59.08,56.39,2.6899999999999977,2.6899999999999977,55.986,57.36,55.36,2.0,2.0,56.763999999999996,59.01,55.57,3.4399999999999977,3.4399999999999977,44821,54690,35864,18826,852
2016-01-31,57.444,58.47,56.79,1.6799999999999997,-1.6799999999999997,57.866,58.93,57.21,1.7199999999999989,-1.1300000000000026,56.562,57.41,56.2,1.2099999999999937,-1.1799999999999997,57.148,58.31,56.71,1.6000000000000014,-1.3800000000000026,37706,48823,22428,26395,13835
2016-02-07,56.82,57.85,56.05,1.8000000000000043,0.060000000000002274,57.678,58.68,56.17,2.509999999999998,-0.23000000000000398,55.276,56.89,53.32,3.5700000000000003,-2.8299999999999983,56.244,57.59,54.21,3.3800000000000026,-2.740000000000002,60549,100344,40640,59704,28659
2016-02-14,56.182500000000005,56.89,55.38,1.509999999999998,1.3000000000000043,56.9125,57.58,55.93,1.6499999999999986,0.9500000000000028,55.25,56.34,54.06,2.280000000000001,2.280000000000001,56.3875,57.13,54.87,2.260000000000005,1.7600000000000051,60502,99119,37646,61473,-11200
2016-02-21,56.63,57.17,55.54,1.6300000000000026,-0.25,57.336,57.65,57.09,0.5599999999999952,-0.5,55.955999999999996,56.62,55.26,1.3599999999999994,-0.7299999999999969,56.576,57.14,56.08,1.0600000000000023,-0.4399999999999977,48465,57495,37016,20479,-1201
2016-02-28,56.766,57.44,55.96,1.4799999999999969,0.9499999999999957,57.374,58.71,56.67,2.039999999999999,2.039999999999999,56.217999999999996,57.19,55.57,1.6199999999999974,1.6199999999999974,56.882,58.65,55.58,3.0700000000000003,3.0700000000000003,39436,74536,28090,46446,46446
2016-03-06,58.2,58.7,57.42,1.2800000000000011,-0.9499999999999957,59.432,59.87,58.91,0.9600000000000009,-0.740000000000002,57.556,58.11,56.87,1.240000000000002,-1.240000000000002,58.244,58.89,57.48,1.4100000000000037,-0.759999999999998,63421,90816,49123,41693,41693
2016-03-13,58.128,59.41,57.51,1.8999999999999986,1.3299999999999983,58.982,59.78,58.41,1.3700000000000045,1.0500000000000043,57.886,58.69,57.51,1.1799999999999997,1.0999999999999943,58.472,59.38,57.85,1.5300000000000011,1.4000000000000057,48777,81112,29130,51982,-14792
2016-03-20,58.32,58.78,57.85,0.9299999999999997,-0.7199999999999989,59.125,59.49,58.69,0.8000000000000043,0.10000000000000142,57.442499999999995,57.9,57.04,0.8599999999999994,-0.7999999999999972,58.2975,58.53,58.07,0.46000000000000085,-0.28999999999999915,52346,75496,35276,40220,23048
2016-03-27,60.0,61.3,58.61,2.6899999999999977,2.6899999999999977,61.04,62.03,59.9,2.1300000000000026,1.6499999999999986,59.626,60.8,58.38,2.4199999999999946,1.7999999999999972,60.54,61.52,59.32,2.200000000000003,1.6899999999999977,79508,110395,48397,61998,-61998
2016-04-03,59.346,60.87,58.07,2.799999999999997,-2.799999999999997,60.006,60.87,58.73,2.1400000000000006,-2.1400000000000006,58.43,59.52,57.54,1.980000000000004,-1.5400000000000063,58.872,59.64,57.9,1.740000000000002,-1.3400000000000034,52896,87470,23161,64309,1993
2016-04-10,59.262,60.14,57.99,2.1499999999999986,1.3299999999999983,60.11,60.87,59.26,1.6099999999999994,1.2700000000000031,58.76,59.85,56.99,2.8599999999999994,1.8400000000000034,59.576,60.38,57.99,2.3900000000000006,2.219999999999999,46526,63422,32889,30533,-2671
2016-04-17,60.486,61.07,60.07,1.0,0.5499999999999972,61.058,61.44,60.54,0.8999999999999986,0.8999999999999986,60.254,60.62,59.99,0.6299999999999955,0.6299999999999955,60.71,61.4,60.15,1.25,1.25,28043,41417,17551,23866,-1560
2016-04-24,60.734,61.58,60.24,1.3399999999999963,-0.6799999999999997,61.134,61.67,60.66,1.0100000000000051,-0.2600000000000051,60.182,60.59,59.9,0.6900000000000048,-0.13000000000000256,60.79,61.59,60.24,1.3500000000000014,-0.17999999999999972,31403,43584,22258,21326,6665
2016-05-01,59.508,60.42,58.82,1.6000000000000014,-1.2800000000000011,59.914,61.15,59.45,1.6999999999999957,-1.6999999999999957,58.744,59.44,58.19,1.25,-1.0700000000000003,59.414,60.26,59.16,1.1000000000000014,-1.0899999999999963,33703,48267,22685,25582,-25582
2016-05-08,60.352,61.21,59.22,1.990000000000002,1.5500000000000043,60.958,61.49,59.51,1.980000000000004,1.9299999999999997,59.724,60.51,58.36,2.1499999999999986,1.3999999999999986,60.356,61.19,59.38,1.8099999999999952,0.5,34912,52565,26261,26304,25102
2016-05-15,60.246,61.21,59.46,1.75,0.18999999999999773,61.354,61.93,60.49,1.4399999999999977,0.7899999999999991,59.704,60.19,59.16,1.0300000000000011,0.19999999999999574,60.492,61.42,59.65,1.7700000000000031,0.3999999999999986,28893,33394,21812,11582,5785
2016-05-22,61.486,62.23,60.58,1.6499999999999986,1.6499999999999986,62.296,63.03,60.88,2.1499999999999986,2.1499999999999986,61.385999999999996,62.23,60.44,1.7899999999999991,1.7899999999999991,61.996,62.95,60.55,2.4000000000000057,2.4000000000000057,25928,36567,14520,22047,7675
2016-05-29,62.685,63.22,62.17,1.0499999999999972,-0.5300000000000011,63.3275,63.85,62.69,1.1600000000000037,-1.1600000000000037,62.144999999999996,62.8,61.61,1.1899999999999977,-1.0899999999999963,62.805,63.04,62.29,0.75,-0.6199999999999974,18544,23115,14139,8976,-1432
2016-06-05,62.758,63.3,62.13,1.1699999999999946,0.07000000000000028,63.262,63.76,62.3,1.4600000000000009,-1.2600000000000051,62.35,63.0,61.75,1.25,-0.38000000000000256,62.822,63.34,62.09,1.25,-1.019999999999996,20523,27322,15953,11369,-3410
2016-06-12,60.34,61.68,59.09,2.5899999999999963,-1.6499999999999986,61.132,62.34,60.1,2.240000000000002,-1.3400000000000034,59.24,60.54,57.61,2.9299999999999997,-2.9299999999999997,59.764,60.75,58.19,2.5600000000000023,-2.5600000000000023,34693,81840,14911,66929,61872
2016-06-19,60.077999999999996,61.16,58.95,2.2099999999999937,0.5599999999999952,61.142,62.07,60.43,1.6400000000000006,-0.10999999999999943,59.336,61.11,57.55,3.5600000000000023,-1.0500000000000043,60.18,62.05,57.59,4.459999999999994,-2.469999999999999,52911,98104,19301,78803,29211
2016-06-26,58.154,60.14,56.66,3.480000000000004,3.480000000000004,59.096000000000004,61.15,57.24,3.9099999999999966,3.9099999999999966,57.65,59.46,56.41,3.0500000000000043,3.0500000000000043,58.634,60.67,56.66,4.010000000000005,3.0,39616,63428,16911,46517,-46517
2016-07-03,58.91,59.47,58.35,1.1199999999999974,0.28000000000000114,59.39,60.25,58.82,1.4299999999999997,1.0600000000000023,58.45,59.43,58.01,1.4200000000000017,1.4200000000000017,59.075,60.2,58.68,1.5200000000000031,1.5200000000000031,26034,33497,19795,13702,12444
2016-07-10,61.757999999999996,62.55,60.37,2.1799999999999997,2.1799999999999997,62.488,63.03,61.44,1.5900000000000034,1.4699999999999989,61.324,62.06,60.37,1.6900000000000048,1.230000000000004,61.844,62.13,61.16,0.970000000000006,0.9200000000000017,35809,45116,25393,19723,-11570
2016-07-17,61.854,62.05,61.71,0.3399999999999963,0.20999999999999375,62.348,62.72,62.02,0.6999999999999957,0.259999999999998,61.525999999999996,61.9,61.14,0.759999999999998,0.4299999999999997,61.980000000000004,62.3,61.71,0.5899999999999963,0.529999999999994,19818,24689,13180,11509,-6318
