Date,NEE_stock_Open_average,NEE_stock_Open_max,NEE_stock_Open_min,NEE_stock_Open_volatility,NEE_stock_Open_change,NEE_stock_High_average,NEE_stock_High_max,NEE_stock_High_min,NEE_stock_High_volatility,NEE_stock_High_change,NEE_stock_Low_average,NEE_stock_Low_max,NEE_stock_Low_min,NEE_stock_Low_volatility,NEE_stock_Low_change,NEE_stock_Close_average,NEE_stock_Close_max,NEE_stock_Close_min,NEE_stock_Close_volatility,NEE_stock_Close_change,NEE_stock_Volume_average,NEE_stock_Volume_max,NEE_stock_Volume_min,NEE_stock_Volume_volatility,NEE_stock_Volume_change
2016-01-03,103.702,104.87,102.87,2.0,2.0,104.84400000000001,105.9,103.65,2.25,2.25,103.164,104.75,102.2,2.549999999999997,2.4099999999999966,104.452,105.17,103.57,1.6000000000000085,1.6000000000000085,2543386,3595529,1745822,1849707,1666440
2016-01-10,105.404,105.77,104.81,0.9599999999999937,0.12000000000000455,106.246,106.77,105.89,0.8799999999999955,-0.7099999999999937,104.33,105.11,103.74,1.3700000000000045,-1.0300000000000011,105.306,105.69,104.62,1.0699999999999932,-0.3199999999999932,3027557,4099449,2154721,1944728,-284471
2016-01-17,105.8875,106.86,105.43,1.4299999999999926,0.3400000000000034,107.06,108.24,105.78,2.4599999999999937,-1.559999999999988,104.3375,105.13,103.35,1.7800000000000011,-0.11999999999999034,106.19,107.81,105.04,2.769999999999996,-1.210000000000008,2959460,3824623,2196596,1628027,-1474477
2016-01-24,107.068,109.39,105.75,3.6400000000000006,2.6700000000000017,108.638,111.86,107.03,4.829999999999998,4.829999999999998,106.374,108.8,105.47,3.3299999999999983,3.3299999999999983,107.944,111.71,106.42,5.289999999999992,5.289999999999992,3555894,6156602,2133278,4023324,4023324
2016-01-31,113.008,114.13,111.64,2.489999999999995,1.6599999999999966,114.42399999999999,115.51,113.44,2.0700000000000074,0.7000000000000028,112.248,113.68,110.79,2.8900000000000006,1.4299999999999926,113.754,114.75,112.98,1.769999999999996,0.6299999999999955,3119477,3779288,2751766,1027522,-1027522
2016-02-07,113.084,114.01,112.12,1.8900000000000006,-1.519999999999996,114.194,115.95,112.33,3.6200000000000045,-2.280000000000001,112.068,113.65,110.6,3.0500000000000114,-2.200000000000003,113.366,115.35,111.67,3.6799999999999926,-2.5,3118380,3448857,2574206,874651,287597
2016-02-14,112.7625,114.5,111.84,2.6599999999999966,2.049999999999997,113.865,115.45,112.27,3.180000000000007,2.490000000000009,111.9425,113.6,111.21,2.3900000000000006,2.3900000000000006,113.215,114.75,111.43,3.319999999999993,2.4000000000000057,2922579,3372006,2348790,1023216,1023216
2016-02-21,115.352,116.37,114.66,1.710000000000008,0.20000000000000284,116.394,116.98,115.81,1.1700000000000017,-0.7199999999999989,114.274,115.12,112.19,2.930000000000007,-2.5600000000000023,115.236,116.12,112.52,3.6000000000000085,-3.180000000000007,2579008,3338823,2194093,1144730,-176305
2016-02-28,112.346,113.43,111.21,2.220000000000013,-1.1600000000000108,113.52,114.54,112.54,2.0,0.6000000000000085,110.792,112.05,109.34,2.7099999999999937,-1.3999999999999915,112.738,114.29,111.62,2.6700000000000017,1.470000000000013,2841104,3433902,2458180,975722,305721
2016-03-06,115.4,116.83,114.06,2.769999999999996,2.219999999999999,116.038,116.97,114.73,2.239999999999995,1.6499999999999915,114.578,115.37,113.48,1.8900000000000006,1.8900000000000006,115.534,116.26,114.45,1.8100000000000023,1.3699999999999903,1848236,2135803,1587603,548200,-548200
